,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,4,6,3,1,7,7,14
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,26,20,0,3,26,23,49
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,55,54,51,53,106,107,213
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,3,2,0,0,3,2,5
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,105,102,4,3,109,105,214
YACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,6,3,4,2,10,5,15
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,63,57,16,19,79,76,155
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,5,2,0,1,5,3,8
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,23,22,31,22,54,44,98
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,0,1,0,0,0,1,1
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,7,6,2,7,9,13,22
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,4,6,11,11,15,17,32
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-05-01,6,3,9,9,15,12,27
ACACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,7,6,2,4,9,10,19
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,17,24,13,12,30,36,66
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,27,18,0,0,27,18,45
AIQUILE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,25,21,23,20,48,41,89
ALALAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,5,8,5,8,10,18
ALCALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,0,1,4,1,4,5
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,13,18,6,5,19,23,42
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,8,13,2,2,10,15,25
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,3,0,0,3,3,3,6
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,1,1,0,2,1,3
ANZALDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,5,4,6,4,11,8,19
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,13,11,1,11,14,22,36
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,3,2,6,13,9,15,24
ARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,15,13,2,7,17,20,37
ARBIETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,29,35,15,19,44,54,98
ARQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,17,13,20,15,37,28,65
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,64,58,4,1,68,59,127
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,25,22,2,4,27,26,53
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,9,16,3,4,12,20,32
AYATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,16,11,9,10,25,21,46
AYO AYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,6,15,7,4,13,19,32
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,38,36,50,58,88,94,182
AZURDUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,7,5,0,2,7,7,14
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,16,29,12,13,28,42,70
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,8,11,4,3,12,14,26
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,0,1,2,1,2,3
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,1,2,2,3,3,6
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,6,2,3,2,9,4,13
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,44,40,10,11,54,51,105
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,42,56,25,21,67,77,144
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,5,2,5,2,10,4,14
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,1,0,1,0,2,2
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,2,3,4,3,6,6,12
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,25,17,6,4,31,21,52
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,41,37,27,21,68,58,126
CAIROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,21,14,7,5,28,19,47
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,9,2,8,0,17,2,19
CAJUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,13,16,1,4,14,20,34
CALACOTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,2,5,5,5,7,12
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,13,8,2,1,15,9,24
CAMARGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,28,22,12,16,40,38,78
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,1,0,0,1,1,2
CAMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,59,50,15,15,74,65,139
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,29,33,7,11,36,44,80
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,18,12,1,1,19,13,32
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,17,21,4,0,21,21,42
CARANAVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,55,63,8,2,63,65,128
CARAPARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,24,26,22,21,46,47,93
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,11,10,5,8,16,18,34
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,10,11,10,9,20,20,40
CATACORA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,1,1,2,1,3,4
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,4,3,0,0,4,3,7
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,23,24,5,7,28,31,59
CHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,7,9,8,7,15,16,31
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,27,41,21,20,48,61,109
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,2,2,1,2,3,4,7
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,24,28,12,14,36,42,78
CHIMORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,62,44,22,18,84,62,146
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,2,1,0,0,2,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,14,14,0,1,14,15,29
CHUMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,7,7,9,0,16,7,23
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,6,10,12,7,18,17,35
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,23,23,16,13,39,36,75
CLIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,41,33,9,8,50,41,91
COBIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,61,63,30,37,91,100,191
COCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,36,9,39,46,75,55,130
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,571,569,20,24,591,593,1184
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,24,31,23,15,47,46,93
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,27,14,2,4,29,18,47
COLLANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,3,3,5,1,8,4,12
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,37,34,3,3,40,37,77
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,7,8,0,0,7,8,15
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,10,6,15,10,25,16,41
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,27,14,0,0,27,14,41
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,13,12,13,14,26,26,52
COMANCHE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,3,1,0,2,3,5
COMARAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,51,68,14,10,65,78,143
COMBAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,2,3,0,3,2,5
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,45,47,30,27,75,74,149
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,6,3,2,2,8,5,13
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,26,17,3,1,29,18,47
CORO CORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,4,5,1,6,5,11,16
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,2,6,11,3,13,9,22
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,7,4,5,0,12,4,16
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,44,32,11,12,55,44,99
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,132,126,23,10,155,136,291
CRUZ DE MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,0,1,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,37,41,6,13,43,54,97
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,1,4,2,5,3,8
CUEVO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,5,6,3,4,8,10,18
CULPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,30,28,5,11,35,39,74
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,3,3,2,1,5,4,9
CURVA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,2,5,0,6,2,8
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,6,6,0,1,6,7,13
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,640,653,335,380,975,1033,2008
EL CHORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,3,1,0,2,3,5
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,20,19,7,4,27,23,50
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,14,14,7,7,21,21,42
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,142,186,2,3,144,189,333
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,3,5,0,2,3,7,10
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,23,26,20,12,43,38,81
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,128,115,7,8,135,123,258
ESCOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,7,3,2,1,9,4,13
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,1,0,0,1,1,2
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,11,3,0,1,11,4,15
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,5,1,2,0,7,1,8
EXALTACION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,2,1,0,0,2,1,3
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,15,26,2,0,17,26,43
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,6,6,7,7,13,13,26
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,3,1,11,12,14,13,27
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,28,17,4,5,32,22,54
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,3,12,3,9,6,21,27
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,9,9,15,11,24,20,44
GUAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,11,12,3,2,14,14,28
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,47,47,1,0,48,47,95
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,28,34,19,14,47,48,95
HUACARETA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,6,12,3,1,9,13,22
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,3,5,5,4,8,9,17
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,4,0,0,1,4,1,5
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,7,9,4,5,11,14,25
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,3,0,0,0,3,3
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,6,3,3,3,9,6,15
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,1,0,1,1,2,3
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,0,0,1,1,1,2
HUMANATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,2,2,1,0,3,2,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,2,2,1,3,3,6
ICLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,18,13,19,13,37,26,63
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,28,26,14,33,42,59,101
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,5,8,0,0,5,8,13
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,5,5,26,18,31,23,54
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,13,7,1,0,14,7,21
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,6,2,2,3,8,5,13
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,23,20,6,6,29,26,55
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,45,46,5,3,50,49,99
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,251,237,4,2,255,239,494
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,527,524,64,71,591,595,1186
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,6,4,8,8,14,12,26
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,15,20,1,5,16,25,41
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,4,3,4,3,8,11
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,0,2,1,3,1,4
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,29,31,93,81,122,112,234
LORETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,4,4,17,17,21,21,42
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,18,12,7,7,25,19,44
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,2,1,1,1,3,4
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,8,6,7,6,15,12,27
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,12,15,5,1,17,16,33
MAIRANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,30,30,2,4,32,34,66
MALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,0,4,3,4,3,7
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,21,15,3,6,24,21,45
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,13,13,4,5,17,18,35
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,36,28,0,2,36,30,66
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,40,37,8,4,48,41,89
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,11,13,7,6,18,19,37
MOJINETE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,1,0,0,0,1,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,5,6,4,2,9,8,17
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,66,58,8,4,74,62,136
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,193,185,45,49,238,234,472
MORO MORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,1,3,3,4,4,8
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,7,8,14,18,21,26,47
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,3,1,1,0,4,1,5
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,0,1,0,0,0,1,1
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,10,8,27,9,37,17,54
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,40,25,6,9,46,34,80
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,3,0,14,16,17,16,33
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,244,243,1,2,245,245,490
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,29,23,17,10,46,33,79
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,23,22,4,8,27,30,57
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,27,23,22,23,49,46,95
PALCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,23,37,1,6,24,43,67
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,25,36,21,22,46,58,104
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2022-06-01,1,2,0,0,1,2,3
