,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,2,1,1,0,3,1,4
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,15,18,0,1,15,19,34
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,3,3,4,6,7,9,16
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,18,11,41,31,59,42,101
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,4,14,5,6,9,20,29
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,37,33,9,6,46,39,85
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,2,0,7,4,9,4,13
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,12,12,4,1,16,13,29
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,17,14,9,4,26,18,44
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,13,17,18,17,31,34,65
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,5,3,6,4,11,7,18
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,2,0,0,0,2,0,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,4,5,5,6,9,11,20
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,15,10,6,6,21,16,37
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,2,3,0,2,2,5,7
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,3,2,9,15,12,17,29
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,2,2,0,0,2,2,4
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,0,2,5,2,5,7
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,2,0,4,0,6,0,6
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,1,4,2,4,3,7
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,5,8,0,0,5,8,13
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,9,4,8,7,17,11,28
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,874,797,21,17,895,814,1709
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,12,7,8,6,20,13,33
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,13,10,3,4,16,14,30
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,1,1,0,0,1,1,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,1,4,0,0,1,4,5
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,2,0,4,1,6,1,7
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,3,2,0,0,3,2,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,1,5,2,5,3,10,13
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,0,1,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,3,4,2,1,5,5,10
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,1,6,0,0,1,6,7
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,30,20,1,0,31,20,51
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,8,10,2,5,10,15,25
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,1,1,4,2,5,3,8
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,36,32,1,1,37,33,70
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,1,1,2,2,3,3,6
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,5,2,3,2,8,10
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,4,5,18,7,22,12,34
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,192,210,1,2,193,212,405
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,0,0,1,0,1,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,6,10,1,2,7,12,19
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,1,5,2,5,3,8
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,2,3,2,3,4,7
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,1,0,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,15,14,3,10,18,24,42
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,4,4,1,1,5,5,10
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,4,3,2,0,6,3,9
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,6,3,2,1,8,4,12
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,108,112,9,6,117,118,235
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,3,1,1,0,4,1,5
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,13,8,2,4,15,12,27
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,6,5,0,1,6,6,12
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,6,4,7,5,13,9,22
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,9,4,1,0,10,4,14
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,26,31,15,13,41,44,85
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,10,6,6,5,16,11,27
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,0,1,0,1,0,1
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,0,2,1,2,1,3
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,0,2,1,2,1,3
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,1,4,2,0,3,4,7
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,2,1,0,1,2,2,4
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,4,3,1,3,5,6,11
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,4,4,4,4,8,8,16
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,10,13,1,2,11,15,26
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,1,3,1,0,2,3,5
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,0,0,2,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,82,70,1,0,83,70,153
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,20,21,7,1,27,22,49
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,1,5,2,5,3,8
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,3,2,4,1,7,3,10
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,8,11,3,6,11,17,28
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,10,7,0,1,10,8,18
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,4,7,1,5,5,12,17
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,14,16,1,6,15,22,37
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,0,3,5,3,5,8
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,9,11,0,0,9,11,20
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,29,39,14,15,43,54,97
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,3,1,3,3,6,4,10
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,14,11,8,9,22,20,42
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,17,23,11,12,28,35,63
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,1,3,1,3,2,5
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,2,1,1,3,3,4,7
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,5,0,2,0,7,0,7
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,76,69,13,8,89,77,166
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,4,5,3,1,7,6,13
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,28,20,1,3,29,23,52
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,21,26,18,16,39,42,81
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,7,7,2,2,9,9,18
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,0,1,0,0,0,1,1
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,102,97,4,2,106,99,205
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,1,4,0,0,1,4,5
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,38,35,20,16,58,51,109
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,5,4,0,0,5,4,9
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,3,1,0,0,3,1,4
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,19,38,31,30,50,68,118
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,4,0,1,0,5,0,5
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,1,0,5,3,6,3,9
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,2,0,4,2,6,2,8
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-03-01,4,2,3,2,7,4,11
ACACIO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,1,0,2,2,3,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,17,9,3,2,20,11,31
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,14,5,1,1,15,6,21
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,11,8,8,7,19,15,34
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,0,3,2,3,2,5
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,1,0,1,1,2,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,8,10,0,1,8,11,19
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,3,6,2,5,5,11,16
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,3,2,1,2,4,4,8
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,0,0,1,1,1,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,2,1,1,3,3,6
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,13,9,3,4,16,13,29
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,2,3,1,3,3,6
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,6,7,2,1,8,8,16
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,20,16,7,6,27,22,49
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,8,3,2,9,10,12,22
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,34,32,38,17,72,49,121
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,6,8,1,6,7,14,21
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,5,7,1,0,6,7,13
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,0,6,4,8,4,12
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,7,1,3,0,10,1,11
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,9,7,11,13,20,20,40
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,4,5,4,4,8,9,17
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,10,4,3,5,13,9,22
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,3,0,1,2,4,6
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,0,1,0,3,0,3
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,0,1,1,2,1,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,0,7,5,8,5,13
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,18,20,9,7,27,27,54
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,13,6,11,14,24,20,44
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,0,1,1,3,1,4
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,0,0,1,0,1,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,4,1,1,1,5,2,7
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,6,6,4,2,10,8,18
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,19,14,20,28,39,42,81
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,5,6,0,2,5,8,13
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,0,7,5,9,5,14
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,12,7,0,0,12,7,19
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,0,1,4,2,4,6
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,7,6,6,4,13,10,23
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,3,4,2,4,5,8,13
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,0,0,1,0,1,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,15,18,9,6,24,24,48
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,14,13,1,2,15,15,30
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,6,3,0,3,6,6,12
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,22,6,4,3,26,9,35
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,28,27,4,8,32,35,67
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,7,5,6,4,13,9,22
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,5,7,0,1,5,8,13
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,3,1,4,7,7,8,15
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,1,0,0,0,1,1
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,12,11,22,16,34,27,61
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,3,1,1,2,4,6
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,11,10,19,19,30,29,59
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,2,0,0,1,2,3
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,9,7,3,3,12,10,22
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,11,12,14,6,25,18,43
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,2,0,1,0,3,3
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,1,0,0,1,1,2
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,1,0,0,1,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,13,11,2,3,15,14,29
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,5,5,6,8,11,13,24
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,3,3,5,1,8,4,12
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,7,6,8,2,15,8,23
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,11,9,3,3,14,12,26
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,18,15,30,35,48,50,98
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,11,7,7,7,18,14,32
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,350,325,28,30,378,355,733
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,21,18,12,12,33,30,63
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,3,7,0,0,3,7,10
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,1,1,0,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,10,14,6,12,16,26,42
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,4,7,5,4,9,11,20
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,7,5,12,16,19,21,40
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,3,0,3,1,6,7
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,3,1,12,9,15,10,25
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,1,0,0,0,1,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,13,12,6,0,19,12,31
COMBAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,2,1,1,2,3,5
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,18,27,6,9,24,36,60
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,4,5,4,1,8,6,14
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,6,6,6,0,12,6,18
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,1,5,7,6,8,14
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,14,9,10,5,24,14,38
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,5,3,1,1,6,4,10
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,8,7,3,2,11,9,20
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,59,55,53,42,112,97,209
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,11,19,14,19,25,38,63
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,2,3,1,3,3,6
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,3,9,4,3,7,12,19
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,1,2,0,4,1,5
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,2,4,2,6,4,10
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,3,6,0,0,3,6,9
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,341,289,420,455,761,744,1505
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,4,0,0,2,4,6
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,7,4,12,13,19,17,36
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,2,3,3,5,5,10
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,35,37,5,6,40,43,83
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,3,0,0,2,3,5
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,7,7,6,3,13,10,23
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,38,28,1,1,39,29,68
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,0,0,1,0,1,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,0,0,0,2,0,2
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,0,2,2,3,2,5
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,1,1,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,5,5,15,16,20,21,41
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,1,9,9,9,10,19
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,3,4,0,1,3,5,8
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,9,6,8,10,17,16,33
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,3,7,7,9,10,19
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,7,5,13,12,20,17,37
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,0,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,27,27,25,19,52,46,98
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,14,8,3,2,17,10,27
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,1,0,0,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,6,4,9,4,15,8,23
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,2,1,1,3,3,6
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,1,1,1,2,2,3,5
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,0,0,1,0,1,0,1
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2022-04-01,2,2,0,0,2,2,4
