,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,17,11,4,3,21,14,35
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,2,1,2,1,3
MECAPACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,1,0,2,2
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,3,1,3,2,5
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,2,0,0,0,2,0,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,5,1,3,2,8,10
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,3,0,3,0,3
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,11,6,18,25,29,31,60
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,4,1,0,1,4,2,6
PALCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,2,0,0,0,2,2
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,3,0,0,0,3,3
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,0,1,0,1,1
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,1,0,1,0,1
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,2,0,2,1,3
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,4,0,0,1,4,5
PORVENIR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,1,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,13,7,1,6,14,13,27
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,1,0,1,0,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,3,3,3,1,6,4,10
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,0,1,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,2,3,5,2,7,5,12
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,0,1,0,1,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,1,1,0,2,1,3
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,2,0,2,0,2
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,6,1,2,2,8,3,11
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,1,0,1,0,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,1,0,2,0,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,5,2,0,0,5,2,7
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,5,4,2,5,7,12
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,2,1,0,0,2,1,3
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,0,2,0,2,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,15,9,15,9,24
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,1,0,1,0,1
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,1,0,2,2
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,0,1,0,1,1
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,47,55,10,6,57,61,118
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,0,1,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,0,1,1,1,2
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,2,0,0,0,2,0,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,2,2,0,1,2,3,5
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,3,4,2,0,5,4,9
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,1,0,0,1,1,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,7,3,3,0,10,3,13
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,1,0,1,1,2
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,2,1,4,1,6,2,8
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
TIPUANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,3,3,0,0,3,3,6
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,1,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,5,4,6,11,11,15,26
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,0,1,0,1,1
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,0,1,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,4,3,4,4,8
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,3,0,0,1,3,4
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,1,0,0,0,1,1
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,3,3,1,1,4,4,8
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,0,0,0,1,0,1,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,0,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,5,0,6,0,6
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,6,5,4,0,10,5,15
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,0,0,1,0,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,3,1,1,1,4,2,6
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,0,2,1,3,1,4
YOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-10-01,1,1,0,0,1,1,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,1,1,2,1,3
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,1,0,1,1,2
AIQUILE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,1,0,0,1,1,2
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
ANZALDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
ARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
ARBIETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,2,0,0,0,2,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,1,1,2,1,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
CAIROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
CAJUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,2,0,1,1,3,4
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,3,0,0,1,3,4
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,3,1,0,0,3,1,4
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,1,0,2,2
CHAQUI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,4,7,4,7,11
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,1,2,0,3,1,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,2,1,0,0,2,1,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
COBIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,3,2,3,3,6
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,19,14,0,1,19,15,34
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,3,0,0,1,3,4
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,1,0,2,0,2
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,1,1,2,1,3
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,2,0,2,0,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,2,0,0,1,2,1,3
COPACABANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
CORO CORO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,2,0,0,0,2,0,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,3,4,8,7,11,11,22
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,23,30,36,40,59,70,129
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,1,1,1,2
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,3,2,1,1,4,3,7
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,2,2,0,0,2,2,4
ESCOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
EXALTACION,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
GUANAY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,1,0,0,1,1,2
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,2,1,2,1,3
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,3,0,0,0,3,0,3
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,2,1,2,3
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,2,1,1,1,3,2,5
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,3,5,2,2,5,7,12
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,13,10,1,0,14,10,24
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
MACHARETI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,1,0,0,1,1,2
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
MINEROS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,1,2,1,3,4
MIZQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,1,0,2,2
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,2,0,0,0,2,0,2
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,6,4,11,3,17,7,24
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,12,7,18,14,30,21,51
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,2,4,0,4,2,6
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,1,0,0,1,1,2
POCONA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,5,10,7,5,12,15,27
PUCARANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,3,0,1,0,4,4
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,2,0,0,0,2,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,3,4,4,4,7,8,15
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,7,7,4,6,11,13,24
QUIME,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,2,0,0,0,2,2
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,4,6,4,6,10
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,2,1,0,2,2,4
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,6,5,5,3,11,8,19
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
SAIPINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,1,0,0,1,1,2
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,6,3,4,6,10,9,19
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,2,0,1,0,3,0,3
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,2,3,0,0,2,3,5
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,1,1,2,1,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,2,2,11,7,13,9,22
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,3,0,1,2,4,2,6
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,2,1,2,2,4
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,1,1,2,2,3,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,57,45,33,26,90,71,161
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,2,0,2,0,2
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,2,0,2,1,3
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,2,0,0,0,2,0,2
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,2,0,0,1,2,1,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,3,2,0,1,3,3,6
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,1,0,2,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,4,9,1,0,5,9,14
TACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
TARABUCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,0,1,0,1,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,4,2,1,4,5,6,11
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,2,0,2,0,2
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,1,3,1,4,2,6
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,1,1,1,2
TOLATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,1,1,1,2,2,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,3,5,2,4,5,9,14
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,2,1,2,3
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,0,0,1,0,1
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,3,0,0,0,3,0,3
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,2,3,1,3,3,6
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,0,3,4,4,4,8
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,0,1,1,1,1,2
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,7,2,2,3,9,12
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 3ra dosis,2022-11-01,1,2,3,3,4,5,9
