,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
SAN ANTONIO DE ESMORUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,5,7,3,4,8,11,19
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,1,1,3,7,4,8,12
SAN BENITO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,25,54,54,127,79,181,260
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,64,111,81,107,145,218,363
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,4,6,4,1,8,7,15
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,17,21,1,0,18,21,39
SAN IGNACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,25,33,24,37,49,70,119
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,174,257,4,12,178,269,447
SAN JAVIER(BNI),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,2,3,0,0,2,3,5
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,2,6,0,0,2,6,8
SAN JOAQUIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,3,3,0,0,3,3,6
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,162,122,85,80,247,202,449
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,8,7,12,8,20,15,35
SAN JULIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,86,117,117,178,203,295,498
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,0,0,5,15,5,15,20
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,14,20,26,31,40,51,91
SAN LUCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,97,116,76,125,173,241,414
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,23,41,60,37,83,78,161
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,9,14,25,54,34,68,102
SAN PABLO DE LIPEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,6,15,0,0,6,15,21
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,21,33,5,15,26,48,74
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,55,77,106,162,161,239,400
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,5,5,14,19,19,24,43
SAN PEDRO DE QUEMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,2,0,0,6,2,6,8
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,5,10,8,8,13,18,31
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,1,0,12,7,13,7,20
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,6,19,6,4,12,23,35
SAN RAMON BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,4,4,0,0,4,4,8
SAN RAMON SCZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,17,15,0,0,17,15,32
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,1,0,5,5,6,5,11
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,4546,5644,309,243,4855,5887,10742
SANTA ROSA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,13,4,44,45,57,49,106
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,16,36,9,11,25,47,72
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,3,8,10,18,13,26,39
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,0,1,0,0,0,1,1
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,17,15,6,8,23,23,46
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,0,2,3,8,3,10,13
SANTIVAÑES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,2,11,2,1,4,12,16
SANTUARIO DE QUILLACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,0,1,2,4,2,5,7
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,11,8,7,6,18,14,32
SENA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,12,8,8,22,20,30,50
SHINAOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,14,12,20,58,34,70,104
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,40,71,87,92,127,163,290
SICAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,2,3,11,22,13,25,38
SIPE SIPE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,26,31,105,271,131,302,433
SOPACHUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,9,10,10,15,19,25,44
SORACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,1,2,1,10,2,12,14
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,5,2,30,16,35,18,53
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,598,1025,711,1079,1309,2104,3413
TACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,0,1,4,9,4,10,14
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,24,22,12,20,36,42,78
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,0,1,14,18,14,19,33
TACOPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,6,11,42,28,48,39,87
TAHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,4,2,4,7,8,9,17
TAPACARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,12,8,28,27,40,35,75
TARABUCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,18,68,23,64,41,132,173
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,10,22,46,68,56,90,146
TARATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,0,3,15,21,15,24,39
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,434,635,950,788,1384,1423,2807
TARVITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,20,25,49,78,69,103,172
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,2,7,8,16,10,23,33
TIAWANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,10,15,122,32,132,47,179
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,2,3,10,10,12,13,25
TIPUANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,3,5,14,21,17,26,43
TIQUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,121,127,390,451,511,578,1089
TIRAQUE (CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,17,32,108,153,125,185,310
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,9,5,27,26,36,31,67
TOCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,13,21,36,48,49,69,118
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,1,2,16,16,17,18,35
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,4,2,10,23,14,25,39
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,13,16,18,23,31,39,70
TOMINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,52,89,13,22,65,111,176
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,9,9,15,24,24,33,57
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,14,20,42,56,56,76,132
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,0,1,1,0,1,1,2
TRIGAL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,3,2,0,0,3,2,5
TRINIDAD,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,303,346,35,49,338,395,733
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,95,150,117,233,212,383,595
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,3,1,4,3,7,4,11
UMALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,2,1,0,0,2,1,3
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,4,7,18,24,22,31,53
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,10,18,17,27,27,45,72
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,18,24,9,11,27,35,62
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,115,138,44,15,159,153,312
VACAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,7,12,66,95,73,107,180
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,20,37,18,24,38,61,99
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,280,127,105,146,385,273,658
VILA VILA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,7,5,6,15,13,20,33
VILLA CHARCAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,49,97,19,72,68,169,237
VILLA MONTES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,97,100,80,104,177,204,381
VILLA NUEVA (LOMA ALTA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,0,4,3,11,3,15,18
VILLA RIVERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,9,38,29,93,38,131,169
VILLA SERRANO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,23,34,75,133,98,167,265
VILLA TUNARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,84,107,395,390,479,497,976
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,18,22,43,75,61,97,158
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,19,30,14,32,33,62,95
VINTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,91,86,366,538,457,624,1081
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,34,64,36,75,70,139,209
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,20,12,26,43,46,55,101
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,206,311,144,127,350,438,788
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,0,0,0,1,0,1,1
YACUIBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,169,182,102,183,271,365,636
YAMPARAEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,23,41,26,40,49,81,130
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,9,12,11,12,20,24,44
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,195,338,57,125,252,463,715
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,9,10,5,10,14,20,34
YOTALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,1,4,21,17,22,21,43
YUNCHARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,1,0,8,7,9,7,16
ZUDAÑEZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-06-01,113,89,133,116,246,205,451
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,6,10,2,1,8,11,19
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,7,24,13,18,20,42,62
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,17,48,19,27,36,75,111
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,23,26,174,242,197,268,465
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,0,1,11,4,11,5,16
ALCALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,1,0,1,3,2,3,5
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,4,3,1,4,5,7,12
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,0,1,7,16,7,17,24
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,1,0,0,0,1,0,1
ANTEQUERA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,0,2,1,0,1,2,3
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,2,1,0,1,2,2,4
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,0,0,3,10,3,10,13
ARAMPAMPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,0,2,2,3,2,5,7
ARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,1,5,9,14,10,19,29
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,6,21,22,33,28,54,82
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,3,5,0,0,3,5,8
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,1,3,1,1,2,4,6
AUCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,0,3,0,0,0,3,3
AYATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,3,4,1,0,4,4,8
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,5,8,15,31,20,39,59
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,18,13,20,30,38,43,81
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,22,43,16,15,38,58,96
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,6,7,3,3,9,10,19
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,3,1,0,0,3,1,4
BELEN DE URMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,3,7,4,4,7,11,18
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,0,0,7,6,7,6,13
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,15,21,21,10,36,31,67
BETANZOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,19,29,37,61,56,90,146
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,0,1,8,6,8,7,15
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,1,2,8,6,9,8,17
BOYUIBE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,1,1,0,0,1,1,2
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,0,2,0,4,0,6,6
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,5,10,0,3,5,13,18
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,8,22,3,4,11,26,37
"CAIZA ""D""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,4,3,4,12,8,15,23
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2018-07-01,91,83,13,0,104,83,187
