,group,variable,month,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD DENTRO,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,HEPATITIS B 2DA. DOSIS TRABAJADORES DE SALUD FUERA,TOTALES,TOTALES,TOTALES
PUERTO VILLARROEL,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,1,2,0,0,1,2,3
QUIRUSILLAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,4,7,0,0,4,7,11
RAVELO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,1,0,0,0,1,0,1
SABAYA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,2,1,0,0,2,1,3
SACABA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,13,38,1,0,14,38,52
SAMAIPATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,1,5,0,0,1,5,6
SAN BORJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,1,0,0,0,1,0,1
SAN CARLOS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,0,1,0,0,0,1,1
SAN JUAN DE YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,2,3,0,0,2,3,5
SAN JULIAN,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,6,11,0,0,6,11,17
SAN LORENZO(TJA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,0,1,0,0,0,1,1
SAN PEDRO DE QUEMES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,26,62,0,0,26,62,88
SANTUARIO DE QUILLACAS,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,0,0,1,0,1,0,1
SORATA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,2,0,0,0,2,0,2
SUCRE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,5,8,0,0,5,8,13
TAPACARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,0,3,0,0,0,3,3
TARIJA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,6,15,0,0,6,15,21
TARVITA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,1,0,0,0,1,0,1
TIRAQUE (CBBA),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,0,1,0,0,0,1,1
TOMINA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,1,0,0,0,1,0,1
TOTORA(ORR),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,0,2,0,0,0,2,2
TRINIDAD,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,12,4,16,4,28,8,36
TURCO,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,3,1,0,0,3,1,4
UNCIA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,1,0,0,0,1,0,1
URIONDO (A. CONCEPCION),otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,2,5,0,0,2,5,7
UYUNI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,1,0,0,0,1,0,1
VALLEGRANDE,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,0,1,0,0,0,1,1
VIACHA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,0,2,0,0,0,2,2
VILA VILA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,1,1,0,0,1,1,2
VILLA MONTES,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,1,1,0,0,1,1,2
VILLA TUNARI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,5,7,0,0,5,7,12
VILLAZON,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,0,1,0,0,0,1,1
YACUIBA,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,2,8,4,6,6,14,20
YAPACANI,otras vacunaciones,hepatitis b 2da. dosis trabajadores de salud,2018-12-01,0,1,0,0,0,1,1
