,group,variable,month,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD DENTRO,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,INFLUENZA ESTACIONAL A PERSONAL DE SALUD FUERA,TOTALES,TOTALES,TOTALES
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,1.0,3.0,3.0,5.0,4.0,9.0
SAN CARLOS,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,1.0,1.0,1.0,2.0,2.0,4.0
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,0.0,2.0,2.0,2.0,2.0,4.0
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,38.0,133.0,7.0,6.0,45.0,139.0,184.0
SANTA ROSA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SANTIVAÑES,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,3.0,7.0,19.0,8.0,22.0,30.0
SICAYA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
SOPACHUY,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,3.0,4.0,0.0,0.0,3.0,4.0,7.0
SORACACHI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
SORATA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,8.0,42.0,11.0,30.0,19.0,72.0,91.0
TAPACARI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,0.0,0.0,2.0,2.0,2.0,4.0
TARACO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TARATA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,17.0,42.0,11.0,27.0,28.0,69.0,97.0
TEOPONTE,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TIQUIPAYA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,4.0,16.0,0.0,5.0,4.0,21.0,25.0
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2018-08-01,4.0,16.0,6.0,4.0,10.0,20.0,30.0
TOTORA(ORR),otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,0.0,1.0,5.0,1.0,5.0,6.0
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,3.0,9.0,0.0,0.0,3.0,9.0,12.0
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,4.0,0.0,1.0,1.0,5.0,6.0
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,4.0,4.0,1.0,2.0,5.0,6.0,11.0
VILLA CHARCAS,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,2.0,6.0,0.0,0.0,2.0,6.0,8.0
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,3.0,3.0,0.0,1.0,3.0,4.0,7.0
VILLA TUNARI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,4.0,5.0,0.0,1.0,4.0,6.0,10.0
VITICHI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,11.0,18.0,2.0,0.0,13.0,18.0,31.0
YAPACANI,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,3.0,0.0,2.0,0.0,5.0,5.0
YOCALLA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
YUNCHARA,otras vacunaciones,influenza estacional a personal de salud,2018-08-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ACACIO,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ALTO BENI,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,0.0,3.0,8.0,3.0,8.0,11.0
ANCORAIMES,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
ARQUE,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
BELLA FLOR,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,2.0,5.0,0.0,0.0,2.0,5.0,7.0
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
CARACOLLO,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,4.0,1.0,0.0,0.0,4.0,1.0,5.0
CARAPARI,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,2.0,1.0,1.0,0.0,3.0,1.0,4.0
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,3.0,0.0,53.0,4.0,56.0,4.0,60.0
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CHIPAYA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
CHOQUE COTA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,12.0,9.0,1.0,0.0,13.0,9.0,22.0
COCAPATA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,3.0,1.0,4.0,1.0,5.0
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,5.0,18.0,0.0,3.0,5.0,21.0,26.0
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
COLQUECHACA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,1.0,3.0,0.0,3.0,1.0,4.0
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
COMARAPA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,0.0,3.0,15.0,3.0,15.0,18.0
COTOCA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,38.0,89.0,4.0,13.0,42.0,102.0,144.0
ENTRE RIOS TRJ,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
EUCALIPTUS,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
EXALTACION,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
HUACARETA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
HUACHACALLA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
ICLA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
IXIAMAS,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,15.0,28.0,1.0,6.0,16.0,34.0,50.0
MINEROS,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
MOCOMOCO,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,1.0,1.0,1.0,2.0
ORURO,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,39.0,71.0,101.0,112.0,140.0,183.0,323.0
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,0.0,1.0,0.0,1.0,0.0,1.0
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
PORONGO,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,4.0,9.0,1.0,14.0,5.0,23.0,28.0
PUCARANI,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
QUIRUSILLAS,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN LORENZO(PND),otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,0.0,5.0,2.0,5.0,2.0,7.0
SAN PEDRO(PND),otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
SANTA ANA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,17.0,20.0,1.0,0.0,18.0,20.0,38.0
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
SANTIVAÑES,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SORATA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,3.0,1.0,1.0,2.0,4.0,6.0
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,6.0,8.0,0.0,0.0,6.0,8.0,14.0
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,22.0,37.0,1.0,3.0,23.0,40.0,63.0
TIAWANACU,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
TOMAVE,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
TORO TORO,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
TUPIZA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,5.0,5.0,0.0,0.0,5.0,5.0,10.0
TURCO,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
UMALA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
UNCIA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional a personal de salud,2018-09-01,7.0,9.0,0.0,0.0,7.0,9.0,16.0
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,3.0,0.0,1.0,1.0,4.0,5.0
VILLAZON,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2018-09-01,3.0,1.0,0.0,1.0,3.0,2.0,5.0
ACHACACHI,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ACHOCALLA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
AYO AYO,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
BATALLAS,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
BERMEJO,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CALAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
CHARAÑA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
CHAYANTA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
CHIMORE,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,0.0,0.0,1.0,1.0,1.0,2.0
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,2.0,10.0,0.0,0.0,2.0,10.0,12.0
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,10.0,4.0,1.0,5.0,11.0,9.0,20.0
COLOMI,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
COLQUIRI,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
CORO CORO,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,10.0,13.0,10.0,13.0,23.0
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,4.0,20.0,4.0,14.0,8.0,34.0,42.0
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,influenza estacional a personal de salud,2018-10-01,4.0,1.0,0.0,1.0,4.0,2.0,6.0
GUANAY,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,4.0,0.0,1.0,0.0,5.0,5.0
GUAYARAMERIN,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
HUANUNI,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,2.0,0.0,4.0,0.0,6.0,6.0
HUAYLLAMARCA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,1.0,1.0,1.0,1.0,2.0
HUMANATA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
ICHOCA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,10.0,29.0,39.0,77.0,49.0,106.0,155.0
MAPIRI,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,0.0,5.0,0.0,5.0,5.0
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
ORURO,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,28.0,27.0,0.0,4.0,28.0,31.0,59.0
PADCAYA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
PALOS BLANCOS,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
PAZÑA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,3.0,0.0,1.0,0.0,4.0,4.0
POOPO,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
POROMA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,0.0,2.0,0.0,2.0,2.0
POTOSI,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,6.0,1.0,0.0,2.0,6.0,8.0
QUILLACOLLO,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,3.0,9.0,0.0,0.0,3.0,9.0,12.0
REYES,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
RIBERALTA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,1.0,0.0,1.0,0.0,2.0,2.0
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
SAN BORJA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
SAN IGNACIO,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,0.0,3.0,0.0,3.0,3.0
SAN JAVIER(STC),otras vacunaciones,influenza estacional a personal de salud,2018-10-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
SAN LORENZO(TJA),otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
SAN LUCAS,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
SAN RAMON BENI,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,50.0,68.0,1.0,11.0,51.0,79.0,130.0
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
SAPAHAQUI,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,1.0,2.0,1.0,2.0,3.0
SUCRE,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,5.0,6.0,45.0,34.0,50.0,40.0,90.0
TACACOMA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
TARIJA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,4.0,11.0,0.0,0.0,4.0,11.0,15.0
TIAWANACU,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
TOTORA(CBBA),otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
TRINIDAD,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,4.0,24.0,0.0,0.0,4.0,24.0,28.0
UYUNI,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
VALLEGRANDE,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
VIACHA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,0.0,0.0,1.0,0.0,1.0,1.0
VILLA MONTES,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
WARNES,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
YACUIBA,otras vacunaciones,influenza estacional a personal de salud,2018-10-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CAMIRI,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
CAQUIAVIRI,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CHALLAPATA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
CHOQUE COTA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,4.0,1.0,1.0,1.0,5.0,6.0
COBIJA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,2.0,11.0,0.0,1.0,2.0,12.0,14.0
COCHABAMBA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,35.0,72.0,5.0,21.0,40.0,93.0,133.0
COLLANA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
COLQUENCHA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
CORQUE,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
COTAGAITA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
EL ALTO,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,6.0,32.0,0.0,15.0,6.0,47.0,53.0
ESMERALDA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,3.0,1.0,0.0,0.0,3.0,1.0,4.0
EXALTACION,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
LA GUARDIA,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
LA PAZ,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,21.0,26.0,3.0,33.0,24.0,59.0,83.0
MONTERO,otras vacunaciones,influenza estacional a personal de salud,2018-11-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
