,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,0,3,0,3,3
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,8,1,7,1,15,16
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,9,4,5,6,14,20
BELEN DE URMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,7,0,0,1,7,1,8
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,5,2,0,3,5,5,10
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,7,57,0,0,7,57,64
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,4,19,0,14,4,33,37
BOLIVAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,5,1,5,1,6
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,2,1,0,3,2,5
BOYUIBE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,0,0,1,1,1,2
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,3,21,4,84,7,105,112
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,54,125,36,16,90,141,231
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,14,1,46,1,60,61
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,8,0,0,2,8,10
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,47,79,80,74,127,153,280
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,0,8,0,8,8
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,9,16,0,0,9,16,25
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,0,6,4,7,4,11
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,17,49,3,17,20,66,86
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,5,8,6,14,11,25
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,14,0,2,0,16,16
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,3,9,31,7,34,16,50
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,17,78,19,60,36,138,174
CARAPARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,5,11,0,0,5,11,16
CARIPUYO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,4,10,0,22,4,32,36
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,8,0,0,2,8,10
CATACORA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,2,0,1,0,3,3
CHACARILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,1,0,1,0,1
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,24,5,7,6,31,37
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,9,12,16,12,25,37
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,24,32,53,38,77,115
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,0,1,0,2,2
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,14,65,62,66,76,142
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,15,15,13,21,28,49
CHIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,2,3,2,3,5
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
CHUA COCANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,3,10,10,10,13,23
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,8,91,96,97,104,201
CHUMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,2,3,6,3,8,11
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,2,9,10,9,12,21
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,7,11,2,3,9,14,23
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,7,8,12,16,19,24,43
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,17,65,41,59,58,124,182
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,10,39,59,41,69,110
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,170,707,131,155,301,862,1163
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,12,17,34,33,46,50,96
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,9,5,1,5,10,10,20
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,6,14,14,16,20,36
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,3,32,139,0,142,32,174
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,3,12,10,12,13,25
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,35,13,9,15,44,59
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,6,0,0,1,6,7
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,10,32,56,32,66,98
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,11,0,8,0,19,19
COMBAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,3,5,17,52,20,57,77
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,17,25,17,25,42
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,13,9,8,10,21,31
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,7,7,13,7,20,27
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,3,16,21,17,24,41
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,3,10,23,11,26,37
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,8,38,21,33,29,71,100
COTOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,14,2,2,2,16,18
CRUZ DE MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,0,5,2,6,2,8
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,25,12,57,14,82,96
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,0,1,0,2,2
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,7,0,0,1,7,8
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,1,10,1,11,12
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,28,9,28,9,37
DESAGUADERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,4,0,0,1,4,5
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,142,864,482,589,624,1453,2077
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,2,20,11,20,13,33
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,4,88,113,90,117,207
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,4,0,1,0,5,5
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,64,64,64,64,128
ENTRE RIOS TRJ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,3,6,8,4,11,10,21
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,31,56,6,4,37,60,97
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,2,0,0,1,2,3
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,5,0,0,0,5,5
EUREKA (SANTOS MERCADO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,0,3,0,3,3
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,3,0,0,6,3,9
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,9,29,134,125,143,154,297
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,1,4,6,6,7,13
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,10,13,18,15,28,43
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,5,25,39,31,44,75
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,3,10,6,16,9,26,35
GUAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,8,61,7,8,15,69,84
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,12,0,11,2,23,25
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,0,6,0,8,0,8
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,2,112,0,113,2,115
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,5,23,22,8,27,31,58
HUARACAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,5,1,20,1,25,26
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,3,3,6,3,9,12
HUATAJATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,0,1,0,2,2
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,2,3,5,3,7,10
HUMANATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,2,0,0,0,2,2
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,1,0,1,2,2,4
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,16,16,2,3,18,19,37
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,14,1,5,7,19,26
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,1,3,1,4,5
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,3,7,34,27,37,34,71
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,3,0,1,0,4,4
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,45,55,86,78,131,133,264
LA GUARDIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,2,1,2,1,4,5
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,174,845,1207,1180,1381,2025,3406
LAGUNILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,2,0,0,2,2,4
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,4,17,3,3,7,20,27
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,7,1,57,23,64,24,88
LICOMA PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,4,9,0,0,4,9,13
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,8,51,161,227,169,278,447
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,5,3,0,0,5,3,8
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,2,1,2,1,3
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,7,0,0,0,7,7
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,3,2,0,2,3,4,7
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,17,67,60,68,77,145
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,3,2,4,5,7,7,14
MALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,5,2,5,2,7
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,8,21,133,134,141,155,296
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,10,0,8,0,18,18
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,16,9,19,9,35,44
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,5,10,4,8,9,18,27
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,12,29,35,29,47,76
MOJINETE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,0,14,0,14,14
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,7,2,11,3,18,21
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,15,7,106,92,121,99,220
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,4,172,175,189,179,361,540
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
NAZACARA DE PACAJES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,5,0,0,0,5,5
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,3,0,3,0,3
OCURI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,10,1,6,1,16,17
OKINAWA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,9,38,37,39,46,85
OMEREQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,4,6,3,6,7,13
ORURO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,57,318,187,271,244,589,833
PADCAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,4,23,1,3,5,26,31
PADILLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,0,1,0,2,2
PAILON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,5,19,17,0,22,19,41
PALCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,24,33,30,34,54,88
PALOS BLANCOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,9,16,60,68,69,84,153
PAMPA AULLAGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,4,2,0,4,4,8
PAMPA GRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,4,3,2,5,6,11
PAPEL PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,3,42,55,42,58,100
PASORAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,27,1,9,1,36,37
PAZÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,6,20,20,22,26,48
PELECHUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,19,23,32,25,51,76
POCOATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,5,23,43,23,48,71
POCONA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,5,13,1,1,6,14,20
POJO (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,11,9,29,33,40,42,82
POOPO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,6,0,2,0,8,8
PORCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,15,2,6,3,21,24
POROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,4,11,7,18,11,29,40
PORONGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,1,3,1,3,4
PORTACHUELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,17,1,1,2,18,20
PORVENIR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,10,29,21,30,31,61
POSTRER VALLE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,0,0,0,1,1
POTOSI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,36,313,137,118,173,431,604
PRESTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,3,3,3,3,6
PUCARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,10,0,0,6,10,16
PUCARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,16,82,83,83,99,182
PUERTO ACOSTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,8,0,2,0,10,10
PUERTO CARABUCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,8,136,6,136,14,150
PUERTO GONZALO MORENO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,3,4,6,4,9,13
PUERTO PEREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,4,3,1,4,5,9
PUERTO QUIJARRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,5,0,2,0,7,7
PUERTO RICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,4,6,117,4,121,10,131
PUERTO SILES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,0,0,0,2,0,2
PUERTO SUAREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,15,18,124,143,139,161,300
PUERTO VILLARROEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,28,49,27,55,55,110
PUNA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,3,27,1,8,4,35,39
PUNATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,10,46,14,19,24,65,89
QUIABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,2,0,1,6,3,9
QUILLACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,11,34,22,25,33,59,92
QUIME,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,4,34,35,36,39,75
QUIRUSILLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,3,1,3,2,5
RAQAYPAMPA(ETA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,3,2,3,3,6,9
RAVELO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,25,22,29,28,54,82
REYES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,12,15,8,15,20,35
RIBERALTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,3,103,441,442,444,545,989
ROBORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,3,1,0,0,3,1,4
RURRENABAQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,3,12,7,23,10,35,45
SABAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,1,0,1,0,1
SACABA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,32,174,153,134,185,308,493
SACABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,4,2,5,3,9,12
SACACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,18,19,36,21,54,75
SAIPINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,11,0,0,0,11,11
SALINAS DE GARCI MENDOZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,4,24,15,25,19,44
SAMAIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,4,3,4,3,7
SAN AGUSTIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,5,0,3,2,8,10
SAN ANDRES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,5,11,27,45,32,56,88
SAN ANDRES DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,1,11,10,12,11,23
SAN ANTONIO DE LOMERIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,12,16,12,17,29
SAN BENITO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,4,9,22,33,26,42,68
SAN BORJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,9,48,22,21,31,69,100
SAN BUENA VENTURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,3,66,67,67,70,137
SAN CARLOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,15,5,11,7,26,33
SAN IGNACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,23,37,43,38,66,104
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,21,32,4,3,25,35,60
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,5,2,0,2,5,4,9
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,4,4,0,0,4,4,8
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,14,0,0,0,14,14
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,4,6,99,87,103,93,196
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,4,13,4,14,18
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,13,70,56,85,69,155,224
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,3,6,3,7,10
SAN LORENZO(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,7,43,27,42,34,85,119
SAN LUCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,10,14,27,20,37,57
SAN MATIAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,5,7,68,88,73,95,168
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,15,1,5,7,20,27
SAN PABLO DE LIPEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,5,0,0,2,5,7
SAN PEDRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,13,9,18,10,31,41
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,32,1,31,1,63,64
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,5,4,19,4,24,28
SAN PEDRO DE QUEMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,1,0,2,0,3,3
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,4,82,0,84,4,88
SAN PEDRO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,1,1,1,1,2
SAN RAFAEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,4,23,5,4,9,27,36
SAN RAMON BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,1,32,21,34,22,56
SAN RAMON SCZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,16,1,4,3,20,23
SANTA ANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,5,13,6,4,11,17,28
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,720,2546,144,154,864,2700,3564
SANTA ROSA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,10,63,63,64,73,137
SANTA ROSA DEL SARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,24,35,23,43,47,78,125
SANTIAGO DE CALLAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,0,17,14,17,14,31
SANTIAGO DE HUARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,5,4,7,4,12,16
SANTIAGO DE HUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,5,0,0,1,5,6
SANTIAGO DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,4,0,2,0,6,6
SANTIVAÑES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,2,12,18,13,20,33
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,2,1,2,5,4,6,10
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,0,3,18,33,18,36,54
SENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,6,10,27,27,33,37,70
SHINAOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2018-04-01,1,8,87,1,88,9,97
