municipality,group,variable,month,Nuevas en personas de 5 a 14 años -Hombre,Nuevas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,20,35,20,35,55
CAMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,266,337,266,337,603
CAPINOTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,79,87,79,87,166
CAQUIAVIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,31,22,31,22,53
CARACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,45,42,45,42,87
CARANAVI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,250,234,250,234,484
CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,1,1,1,1,2
CARAPARI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,70,58,70,58,128
CARIPUYO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,21,11,21,11,32
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,6,4,6,4,10
CATACORA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,2,7,2,7,9
CHACARILLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,1,2,1,2,3
CHALLAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,121,100,121,100,221
CHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,37,34,37,34,71
CHARAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,83,89,83,89,172
CHARAÑA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,5,4,5,4,9
CHAYANTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,70,63,70,63,133
CHIMORE,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,50,46,50,46,96
CHIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,13,7,13,7,20
CHOQUE COTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,2,2,2,2,4
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,204,109,204,109,313
CHUMA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,72,47,72,47,119
CLIZA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,28,26,28,26,54
COBIJA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,209,204,209,204,413
COCHABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,4546,4442,4546,4442,8988
COIPASA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,3,2,3,2,5
COLCAPIRHUA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,196,190,196,190,386
"COLCHA ""K""",consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,61,84,61,84,145
COLLANA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,15,15,15,15,30
COLOMI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,34,29,34,29,63
COLPA BELGICA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,42,25,42,25,67
COLQUECHACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,286,228,286,228,514
COLQUENCHA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,19,14,19,14,33
COLQUIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,44,44,44,44,88
COMANCHE,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,12,10,12,10,22
COMARAPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,75,73,75,73,148
COMBAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,10,16,10,16,26
CONCEPCION,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,25,27,25,27,52
COPACABANA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,84,52,84,52,136
CORIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,29,35,29,35,64
CORO CORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,22,20,22,20,42
COROICO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,145,144,145,144,289
CORQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,37,53,37,53,90
COTAGAITA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,178,236,178,236,414
COTOCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,63,63,63,63,126
CUATRO CAÑADAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,53,66,53,66,119
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,4,11,4,11,15
CUEVO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,43,32,43,32,75
CULPINA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,76,70,76,70,146
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,143,151,143,151,294
CURVA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,12,12,12,12,24
DESAGUADERO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,2,11,2,11,13
EL ALTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,5638,5614,5638,5614,11252
EL CHORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,15,8,15,8,23
EL PUENTE(STC),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,61,44,61,44,105
EL PUENTE(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,32,33,32,33,65
EL TORNO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,199,236,199,236,435
EL VILLAR,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,19,35,19,35,54
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,123,141,123,141,264
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,42,38,42,38,80
ESCARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,0,1,0,1,1
EUCALIPTUS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,10,11,10,11,21
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,0,5,0,5,5
EXALTACION,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,35,38,35,38,73
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,61,49,61,49,110
FILADELFIA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,4,14,4,14,18
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,67,58,67,58,125
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,19,14,19,14,33
GUANAY,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,81,70,81,70,151
GUAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,12,12,12,12,24
GUAYARAMERIN,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,339,306,339,306,645
GUTIERREZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,154,203,154,203,357
HUACARETA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,79,99,79,99,178
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,19,8,19,8,27
HUACHACALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,0,6,0,6,6
HUANUNI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,67,43,67,43,110
HUARACAJE,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,11,14,11,14,25
HUAYLLAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,10,14,10,14,24
ICHOCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,7,7,7,7,14
ICLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,39,34,39,34,73
INCAHUASI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,44,51,44,51,95
INGAVI (HUMAITA),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,17,13,17,13,30
INQUISIVI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,26,34,26,34,60
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,60,48,60,48,108
IXIAMAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,83,72,83,72,155
JESUS DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,25,34,25,34,59
LA ASUNTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,105,100,105,100,205
LA GUARDIA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,86,92,86,92,178
LA PAZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,6261,6206,6261,6206,12467
LA RIVERA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,2,4,2,4,6
LAGUNILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,68,50,68,50,118
LAJA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,28,24,28,24,52
LAS CARRERAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,15,20,15,20,35
LICOMA PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,2,0,2,0,2
LLALLAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,133,153,133,153,286
LLICA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,29,27,29,27,56
LORETO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,10,4,10,4,14
LURIBAY,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,32,23,32,23,55
MACHACAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,16,18,16,18,34
MACHARETI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,97,117,97,117,214
MAGDALENA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,89,69,89,69,158
MAIRANA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,28,37,28,37,65
MALLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,36,32,36,32,68
MAPIRI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,39,54,39,54,93
MECAPACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,60,50,60,50,110
MINEROS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,47,34,47,34,81
MIZQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,41,127,41,127,168
MOCOMOCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,46,76,46,76,122
MOJINETE,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,9,9,9,9,18
MOJOCOYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,37,24,37,24,61
MONTEAGUDO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,229,237,229,237,466
MONTERO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,456,465,456,465,921
MORO MORO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,8,19,8,19,27
MOROCHATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,41,48,41,48,89
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,24,32,24,32,56
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,1,1,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,2,8,2,8,10
OCURI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,75,80,75,80,155
OKINAWA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,86,88,86,88,174
OMEREQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,16,30,16,30,46
ORURO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,2293,2346,2293,2346,4639
PADCAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,88,73,88,73,161
PADILLA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,70,85,70,85,155
PAILON,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,42,50,42,50,92
PALCA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,48,33,48,33,81
PALOS BLANCOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,139,116,139,116,255
PAMPA AULLAGAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,21,45,21,45,66
PAMPA GRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,36,35,36,35,71
PAPEL PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,22,11,22,11,33
PASORAPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,12,16,12,16,28
PATACAMAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,28,23,28,23,51
PAZÑA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,14,27,14,27,41
PELECHUCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,70,51,70,51,121
POCOATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,56,65,56,65,121
POCONA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,32,47,32,47,79
POJO (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,7,6,7,6,13
POOPO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,21,10,21,10,31
PORCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,30,27,30,27,57
POROMA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,49,72,49,72,121
PORONGO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,77,109,77,109,186
PORTACHUELO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,120,136,120,136,256
PORVENIR,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,41,40,41,40,81
POSTRER VALLE,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,6,12,6,12,18
POTOSI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,1156,1093,1156,1093,2249
PRESTO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,27,22,27,22,49
PUCARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,11,5,11,5,16
PUCARANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,39,31,39,31,70
PUERTO ACOSTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,88,77,88,77,165
PUERTO CARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,153,156,153,156,309
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,51,46,51,46,97
PUERTO PEREZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,32,28,32,28,60
PUERTO QUIJARRO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,119,108,119,108,227
PUERTO RICO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,45,65,45,65,110
PUERTO SILES,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,4,5,4,5,9
PUERTO SUAREZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,121,88,121,88,209
PUERTO VILLARROEL,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,221,191,221,191,412
PUNA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,113,115,113,115,228
PUNATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,99,117,99,117,216
QUIABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,11,9,11,9,20
QUILLACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,88,125,88,125,213
QUIME,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,26,27,26,27,53
QUIRUSILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,13,3,13,3,16
RAVELO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,78,51,78,51,129
REYES,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,152,151,152,151,303
RIBERALTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,432,444,432,444,876
ROBORE,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,108,97,108,97,205
RURRENABAQUE,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,39,52,39,52,91
SABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,12,15,12,15,27
SACABA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,283,241,283,241,524
SACABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,10,11,10,11,21
SACACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,61,60,61,60,121
SAIPINA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,16,15,16,15,31
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,37,30,37,30,67
SAMAIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,41,42,41,42,83
SAN AGUSTIN,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,10,7,10,7,17
SAN ANDRES,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,51,62,51,62,113
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,18,18,18,18,36
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,15,22,15,22,37
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,12,13,12,13,25
SAN BENITO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,48,55,48,55,103
SAN BORJA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,97,96,97,96,193
SAN BUENA VENTURA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,46,58,46,58,104
SAN CARLOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,72,87,72,87,159
SAN IGNACIO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,68,88,68,88,156
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,218,238,218,238,456
SAN JAVIER(BNI),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,26,20,26,20,46
SAN JAVIER(STC),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,24,46,24,46,70
SAN JOAQUIN,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,21,32,21,32,53
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,103,119,103,119,222
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,60,55,60,55,115
SAN JULIAN,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,199,196,199,196,395
SAN LORENZO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,17,24,17,24,41
SAN LORENZO(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,119,129,119,129,248
SAN LUCAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,146,128,146,128,274
SAN MATIAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,46,27,46,27,73
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,40,46,40,46,86
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,40,46,40,46,86
SAN PEDRO,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,111,120,111,120,231
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,75,64,75,64,139
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,40,26,40,26,66
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,2,3,2,3,5
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,36,21,36,21,57
SAN PEDRO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,14,12,14,12,26
SAN RAFAEL,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,76,100,76,100,176
SAN RAMON,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,58,59,58,59,117
SAN RAMON,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,43,31,43,31,74
SANTA ANA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,70,50,70,50,120
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,5509,6563,5509,6563,12072
SANTA ROSA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,54,71,54,71,125
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,98,93,98,93,191
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,34,35,34,35,69
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,31,24,31,24,55
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,8,7,8,7,15
SANTIVAÑES,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,24,28,24,28,52
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,7,4,7,4,11
SAPAHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,47,37,47,37,84
SENA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,13,21,13,21,34
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,24,19,24,19,43
SICAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,6,1,6,1,7
SIPE SIPE,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,72,89,72,89,161
SOPACHUY,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,38,39,38,39,77
SORACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,35,14,35,14,49
SORATA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,52,57,52,57,109
SUCRE,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,2749,2811,2749,2811,5560
TACACHI,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,5,9,5,9,14
TACACOMA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,18,9,18,9,27
TACOBAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,42,47,42,47,89
TACOPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2005-04-01,23,17,23,17,40
