municipality,group,variable,month,Nuevas en personas de 15 a 59 años -Hombre,Nuevas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,56,79,56,79,135
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,88,119,88,119,207
SANTIAGO DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,26,34,26,34,60
SANTIVAÑES,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,76,102,76,102,178
SANTUARIO DE QUILLACAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,10,26,10,26,36
SAPAHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,106,123,106,123,229
SENA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,114,101,114,101,215
SICA SICA (VILLA AROMA),consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,107,167,107,167,274
SICAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,9,27,9,27,36
SIPE SIPE,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,82,374,82,374,456
SOPACHUY,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,98,199,98,199,297
SORACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,56,87,56,87,143
SORATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,134,176,134,176,310
SUCRE,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,7187,14572,7187,14572,21759
TACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,13,56,13,56,69
TACACOMA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,33,56,33,56,89
TACOBAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,79,147,79,147,226
TACOPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,44,110,44,110,154
TAHUA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,14,23,14,23,37
TAPACARI,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,193,405,193,405,598
TARABUCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,155,289,155,289,444
TARACO,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,31,35,31,35,66
TARATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,36,149,36,149,185
TARIJA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,4361,8361,4361,8361,12722
TARVITA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,379,959,379,959,1338
TEOPONTE,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,34,105,34,105,139
TIAWANACU,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,75,144,75,144,219
TINGUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,139,296,139,296,435
TIPUANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,58,69,58,69,127
TIQUIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,48,269,48,269,317
TIRAQUE (CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,330,821,330,821,1151
TITO YUPANQUI (PARQUIPUJIO),consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,25,46,25,46,71
TOCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,18,38,18,38,56
TODOS SANTOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,1,6,1,6,7
TOLATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,10,32,10,32,42
TOLEDO,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,102,148,102,148,250
TOMAVE,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,144,241,144,241,385
TOMINA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,114,233,114,233,347
TORO TORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,147,228,147,228,375
TOTORA(CBBA),consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,91,158,91,158,249
TOTORA(ORR),consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,26,60,26,60,86
TRIGAL,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,24,44,24,44,68
TRINIDAD,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,1108,2141,1108,2141,3249
TUPIZA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,1486,2578,1486,2578,4064
TURCO,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,90,118,90,118,208
UMALA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,5,12,5,12,17
UNCIA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,349,723,349,723,1072
URIONDO (A. CONCEPCION),consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,118,214,118,214,332
URUBICHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,34,63,34,63,97
UYUNI,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,500,1195,500,1195,1695
VACAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,89,187,89,187,276
VALLEGRANDE,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,264,731,264,731,995
VIACHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,412,848,412,848,1260
VILA VILA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,26,44,26,44,70
VILLA MONTES,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,360,515,360,515,875
VILLA NUEVA (LOMA ALTA),consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,25,33,25,33,58
VILLA RIVERO,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,28,78,28,78,106
VILLA SERRANO,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,199,379,199,379,578
VILLA TUNARI,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,760,962,760,962,1722
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,239,410,239,410,649
VILLAZON,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,498,1394,498,1394,1892
VINTO,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,78,203,78,203,281
VITICHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,166,323,166,323,489
WALDO BALLIVIAN,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,11,23,11,23,34
WARNES,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,334,640,334,640,974
YACO,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,44,86,44,86,130
YACUIBA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,1617,2469,1617,2469,4086
YAMPARAEZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,96,137,96,137,233
YANACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,78,115,78,115,193
YAPACANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,423,1008,423,1008,1431
YOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,67,116,67,116,183
YOTALA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,111,730,111,730,841
YUNCHARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,19,69,19,69,88
ZUDAÑEZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-03-01,114,219,114,219,333
ACACIO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,99,154,99,154,253
ACHACACHI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,371,592,371,592,963
ACHOCALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,61,132,61,132,193
AIQUILE,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,174,394,174,394,568
ALALAY,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,15,31,15,31,46
ALCALA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,35,109,35,109,144
ANCORAIMES,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,109,166,109,166,275
ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,38,57,38,57,95
ANTEQUERA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,11,7,11,7,18
ANZALDO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,42,89,42,89,131
APOLO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,87,188,87,188,275
ARAMPAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,64,103,64,103,167
ARANI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,39,82,39,82,121
ARBIETO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,27,98,27,98,125
ARQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,88,127,88,127,215
ASCENCION DE GUARAYOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,158,281,158,281,439
ATOCHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,764,776,764,776,1540
AUCAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,65,61,65,61,126
AYATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,61,70,61,70,131
AYO AYO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,17,45,17,45,62
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,189,478,189,478,667
AZURDUY,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,164,516,164,516,680
BATALLAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,90,128,90,128,218
BAURES,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,78,157,78,157,235
BELEN DE ANDAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,15,19,15,19,34
BELEN DE URMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,54,73,54,73,127
BELLA FLOR,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,74,88,74,88,162
BERMEJO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,686,1037,686,1037,1723
BETANZOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,450,902,450,902,1352
BOLIVAR,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,39,74,39,74,113
BOLPEBRA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,46,34,46,34,80
BOYUIBE,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,30,88,30,88,118
BUENA VISTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,204,300,204,300,504
CABEZAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,250,316,250,316,566
CAIROMA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,68,140,68,140,208
"CAIZA ""D""",consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,175,282,175,282,457
CAJUATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,126,195,126,195,321
CALACOTO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,53,69,53,69,122
CALAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,43,71,43,71,114
CAMARGO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,277,638,277,638,915
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,68,112,68,112,180
CAMIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,662,1615,662,1615,2277
CAPINOTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,106,202,106,202,308
CAQUIAVIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,87,124,87,124,211
CARACOLLO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,94,156,94,156,250
CARANAVI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,768,1093,768,1093,1861
CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,3,0,3,0,3
CARAPARI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,171,249,171,249,420
CARIPUYO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,68,118,68,118,186
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,22,99,22,99,121
CATACORA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,9,18,9,18,27
CHACARILLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,2,2,2,2,4
CHALLAPATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,218,432,218,432,650
CHAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,117,185,117,185,302
CHARAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,165,422,165,422,587
CHARAÑA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,45,54,45,54,99
CHAYANTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,176,327,176,327,503
CHIMORE,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,153,208,153,208,361
CHIPAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,8,23,8,23,31
CHOQUE COTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,5,13,5,13,18
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,172,191,172,191,363
CHUMA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,123,231,123,231,354
CLIZA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,33,123,33,123,156
COBIJA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,580,1147,580,1147,1727
COCHABAMBA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,10287,21193,10287,21193,31480
COIPASA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,8,9,8,9,17
COLCAPIRHUA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,384,737,384,737,1121
"COLCHA ""K""",consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,224,374,224,374,598
COLLANA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,30,37,30,37,67
COLOMI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,75,181,75,181,256
COLPA BELGICA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,65,120,65,120,185
COLQUECHACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,290,535,290,535,825
COLQUENCHA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,62,81,62,81,143
COLQUIRI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,149,325,149,325,474
COMANCHE,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,11,43,11,43,54
COMARAPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,177,344,177,344,521
COMBAYA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,29,45,29,45,74
CONCEPCION,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,64,138,64,138,202
COPACABANA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,57,87,57,87,144
CORIPATA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,83,162,83,162,245
CORO CORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,62,140,62,140,202
COROICO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,188,282,188,282,470
CORQUE,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,112,124,112,124,236
COTAGAITA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,753,1280,753,1280,2033
COTOCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,155,553,155,553,708
CUATRO CAÑADAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,129,387,129,387,516
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,9,22,9,22,31
CUEVO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,69,102,69,102,171
CULPINA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,216,394,216,394,610
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,198,368,198,368,566
CURVA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,29,40,29,40,69
DESAGUADERO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,28,72,28,72,100
EL ALTO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,6631,10772,6631,10772,17403
EL CHORO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,24,30,24,30,54
EL PUENTE(STC),consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,102,138,102,138,240
EL PUENTE(TJA),consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,109,182,109,182,291
EL TORNO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,566,846,566,846,1412
EL VILLAR,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,91,213,91,213,304
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,229,381,229,381,610
ENTRE RIOS,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,135,173,135,173,308
ESCARA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,2,1,2,1,3
EUCALIPTUS,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,28,61,28,61,89
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,1,10,1,10,11
EXALTACION,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,62,128,62,128,190
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,157,276,157,276,433
FILADELFIA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,9,44,9,44,53
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,116,273,116,273,389
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,55,94,55,94,149
GUANAY,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,151,266,151,266,417
GUAQUI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,29,70,29,70,99
GUAYARAMERIN,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,687,1890,687,1890,2577
GUTIERREZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,152,273,152,273,425
HUACARETA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,216,460,216,460,676
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,30,56,30,56,86
HUACHACALLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,24,18,24,18,42
HUANUNI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,166,277,166,277,443
HUARACAJE,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,22,51,22,51,73
HUAYLLAMARCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,32,31,32,31,63
ICHOCA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,55,83,55,83,138
ICLA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,85,394,85,394,479
INCAHUASI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,167,485,167,485,652
INGAVI (HUMAITA),consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,8,5,8,5,13
INQUISIVI,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,74,158,74,158,232
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,144,307,144,307,451
IXIAMAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,103,158,103,158,261
JESUS DE MACHACA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,129,292,129,292,421
LA ASUNTA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,315,476,315,476,791
LA GUARDIA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,156,412,156,412,568
LA PAZ,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,18926,38507,18926,38507,57433
LA RIVERA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,7,7,7,7,14
LAGUNILLAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,103,151,103,151,254
LAJA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,51,120,51,120,171
LAS CARRERAS,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,54,129,54,129,183
LICOMA PAMPA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,4,15,4,15,19
LLALLAGUA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,470,920,470,920,1390
LLICA,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,153,207,153,207,360
LORETO,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,21,41,21,41,62
LURIBAY,consulta externa,nuevas en personas de 15 a 59 anos,2005-04-01,72,147,72,147,219
