municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-03-01,28,303,28,303,331
YOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-03-01,0,2,0,2,2
YOTALA,consulta externa,repetidas en personas de 15 a 59 anos,2005-03-01,22,170,22,170,192
YUNCHARA,consulta externa,repetidas en personas de 15 a 59 anos,2005-03-01,0,6,0,6,6
ZUDAÑEZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-03-01,0,8,0,8,8
ACACIO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,4,15,4,15,19
ACHACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,45,59,45,59,104
ACHOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,11,27,11,27,38
AIQUILE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,41,199,41,199,240
ALALAY,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,1,0,1,1
ANCORAIMES,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,11,1,11,1,12
ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,1,1,1,2
ANTEQUERA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,5,0,5,5
ANZALDO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,8,1,8,9
APOLO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,11,16,11,16,27
ARAMPAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,1,0,1,1
ARANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,6,15,6,15,21
ARBIETO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,1,0,1,1
ARQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,4,2,4,6
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,15,1,15,16
ATOCHA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,214,226,214,226,440
AUCAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,1,0,1,1
AYATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,4,0,4,0,4
AYO AYO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,8,3,8,11
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,15,2,15,17
AZURDUY,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,3,0,3,3
BATALLAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,10,0,10,10
BAURES,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,13,13,13,13,26
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,1,0,1,1
BELEN DE URMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,5,1,5,6
BELLA FLOR,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,5,0,5,0,5
BERMEJO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,148,186,148,186,334
BETANZOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,32,42,32,42,74
BOLIVAR,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,3,1,3,4
BOLPEBRA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,0,1,0,1
BOYUIBE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,13,3,13,16
BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,37,66,37,66,103
CABEZAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,0,2,0,2
CAIROMA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,15,11,15,11,26
"CAIZA ""D""",consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,8,3,8,11
CAJUATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,4,2,4,6
CALACOTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,8,15,8,15,23
CALAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,9,17,9,17,26
CAMARGO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,11,53,11,53,64
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,4,7,4,7,11
CAMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,101,187,101,187,288
CAPINOTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,21,14,21,14,35
CAQUIAVIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,8,2,8,10
CARACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,9,15,9,15,24
CARANAVI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,39,52,39,52,91
CARAPARI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,9,10,9,10,19
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,3,2,3,5
CATACORA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,1,2,1,3
CHACARILLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,2,3,2,5
CHALLAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,26,26,26,26,52
CHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,17,3,17,3,20
CHARAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,9,23,9,23,32
CHARAÑA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,5,3,5,3,8
CHAYANTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,13,16,13,16,29
CHIMORE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,10,114,10,114,124
CHIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,0,1,0,1
CHOQUE COTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,3,0,3,3
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,97,66,97,66,163
CHUMA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,16,22,16,22,38
CLIZA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,1,0,1,1
COBIJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,103,516,103,516,619
COCHABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,7128,19265,7128,19265,26393
COLCAPIRHUA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,118,349,118,349,467
"COLCHA ""K""",consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,14,17,14,17,31
COLLANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,3,1,3,4
COLOMI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,4,3,4,3,7
COLPA BELGICA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,59,62,59,62,121
COLQUECHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,7,14,7,14,21
COLQUENCHA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,5,1,5,6
COLQUIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,6,13,6,13,19
COMANCHE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,1,0,1,1
COMARAPA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,26,52,26,52,78
COMBAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,1,1,1,2
CONCEPCION,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,4,2,4,6
COPACABANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,0,1,0,1
CORIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,2,0,2,2
CORO CORO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,3,3,3,6
COROICO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,82,110,82,110,192
CORQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,7,9,7,9,16
COTAGAITA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,83,101,83,101,184
COTOCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,10,0,10,10
CUATRO CAÑADAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,19,140,19,140,159
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,3,0,3,3
CUEVO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,4,7,4,7,11
CULPINA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,4,12,4,12,16
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,2,1,2,3
CURVA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,0,1,0,1
DESAGUADERO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,1,0,1,1
EL ALTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3589,6131,3589,6131,9720
EL CHORO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,0,2,0,2
EL PUENTE(STC),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,5,1,5,6
EL PUENTE(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,4,2,4,6
EL TORNO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,114,167,114,167,281
EL VILLAR,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,4,5,4,5,9
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,15,32,15,32,47
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,8,27,8,27,35
ESCARA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,0,1,0,1
EUCALIPTUS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,1,1,1,2
EUREKA (SANTOS MERCADO),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,1,0,1,1
EXALTACION,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,4,2,4,6
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,15,37,15,37,52
FILADELFIA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,0,1,0,1
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,11,17,11,17,28
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,3,0,3,3
GUANAY,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,0,1,0,1
GUAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,7,10,7,10,17
GUAYARAMERIN,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,130,400,130,400,530
GUTIERREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,11,18,11,18,29
HUACARETA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,4,13,4,13,17
HUACHACALLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,1,1,1,2
HUANUNI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,19,18,19,18,37
HUARACAJE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,11,20,11,20,31
HUAYLLAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,1,1,1,2
ICLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,9,12,9,12,21
INCAHUASI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,14,8,14,8,22
INGAVI (HUMAITA),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,0,1,0,1
INQUISIVI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,5,3,5,8
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,12,20,12,20,32
IXIAMAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,8,19,8,19,27
JESUS DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,10,12,10,12,22
LA ASUNTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,5,5,5,5,10
LA GUARDIA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,17,103,17,103,120
LA PAZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,12978,30884,12978,30884,43862
LAJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,13,3,13,3,16
LAS CARRERAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,10,18,10,18,28
LLALLAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,96,133,96,133,229
LLICA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,10,4,10,4,14
LORETO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,6,3,6,9
LURIBAY,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,2,3,2,5
MACHACAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,16,20,16,20,36
MACHARETI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,4,17,4,17,21
MAGDALENA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,32,93,32,93,125
MAIRANA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,14,1,14,15
MAPIRI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,4,1,4,5
MECAPACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,24,46,24,46,70
MINEROS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,55,3,55,58
MIZQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,10,19,10,19,29
MOCOMOCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,10,5,10,5,15
MOJINETE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,6,2,6,8
MOJOCOYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,5,0,5,5
MONTEAGUDO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,67,276,67,276,343
MONTERO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,603,1308,603,1308,1911
MORO MORO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,6,0,6,6
MOROCHATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,7,54,7,54,61
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,6,7,6,7,13
OCURI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,0,1,0,1
OKINAWA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,14,34,14,34,48
OMEREQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,4,8,4,8,12
ORURO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1766,4066,1766,4066,5832
PADCAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,7,7,7,7,14
PADILLA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,14,24,14,24,38
PAILON,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,124,2,124,126
PALCA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,9,8,9,8,17
PALOS BLANCOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,79,70,79,70,149
PAMPA AULLAGAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,1,0,1,1
PAMPA GRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,14,2,14,16
PASORAPA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,23,3,23,26
PATACAMAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,7,1,7,1,8
PAZÑA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,12,22,12,22,34
PELECHUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,6,5,6,5,11
POCOATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,8,10,8,10,18
POCONA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,1,2,1,3
POJO (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,6,10,6,10,16
POOPO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,7,7,7,7,14
PORCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,4,3,4,7
POROMA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,9,3,9,12
PORONGO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,16,3,16,19
PORTACHUELO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,36,82,36,82,118
PORVENIR,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,5,7,5,7,12
POSTRER VALLE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,8,7,8,7,15
POTOSI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2485,3386,2485,3386,5871
PRESTO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,1,2,1,3
PUCARA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,16,3,16,19
PUCARANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,5,9,5,9,14
PUERTO ACOSTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,17,38,17,38,55
PUERTO CARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,3,3,3,6
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,4,3,4,3,7
PUERTO PEREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,6,1,6,1,7
PUERTO QUIJARRO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,41,55,41,55,96
PUERTO RICO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,8,5,8,5,13
PUERTO SILES,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,1,1,1,2
PUERTO SUAREZ,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,15,31,15,31,46
PUERTO VILLARROEL,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,27,48,27,48,75
PUNA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,16,50,16,50,66
PUNATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,87,247,87,247,334
QUIABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,2,3,2,5
QUILLACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,105,205,105,205,310
QUIME,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,28,12,28,12,40
QUIRUSILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,11,0,11,11
RAVELO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,4,1,4,5
REYES,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,6,18,6,18,24
RIBERALTA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,34,469,34,469,503
ROBORE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,41,87,41,87,128
RURRENABAQUE,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,12,2,12,14
SABAYA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,1,1,1,2
SACABA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,142,288,142,288,430
SACABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,2,0,2,2
SACACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,3,3,3,3,6
SAIPINA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,6,9,6,9,15
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,12,1,12,13
SAMAIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,1,1,1,1,2
SAN AGUSTIN,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,4,0,4,4
SAN ANDRES,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,15,30,15,30,45
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,0,2,0,2
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,2,6,2,6,8
SAN ANTONIO DE LOMERIO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,4,3,4,3,7
SAN BENITO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,9,13,9,13,22
SAN BORJA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,25,104,25,104,129
SAN BUENA VENTURA,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,8,11,8,11,19
SAN CARLOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,16,85,16,85,101
SAN IGNACIO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,28,73,28,73,101
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,72,189,72,189,261
SAN JAVIER(BNI),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,0,6,0,6,6
SAN JAVIER(STC),consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,20,18,20,18,38
SAN JOAQUIN,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,12,43,12,43,55
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,5,21,5,21,26
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2005-04-01,21,12,21,12,33
