municipality,group,variable,month,Repetidas en personas de 5 a 14 años -Hombre,Repetidas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
PATACAMAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,0,2,0,2
PAZÑA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,4,1,4,5
PELECHUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,2,0,2,2
POCOATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,2,0,2,2
POCONA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,3,1,3,4
PORCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,2,0,2,2
POROMA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,0,2,0,2
PORONGO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,14,6,14,6,20
PORTACHUELO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,27,31,27,31,58
PORVENIR,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,4,1,4,1,5
POSTRER VALLE,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,0,2,0,2
POTOSI,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,382,316,382,316,698
PUCARA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,6,6,6,6,12
PUCARANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,1,1,1,2
PUERTO ACOSTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,5,2,5,2,7
PUERTO CARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,3,1,3,1,4
PUERTO GONZALO MORENO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,2,2,2,4
PUERTO QUIJARRO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,13,14,13,14,27
PUERTO RICO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,3,5,3,5,8
PUERTO SILES,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,0,1,0,1
PUERTO SUAREZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,10,5,10,5,15
PUERTO VILLARROEL,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,8,8,8,8,16
PUNA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,6,0,6,6
PUNATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,27,24,27,24,51
QUIABAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,2,0,2,2
QUILLACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,26,39,26,39,65
QUIME,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,3,8,3,8,11
QUIRUSILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,0,2,0,2
REYES,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,2,2,2,4
RIBERALTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,12,39,12,39,51
ROBORE,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,23,18,23,18,41
RURRENABAQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,2,0,2,2
SACABA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,67,56,67,56,123
SACABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,2,2,2,4
SAIPINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,4,3,4,3,7
SALINAS DE GARCI MENDOZA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,1,1,1,2
SAMAIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,0,1,0,1
SAN ANDRES,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,4,7,4,7,11
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,1,0,1,1
SAN BENITO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,6,2,6,2,8
SAN BORJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,6,5,6,5,11
SAN BUENA VENTURA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,4,1,4,5
SAN CARLOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,6,4,6,4,10
SAN IGNACIO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,23,13,23,13,36
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,18,24,18,24,42
SAN JAVIER(BNI),consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,3,3,3,3,6
SAN JAVIER(STC),consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,38,58,38,58,96
SAN JOAQUIN,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,8,7,8,7,15
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,3,4,3,4,7
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,4,1,4,5
SAN JULIAN,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,5,12,5,12,17
SAN LORENZO(PND),consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,2,2,2,4
SAN LORENZO(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,13,7,13,7,20
SAN LUCAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,7,7,7,7,14
SAN MATIAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,0,1,0,1
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,8,8,8,8,16
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,4,2,4,2,6
SAN PEDRO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,73,5,73,5,78
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,0,1,0,1
SAN RAFAEL,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,1,0,1,1
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,4,3,4,3,7
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,10,4,10,4,14
SANTA ANA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,41,35,41,35,76
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1784,2567,1784,2567,4351
SANTA ROSA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,3,3,3,3,6
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,12,11,12,11,23
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,5,1,5,1,6
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,4,2,4,2,6
SANTIVAÑES,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,3,2,3,5
SANTUARIO DE QUILLACAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,2,0,2,2
SENA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,0,1,0,1
SIPE SIPE,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,15,21,15,21,36
SOPACHUY,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,2,0,2,2
SORATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,3,3,3,3,6
SUCRE,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,896,798,896,798,1694
TACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,3,5,3,5,8
TACOBAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,1,1,1,2
TACOPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,2,0,2,2
TAHUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,0,2,0,2
TAPACARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,6,2,6,2,8
TARABUCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,11,7,11,7,18
TARACO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,0,1,0,1
TARATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,3,1,3,4
TARIJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,491,460,491,460,951
TEOPONTE,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,4,7,4,7,11
TIAWANACU,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,2,2,2,4
TIPUANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,2,1,2,3
TIQUIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,15,18,15,18,33
TIRAQUE (CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,16,11,16,11,27
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,0,1,0,1
TOCO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,0,1,0,1
TOLATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,3,2,3,2,5
TOLEDO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,2,2,2,4
TOMAVE,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,1,0,1,1
TOMINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,5,0,5,5
TORO TORO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,0,1,0,1
TOTORA(CBBA),consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,1,1,1,2
TRINIDAD,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,85,97,85,97,182
TUPIZA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,60,77,60,77,137
UMALA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,0,1,0,1
UNCIA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,11,16,11,16,27
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,3,2,3,2,5
URUBICHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,2,0,2,2
UYUNI,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,3,6,3,6,9
VACAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,4,1,4,5
VALLEGRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,17,13,17,13,30
VIACHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,20,34,20,34,54
VILA VILA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,1,0,1,1
VILLA MONTES,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,10,13,10,13,23
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,1,0,1,1
VILLA RIVERO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,5,0,5,0,5
VILLA SERRANO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,0,1,0,1,1
VILLA TUNARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,19,18,19,18,37
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,12,7,12,7,19
VILLAZON,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,21,20,21,20,41
VINTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,3,6,3,6,9
VITICHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,1,6,1,6,7
WARNES,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,10,8,10,8,18
YACUIBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,95,96,95,96,191
YAMPARAEZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,5,4,5,4,9
YANACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,1,2,1,3
YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,29,8,29,8,37
YOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,5,0,5,0,5
YOTALA,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,5,11,5,11,16
ZUDAÑEZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-04-01,2,0,2,0,2
ACHACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,8,7,8,7,15
ACHOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,2,2,2,4
AIQUILE,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,42,47,42,47,89
ALALAY,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
ANCORAIMES,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
ANZALDO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,2,1,2,3
APOLO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,4,2,4,2,6
ARANI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,1,2,1,3
ARBIETO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,5,1,5,1,6
ARQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,0,2,0,2
ATOCHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,26,32,26,32,58
AUCAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
AYATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,3,2,3,5
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,4,1,4,1,5
BATALLAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,3,4,3,4,7
BAURES,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,12,2,12,2,14
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,1,2,1,3
BELEN DE URMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,0,2,0,2
BERMEJO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,33,31,33,31,64
BETANZOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,5,1,5,1,6
BOLIVAR,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,2,0,2,2
BOLPEBRA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,10,15,10,15,25
BOYUIBE,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,7,4,7,4,11
BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,9,5,9,5,14
CABEZAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,5,2,5,7
CAIROMA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
CAJUATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,2,0,2,2
CALACOTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,0,1,0,1
CALAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,5,0,5,0,5
CAMARGO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,4,6,4,6,10
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
CAMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,17,107,17,107,124
CAPINOTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,3,5,3,5,8
CAQUIAVIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,2,0,2,2
CARACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,5,1,5,1,6
CARANAVI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,6,14,6,14,20
CARAPARI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,1,2,1,3
CHACARILLA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
CHALLAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,11,12,11,12,23
CHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,0,1,0,1
CHARAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,8,3,8,3,11
CHARAÑA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,1,1,1,2
CHAYANTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,7,4,7,4,11
CHIMORE,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,6,5,6,5,11
CHOQUE COTA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,5,3,5,3,8
CHUMA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,4,0,4,0,4
CLIZA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,0,2,0,2
COBIJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,38,40,38,40,78
COCHABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1515,1322,1515,1322,2837
COLCAPIRHUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,56,50,56,50,106
"COLCHA ""K""",consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,4,1,4,1,5
COLLANA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
COLOMI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
COLPA BELGICA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,22,9,22,9,31
COLQUECHACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,3,1,3,4
COLQUENCHA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
COLQUIRI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,3,2,3,2,5
COMANCHE,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,3,0,3,0,3
COMARAPA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,17,12,17,12,29
COMBAYA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,1,2,1,3
CORIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,0,1,0,1
CORO CORO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,3,1,3,4
COROICO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,14,9,14,9,23
CORQUE,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,13,9,13,9,22
COTAGAITA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,12,10,12,10,22
CUATRO CAÑADAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,2,2,2,4
CUEVO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,2,0,2,2
CULPINA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
DESAGUADERO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,0,1,0,1
EL ALTO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2126,3040,2126,3040,5166
EL TORNO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,22,51,22,51,73
EL VILLAR,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,25,36,25,36,61
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,4,3,4,3,7
EUCALIPTUS,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,4,0,4,4
EUREKA (SANTOS MERCADO),consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
EXALTACION,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,1,1,1,2
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,7,6,7,6,13
FILADELFIA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,12,25,12,25,37
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,8,16,8,16,24
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
GUANAY,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,10,7,10,7,17
GUAYARAMERIN,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,84,113,84,113,197
GUTIERREZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,1,2,1,3
HUACARETA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,0,2,0,2
HUANUNI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,78,81,78,81,159
HUARACAJE,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,1,1,1,2
HUAYLLAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,3,9,3,9,12
ICHOCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,0,2,0,2
INCAHUASI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
INGAVI (HUMAITA),consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,6,1,6,7
INQUISIVI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,0,1,0,1
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,4,4,4,4,8
IXIAMAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,1,1,1,2
JESUS DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,1,1,1,1,2
LA GUARDIA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,7,9,7,9,16
LA PAZ,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2633,2579,2633,2579,5212
LAGUNILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
LAJA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,3,0,3,0,3
LAS CARRERAS,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,12,2,12,14
LICOMA PAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
LLALLAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,5,8,5,8,13
LLICA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,2,2,2,2,4
LORETO,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,4,2,4,2,6
LURIBAY,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,1,0,1,1
MACHACAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,5,11,5,11,16
MACHARETI,consulta externa,repetidas en personas de 5 a 14 anos,2005-05-01,0,4,0,4,4
