,group,variable,month,ANTI AMARÍLICA,ANTI AMARÍLICA,TOTALES,TOTALES,TOTALES
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,65,0,65,0,65
PUNA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,15,7,15,7,22
PUNATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,12,8,12,8,20
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,50,2,50,2,52
QUIME,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,18,0,18,18
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,6,0,6,0,6
RAVELO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,3,11,3,11,14
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,62,60,62,60,122
ROBORE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,9,2,9,2,11
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,41,7,41,7,48
SABAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,3,0,3,0,3
SACABA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,24,5,24,5,29
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,5,2,5,2,7
SACACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,4,4,4,4,8
SAIPINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,2,14,2,14,16
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,1,5,1,5,6
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,3,0,3,0,3
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,5,14,5,14,19
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,1,4,1,4,5
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,21,15,21,15,36
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,45,82,45,82,127
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,16,21,16,21,37
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,25,11,25,11,36
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,20,9,20,9,29
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,81,17,81,17,98
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,17,0,17,0,17
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,13,0,13,0,13
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,5,14,5,14,19
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,43,78,43,78,121
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,9,15,9,15,24
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,2,4,2,4,6
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,12,27,12,27,39
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,7,0,7,0,7
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,13,3,13,3,16
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,17,0,17,0,17
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,2,25,2,25,27
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,3,17,3,17,20
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,8,0,8,8
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,1,0,1,1
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,7,9,7,9,16
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,13,0,13,0,13
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,9,0,9,0,9
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,1224,32,1224,32,1256
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,10,0,10,0,10
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,7,13,7,13,20
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,2,3,2,3,5
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,4,2,4,2,6
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,5,0,5,5
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,4,1,4,1,5
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,13,0,13,13
SENA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,2,13,2,13,15
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,49,12,49,12,61
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,9,23,9,23,32
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,13,17,13,17,30
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,2,3,2,3,5
SORACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,4,13,4,13,17
SORATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,18,21,18,21,39
SUCRE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,227,37,227,37,264
TACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,4,0,4,0,4
TACACOMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,1,2,1,2,3
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,6,4,6,4,10
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,4,0,4,4
TAPACARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,23,26,23,26,49
TARABUCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,6,1,6,1,7
TARIJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,168,5,168,5,173
TARVITA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,9,7,9,7,16
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,34,0,34,34
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,11,14,11,14,25
TIPUANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,6,0,6,0,6
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,30,0,30,0,30
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,16,26,16,26,42
TOCO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,10,0,10,10
TOLATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,2,6,2,6,8
TOMAVE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,2,8,2,8,10
TOMINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,4,3,4,3,7
TORO TORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,13,9,13,9,22
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,7,14,7,14,21
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,1,3,1,3,4
TRIGAL,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,5,0,5,5
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,101,16,101,16,117
TUPIZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,26,12,26,12,38
UMALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,4,19,4,19,23
UNCIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,6,0,6,6
URUBICHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,22,0,22,22
UYUNI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,7,4,7,4,11
VACAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,2,26,2,26,28
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,19,2,19,2,21
VIACHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,35,2,35,2,37
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,11,7,11,7,18
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,1,0,1,0,1
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,4,0,4,0,4
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,1,6,1,6,7
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,5,6,5,6,11
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,106,30,106,30,136
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,2,0,2,0,2
VILLAZON,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,5,8,5,8,13
VINTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,21,0,21,0,21
VITICHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,5,2,5,2,7
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,2,0,2,2
WARNES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,33,23,33,23,56
YACO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,10,10,10,10,20
YACUIBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,86,8,86,8,94
YANACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,8,0,8,8
YAPACANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,25,33,25,33,58
YOCALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,4,4,4,4,8
YOTALA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,5,7,5,7,12
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,15,0,15,15
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-04-01,0,5,0,5,5
ACACIO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,7,8,7,8,15
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,39,83,39,83,122
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,11,7,11,7,18
AIQUILE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,35,8,35,8,43
ALALAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,3,4,3,4,7
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,28,16,28,16,44
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,6,30,6,30,36
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,4,0,4,4
APOLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,19,45,19,45,64
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,5,2,5,2,7
ARANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,10,10,10,10,20
ARBIETO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,56,0,56,56
ARQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,13,23,13,23,36
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,18,4,18,4,22
ATOCHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,7,18,7,18,25
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,4,0,4,4
AYATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,10,10,10,10,20
AYO AYO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,9,0,9,0,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,16,36,16,36,52
AZURDUY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,22,11,22,11,33
BATALLAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,25,18,25,18,43
BAURES,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,10,4,10,4,14
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,3,0,3,3
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,17,0,17,17
BERMEJO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,22,37,22,37,59
BETANZOS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,19,101,19,101,120
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,15,0,15,15
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,1,3,1,3,4
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,1,7,1,7,8
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,17,36,17,36,53
CABEZAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,9,98,9,98,107
CAIROMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,9,8,9,8,17
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,4,32,4,32,36
CAJUATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,15,0,15,0,15
CALACOTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,3,20,3,20,23
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,16,9,16,9,25
CAMARGO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,9,5,9,5,14
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,5,2,5,2,7
CAMIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,43,18,43,18,61
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,26,46,26,46,72
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,3,27,3,27,30
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,36,32,36,32,68
CARANAVI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,82,30,82,30,112
CARANGAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,2,0,2,0,2
CARAPARI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,6,17,6,17,23
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,23,0,23,23
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,5,0,5,5
CATACORA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,3,1,3,1,4
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,1,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,25,37,25,37,62
CHAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,18,5,18,5,23
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,11,35,11,35,46
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,4,6,4,6,10
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,10,43,10,43,53
CHIMORE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,30,14,30,14,44
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,2,0,2,2
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,4,0,4,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,8,9,8,9,17
CHUMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,19,9,19,9,28
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,15,23,15,23,38
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,33,13,33,13,46
CLIZA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,25,38,25,38,63
COBIJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,55,22,55,22,77
COCAPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,6,48,6,48,54
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,1045,99,1045,99,1144
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,132,14,132,14,146
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,13,12,13,12,25
COLLANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,1,0,1,0,1
COLOMI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,21,16,21,16,37
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,18,5,18,5,23
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,34,42,34,42,76
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,1,11,1,11,12
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,22,41,22,41,63
COMARAPA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,9,33,9,33,42
COMBAYA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,5,0,5,5
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,119,53,119,53,172
COPACABANA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,18,21,18,21,39
CORIPATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,18,3,18,3,21
CORO CORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,3,25,3,25,28
COROICO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,2,17,2,17,19
CORQUE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,5,0,5,0,5
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,13,102,13,102,115
COTOCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,88,91,88,91,179
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,36,61,36,61,97
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,2,2,2,2,4
CUEVO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,5,11,5,11,16
CULPINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,18,29,18,29,47
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,4,34,4,34,38
CURVA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,10,0,10,10
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,4,16,4,16,20
EL ALTO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,1679,320,1679,320,1999
EL CHORO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,11,12,11,12,23
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,16,13,16,13,29
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,13,44,13,44,57
EL TORNO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,32,124,32,124,156
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,6,0,6,6
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,8,57,8,57,65
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,32,38,32,38,70
ESCOMA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,7,8,7,8,15
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,2,0,2,2
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,2,11,2,11,13
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,1,4,1,4,5
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,16,23,16,23,39
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,26,0,26,26
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,7,0,7,7
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,7,27,7,27,34
GUANAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,13,16,13,16,29
GUAQUI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,1,1,1,1,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,62,33,62,33,95
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,9,31,9,31,40
HUACARETA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,13,52,13,52,65
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,1,13,1,13,14
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,1,1,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,59,19,59,19,78
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,7,0,7,7
HUARINA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,9,0,9,9
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,1,17,1,17,18
HUMANATA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,4,0,4,4
ICHOCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,1,10,1,10,11
ICLA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,5,16,5,16,21
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,18,47,18,47,65
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,9,0,9,9
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,5,20,5,20,25
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,4,12,4,12,16
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,23,10,23,10,33
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,13,4,13,4,17
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,98,20,98,20,118
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,117,51,117,51,168
LA PAZ,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,1027,231,1027,231,1258
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,0,4,0,4,4
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,9,9,9,9,18
LAJA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,15,16,15,16,31
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,3,4,3,4,7
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,42,128,42,128,170
LLICA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,5,13,5,13,18
LORETO,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,5,12,5,12,17
LURIBAY,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,7,5,7,5,12
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,5,3,5,3,8
MACHARETI,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,20,8,20,8,28
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,anti amarilica,2010-05-01,9,18,9,18,27
