,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
RIBERALTA,vih,no de personas con prueba rapida,2023-05-01,303,433,736
ROBORE,vih,no de personas con prueba rapida,2023-05-01,10,7,17
RURRENABAQUE,vih,no de personas con prueba rapida,2023-05-01,38,40,78
SABAYA,vih,no de personas con prueba rapida,2023-05-01,21,38,59
SACABA,vih,no de personas con prueba rapida,2023-05-01,252,303,555
SACABAMBA,vih,no de personas con prueba rapida,2023-05-01,1,1,2
SACACA,vih,no de personas con prueba rapida,2023-05-01,6,6,12
SAIPINA,vih,no de personas con prueba rapida,2023-05-01,0,2,2
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2023-05-01,0,1,1
SAMAIPATA,vih,no de personas con prueba rapida,2023-05-01,4,3,7
SAN ANDRES,vih,no de personas con prueba rapida,2023-05-01,3,0,3
SAN ANDRES DE MACHACA,vih,no de personas con prueba rapida,2023-05-01,0,2,2
SAN BORJA,vih,no de personas con prueba rapida,2023-05-01,40,61,101
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2023-05-01,15,9,24
SAN CARLOS,vih,no de personas con prueba rapida,2023-05-01,33,46,79
SAN IGNACIO,vih,no de personas con prueba rapida,2023-05-01,14,6,20
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2023-05-01,35,27,62
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2023-05-01,6,1,7
SAN JAVIER(STC),vih,no de personas con prueba rapida,2023-05-01,1,0,1
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2023-05-01,15,26,41
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2023-05-01,5,3,8
SAN JULIAN,vih,no de personas con prueba rapida,2023-05-01,51,116,167
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2023-05-01,2,1,3
SAN LUCAS,vih,no de personas con prueba rapida,2023-05-01,24,94,118
SAN MATIAS,vih,no de personas con prueba rapida,2023-05-01,6,8,14
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2023-05-01,7,8,15
SAN PEDRO,vih,no de personas con prueba rapida,2023-05-01,47,59,106
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2023-05-01,6,11,17
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2023-05-01,1,4,5
SAN RAFAEL,vih,no de personas con prueba rapida,2023-05-01,3,0,3
SAN RAMON BENI,vih,no de personas con prueba rapida,2023-05-01,6,14,20
SAN RAMON SCZ,vih,no de personas con prueba rapida,2023-05-01,0,3,3
SANTA ANA,vih,no de personas con prueba rapida,2023-05-01,15,18,33
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2023-05-01,1692,2635,4327
SANTA ROSA,vih,no de personas con prueba rapida,2023-05-01,5,14,19
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2023-05-01,5,6,11
SANTIAGO DE CALLAPA,vih,no de personas con prueba rapida,2023-05-01,5,5,10
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2023-05-01,7,10,17
SANTIAGO DE MACHACA,vih,no de personas con prueba rapida,2023-05-01,2,3,5
SANTIVAÑES,vih,no de personas con prueba rapida,2023-05-01,0,2,2
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2023-05-01,0,2,2
SENA,vih,no de personas con prueba rapida,2023-05-01,1,14,15
SHINAOTA,vih,no de personas con prueba rapida,2023-05-01,45,139,184
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2023-05-01,7,52,59
SICAYA,vih,no de personas con prueba rapida,2023-05-01,5,5,10
SIPE SIPE,vih,no de personas con prueba rapida,2023-05-01,12,40,52
SOPACHUY,vih,no de personas con prueba rapida,2023-05-01,39,64,103
SUCRE,vih,no de personas con prueba rapida,2023-05-01,512,802,1314
TACACOMA,vih,no de personas con prueba rapida,2023-05-01,8,12,20
TACOPAYA,vih,no de personas con prueba rapida,2023-05-01,1,7,8
TAPACARI,vih,no de personas con prueba rapida,2023-05-01,5,14,19
TARABUCO,vih,no de personas con prueba rapida,2023-05-01,23,48,71
TARATA,vih,no de personas con prueba rapida,2023-05-01,1,11,12
TARIJA,vih,no de personas con prueba rapida,2023-05-01,170,246,416
TARVITA,vih,no de personas con prueba rapida,2023-05-01,4,16,20
TEOPONTE,vih,no de personas con prueba rapida,2023-05-01,8,6,14
TIAHUANACU,vih,no de personas con prueba rapida,2023-05-01,15,18,33
TINGUIPAYA,vih,no de personas con prueba rapida,2023-05-01,0,1,1
TIPUANI,vih,no de personas con prueba rapida,2023-05-01,9,19,28
TIQUIPAYA,vih,no de personas con prueba rapida,2023-05-01,67,88,155
TOCO,vih,no de personas con prueba rapida,2023-05-01,2,3,5
TOLATA,vih,no de personas con prueba rapida,2023-05-01,1,6,7
TOLEDO,vih,no de personas con prueba rapida,2023-05-01,5,3,8
TOMINA,vih,no de personas con prueba rapida,2023-05-01,1,2,3
TORO TORO,vih,no de personas con prueba rapida,2023-05-01,19,31,50
TOTORA(CBBA),vih,no de personas con prueba rapida,2023-05-01,7,44,51
TRINIDAD,vih,no de personas con prueba rapida,2023-05-01,108,130,238
TUPIZA,vih,no de personas con prueba rapida,2023-05-01,80,27,107
UMALA,vih,no de personas con prueba rapida,2023-05-01,2,7,9
UNCIA,vih,no de personas con prueba rapida,2023-05-01,25,29,54
URUBICHA,vih,no de personas con prueba rapida,2023-05-01,7,8,15
UYUNI,vih,no de personas con prueba rapida,2023-05-01,2,9,11
VACAS,vih,no de personas con prueba rapida,2023-05-01,2,3,5
VALLEGRANDE,vih,no de personas con prueba rapida,2023-05-01,12,23,35
VIACHA,vih,no de personas con prueba rapida,2023-05-01,3,8,11
VILA VILA,vih,no de personas con prueba rapida,2023-05-01,3,1,4
VILLA CHARCAS,vih,no de personas con prueba rapida,2023-05-01,2,9,11
VILLA MONTES,vih,no de personas con prueba rapida,2023-05-01,87,187,274
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2023-05-01,0,1,1
VILLA SERRANO,vih,no de personas con prueba rapida,2023-05-01,2,5,7
VILLA TUNARI,vih,no de personas con prueba rapida,2023-05-01,12,28,40
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2023-05-01,1,20,21
VILLAZON,vih,no de personas con prueba rapida,2023-05-01,33,87,120
VINTO,vih,no de personas con prueba rapida,2023-05-01,0,74,74
VITICHI,vih,no de personas con prueba rapida,2023-05-01,1,0,1
WARNES,vih,no de personas con prueba rapida,2023-05-01,51,129,180
YACUIBA,vih,no de personas con prueba rapida,2023-05-01,213,241,454
YAMPARAEZ,vih,no de personas con prueba rapida,2023-05-01,4,10,14
YAPACANI,vih,no de personas con prueba rapida,2023-05-01,56,56,112
YOCALLA,vih,no de personas con prueba rapida,2023-05-01,1,0,1
YUNCHARA,vih,no de personas con prueba rapida,2023-05-01,3,1,4
ZUDAÑEZ,vih,no de personas con prueba rapida,2023-05-01,14,18,32
ACACIO,vih,no de personas con prueba rapida,2023-06-01,1,2,3
AIQUILE,vih,no de personas con prueba rapida,2023-06-01,39,47,86
ALCALA,vih,no de personas con prueba rapida,2023-06-01,4,6,10
ALTO BENI,vih,no de personas con prueba rapida,2023-06-01,1,0,1
ANCORAIMES,vih,no de personas con prueba rapida,2023-06-01,1,0,1
ANTEQUERA,vih,no de personas con prueba rapida,2023-06-01,1,2,3
ANZALDO,vih,no de personas con prueba rapida,2023-06-01,10,11,21
ARANI,vih,no de personas con prueba rapida,2023-06-01,4,2,6
ARBIETO,vih,no de personas con prueba rapida,2023-06-01,9,34,43
ARQUE,vih,no de personas con prueba rapida,2023-06-01,7,6,13
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2023-06-01,56,97,153
ATOCHA,vih,no de personas con prueba rapida,2023-06-01,0,4,4
AYATA,vih,no de personas con prueba rapida,2023-06-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2023-06-01,3,14,17
AZURDUY,vih,no de personas con prueba rapida,2023-06-01,16,60,76
BATALLAS,vih,no de personas con prueba rapida,2023-06-01,5,7,12
BELLA FLOR,vih,no de personas con prueba rapida,2023-06-01,3,6,9
BERMEJO,vih,no de personas con prueba rapida,2023-06-01,24,18,42
BETANZOS,vih,no de personas con prueba rapida,2023-06-01,4,2,6
CABEZAS,vih,no de personas con prueba rapida,2023-06-01,8,15,23
"CAIZA ""D""",vih,no de personas con prueba rapida,2023-06-01,1,0,1
CALAMARCA,vih,no de personas con prueba rapida,2023-06-01,1,3,4
CAMARGO,vih,no de personas con prueba rapida,2023-06-01,7,62,69
CAMATAQUI (C. VILLA ABECIA),vih,no de personas con prueba rapida,2023-06-01,0,8,8
CAPINOTA,vih,no de personas con prueba rapida,2023-06-01,5,11,16
CARACOLLO,vih,no de personas con prueba rapida,2023-06-01,4,12,16
CARANAVI,vih,no de personas con prueba rapida,2023-06-01,75,39,114
CARAPARI,vih,no de personas con prueba rapida,2023-06-01,5,10,15
CARIPUYO,vih,no de personas con prueba rapida,2023-06-01,1,1,2
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2023-06-01,2,0,2
CHACARILLA,vih,no de personas con prueba rapida,2023-06-01,15,17,32
CHALLAPATA,vih,no de personas con prueba rapida,2023-06-01,21,62,83
CHARAGUA,vih,no de personas con prueba rapida,2023-06-01,5,19,24
CHAYANTA,vih,no de personas con prueba rapida,2023-06-01,1,1,2
CHIMORE,vih,no de personas con prueba rapida,2023-06-01,11,39,50
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2023-06-01,34,23,57
CHUMA,vih,no de personas con prueba rapida,2023-06-01,3,6,9
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2023-06-01,5,3,8
CKOCHAS,vih,no de personas con prueba rapida,2023-06-01,0,2,2
CLIZA,vih,no de personas con prueba rapida,2023-06-01,9,15,24
COBIJA,vih,no de personas con prueba rapida,2023-06-01,49,42,91
COCHABAMBA,vih,no de personas con prueba rapida,2023-06-01,1868,2536,4404
COLCAPIRHUA,vih,no de personas con prueba rapida,2023-06-01,77,104,181
"COLCHA ""K""",vih,no de personas con prueba rapida,2023-06-01,2,2,4
COLLANA,vih,no de personas con prueba rapida,2023-06-01,3,2,5
COLOMI,vih,no de personas con prueba rapida,2023-06-01,6,13,19
COLPA BELGICA,vih,no de personas con prueba rapida,2023-06-01,6,8,14
COLQUECHACA,vih,no de personas con prueba rapida,2023-06-01,0,4,4
COLQUENCHA,vih,no de personas con prueba rapida,2023-06-01,7,4,11
COLQUIRI,vih,no de personas con prueba rapida,2023-06-01,2,0,2
COMARAPA,vih,no de personas con prueba rapida,2023-06-01,13,21,34
COMBAYA,vih,no de personas con prueba rapida,2023-06-01,0,2,2
CONCEPCION,vih,no de personas con prueba rapida,2023-06-01,10,11,21
COPACABANA,vih,no de personas con prueba rapida,2023-06-01,4,0,4
COROICO,vih,no de personas con prueba rapida,2023-06-01,14,24,38
COTAGAITA,vih,no de personas con prueba rapida,2023-06-01,2,13,15
COTOCA,vih,no de personas con prueba rapida,2023-06-01,69,110,179
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2023-06-01,36,98,134
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2023-06-01,0,3,3
CULPINA,vih,no de personas con prueba rapida,2023-06-01,13,21,34
CURAHUARA DE CARANGAS,vih,no de personas con prueba rapida,2023-06-01,4,12,16
CURVA,vih,no de personas con prueba rapida,2023-06-01,0,3,3
DESAGUADERO,vih,no de personas con prueba rapida,2023-06-01,1,6,7
EL ALTO,vih,no de personas con prueba rapida,2023-06-01,995,1293,2288
EL CHORO,vih,no de personas con prueba rapida,2023-06-01,0,1,1
EL PUENTE(STC),vih,no de personas con prueba rapida,2023-06-01,13,41,54
EL PUENTE(TJA),vih,no de personas con prueba rapida,2023-06-01,0,4,4
EL TORNO,vih,no de personas con prueba rapida,2023-06-01,79,90,169
ENTRE RIOS TRJ,vih,no de personas con prueba rapida,2023-06-01,1,4,5
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2023-06-01,57,193,250
EUCALIPTUS,vih,no de personas con prueba rapida,2023-06-01,1,0,1
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2023-06-01,42,54,96
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2023-06-01,3,4,7
GRAL. J.J. PEREZ (CHARAZANI),vih,no de personas con prueba rapida,2023-06-01,1,1,2
GUANAY,vih,no de personas con prueba rapida,2023-06-01,5,22,27
GUAYARAMERIN,vih,no de personas con prueba rapida,2023-06-01,106,37,143
HUANUNI,vih,no de personas con prueba rapida,2023-06-01,28,37,65
HUAYLLAMARCA,vih,no de personas con prueba rapida,2023-06-01,11,23,34
ICLA,vih,no de personas con prueba rapida,2023-06-01,2,4,6
INCAHUASI,vih,no de personas con prueba rapida,2023-06-01,4,26,30
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2023-06-01,21,22,43
IXIAMAS,vih,no de personas con prueba rapida,2023-06-01,2,4,6
JESUS DE MACHACA,vih,no de personas con prueba rapida,2023-06-01,7,12,19
LA GUARDIA,vih,no de personas con prueba rapida,2023-06-01,68,141,209
LA PAZ,vih,no de personas con prueba rapida,2023-06-01,1393,2504,3897
LA RIVERA,vih,no de personas con prueba rapida,2023-06-01,0,1,1
LAS CARRERAS,vih,no de personas con prueba rapida,2023-06-01,1,3,4
LLALLAGUA,vih,no de personas con prueba rapida,2023-06-01,4,7,11
LURIBAY,vih,no de personas con prueba rapida,2023-06-01,1,1,2
MACHACAMARCA,vih,no de personas con prueba rapida,2023-06-01,10,8,18
MACHARETI,vih,no de personas con prueba rapida,2023-06-01,2,5,7
MAIRANA,vih,no de personas con prueba rapida,2023-06-01,1,1,2
MAPIRI,vih,no de personas con prueba rapida,2023-06-01,31,28,59
MECAPACA,vih,no de personas con prueba rapida,2023-06-01,9,19,28
MINEROS,vih,no de personas con prueba rapida,2023-06-01,5,5,10
MIZQUE,vih,no de personas con prueba rapida,2023-06-01,26,49,75
MONTEAGUDO,vih,no de personas con prueba rapida,2023-06-01,38,73,111
MONTERO,vih,no de personas con prueba rapida,2023-06-01,103,153,256
OCURI,vih,no de personas con prueba rapida,2023-06-01,2,4,6
OKINAWA,vih,no de personas con prueba rapida,2023-06-01,0,4,4
OMEREQUE,vih,no de personas con prueba rapida,2023-06-01,1,2,3
ORURO,vih,no de personas con prueba rapida,2023-06-01,259,869,1128
PADILLA,vih,no de personas con prueba rapida,2023-06-01,15,8,23
PAILON,vih,no de personas con prueba rapida,2023-06-01,12,40,52
PALOS BLANCOS,vih,no de personas con prueba rapida,2023-06-01,1,0,1
PAMPA GRANDE,vih,no de personas con prueba rapida,2023-06-01,0,3,3
PAPEL PAMPA,vih,no de personas con prueba rapida,2023-06-01,6,0,6
PATACAMAYA,vih,no de personas con prueba rapida,2023-06-01,15,26,41
PAZÑA,vih,no de personas con prueba rapida,2023-06-01,30,14,44
POCOATA,vih,no de personas con prueba rapida,2023-06-01,21,52,73
POJO (CBBA),vih,no de personas con prueba rapida,2023-06-01,2,2,4
POOPO,vih,no de personas con prueba rapida,2023-06-01,7,27,34
PORCO,vih,no de personas con prueba rapida,2023-06-01,0,4,4
POROMA,vih,no de personas con prueba rapida,2023-06-01,1,2,3
PORONGO,vih,no de personas con prueba rapida,2023-06-01,3,8,11
PORTACHUELO,vih,no de personas con prueba rapida,2023-06-01,10,2,12
PORVENIR,vih,no de personas con prueba rapida,2023-06-01,1,9,10
POSTRER VALLE,vih,no de personas con prueba rapida,2023-06-01,0,2,2
POTOSI,vih,no de personas con prueba rapida,2023-06-01,8,16,24
PRESTO,vih,no de personas con prueba rapida,2023-06-01,4,11,15
PUCARANI,vih,no de personas con prueba rapida,2023-06-01,4,9,13
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2023-06-01,0,1,1
PUERTO PEREZ,vih,no de personas con prueba rapida,2023-06-01,8,2,10
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2023-06-01,11,30,41
PUERTO RICO,vih,no de personas con prueba rapida,2023-06-01,1,6,7
PUERTO SUAREZ,vih,no de personas con prueba rapida,2023-06-01,10,15,25
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2023-06-01,199,252,451
PUNA,vih,no de personas con prueba rapida,2023-06-01,2,2,4
PUNATA,vih,no de personas con prueba rapida,2023-06-01,90,114,204
QUILLACOLLO,vih,no de personas con prueba rapida,2023-06-01,188,665,853
QUIRUSILLAS,vih,no de personas con prueba rapida,2023-06-01,1,0,1
RAQAYPAMPA(ETA),vih,no de personas con prueba rapida,2023-06-01,1,0,1
RAVELO,vih,no de personas con prueba rapida,2023-06-01,2,0,2
REYES,vih,no de personas con prueba rapida,2023-06-01,3,1,4
RIBERALTA,vih,no de personas con prueba rapida,2023-06-01,364,529,893
ROBORE,vih,no de personas con prueba rapida,2023-06-01,7,25,32
RURRENABAQUE,vih,no de personas con prueba rapida,2023-06-01,0,1,1
SABAYA,vih,no de personas con prueba rapida,2023-06-01,12,25,37
SACABA,vih,no de personas con prueba rapida,2023-06-01,200,333,533
SACABAMBA,vih,no de personas con prueba rapida,2023-06-01,0,1,1
SACACA,vih,no de personas con prueba rapida,2023-06-01,3,7,10
SAIPINA,vih,no de personas con prueba rapida,2023-06-01,2,0,2
SAMAIPATA,vih,no de personas con prueba rapida,2023-06-01,5,27,32
SAN ANDRES,vih,no de personas con prueba rapida,2023-06-01,1,0,1
SAN BENITO,vih,no de personas con prueba rapida,2023-06-01,1,4,5
SAN BORJA,vih,no de personas con prueba rapida,2023-06-01,51,55,106
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2023-06-01,16,11,27
SAN CARLOS,vih,no de personas con prueba rapida,2023-06-01,30,49,79
SAN IGNACIO,vih,no de personas con prueba rapida,2023-06-01,11,11,22
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2023-06-01,22,19,41
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2023-06-01,0,1,1
SAN JAVIER(STC),vih,no de personas con prueba rapida,2023-06-01,4,5,9
SAN JOAQUIN,vih,no de personas con prueba rapida,2023-06-01,0,5,5
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2023-06-01,1,0,1
SAN JULIAN,vih,no de personas con prueba rapida,2023-06-01,6,126,132
SAN LORENZO(PND),vih,no de personas con prueba rapida,2023-06-01,1,1,2
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2023-06-01,1,4,5
SAN LUCAS,vih,no de personas con prueba rapida,2023-06-01,46,109,155
SAN MATIAS,vih,no de personas con prueba rapida,2023-06-01,5,10,15
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2023-06-01,9,5,14
SAN PEDRO,vih,no de personas con prueba rapida,2023-06-01,35,36,71
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2023-06-01,2,15,17
SAN PEDRO DE MACHA,vih,no de personas con prueba rapida,2023-06-01,0,9,9
SAN PEDRO DE TIQUINA,vih,no de personas con prueba rapida,2023-06-01,2,1,3
SAN RAFAEL,vih,no de personas con prueba rapida,2023-06-01,1,0,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2023-06-01,10,9,19
SANTA ANA,vih,no de personas con prueba rapida,2023-06-01,40,39,79
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2023-06-01,2052,2851,4903
SANTA ROSA,vih,no de personas con prueba rapida,2023-06-01,2,5,7
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2023-06-01,5,0,5
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2023-06-01,64,73,137
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2023-06-01,0,7,7
SAPAHAQUI,vih,no de personas con prueba rapida,2023-06-01,0,4,4
SENA,vih,no de personas con prueba rapida,2023-06-01,0,19,19
SHINAOTA,vih,no de personas con prueba rapida,2023-06-01,40,87,127
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2023-06-01,12,31,43
SICAYA,vih,no de personas con prueba rapida,2023-06-01,1,2,3
SIPE SIPE,vih,no de personas con prueba rapida,2023-06-01,12,37,49
SOPACHUY,vih,no de personas con prueba rapida,2023-06-01,4,32,36
SUCRE,vih,no de personas con prueba rapida,2023-06-01,757,511,1268
TACACOMA,vih,no de personas con prueba rapida,2023-06-01,5,4,9
TACOPAYA,vih,no de personas con prueba rapida,2023-06-01,3,3,6
TAPACARI,vih,no de personas con prueba rapida,2023-06-01,8,18,26
TARABUCO,vih,no de personas con prueba rapida,2023-06-01,16,22,38
TARACO,vih,no de personas con prueba rapida,2023-06-01,1,0,1
TARATA,vih,no de personas con prueba rapida,2023-06-01,1,0,1
TARIJA,vih,no de personas con prueba rapida,2023-06-01,164,277,441
TARVITA,vih,no de personas con prueba rapida,2023-06-01,7,34,41
TEOPONTE,vih,no de personas con prueba rapida,2023-06-01,8,5,13
TIAHUANACU,vih,no de personas con prueba rapida,2023-06-01,1,11,12
TINGUIPAYA,vih,no de personas con prueba rapida,2023-06-01,1,1,2
TIPUANI,vih,no de personas con prueba rapida,2023-06-01,1,5,6
TIQUIPAYA,vih,no de personas con prueba rapida,2023-06-01,41,104,145
TIRAQUE (CBBA),vih,no de personas con prueba rapida,2023-06-01,0,1,1
TOCO,vih,no de personas con prueba rapida,2023-06-01,5,4,9
TOLATA,vih,no de personas con prueba rapida,2023-06-01,2,6,8
TOLEDO,vih,no de personas con prueba rapida,2023-06-01,1,0,1
TOMINA,vih,no de personas con prueba rapida,2023-06-01,1,3,4
TORO TORO,vih,no de personas con prueba rapida,2023-06-01,20,7,27
TOTORA(CBBA),vih,no de personas con prueba rapida,2023-06-01,16,60,76
TOTORA(ORR),vih,no de personas con prueba rapida,2023-06-01,0,1,1
TRINIDAD,vih,no de personas con prueba rapida,2023-06-01,148,157,305
TUPIZA,vih,no de personas con prueba rapida,2023-06-01,22,49,71
UNCIA,vih,no de personas con prueba rapida,2023-06-01,4,17,21
