,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,2,1,4
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,1,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,4,7,10,8,29
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,2,3
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,12,11,8,12,43
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,3,8,3,15
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,2,0,0,2
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,2,0,3
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,0,0,1
POROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,1,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,3,2,1,0,6
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,4,7,4,3,18
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,1,0,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,3,4
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,2,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,3,4,0,1,8
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,2,0,2,2,6
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,12,2,12,11,37
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,1,2
RAVELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,4,1,0,6
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,3,4,7
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,2,0,1,4
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,13,7,11,5,36
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,0,1
SAIPINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,0,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,2,0,0,1,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,2,2,0,0,4
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,3,2,4,10
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,0,0,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,1,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,3,0,6,3,12
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,2,0,0,0,2
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,2,1,2,4,9
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,2,0,0,0,2
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,2,3,0,0,5
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,1,0,0,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,1,0,2
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,1,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,1,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,128,125,217,195,665
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,2,0,0,3
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,0,2,3
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,1,2
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,4,3,8
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,3,2,0,0,5
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,5,2,2,4,13
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,6,3,6,4,19
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,0,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,4,7,7,12,30
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,4,3,3,1,11
TOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,2,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,2,0,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,6,6,18,11,41
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,1,2,3
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,1,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,1,6,1,3,11
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,3,2,6,0,11
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,4,4,0,1,9
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,0,0,0,6,6
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,8,4,11,8,31
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,2,3,5,4,14
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-11-01,2,3,1,1,7
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,1,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,1,1,0,4
ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,3,3,6
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,1,1,3
ARQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,1,1,3
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,1,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,2,1,1,5
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,0,1,1
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,1,1,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,1,1,3
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,0,1,2
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,0,1
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,6,1,8
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,3,0,3
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,4,6,10
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,1,4,2,9
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,0,2,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,0,1,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,3,1,0,4,8
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,36,47,5,5,93
COIPASA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,4,3,1,1,9
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,1,0,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,0,3,3
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,0,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,1,0,1
CORQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,5,2,1,0,8
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,1,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,30,29,26,17,102
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,2,0,3
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,3,0,0,4
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,3,0,1,6
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,0,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,2,1,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,2,3
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,2,0,2
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,2,0,0,4
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,1,0,0,2
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,2,5,8
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,2,0,0,4
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,4,5,1,6,16
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,35,37,19,15,106
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,2,0,0,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,1,3,5
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,0,0,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,1,2
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,2,0,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,7,2,5,1,15
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,1,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,1,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,11,11,26,24,72
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,3,0,3,0,6
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,1,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,3,0,3
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,1,3,1,6
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,3,8,4,0,15
PUERTO PEREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,2,1,1,4
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,0,0,1,3
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,2,2,1,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,3,6,0,1,10
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,3,1,5
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,4,5,9,14,32
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,1,0,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,5,6,209,143,363
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,6,0,6
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,2,0,0,3
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,4,12,3,21
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,0,1,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,5,3,2,11
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,1,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,6,4,10
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,1,0,0,2
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,134,101,103,115,453
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,1,0,0,3
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,0,1,0,3
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,0,1,1
SICAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,5,6,1,0,12
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,1,0,1
SORACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,0,1,1
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,10,10,7,16,43
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,6,3,0,0,9
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,0,0,1,3
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,5,5,5,16
TOMAVE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,1,2
TORO TORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,0,1,0,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,4,1,0,0,5
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,1,0,2
URUBICHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,1,0,0,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,3,0,0,3
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,3,2,4,9
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,3,1,0,1,5
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,1,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,3,4,2,4,13
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,0,0,0,1,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,3,0,0,5
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,0,3,0,5
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,6,3,2,1,12
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,8,4,0,1,13
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,1,0,0,0,1
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2020-12-01,2,1,0,0,3
