,group,variable,month,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS DENTRO,PENTAVALENTE 4TA. DOSIS FUERA,PENTAVALENTE 4TA. DOSIS FUERA,TOTALES
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,1,5,6,14
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,2,3,6
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,2,2,0,4
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,1,0,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,2,2,4
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,3,4,1,3,11
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,3,0,6,16,25
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,1,4,1,8
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,3,4,1,1,9
CHOQUE COTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,6,3,0,1,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,1,1,1,4
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,2,2,4
CLIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,3,1,4
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,10,2,2,16
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,1,1,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,37,31,9,9,86
COIPASA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,1,0,2
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,2,0,0,4
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,2,1,1,4
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,2,4,1,8
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,0,2,0,4
COMARAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,5,1,0,1,7
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,3,1,45,34,83
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,1,2,4
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,1,2
CORO CORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,1,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,4,1,1,8
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,0,0,1,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,21,16,31,39,107
CUEVO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,39,48,48,58,193
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,2,2,1,6
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,5,4,1,2,12
ESCOMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,2,0,2
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,3,5,8
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,2,1,0,5
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,4,2,2,10
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,4,0,0,4
GUANAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,3,2,1,7
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,3,3,8,11,25
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,2,3
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,4,0,0,0,4
HUARINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,1,2
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,1,0,2
ICLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,1,0,2
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,1,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,4,2,2,0,8
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,16,25,34,39,114
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,34,36,16,20,106
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,1,1
LAJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,1,1
LICOMA PAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,0,0,0,2
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,2,3
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,3,3
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,0,1
MACHARETI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,2,1,4
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,10,2,13
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,3,3
MAPIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,2,0,0,3
MINEROS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,27,26,54
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,3,0,3
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,1,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,1,0,0,2
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,8,5,27,18,58
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,1,2
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,0,1
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,1,0,0,2
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,2,3
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,10,10,19,17,56
PADCAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,1,2
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,1,2,1,5
PALCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,1,1,2,6
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,5,1,0,7
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,0,1
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,3,0,0,3
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,2,2,5
PAZÑA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,3,4,8
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,2,2,4
POOPO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,2,0,1,4
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,1,4,1,7
POROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,1,2
PORONGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,4,6,4,14
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,13,15,15,11,54
PRESTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,3,1,1,5
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,1,2
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,3,1,3,1,8
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,3,1,4
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,3,5,3,5,16
PUNA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,2,2
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,2,1,1,6
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,4,9,20,19,52
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,1,2
RAVELO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,1,1,3,6
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,7,5,3,5,20
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,1,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,3,0,0,2,5
SABAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,15,8,5,4,32
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,0,1
SACACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,4,4
SAIPINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,1,0,0,2
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,2,2
SAN AGUSTIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,2,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,1,0,0,2
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,0,1
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,0,0,0,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,1,2,4
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,4,2,2,4,12
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,1,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,3,0,4
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,8,5,7,6,26
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,6,3,41,42,92
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,5,3,8
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,4,0,0,6
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,3,1,0,0,4
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,0,2,3,7
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,1,2
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,4,1,2,7
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,1,4,3,9
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,2,0,0,4
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,4,2,7,6,19
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,2,4,2,8
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,1,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,112,90,73,92,367
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,5,2,0,7
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,0,1,1,4
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,3,2,6
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,0,1,0,3
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,3,3,3,4,13
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,2,0,0,3
SORACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,1,0,0,2
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,3,3,2,8,16
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,24,30,3,3,60
TACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,3,0,3
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,1,0,2
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,2,3
TAHUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,2,0,0,3
TARATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,2,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,14,15,19,24,72
TARVITA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,0,1
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,0,1
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,3,6,1,2,12
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,2,3
TIPUANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,3,1,1,5
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,3,7,4,10,24
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,1,0,2
TODOS SANTOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,0,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,0,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,3,1,5
TOMINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,1,0,0,2
TORO TORO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,2,5,8
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,2,2,5
TRIGAL,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,2,21,16,41
TUPIZA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,1,0,1,4
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,3,4,5,13
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,2,2
URUBICHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,2,1,0,5
VACAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,0,1,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,1,4,1,8
VILA VILA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,1,8,7,16
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,2,1,0,0,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,9,9,10,1,29
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,0,0,1,2,3
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,1,1,1,4
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,3,5,6,15
VITICHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,3,4,8
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,26,21,6,5,58
YACO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,0,0,0,1
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,5,3,18,18,44
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,2,3,2,8
YOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-05-01,1,3,0,0,4
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,1,2,0,1,4
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,0,1,0,0,1
AIQUILE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,3,4,2,2,11
ANZALDO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,1,0,1,0,2
APOLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,3,1,0,2,6
ARANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,4,9,2,6,21
ARQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,0,0,2,1,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,0,0,4,7,11
ATOCHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,0,1,1,1,3
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,1,0,1,0,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,0,0,5,6,11
AZURDUY,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,1,0,2,0,3
BATALLAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,1,1,0,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,2,1,0,1,4
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,3,9,1,0,13
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,0,0,1,1,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,1,1,0,2,4
CAIROMA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,1,1,0,2,4
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,0,0,1,0,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,0,0,0,2,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,2,2,0,0,4
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,1,1,2,1,5
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,0,3,1,2,6
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,0,0,5,0,5
CARAPARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,1,3,7,3,14
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 4ta. dosis,2020-06-01,1,1,3,3,8
