,group,variable,month,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS NUEVO,NIÑOS DE 1 A 4 AÑOS REPETIDO,NIÑOS DE 1 A 4 AÑOS REPETIDO,TOTALES,TOTALES,TOTALES
COLCAPIRHUA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,394,360,173,163,567,523,1090
"COLCHA ""K""",consulta externa,ninos  de 1 a 4 anos,2023-05-01,211,182,36,30,247,212,459
COLLANA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,27,22,13,8,40,30,70
COLOMI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,229,204,30,27,259,231,490
COLPA BELGICA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,115,102,17,7,132,109,241
COLQUECHACA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,153,170,0,3,153,173,326
COLQUENCHA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,107,75,41,46,148,121,269
COLQUIRI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,212,160,16,15,228,175,403
COMANCHE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,14,27,0,3,14,30,44
COMARAPA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,224,242,37,34,261,276,537
COMBAYA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,11,13,1,1,12,14,26
CONCEPCION,consulta externa,ninos  de 1 a 4 anos,2023-05-01,113,118,28,19,141,137,278
COPACABANA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,68,49,4,0,72,49,121
CORIPATA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,189,160,23,27,212,187,399
CORO CORO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,57,83,19,15,76,98,174
COROICO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,200,177,11,24,211,201,412
CORQUE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,63,50,4,1,67,51,118
COTAGAITA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,325,281,37,21,362,302,664
COTOCA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,922,848,54,58,976,906,1882
CRUZ DE MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,249,371,43,50,292,421,713
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos  de 1 a 4 anos,2023-05-01,25,15,4,1,29,16,45
CUEVO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,93,87,27,40,120,127,247
CULPINA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,175,159,6,5,181,164,345
CURAHUARA DE CARANGAS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,32,15,2,3,34,18,52
CURVA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,41,51,1,2,42,53,95
DESAGUADERO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,49,55,5,3,54,58,112
EL ALTO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,8064,7353,2305,2125,10369,9478,19847
EL CHORO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,43,36,3,2,46,38,84
EL PUENTE(STC),consulta externa,ninos  de 1 a 4 anos,2023-05-01,149,149,5,2,154,151,305
EL PUENTE(TJA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,140,183,6,12,146,195,341
EL TORNO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,853,836,252,270,1105,1106,2211
EL VILLAR,consulta externa,ninos  de 1 a 4 anos,2023-05-01,84,73,1,1,85,74,159
ENTRE RIOS TRJ,consulta externa,ninos  de 1 a 4 anos,2023-05-01,376,335,15,10,391,345,736
ENTRE RIOS CBBA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,643,568,63,38,706,606,1312
ESCARA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,2,0,0,0,2,0,2
ESCOMA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,61,63,1,1,62,64,126
ESMERALDA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,7,5,3,4,10,9,19
EUCALIPTUS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,38,38,5,2,43,40,83
EUREKA (SANTOS MERCADO),consulta externa,ninos  de 1 a 4 anos,2023-05-01,7,8,0,0,7,8,15
EXALTACION,consulta externa,ninos  de 1 a 4 anos,2023-05-01,41,41,0,2,41,43,84
FERNANDEZ ALONSO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,282,197,29,19,311,216,527
FILADELFIA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,202,178,1,1,203,179,382
GAIOC JATUN AYLLU YURA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,49,51,1,0,50,51,101
GENERAL SAAVEDRA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,293,234,37,33,330,267,597
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos  de 1 a 4 anos,2023-05-01,131,146,22,17,153,163,316
GUANAY,consulta externa,ninos  de 1 a 4 anos,2023-05-01,135,131,62,76,197,207,404
GUAQUI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,51,39,4,10,55,49,104
GUAYARAMERIN,consulta externa,ninos  de 1 a 4 anos,2023-05-01,451,438,23,20,474,458,932
GUTIERREZ,consulta externa,ninos  de 1 a 4 anos,2023-05-01,279,237,29,20,308,257,565
HUACARAJE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,44,29,16,12,60,41,101
HUACARETA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,104,100,12,23,116,123,239
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,57,23,7,5,64,28,92
HUACHACALLA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,8,4,0,4,8,8,16
HUANUNI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,227,232,77,61,304,293,597
HUARINA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,56,61,25,23,81,84,165
HUATAJATA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,14,7,31,18,45,25,70
HUAYLLAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,27,19,11,1,38,20,58
HUMANATA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,17,22,21,23,38,45,83
ICHOCA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,63,63,1,1,64,64,128
ICLA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,89,89,32,33,121,122,243
INCAHUASI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,257,268,5,1,262,269,531
INGAVI (HUMAITA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,56,73,0,0,56,73,129
INQUISIVI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,139,127,12,19,151,146,297
IRUPANA (VILLA DE LANZA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,249,183,22,14,271,197,468
IXIAMAS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,179,168,15,13,194,181,375
JESUS DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,111,90,29,37,140,127,267
LA ASUNTA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,521,463,20,23,541,486,1027
LA GUARDIA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,1326,1229,460,433,1786,1662,3448
LA PAZ,consulta externa,ninos  de 1 a 4 anos,2023-05-01,7707,6894,2047,1913,9754,8807,18561
LA RIVERA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,0,4,2,3,2,7,9
LAGUNILLAS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,133,113,25,20,158,133,291
LAJA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,147,127,19,17,166,144,310
LAS CARRERAS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,61,48,0,2,61,50,111
LICOMA PAMPA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,22,24,2,1,24,25,49
LLALLAGUA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,434,446,4,7,438,453,891
LLICA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,46,37,4,4,50,41,91
LORETO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,66,44,1,1,67,45,112
LURIBAY,consulta externa,ninos  de 1 a 4 anos,2023-05-01,134,133,7,4,141,137,278
MACHACAMARCA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,25,39,21,21,46,60,106
MACHARETI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,109,126,5,4,114,130,244
MAGDALENA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,146,152,12,9,158,161,319
MAIRANA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,174,137,24,15,198,152,350
MALLA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,37,21,0,1,37,22,59
MAPIRI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,232,227,16,5,248,232,480
MECAPACA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,106,117,51,26,157,143,300
MINEROS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,275,99,16,50,291,149,440
MIZQUE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,273,258,75,86,348,344,692
MOCOMOCO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,103,96,13,13,116,109,225
MOJINETE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,12,9,1,1,13,10,23
MOJOCOYA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,92,103,12,15,104,118,222
MONTEAGUDO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,348,341,59,73,407,414,821
MONTERO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,1696,1517,482,437,2178,1954,4132
MORO MORO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,18,35,1,6,19,41,60
MOROCHATA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,65,61,16,22,81,83,164
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,103,56,2,0,105,56,161
NAZACARA DE PACAJES,consulta externa,ninos  de 1 a 4 anos,2023-05-01,8,7,0,0,8,7,15
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,25,31,0,0,25,31,56
OCURI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,129,123,7,1,136,124,260
OKINAWA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,150,120,21,27,171,147,318
OMEREQUE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,117,90,5,4,122,94,216
ORURO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,3341,2854,553,495,3894,3349,7243
PADCAYA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,284,281,29,20,313,301,614
PADILLA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,122,160,0,3,122,163,285
PAILON,consulta externa,ninos  de 1 a 4 anos,2023-05-01,568,401,31,20,599,421,1020
PALCA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,276,248,11,7,287,255,542
PALOS BLANCOS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,559,533,31,28,590,561,1151
PAMPA AULLAGAS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,21,14,1,2,22,16,38
PAMPA GRANDE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,102,104,6,9,108,113,221
PAPEL PAMPA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,54,61,5,15,59,76,135
PASORAPA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,33,40,6,6,39,46,85
PATACAMAYA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,188,163,15,9,203,172,375
PAZÑA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,52,53,4,8,56,61,117
PELECHUCO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,130,130,3,3,133,133,266
POCOATA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,225,237,6,7,231,244,475
POCONA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,131,103,2,6,133,109,242
POJO (CBBA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,97,94,33,39,130,133,263
POOPO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,58,58,16,3,74,61,135
PORCO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,132,75,2,3,134,78,212
POROMA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,275,243,8,13,283,256,539
PORONGO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,120,110,60,68,180,178,358
PORTACHUELO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,149,133,128,148,277,281,558
PORVENIR,consulta externa,ninos  de 1 a 4 anos,2023-05-01,105,85,36,16,141,101,242
POSTRER VALLE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,22,13,0,0,22,13,35
POTOSI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,2446,2314,209,191,2655,2505,5160
PRESTO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,126,128,2,0,128,128,256
PUCARA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,28,19,2,3,30,22,52
PUCARANI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,219,214,6,9,225,223,448
PUERTO ACOSTA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,45,40,16,8,61,48,109
PUERTO CARABUCO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,95,108,23,19,118,127,245
PUERTO GONZALO MORENO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,205,235,58,60,263,295,558
PUERTO PEREZ,consulta externa,ninos  de 1 a 4 anos,2023-05-01,47,44,15,13,62,57,119
PUERTO QUIJARRO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,75,65,6,6,81,71,152
PUERTO RICO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,92,85,2,0,94,85,179
PUERTO SILES,consulta externa,ninos  de 1 a 4 anos,2023-05-01,14,21,0,0,14,21,35
PUERTO SUAREZ,consulta externa,ninos  de 1 a 4 anos,2023-05-01,178,187,4,5,182,192,374
PUERTO VILLARROEL,consulta externa,ninos  de 1 a 4 anos,2023-05-01,1281,1218,72,74,1353,1292,2645
PUNA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,181,173,1,1,182,174,356
PUNATA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,374,329,234,180,608,509,1117
QUIABAYA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,49,54,16,16,65,70,135
QUILLACOLLO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,1962,1687,401,429,2363,2116,4479
QUIME,consulta externa,ninos  de 1 a 4 anos,2023-05-01,90,104,3,8,93,112,205
QUIRUSILLAS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,34,16,4,5,38,21,59
RAQAYPAMPA(ETA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,80,55,9,4,89,59,148
RAVELO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,164,148,1,1,165,149,314
REYES,consulta externa,ninos  de 1 a 4 anos,2023-05-01,239,227,4,1,243,228,471
RIBERALTA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,1828,1765,273,234,2101,1999,4100
ROBORE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,165,168,19,27,184,195,379
RURRENABAQUE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,348,364,15,11,363,375,738
SABAYA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,25,26,3,6,28,32,60
SACABA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,1833,1632,505,380,2338,2012,4350
SACABAMBA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,44,39,14,17,58,56,114
SACACA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,203,179,4,5,207,184,391
SAIPINA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,71,64,14,18,85,82,167
SALINAS DE GARCI MENDOZA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,115,110,7,9,122,119,241
SAMAIPATA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,140,146,27,28,167,174,341
SAN AGUSTIN,consulta externa,ninos  de 1 a 4 anos,2023-05-01,19,16,0,0,19,16,35
SAN ANDRES,consulta externa,ninos  de 1 a 4 anos,2023-05-01,168,183,29,21,197,204,401
SAN ANDRES DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,27,19,8,14,35,33,68
SAN ANTONIO DE ESMORUCO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,12,16,0,0,12,16,28
SAN ANTONIO DE LOMERIO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,76,83,3,1,79,84,163
SAN BENITO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,95,110,37,23,132,133,265
SAN BORJA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,786,774,97,78,883,852,1735
SAN BUENA VENTURA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,188,189,13,8,201,197,398
SAN CARLOS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,216,212,21,30,237,242,479
SAN IGNACIO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,502,434,23,28,525,462,987
SAN IGNACIO DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,581,533,31,37,612,570,1182
SAN JAVIER(BNI),consulta externa,ninos  de 1 a 4 anos,2023-05-01,35,33,11,15,46,48,94
SAN JAVIER(STC),consulta externa,ninos  de 1 a 4 anos,2023-05-01,114,122,0,0,114,122,236
SAN JOAQUIN,consulta externa,ninos  de 1 a 4 anos,2023-05-01,84,92,3,1,87,93,180
SAN JOSE DE CHIQUITOS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,194,190,7,14,201,204,405
SAN JUAN DE YAPACANI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,108,130,3,2,111,132,243
SAN JULIAN,consulta externa,ninos  de 1 a 4 anos,2023-05-01,497,512,265,200,762,712,1474
SAN LORENZO(PND),consulta externa,ninos  de 1 a 4 anos,2023-05-01,162,194,4,5,166,199,365
SAN LORENZO(TJA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,378,450,17,17,395,467,862
SAN LUCAS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,584,547,92,34,676,581,1257
SAN MATIAS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,122,129,9,3,131,132,263
SAN MIGUEL DE VELASCO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,111,90,8,9,119,99,218
SAN PABLO DE LIPEZ,consulta externa,ninos  de 1 a 4 anos,2023-05-01,43,38,0,1,43,39,82
SAN PEDRO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,256,253,44,66,300,319,619
SAN PEDRO DE BUENA VISTA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,290,289,7,4,297,293,590
SAN PEDRO DE CURAHUARA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,64,39,0,0,64,39,103
SAN PEDRO DE MACHA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,251,226,0,0,251,226,477
SAN PEDRO DE QUEMES,consulta externa,ninos  de 1 a 4 anos,2023-05-01,10,12,1,1,11,13,24
SAN PEDRO DE TIQUINA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,54,60,9,4,63,64,127
SAN PEDRO(PND),consulta externa,ninos  de 1 a 4 anos,2023-05-01,41,30,1,0,42,30,72
SAN RAFAEL,consulta externa,ninos  de 1 a 4 anos,2023-05-01,106,106,31,27,137,133,270
SAN RAMON BENI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,60,77,5,4,65,81,146
SAN RAMON SCZ,consulta externa,ninos  de 1 a 4 anos,2023-05-01,41,70,29,14,70,84,154
SANTA ANA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,185,165,139,122,324,287,611
SANTA CRUZ DE LA SIERRA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,15001,13920,3185,2923,18186,16843,35029
SANTA ROSA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,202,201,15,12,217,213,430
SANTA ROSA DEL SARA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,246,202,4,6,250,208,458
SANTIAGO DE CALLAPA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,25,28,5,4,30,32,62
SANTIAGO DE HUARI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,96,92,11,15,107,107,214
SANTIAGO DE HUATA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,61,42,8,4,69,46,115
SANTIAGO DE MACHACA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,21,17,1,3,22,20,42
SANTIVAÑES,consulta externa,ninos  de 1 a 4 anos,2023-05-01,114,99,8,6,122,105,227
SANTUARIO DE QUILLACAS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,46,48,5,5,51,53,104
SAPAHAQUI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,89,64,11,18,100,82,182
SENA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,136,107,35,23,171,130,301
SHINAOTA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,447,468,43,36,490,504,994
SICA SICA (VILLA AROMA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,178,176,11,8,189,184,373
SICAYA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,26,28,15,19,41,47,88
SIPE SIPE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,770,669,243,201,1013,870,1883
SOPACHUY,consulta externa,ninos  de 1 a 4 anos,2023-05-01,153,142,11,6,164,148,312
SORACACHI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,70,77,3,6,73,83,156
SORATA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,257,216,8,14,265,230,495
SUCRE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,3987,3488,766,424,4753,3912,8665
TACACHI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,11,5,0,0,11,5,16
TACACOMA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,137,137,17,10,154,147,301
TACOBAMBA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,83,79,0,0,83,79,162
TACOPAYA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,53,50,5,0,58,50,108
TAHUA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,12,9,0,0,12,9,21
TAPACARI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,203,181,4,5,207,186,393
TARABUCO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,270,258,2,5,272,263,535
TARACO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,51,52,12,15,63,67,130
TARATA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,79,88,8,15,87,103,190
TARIJA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,3118,2764,786,764,3904,3528,7432
TARVITA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,329,272,12,12,341,284,625
TEOPONTE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,145,141,32,23,177,164,341
TIAHUANACU,consulta externa,ninos  de 1 a 4 anos,2023-05-01,98,82,45,37,143,119,262
TINGUIPAYA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,161,133,2,0,163,133,296
TIPUANI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,172,143,19,25,191,168,359
TIQUIPAYA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,886,878,58,68,944,946,1890
TIRAQUE (CBBA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,166,176,93,96,259,272,531
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos  de 1 a 4 anos,2023-05-01,10,7,1,0,11,7,18
TOCO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,66,53,28,20,94,73,167
TODOS SANTOS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,2,1,0,0,2,1,3
TOLATA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,72,63,30,21,102,84,186
TOLEDO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,35,32,3,4,38,36,74
TOMAVE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,105,85,3,3,108,88,196
TOMINA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,156,138,6,13,162,151,313
TORO TORO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,127,129,1,0,128,129,257
TOTORA(CBBA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,200,182,7,5,207,187,394
TOTORA(ORR),consulta externa,ninos  de 1 a 4 anos,2023-05-01,30,32,4,1,34,33,67
TRIGAL,consulta externa,ninos  de 1 a 4 anos,2023-05-01,19,24,3,1,22,25,47
TRINIDAD,consulta externa,ninos  de 1 a 4 anos,2023-05-01,1335,1216,221,178,1556,1394,2950
TUPIZA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,619,573,59,70,678,643,1321
TURCO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,35,25,2,3,37,28,65
UMALA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,84,57,27,28,111,85,196
UNCIA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,238,218,17,20,255,238,493
URIONDO (A. CONCEPCION),consulta externa,ninos  de 1 a 4 anos,2023-05-01,265,279,34,31,299,310,609
URUBICHA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,103,75,5,0,108,75,183
UYUNI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,292,253,17,15,309,268,577
VACAS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,71,97,16,17,87,114,201
VALLEGRANDE,consulta externa,ninos  de 1 a 4 anos,2023-05-01,189,195,44,51,233,246,479
VIACHA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,1016,944,262,203,1278,1147,2425
VILA VILA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,33,36,1,0,34,36,70
VILLA CHARCAS,consulta externa,ninos  de 1 a 4 anos,2023-05-01,246,242,12,6,258,248,506
VILLA MONTES,consulta externa,ninos  de 1 a 4 anos,2023-05-01,709,743,60,67,769,810,1579
VILLA NUEVA (LOMA ALTA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,43,54,1,0,44,54,98
VILLA RIVERO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,87,89,26,18,113,107,220
VILLA SERRANO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,182,232,13,19,195,251,446
VILLA TUNARI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,1738,1626,188,202,1926,1828,3754
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos  de 1 a 4 anos,2023-05-01,124,123,11,13,135,136,271
VILLAZON,consulta externa,ninos  de 1 a 4 anos,2023-05-01,392,457,42,55,434,512,946
VINTO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,819,742,157,132,976,874,1850
VITICHI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,95,92,0,0,95,92,187
WALDO BALLIVIAN,consulta externa,ninos  de 1 a 4 anos,2023-05-01,11,12,1,1,12,13,25
WARNES,consulta externa,ninos  de 1 a 4 anos,2023-05-01,1731,1637,228,201,1959,1838,3797
YACO,consulta externa,ninos  de 1 a 4 anos,2023-05-01,92,102,20,11,112,113,225
YACUIBA,consulta externa,ninos  de 1 a 4 anos,2023-05-01,1608,1526,400,396,2008,1922,3930
YAMPARAEZ,consulta externa,ninos  de 1 a 4 anos,2023-05-01,101,75,14,8,115,83,198
YANACACHI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,77,91,1,6,78,97,175
YAPACANI,consulta externa,ninos  de 1 a 4 anos,2023-05-01,621,553,129,125,750,678,1428
