,group,variable,month,PERSONAS DE 21 A 59 AÑOS NUEVOS,PERSONAS DE 21 A 59 AÑOS NUEVOS,PERSONAS DE 21 A 59 AÑOS REPETIDOS,PERSONAS DE 21 A 59 AÑOS REPETIDOS,TOTALES,TOTALES,TOTALES
BOLPEBRA,consulta externa,personas de 21 a 59 anos,2009-04-01,34,42,6,1,40,43,83
BOYUIBE,consulta externa,personas de 21 a 59 anos,2009-04-01,59,132,3,4,62,136,198
BUENA VISTA,consulta externa,personas de 21 a 59 anos,2009-04-01,128,201,18,19,146,220,366
CABEZAS,consulta externa,personas de 21 a 59 anos,2009-04-01,328,424,20,33,348,457,805
CAIROMA,consulta externa,personas de 21 a 59 anos,2009-04-01,112,145,14,7,126,152,278
"CAIZA ""D""",consulta externa,personas de 21 a 59 anos,2009-04-01,163,319,2,12,165,331,496
CAJUATA,consulta externa,personas de 21 a 59 anos,2009-04-01,107,204,4,20,111,224,335
CALACOTO,consulta externa,personas de 21 a 59 anos,2009-04-01,56,73,2,4,58,77,135
CALAMARCA,consulta externa,personas de 21 a 59 anos,2009-04-01,69,189,7,33,76,222,298
CAMARGO,consulta externa,personas de 21 a 59 anos,2009-04-01,257,676,16,24,273,700,973
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 21 a 59 anos,2009-04-01,60,137,4,2,64,139,203
CAMIRI,consulta externa,personas de 21 a 59 anos,2009-04-01,897,1948,34,351,931,2299,3230
CAPINOTA,consulta externa,personas de 21 a 59 anos,2009-04-01,198,258,48,78,246,336,582
CAQUIAVIRI,consulta externa,personas de 21 a 59 anos,2009-04-01,67,123,2,2,69,125,194
CARACOLLO,consulta externa,personas de 21 a 59 anos,2009-04-01,83,159,9,12,92,171,263
CARANAVI,consulta externa,personas de 21 a 59 anos,2009-04-01,621,989,13,19,634,1008,1642
CARANGAS,consulta externa,personas de 21 a 59 anos,2009-04-01,7,10,0,2,7,12,19
CARAPARI,consulta externa,personas de 21 a 59 anos,2009-04-01,459,747,0,6,459,753,1212
CARIPUYO,consulta externa,personas de 21 a 59 anos,2009-04-01,63,159,0,1,63,160,223
CARMEN RIVERO TORREZ,consulta externa,personas de 21 a 59 anos,2009-04-01,59,72,4,6,63,78,141
CATACORA,consulta externa,personas de 21 a 59 anos,2009-04-01,15,29,4,3,19,32,51
CHACARILLA,consulta externa,personas de 21 a 59 anos,2009-04-01,3,5,0,0,3,5,8
CHALLAPATA,consulta externa,personas de 21 a 59 anos,2009-04-01,340,667,123,92,463,759,1222
CHAQUI,consulta externa,personas de 21 a 59 anos,2009-04-01,98,143,1,3,99,146,245
CHARAGUA,consulta externa,personas de 21 a 59 anos,2009-04-01,163,377,2,17,165,394,559
CHARAÑA,consulta externa,personas de 21 a 59 anos,2009-04-01,37,45,2,2,39,47,86
CHAYANTA,consulta externa,personas de 21 a 59 anos,2009-04-01,207,350,11,17,218,367,585
CHIMORE,consulta externa,personas de 21 a 59 anos,2009-04-01,185,223,5,14,190,237,427
CHIPAYA,consulta externa,personas de 21 a 59 anos,2009-04-01,7,25,0,1,7,26,33
CHOQUE COTA,consulta externa,personas de 21 a 59 anos,2009-04-01,62,85,2,6,64,91,155
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 21 a 59 anos,2009-04-01,178,249,24,24,202,273,475
CHUMA,consulta externa,personas de 21 a 59 anos,2009-04-01,107,189,4,2,111,191,302
CLIZA,consulta externa,personas de 21 a 59 anos,2009-04-01,60,120,7,16,67,136,203
COBIJA,consulta externa,personas de 21 a 59 anos,2009-04-01,873,1578,152,509,1025,2087,3112
COCHABAMBA,consulta externa,personas de 21 a 59 anos,2009-04-01,10210,21815,8413,19617,18623,41432,60055
COIPASA,consulta externa,personas de 21 a 59 anos,2009-04-01,11,20,0,1,11,21,32
COLCAPIRHUA,consulta externa,personas de 21 a 59 anos,2009-04-01,348,561,390,375,738,936,1674
"COLCHA ""K""",consulta externa,personas de 21 a 59 anos,2009-04-01,13,28,1,2,14,30,44
COLLANA,consulta externa,personas de 21 a 59 anos,2009-04-01,12,17,3,2,15,19,34
COLOMI,consulta externa,personas de 21 a 59 anos,2009-04-01,81,100,5,12,86,112,198
COLPA BELGICA,consulta externa,personas de 21 a 59 anos,2009-04-01,182,234,59,56,241,290,531
COLQUECHACA,consulta externa,personas de 21 a 59 anos,2009-04-01,259,683,1,2,260,685,945
COLQUENCHA,consulta externa,personas de 21 a 59 anos,2009-04-01,114,225,8,12,122,237,359
COLQUIRI,consulta externa,personas de 21 a 59 anos,2009-04-01,143,267,3,8,146,275,421
COMANCHE,consulta externa,personas de 21 a 59 anos,2009-04-01,33,63,3,2,36,65,101
COMARAPA,consulta externa,personas de 21 a 59 anos,2009-04-01,169,472,21,39,190,511,701
COMBAYA,consulta externa,personas de 21 a 59 anos,2009-04-01,24,51,2,1,26,52,78
CONCEPCION,consulta externa,personas de 21 a 59 anos,2009-04-01,72,78,0,1,72,79,151
COPACABANA,consulta externa,personas de 21 a 59 anos,2009-04-01,95,135,3,3,98,138,236
CORIPATA,consulta externa,personas de 21 a 59 anos,2009-04-01,137,219,10,15,147,234,381
CORO CORO,consulta externa,personas de 21 a 59 anos,2009-04-01,50,113,4,3,54,116,170
COROICO,consulta externa,personas de 21 a 59 anos,2009-04-01,200,282,54,61,254,343,597
CORQUE,consulta externa,personas de 21 a 59 anos,2009-04-01,94,157,6,13,100,170,270
COTAGAITA,consulta externa,personas de 21 a 59 anos,2009-04-01,646,1063,86,130,732,1193,1925
COTOCA,consulta externa,personas de 21 a 59 anos,2009-04-01,142,689,13,36,155,725,880
CUATRO CAÑADAS,consulta externa,personas de 21 a 59 anos,2009-04-01,217,430,7,35,224,465,689
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 21 a 59 anos,2009-04-01,8,35,0,6,8,41,49
CUEVO,consulta externa,personas de 21 a 59 anos,2009-04-01,73,111,4,4,77,115,192
CULPINA,consulta externa,personas de 21 a 59 anos,2009-04-01,188,433,0,1,188,434,622
CURAHUARA DE CARANGAS,consulta externa,personas de 21 a 59 anos,2009-04-01,67,119,1,3,68,122,190
CURVA,consulta externa,personas de 21 a 59 anos,2009-04-01,22,48,5,1,27,49,76
DESAGUADERO,consulta externa,personas de 21 a 59 anos,2009-04-01,38,63,4,0,42,63,105
EL ALTO,consulta externa,personas de 21 a 59 anos,2009-04-01,5866,16529,3378,9483,9244,26012,35256
EL CHORO,consulta externa,personas de 21 a 59 anos,2009-04-01,54,106,0,5,54,111,165
EL PUENTE(STC),consulta externa,personas de 21 a 59 anos,2009-04-01,112,189,4,4,116,193,309
EL PUENTE(TJA),consulta externa,personas de 21 a 59 anos,2009-04-01,261,601,4,42,265,643,908
EL TORNO,consulta externa,personas de 21 a 59 anos,2009-04-01,670,1305,83,109,753,1414,2167
EL VILLAR,consulta externa,personas de 21 a 59 anos,2009-04-01,114,205,1,2,115,207,322
ENTRE RIOS,consulta externa,personas de 21 a 59 anos,2009-04-01,230,258,21,25,251,283,534
ENTRE RIOS,consulta externa,personas de 21 a 59 anos,2009-04-01,738,1143,9,26,747,1169,1916
ESCARA,consulta externa,personas de 21 a 59 anos,2009-04-01,6,4,0,0,6,4,10
ESMERALDA,consulta externa,personas de 21 a 59 anos,2009-04-01,8,1,0,0,8,1,9
EUCALIPTUS,consulta externa,personas de 21 a 59 anos,2009-04-01,20,73,0,5,20,78,98
EUREKA (SANTOS MERCADO),consulta externa,personas de 21 a 59 anos,2009-04-01,12,15,0,0,12,15,27
EXALTACION,consulta externa,personas de 21 a 59 anos,2009-04-01,60,31,1,2,61,33,94
FERNANDEZ ALONSO,consulta externa,personas de 21 a 59 anos,2009-04-01,81,194,0,12,81,206,287
FILADELFIA,consulta externa,personas de 21 a 59 anos,2009-04-01,38,59,5,9,43,68,111
GENERAL SAAVEDRA,consulta externa,personas de 21 a 59 anos,2009-04-01,119,277,0,2,119,279,398
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 21 a 59 anos,2009-04-01,96,141,6,2,102,143,245
GUANAY,consulta externa,personas de 21 a 59 anos,2009-04-01,44,164,0,0,44,164,208
GUAQUI,consulta externa,personas de 21 a 59 anos,2009-04-01,42,68,2,4,44,72,116
GUAYARAMERIN,consulta externa,personas de 21 a 59 anos,2009-04-01,927,1902,367,538,1294,2440,3734
GUTIERREZ,consulta externa,personas de 21 a 59 anos,2009-04-01,174,315,4,5,178,320,498
HUACARETA,consulta externa,personas de 21 a 59 anos,2009-04-01,218,391,13,18,231,409,640
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 21 a 59 anos,2009-04-01,55,91,2,6,57,97,154
HUACHACALLA,consulta externa,personas de 21 a 59 anos,2009-04-01,8,7,1,2,9,9,18
HUANUNI,consulta externa,personas de 21 a 59 anos,2009-04-01,1530,969,270,396,1800,1365,3165
HUARACAJE,consulta externa,personas de 21 a 59 anos,2009-04-01,39,114,4,4,43,118,161
HUAYLLAMARCA,consulta externa,personas de 21 a 59 anos,2009-04-01,28,43,2,1,30,44,74
ICHOCA,consulta externa,personas de 21 a 59 anos,2009-04-01,47,84,1,4,48,88,136
ICLA,consulta externa,personas de 21 a 59 anos,2009-04-01,136,307,3,7,139,314,453
INCAHUASI,consulta externa,personas de 21 a 59 anos,2009-04-01,187,563,1,1,188,564,752
INGAVI (HUMAITA),consulta externa,personas de 21 a 59 anos,2009-04-01,32,19,1,0,33,19,52
INQUISIVI,consulta externa,personas de 21 a 59 anos,2009-04-01,98,177,5,0,103,177,280
IRUPANA (VILLA DE LANZA),consulta externa,personas de 21 a 59 anos,2009-04-01,173,294,14,13,187,307,494
IXIAMAS,consulta externa,personas de 21 a 59 anos,2009-04-01,85,140,13,15,98,155,253
JESUS DE MACHACA,consulta externa,personas de 21 a 59 anos,2009-04-01,94,275,8,43,102,318,420
LA ASUNTA,consulta externa,personas de 21 a 59 anos,2009-04-01,220,447,2,2,222,449,671
LA GUARDIA,consulta externa,personas de 21 a 59 anos,2009-04-01,365,829,39,76,404,905,1309
LA PAZ,consulta externa,personas de 21 a 59 anos,2009-04-01,17754,36785,12539,29936,30293,66721,97014
LA RIVERA,consulta externa,personas de 21 a 59 anos,2009-04-01,7,8,0,0,7,8,15
LAGUNILLAS,consulta externa,personas de 21 a 59 anos,2009-04-01,117,177,2,13,119,190,309
LAJA,consulta externa,personas de 21 a 59 anos,2009-04-01,56,140,5,7,61,147,208
LAS CARRERAS,consulta externa,personas de 21 a 59 anos,2009-04-01,54,142,4,9,58,151,209
LICOMA PAMPA,consulta externa,personas de 21 a 59 anos,2009-04-01,27,58,3,3,30,61,91
LLALLAGUA,consulta externa,personas de 21 a 59 anos,2009-04-01,573,604,94,163,667,767,1434
LLICA,consulta externa,personas de 21 a 59 anos,2009-04-01,47,79,1,6,48,85,133
LORETO,consulta externa,personas de 21 a 59 anos,2009-04-01,54,94,0,0,54,94,148
LURIBAY,consulta externa,personas de 21 a 59 anos,2009-04-01,103,160,21,17,124,177,301
MACHACAMARCA,consulta externa,personas de 21 a 59 anos,2009-04-01,55,82,14,13,69,95,164
MACHARETI,consulta externa,personas de 21 a 59 anos,2009-04-01,169,352,3,40,172,392,564
MAGDALENA,consulta externa,personas de 21 a 59 anos,2009-04-01,107,225,34,98,141,323,464
MAIRANA,consulta externa,personas de 21 a 59 anos,2009-04-01,105,258,3,8,108,266,374
MALLA,consulta externa,personas de 21 a 59 anos,2009-04-01,32,25,4,1,36,26,62
MAPIRI,consulta externa,personas de 21 a 59 anos,2009-04-01,77,173,0,0,77,173,250
MECAPACA,consulta externa,personas de 21 a 59 anos,2009-04-01,124,183,17,9,141,192,333
MINEROS,consulta externa,personas de 21 a 59 anos,2009-04-01,58,160,0,0,58,160,218
MIZQUE,consulta externa,personas de 21 a 59 anos,2009-04-01,99,217,8,52,107,269,376
MOCOMOCO,consulta externa,personas de 21 a 59 anos,2009-04-01,150,192,12,10,162,202,364
MOJINETE,consulta externa,personas de 21 a 59 anos,2009-04-01,9,26,0,1,9,27,36
MOJOCOYA,consulta externa,personas de 21 a 59 anos,2009-04-01,94,231,8,84,102,315,417
MONTEAGUDO,consulta externa,personas de 21 a 59 anos,2009-04-01,990,2869,80,293,1070,3162,4232
MONTERO,consulta externa,personas de 21 a 59 anos,2009-04-01,1027,2604,219,819,1246,3423,4669
MORO MORO,consulta externa,personas de 21 a 59 anos,2009-04-01,18,67,1,1,19,68,87
MOROCHATA,consulta externa,personas de 21 a 59 anos,2009-04-01,89,204,3,16,92,220,312
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,personas de 21 a 59 anos,2009-04-01,225,236,16,31,241,267,508
NAZACARA DE PACAJES,consulta externa,personas de 21 a 59 anos,2009-04-01,5,15,0,0,5,15,20
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,personas de 21 a 59 anos,2009-04-01,104,73,6,24,110,97,207
OCURI,consulta externa,personas de 21 a 59 anos,2009-04-01,124,320,7,19,131,339,470
OKINAWA,consulta externa,personas de 21 a 59 anos,2009-04-01,115,305,24,64,139,369,508
OMEREQUE,consulta externa,personas de 21 a 59 anos,2009-04-01,93,141,3,10,96,151,247
ORURO,consulta externa,personas de 21 a 59 anos,2009-04-01,5711,10050,1755,3889,7466,13939,21405
PADCAYA,consulta externa,personas de 21 a 59 anos,2009-04-01,595,1270,5,35,600,1305,1905
PADILLA,consulta externa,personas de 21 a 59 anos,2009-04-01,336,702,8,19,344,721,1065
PAILON,consulta externa,personas de 21 a 59 anos,2009-04-01,225,249,8,34,233,283,516
PALCA,consulta externa,personas de 21 a 59 anos,2009-04-01,70,89,6,0,76,89,165
PALOS BLANCOS,consulta externa,personas de 21 a 59 anos,2009-04-01,345,525,64,73,409,598,1007
PAMPA AULLAGAS,consulta externa,personas de 21 a 59 anos,2009-04-01,26,21,3,0,29,21,50
PAMPA GRANDE,consulta externa,personas de 21 a 59 anos,2009-04-01,91,152,7,10,98,162,260
PAPEL PAMPA,consulta externa,personas de 21 a 59 anos,2009-04-01,64,98,0,1,64,99,163
PASORAPA,consulta externa,personas de 21 a 59 anos,2009-04-01,70,111,0,1,70,112,182
PATACAMAYA,consulta externa,personas de 21 a 59 anos,2009-04-01,161,250,0,3,161,253,414
PAZÑA,consulta externa,personas de 21 a 59 anos,2009-04-01,53,75,14,19,67,94,161
PELECHUCO,consulta externa,personas de 21 a 59 anos,2009-04-01,88,133,3,2,91,135,226
POCOATA,consulta externa,personas de 21 a 59 anos,2009-04-01,133,317,1,0,134,317,451
POCONA,consulta externa,personas de 21 a 59 anos,2009-04-01,120,161,0,1,120,162,282
POJO (CBBA),consulta externa,personas de 21 a 59 anos,2009-04-01,49,77,0,5,49,82,131
POOPO,consulta externa,personas de 21 a 59 anos,2009-04-01,54,61,8,3,62,64,126
PORCO,consulta externa,personas de 21 a 59 anos,2009-04-01,66,148,0,2,66,150,216
POROMA,consulta externa,personas de 21 a 59 anos,2009-04-01,147,423,1,5,148,428,576
PORONGO,consulta externa,personas de 21 a 59 anos,2009-04-01,96,158,2,26,98,184,282
PORTACHUELO,consulta externa,personas de 21 a 59 anos,2009-04-01,312,512,51,51,363,563,926
PORVENIR,consulta externa,personas de 21 a 59 anos,2009-04-01,74,157,4,7,78,164,242
POSTRER VALLE,consulta externa,personas de 21 a 59 anos,2009-04-01,40,81,1,2,41,83,124
POTOSI,consulta externa,personas de 21 a 59 anos,2009-04-01,19758,7750,1446,3083,21204,10833,32037
PRESTO,consulta externa,personas de 21 a 59 anos,2009-04-01,137,336,2,7,139,343,482
PUCARA,consulta externa,personas de 21 a 59 anos,2009-04-01,27,57,0,2,27,59,86
PUCARANI,consulta externa,personas de 21 a 59 anos,2009-04-01,89,231,4,10,93,241,334
PUERTO ACOSTA,consulta externa,personas de 21 a 59 anos,2009-04-01,186,245,19,30,205,275,480
PUERTO CARABUCO,consulta externa,personas de 21 a 59 anos,2009-04-01,125,184,5,6,130,190,320
PUERTO GONZALO MORENO,consulta externa,personas de 21 a 59 anos,2009-04-01,33,83,1,0,34,83,117
PUERTO PEREZ,consulta externa,personas de 21 a 59 anos,2009-04-01,54,71,0,4,54,75,129
PUERTO QUIJARRO,consulta externa,personas de 21 a 59 anos,2009-04-01,216,285,3,7,219,292,511
PUERTO RICO,consulta externa,personas de 21 a 59 anos,2009-04-01,117,115,16,3,133,118,251
PUERTO SILES,consulta externa,personas de 21 a 59 anos,2009-04-01,43,64,16,20,59,84,143
PUERTO SUAREZ,consulta externa,personas de 21 a 59 anos,2009-04-01,148,325,12,55,160,380,540
PUERTO VILLARROEL,consulta externa,personas de 21 a 59 anos,2009-04-01,564,1080,24,197,588,1277,1865
PUNA,consulta externa,personas de 21 a 59 anos,2009-04-01,491,937,9,39,500,976,1476
PUNATA,consulta externa,personas de 21 a 59 anos,2009-04-01,242,823,98,280,340,1103,1443
QUIABAYA,consulta externa,personas de 21 a 59 anos,2009-04-01,23,35,3,4,26,39,65
QUILLACOLLO,consulta externa,personas de 21 a 59 anos,2009-04-01,790,1690,232,730,1022,2420,3442
QUIME,consulta externa,personas de 21 a 59 anos,2009-04-01,269,118,37,5,306,123,429
QUIRUSILLAS,consulta externa,personas de 21 a 59 anos,2009-04-01,39,63,3,4,42,67,109
RAVELO,consulta externa,personas de 21 a 59 anos,2009-04-01,195,444,0,8,195,452,647
REYES,consulta externa,personas de 21 a 59 anos,2009-04-01,168,284,21,45,189,329,518
RIBERALTA,consulta externa,personas de 21 a 59 anos,2009-04-01,676,2250,35,466,711,2716,3427
ROBORE,consulta externa,personas de 21 a 59 anos,2009-04-01,287,678,47,157,334,835,1169
RURRENABAQUE,consulta externa,personas de 21 a 59 anos,2009-04-01,130,300,42,5,172,305,477
SABAYA,consulta externa,personas de 21 a 59 anos,2009-04-01,64,85,1,0,65,85,150
SACABA,consulta externa,personas de 21 a 59 anos,2009-04-01,494,1079,170,336,664,1415,2079
SACABAMBA,consulta externa,personas de 21 a 59 anos,2009-04-01,23,46,0,1,23,47,70
SACACA,consulta externa,personas de 21 a 59 anos,2009-04-01,151,434,3,0,154,434,588
SAIPINA,consulta externa,personas de 21 a 59 anos,2009-04-01,43,120,1,12,44,132,176
SALINAS DE GARCI MENDOZA,consulta externa,personas de 21 a 59 anos,2009-04-01,104,172,1,5,105,177,282
SAMAIPATA,consulta externa,personas de 21 a 59 anos,2009-04-01,90,113,1,8,91,121,212
SAN AGUSTIN,consulta externa,personas de 21 a 59 anos,2009-04-01,26,78,3,3,29,81,110
SAN ANDRES,consulta externa,personas de 21 a 59 anos,2009-04-01,235,413,9,28,244,441,685
SAN ANDRES DE MACHACA,consulta externa,personas de 21 a 59 anos,2009-04-01,48,107,4,10,52,117,169
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 21 a 59 anos,2009-04-01,19,57,0,1,19,58,77
SAN ANTONIO DE LOMERIO,consulta externa,personas de 21 a 59 anos,2009-04-01,54,88,3,3,57,91,148
SAN BENITO,consulta externa,personas de 21 a 59 anos,2009-04-01,64,245,7,34,71,279,350
SAN BORJA,consulta externa,personas de 21 a 59 anos,2009-04-01,279,801,40,238,319,1039,1358
SAN BUENA VENTURA,consulta externa,personas de 21 a 59 anos,2009-04-01,142,285,11,19,153,304,457
SAN CARLOS,consulta externa,personas de 21 a 59 anos,2009-04-01,104,426,6,79,110,505,615
SAN IGNACIO,consulta externa,personas de 21 a 59 anos,2009-04-01,376,832,16,61,392,893,1285
SAN IGNACIO DE VELASCO,consulta externa,personas de 21 a 59 anos,2009-04-01,525,1164,54,227,579,1391,1970
SAN JAVIER(BNI),consulta externa,personas de 21 a 59 anos,2009-04-01,147,211,6,8,153,219,372
SAN JAVIER(STC),consulta externa,personas de 21 a 59 anos,2009-04-01,58,79,4,11,62,90,152
SAN JOAQUIN,consulta externa,personas de 21 a 59 anos,2009-04-01,183,287,10,16,193,303,496
SAN JOSE DE CHIQUITOS,consulta externa,personas de 21 a 59 anos,2009-04-01,266,540,25,57,291,597,888
SAN JUAN DE YAPACANI,consulta externa,personas de 21 a 59 anos,2009-04-01,125,351,17,98,142,449,591
SAN JULIAN,consulta externa,personas de 21 a 59 anos,2009-04-01,689,1047,34,83,723,1130,1853
SAN LORENZO(PND),consulta externa,personas de 21 a 59 anos,2009-04-01,10,29,0,4,10,33,43
SAN LORENZO(TJA),consulta externa,personas de 21 a 59 anos,2009-04-01,350,869,18,37,368,906,1274
SAN LUCAS,consulta externa,personas de 21 a 59 anos,2009-04-01,470,1326,25,38,495,1364,1859
SAN MATIAS,consulta externa,personas de 21 a 59 anos,2009-04-01,79,186,0,0,79,186,265
SAN MIGUEL DE VELASCO,consulta externa,personas de 21 a 59 anos,2009-04-01,94,165,11,36,105,201,306
SAN PABLO DE LIPEZ,consulta externa,personas de 21 a 59 anos,2009-04-01,104,210,8,23,112,233,345
SAN PEDRO,consulta externa,personas de 21 a 59 anos,2009-04-01,376,429,15,50,391,479,870
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 21 a 59 anos,2009-04-01,96,344,0,0,96,344,440
SAN PEDRO DE CURAHUARA,consulta externa,personas de 21 a 59 anos,2009-04-01,50,93,5,1,55,94,149
SAN PEDRO DE QUEMES,consulta externa,personas de 21 a 59 anos,2009-04-01,10,29,0,0,10,29,39
SAN PEDRO DE TIQUINA,consulta externa,personas de 21 a 59 anos,2009-04-01,38,60,4,1,42,61,103
SAN PEDRO(PND),consulta externa,personas de 21 a 59 anos,2009-04-01,21,26,2,2,23,28,51
SAN RAFAEL,consulta externa,personas de 21 a 59 anos,2009-04-01,78,145,3,1,81,146,227
SAN RAMON,consulta externa,personas de 21 a 59 anos,2009-04-01,59,182,0,127,59,309,368
SAN RAMON,consulta externa,personas de 21 a 59 anos,2009-04-01,83,155,4,1,87,156,243
SANTA ANA,consulta externa,personas de 21 a 59 anos,2009-04-01,347,531,30,111,377,642,1019
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 21 a 59 anos,2009-04-01,18334,39093,5813,16807,24147,55900,80047
SANTA ROSA,consulta externa,personas de 21 a 59 anos,2009-04-01,178,371,0,5,178,376,554
SANTA ROSA DEL SARA,consulta externa,personas de 21 a 59 anos,2009-04-01,145,214,6,9,151,223,374
SANTIAGO DE CALLAPA,consulta externa,personas de 21 a 59 anos,2009-04-01,20,55,1,1,21,56,77
SANTIAGO DE HUARI,consulta externa,personas de 21 a 59 anos,2009-04-01,132,238,14,16,146,254,400
SANTIAGO DE MACHACA,consulta externa,personas de 21 a 59 anos,2009-04-01,18,39,0,2,18,41,59
SANTIVAÑES,consulta externa,personas de 21 a 59 anos,2009-04-01,38,81,1,5,39,86,125
SANTUARIO DE QUILLACAS,consulta externa,personas de 21 a 59 anos,2009-04-01,22,37,0,4,22,41,63
SAPAHAQUI,consulta externa,personas de 21 a 59 anos,2009-04-01,107,137,5,11,112,148,260
SENA,consulta externa,personas de 21 a 59 anos,2009-04-01,38,32,2,4,40,36,76
SICA SICA (VILLA AROMA),consulta externa,personas de 21 a 59 anos,2009-04-01,120,242,3,4,123,246,369
SICAYA,consulta externa,personas de 21 a 59 anos,2009-04-01,15,44,1,0,16,44,60
SIPE SIPE,consulta externa,personas de 21 a 59 anos,2009-04-01,42,169,2,28,44,197,241
