,group,variable,month,PERSONAS DE 5 A 9 AÑOS NUEVOS,PERSONAS DE 5 A 9 AÑOS NUEVOS,PERSONAS DE 5 A 9 AÑOS REPETIDOS,PERSONAS DE 5 A 9 AÑOS REPETIDOS,TOTALES,TOTALES,TOTALES
SABAYA,consulta externa,personas de 5 a 9 anos,2009-04-01,6,8,0,1,6,9,15
SACABA,consulta externa,personas de 5 a 9 anos,2009-04-01,387,299,125,138,512,437,949
SACABAMBA,consulta externa,personas de 5 a 9 anos,2009-04-01,14,14,0,1,14,15,29
SACACA,consulta externa,personas de 5 a 9 anos,2009-04-01,64,56,0,0,64,56,120
SAIPINA,consulta externa,personas de 5 a 9 anos,2009-04-01,16,19,1,3,17,22,39
SALINAS DE GARCI MENDOZA,consulta externa,personas de 5 a 9 anos,2009-04-01,22,16,0,0,22,16,38
SAMAIPATA,consulta externa,personas de 5 a 9 anos,2009-04-01,18,20,0,0,18,20,38
SAN AGUSTIN,consulta externa,personas de 5 a 9 anos,2009-04-01,10,7,0,2,10,9,19
SAN ANDRES,consulta externa,personas de 5 a 9 anos,2009-04-01,85,103,5,4,90,107,197
SAN ANDRES DE MACHACA,consulta externa,personas de 5 a 9 anos,2009-04-01,12,8,0,0,12,8,20
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 5 a 9 anos,2009-04-01,9,8,0,0,9,8,17
SAN ANTONIO DE LOMERIO,consulta externa,personas de 5 a 9 anos,2009-04-01,18,17,0,1,18,18,36
SAN BENITO,consulta externa,personas de 5 a 9 anos,2009-04-01,41,40,4,2,45,42,87
SAN BORJA,consulta externa,personas de 5 a 9 anos,2009-04-01,453,383,11,11,464,394,858
SAN BUENA VENTURA,consulta externa,personas de 5 a 9 anos,2009-04-01,46,52,0,2,46,54,100
SAN CARLOS,consulta externa,personas de 5 a 9 anos,2009-04-01,43,43,1,2,44,45,89
SAN IGNACIO,consulta externa,personas de 5 a 9 anos,2009-04-01,200,201,5,5,205,206,411
SAN IGNACIO DE VELASCO,consulta externa,personas de 5 a 9 anos,2009-04-01,209,225,28,20,237,245,482
SAN JAVIER(BNI),consulta externa,personas de 5 a 9 anos,2009-04-01,57,60,0,0,57,60,117
SAN JAVIER(STC),consulta externa,personas de 5 a 9 anos,2009-04-01,23,9,0,2,23,11,34
SAN JOAQUIN,consulta externa,personas de 5 a 9 anos,2009-04-01,149,175,1,1,150,176,326
SAN JOSE DE CHIQUITOS,consulta externa,personas de 5 a 9 anos,2009-04-01,90,84,14,6,104,90,194
SAN JUAN DE YAPACANI,consulta externa,personas de 5 a 9 anos,2009-04-01,42,35,10,2,52,37,89
SAN JULIAN,consulta externa,personas de 5 a 9 anos,2009-04-01,244,178,3,7,247,185,432
SAN LORENZO(PND),consulta externa,personas de 5 a 9 anos,2009-04-01,10,27,2,0,12,27,39
SAN LORENZO(TJA),consulta externa,personas de 5 a 9 anos,2009-04-01,189,184,1,5,190,189,379
SAN LUCAS,consulta externa,personas de 5 a 9 anos,2009-04-01,111,105,0,0,111,105,216
SAN MATIAS,consulta externa,personas de 5 a 9 anos,2009-04-01,47,44,0,0,47,44,91
SAN MIGUEL DE VELASCO,consulta externa,personas de 5 a 9 anos,2009-04-01,29,29,3,1,32,30,62
SAN PABLO DE LIPEZ,consulta externa,personas de 5 a 9 anos,2009-04-01,41,29,2,6,43,35,78
SAN PEDRO,consulta externa,personas de 5 a 9 anos,2009-04-01,131,152,5,7,136,159,295
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 5 a 9 anos,2009-04-01,29,17,0,0,29,17,46
SAN PEDRO DE CURAHUARA,consulta externa,personas de 5 a 9 anos,2009-04-01,27,27,0,0,27,27,54
SAN PEDRO DE QUEMES,consulta externa,personas de 5 a 9 anos,2009-04-01,3,1,0,0,3,1,4
SAN PEDRO DE TIQUINA,consulta externa,personas de 5 a 9 anos,2009-04-01,28,24,2,1,30,25,55
SAN PEDRO(PND),consulta externa,personas de 5 a 9 anos,2009-04-01,7,11,0,0,7,11,18
SAN RAFAEL,consulta externa,personas de 5 a 9 anos,2009-04-01,22,24,1,0,23,24,47
SAN RAMON,consulta externa,personas de 5 a 9 anos,2009-04-01,18,16,16,4,34,20,54
SAN RAMON,consulta externa,personas de 5 a 9 anos,2009-04-01,54,15,3,2,57,17,74
SANTA ANA,consulta externa,personas de 5 a 9 anos,2009-04-01,160,154,3,16,163,170,333
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 5 a 9 anos,2009-04-01,6843,6549,1535,1677,8378,8226,16604
SANTA ROSA,consulta externa,personas de 5 a 9 anos,2009-04-01,80,83,1,1,81,84,165
SANTA ROSA DEL SARA,consulta externa,personas de 5 a 9 anos,2009-04-01,48,46,1,1,49,47,96
SANTIAGO DE CALLAPA,consulta externa,personas de 5 a 9 anos,2009-04-01,14,10,0,0,14,10,24
SANTIAGO DE HUARI,consulta externa,personas de 5 a 9 anos,2009-04-01,40,29,5,4,45,33,78
SANTIAGO DE MACHACA,consulta externa,personas de 5 a 9 anos,2009-04-01,4,3,0,0,4,3,7
SANTIVAÑES,consulta externa,personas de 5 a 9 anos,2009-04-01,20,30,3,1,23,31,54
SANTUARIO DE QUILLACAS,consulta externa,personas de 5 a 9 anos,2009-04-01,9,9,0,1,9,10,19
SAPAHAQUI,consulta externa,personas de 5 a 9 anos,2009-04-01,35,20,1,0,36,20,56
SENA,consulta externa,personas de 5 a 9 anos,2009-04-01,8,8,0,0,8,8,16
SICA SICA (VILLA AROMA),consulta externa,personas de 5 a 9 anos,2009-04-01,138,117,1,0,139,117,256
SICAYA,consulta externa,personas de 5 a 9 anos,2009-04-01,6,14,0,0,6,14,20
SIPE SIPE,consulta externa,personas de 5 a 9 anos,2009-04-01,26,46,1,1,27,47,74
SOPACHUY,consulta externa,personas de 5 a 9 anos,2009-04-01,25,32,0,0,25,32,57
SORACACHI,consulta externa,personas de 5 a 9 anos,2009-04-01,26,18,0,0,26,18,44
SORATA,consulta externa,personas de 5 a 9 anos,2009-04-01,49,18,0,0,49,18,67
SUCRE,consulta externa,personas de 5 a 9 anos,2009-04-01,1760,1655,477,520,2237,2175,4412
TACACHI,consulta externa,personas de 5 a 9 anos,2009-04-01,2,3,0,0,2,3,5
TACACOMA,consulta externa,personas de 5 a 9 anos,2009-04-01,20,22,0,0,20,22,42
TACOBAMBA,consulta externa,personas de 5 a 9 anos,2009-04-01,25,24,3,2,28,26,54
TACOPAYA,consulta externa,personas de 5 a 9 anos,2009-04-01,24,17,1,2,25,19,44
TAPACARI,consulta externa,personas de 5 a 9 anos,2009-04-01,44,31,10,1,54,32,86
TARABUCO,consulta externa,personas de 5 a 9 anos,2009-04-01,41,41,0,0,41,41,82
TARACO,consulta externa,personas de 5 a 9 anos,2009-04-01,9,15,0,0,9,15,24
TARATA,consulta externa,personas de 5 a 9 anos,2009-04-01,14,19,1,4,15,23,38
TARIJA,consulta externa,personas de 5 a 9 anos,2009-04-01,1272,1329,252,274,1524,1603,3127
TARVITA,consulta externa,personas de 5 a 9 anos,2009-04-01,55,61,3,2,58,63,121
TEOPONTE,consulta externa,personas de 5 a 9 anos,2009-04-01,33,23,1,0,34,23,57
TIAWANACU,consulta externa,personas de 5 a 9 anos,2009-04-01,21,24,2,0,23,24,47
TINGUIPAYA,consulta externa,personas de 5 a 9 anos,2009-04-01,52,46,0,0,52,46,98
TIPUANI,consulta externa,personas de 5 a 9 anos,2009-04-01,26,31,0,0,26,31,57
TIQUIPAYA,consulta externa,personas de 5 a 9 anos,2009-04-01,161,159,23,34,184,193,377
TIRAQUE (CBBA),consulta externa,personas de 5 a 9 anos,2009-04-01,105,93,21,10,126,103,229
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 5 a 9 anos,2009-04-01,6,10,0,0,6,10,16
TOCO,consulta externa,personas de 5 a 9 anos,2009-04-01,19,13,0,0,19,13,32
TODOS SANTOS,consulta externa,personas de 5 a 9 anos,2009-04-01,2,1,0,0,2,1,3
TOLATA,consulta externa,personas de 5 a 9 anos,2009-04-01,19,28,0,2,19,30,49
TOLEDO,consulta externa,personas de 5 a 9 anos,2009-04-01,12,13,0,0,12,13,25
TOMAVE,consulta externa,personas de 5 a 9 anos,2009-04-01,35,39,0,1,35,40,75
TOMINA,consulta externa,personas de 5 a 9 anos,2009-04-01,69,58,1,0,70,58,128
TORO TORO,consulta externa,personas de 5 a 9 anos,2009-04-01,26,31,2,0,28,31,59
TOTORA(CBBA),consulta externa,personas de 5 a 9 anos,2009-04-01,23,16,24,5,47,21,68
TOTORA(ORR),consulta externa,personas de 5 a 9 anos,2009-04-01,20,17,0,0,20,17,37
TRIGAL,consulta externa,personas de 5 a 9 anos,2009-04-01,8,10,1,1,9,11,20
TRINIDAD,consulta externa,personas de 5 a 9 anos,2009-04-01,439,445,133,155,572,600,1172
TUPIZA,consulta externa,personas de 5 a 9 anos,2009-04-01,241,266,4,10,245,276,521
TURCO,consulta externa,personas de 5 a 9 anos,2009-04-01,20,23,0,1,20,24,44
UMALA,consulta externa,personas de 5 a 9 anos,2009-04-01,8,5,0,0,8,5,13
UNCIA,consulta externa,personas de 5 a 9 anos,2009-04-01,99,104,17,20,116,124,240
URIONDO (A. CONCEPCION),consulta externa,personas de 5 a 9 anos,2009-04-01,128,144,7,2,135,146,281
URUBICHA,consulta externa,personas de 5 a 9 anos,2009-04-01,80,88,0,0,80,88,168
UYUNI,consulta externa,personas de 5 a 9 anos,2009-04-01,41,43,5,0,46,43,89
VACAS,consulta externa,personas de 5 a 9 anos,2009-04-01,28,17,0,0,28,17,45
VALLEGRANDE,consulta externa,personas de 5 a 9 anos,2009-04-01,40,48,25,29,65,77,142
VIACHA,consulta externa,personas de 5 a 9 anos,2009-04-01,165,152,39,60,204,212,416
VILA VILA,consulta externa,personas de 5 a 9 anos,2009-04-01,12,12,0,0,12,12,24
VILLA MONTES,consulta externa,personas de 5 a 9 anos,2009-04-01,399,400,27,20,426,420,846
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 5 a 9 anos,2009-04-01,16,10,0,0,16,10,26
VILLA RIVERO,consulta externa,personas de 5 a 9 anos,2009-04-01,10,5,0,0,10,5,15
VILLA SERRANO,consulta externa,personas de 5 a 9 anos,2009-04-01,23,29,0,1,23,30,53
VILLA TUNARI,consulta externa,personas de 5 a 9 anos,2009-04-01,230,198,6,6,236,204,440
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 5 a 9 anos,2009-04-01,85,103,0,0,85,103,188
VILLAZON,consulta externa,personas de 5 a 9 anos,2009-04-01,172,180,19,17,191,197,388
VINTO,consulta externa,personas de 5 a 9 anos,2009-04-01,88,70,11,34,99,104,203
VITICHI,consulta externa,personas de 5 a 9 anos,2009-04-01,22,40,1,0,23,40,63
WALDO BALLIVIAN,consulta externa,personas de 5 a 9 anos,2009-04-01,9,6,0,0,9,6,15
WARNES,consulta externa,personas de 5 a 9 anos,2009-04-01,335,322,10,5,345,327,672
YACO,consulta externa,personas de 5 a 9 anos,2009-04-01,22,21,1,1,23,22,45
YACUIBA,consulta externa,personas de 5 a 9 anos,2009-04-01,564,734,91,79,655,813,1468
YAMPARAEZ,consulta externa,personas de 5 a 9 anos,2009-04-01,29,19,4,1,33,20,53
YANACACHI,consulta externa,personas de 5 a 9 anos,2009-04-01,18,26,0,0,18,26,44
YAPACANI,consulta externa,personas de 5 a 9 anos,2009-04-01,91,75,42,49,133,124,257
YOCALLA,consulta externa,personas de 5 a 9 anos,2009-04-01,19,14,0,0,19,14,33
YOTALA,consulta externa,personas de 5 a 9 anos,2009-04-01,29,45,0,4,29,49,78
YUNCHARA,consulta externa,personas de 5 a 9 anos,2009-04-01,45,44,0,0,45,44,89
ZUDAÑEZ,consulta externa,personas de 5 a 9 anos,2009-04-01,18,24,1,0,19,24,43
ACACIO,consulta externa,personas de 5 a 9 anos,2009-05-01,22,22,0,0,22,22,44
ACHACACHI,consulta externa,personas de 5 a 9 anos,2009-05-01,82,80,5,4,87,84,171
ACHOCALLA,consulta externa,personas de 5 a 9 anos,2009-05-01,8,18,1,0,9,18,27
AIQUILE,consulta externa,personas de 5 a 9 anos,2009-05-01,60,59,4,4,64,63,127
ALALAY,consulta externa,personas de 5 a 9 anos,2009-05-01,5,3,0,0,5,3,8
ALCALA,consulta externa,personas de 5 a 9 anos,2009-05-01,40,39,1,1,41,40,81
ANCORAIMES,consulta externa,personas de 5 a 9 anos,2009-05-01,24,26,3,0,27,26,53
ANDAMARCA,consulta externa,personas de 5 a 9 anos,2009-05-01,15,12,2,1,17,13,30
ANTEQUERA,consulta externa,personas de 5 a 9 anos,2009-05-01,40,21,0,0,40,21,61
ANZALDO,consulta externa,personas de 5 a 9 anos,2009-05-01,18,27,1,4,19,31,50
APOLO,consulta externa,personas de 5 a 9 anos,2009-05-01,28,21,0,0,28,21,49
ARAMPAMPA,consulta externa,personas de 5 a 9 anos,2009-05-01,2,7,0,0,2,7,9
ARANI,consulta externa,personas de 5 a 9 anos,2009-05-01,18,20,0,3,18,23,41
ARBIETO,consulta externa,personas de 5 a 9 anos,2009-05-01,19,21,1,2,20,23,43
ARQUE,consulta externa,personas de 5 a 9 anos,2009-05-01,20,18,0,0,20,18,38
ASCENCION DE GUARAYOS,consulta externa,personas de 5 a 9 anos,2009-05-01,51,61,7,11,58,72,130
ATOCHA,consulta externa,personas de 5 a 9 anos,2009-05-01,33,23,1,0,34,23,57
AUCAPATA,consulta externa,personas de 5 a 9 anos,2009-05-01,10,13,1,0,11,13,24
AYATA,consulta externa,personas de 5 a 9 anos,2009-05-01,27,16,0,0,27,16,43
AYO AYO,consulta externa,personas de 5 a 9 anos,2009-05-01,13,12,0,0,13,12,25
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 5 a 9 anos,2009-05-01,67,70,0,1,67,71,138
AZURDUY,consulta externa,personas de 5 a 9 anos,2009-05-01,38,38,0,0,38,38,76
BATALLAS,consulta externa,personas de 5 a 9 anos,2009-05-01,17,19,3,0,20,19,39
BAURES,consulta externa,personas de 5 a 9 anos,2009-05-01,20,24,4,4,24,28,52
BELEN DE ANDAMARCA,consulta externa,personas de 5 a 9 anos,2009-05-01,5,4,0,1,5,5,10
BELEN DE URMIRI,consulta externa,personas de 5 a 9 anos,2009-05-01,10,8,1,1,11,9,20
BELLA FLOR,consulta externa,personas de 5 a 9 anos,2009-05-01,1,1,0,0,1,1,2
BERMEJO,consulta externa,personas de 5 a 9 anos,2009-05-01,395,404,17,21,412,425,837
BETANZOS,consulta externa,personas de 5 a 9 anos,2009-05-01,100,99,5,3,105,102,207
BOLIVAR,consulta externa,personas de 5 a 9 anos,2009-05-01,6,12,0,2,6,14,20
BOLPEBRA,consulta externa,personas de 5 a 9 anos,2009-05-01,16,9,0,0,16,9,25
BOYUIBE,consulta externa,personas de 5 a 9 anos,2009-05-01,29,29,2,3,31,32,63
BUENA VISTA,consulta externa,personas de 5 a 9 anos,2009-05-01,42,44,0,1,42,45,87
CABEZAS,consulta externa,personas de 5 a 9 anos,2009-05-01,113,70,8,3,121,73,194
CAIROMA,consulta externa,personas de 5 a 9 anos,2009-05-01,53,63,1,1,54,64,118
"CAIZA ""D""",consulta externa,personas de 5 a 9 anos,2009-05-01,51,39,0,2,51,41,92
CAJUATA,consulta externa,personas de 5 a 9 anos,2009-05-01,34,41,2,0,36,41,77
CALACOTO,consulta externa,personas de 5 a 9 anos,2009-05-01,24,37,1,0,25,37,62
CALAMARCA,consulta externa,personas de 5 a 9 anos,2009-05-01,37,26,2,8,39,34,73
CAMARGO,consulta externa,personas de 5 a 9 anos,2009-05-01,81,96,0,0,81,96,177
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 5 a 9 anos,2009-05-01,10,13,0,1,10,14,24
CAMIRI,consulta externa,personas de 5 a 9 anos,2009-05-01,269,245,18,17,287,262,549
CAPINOTA,consulta externa,personas de 5 a 9 anos,2009-05-01,68,48,7,13,75,61,136
CAQUIAVIRI,consulta externa,personas de 5 a 9 anos,2009-05-01,17,20,0,0,17,20,37
CARACOLLO,consulta externa,personas de 5 a 9 anos,2009-05-01,77,77,1,2,78,79,157
CARANAVI,consulta externa,personas de 5 a 9 anos,2009-05-01,204,198,3,2,207,200,407
CARANGAS,consulta externa,personas de 5 a 9 anos,2009-05-01,1,3,0,0,1,3,4
CARAPARI,consulta externa,personas de 5 a 9 anos,2009-05-01,165,181,2,1,167,182,349
CARIPUYO,consulta externa,personas de 5 a 9 anos,2009-05-01,27,14,1,0,28,14,42
CARMEN RIVERO TORREZ,consulta externa,personas de 5 a 9 anos,2009-05-01,15,13,2,4,17,17,34
CATACORA,consulta externa,personas de 5 a 9 anos,2009-05-01,10,0,0,0,10,0,10
CHACARILLA,consulta externa,personas de 5 a 9 anos,2009-05-01,1,0,0,2,1,2,3
CHALLAPATA,consulta externa,personas de 5 a 9 anos,2009-05-01,96,77,1,1,97,78,175
CHAQUI,consulta externa,personas de 5 a 9 anos,2009-05-01,21,21,0,0,21,21,42
CHARAGUA,consulta externa,personas de 5 a 9 anos,2009-05-01,58,92,0,2,58,94,152
CHARAÑA,consulta externa,personas de 5 a 9 anos,2009-05-01,16,17,2,1,18,18,36
CHAYANTA,consulta externa,personas de 5 a 9 anos,2009-05-01,62,69,4,2,66,71,137
CHIMORE,consulta externa,personas de 5 a 9 anos,2009-05-01,59,72,2,4,61,76,137
CHIPAYA,consulta externa,personas de 5 a 9 anos,2009-05-01,9,11,0,0,9,11,20
CHOQUE COTA,consulta externa,personas de 5 a 9 anos,2009-05-01,13,10,1,0,14,10,24
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 5 a 9 anos,2009-05-01,61,58,5,0,66,58,124
CHUMA,consulta externa,personas de 5 a 9 anos,2009-05-01,39,36,0,1,39,37,76
CLIZA,consulta externa,personas de 5 a 9 anos,2009-05-01,314,20,8,20,322,40,362
COBIJA,consulta externa,personas de 5 a 9 anos,2009-05-01,157,244,10,3,167,247,414
COCHABAMBA,consulta externa,personas de 5 a 9 anos,2009-05-01,4066,3797,2383,1806,6449,5603,12052
COIPASA,consulta externa,personas de 5 a 9 anos,2009-05-01,2,2,0,0,2,2,4
COLCAPIRHUA,consulta externa,personas de 5 a 9 anos,2009-05-01,124,93,61,26,185,119,304
"COLCHA ""K""",consulta externa,personas de 5 a 9 anos,2009-05-01,44,39,0,0,44,39,83
COLLANA,consulta externa,personas de 5 a 9 anos,2009-05-01,1,8,1,0,2,8,10
COLOMI,consulta externa,personas de 5 a 9 anos,2009-05-01,28,33,0,0,28,33,61
COLPA BELGICA,consulta externa,personas de 5 a 9 anos,2009-05-01,78,63,51,36,129,99,228
COLQUECHACA,consulta externa,personas de 5 a 9 anos,2009-05-01,72,53,0,0,72,53,125
COLQUENCHA,consulta externa,personas de 5 a 9 anos,2009-05-01,38,23,1,4,39,27,66
COLQUIRI,consulta externa,personas de 5 a 9 anos,2009-05-01,40,44,1,1,41,45,86
COMANCHE,consulta externa,personas de 5 a 9 anos,2009-05-01,8,13,1,1,9,14,23
COMARAPA,consulta externa,personas de 5 a 9 anos,2009-05-01,50,47,5,5,55,52,107
COMBAYA,consulta externa,personas de 5 a 9 anos,2009-05-01,5,2,2,1,7,3,10
CONCEPCION,consulta externa,personas de 5 a 9 anos,2009-05-01,18,9,0,0,18,9,27
COPACABANA,consulta externa,personas de 5 a 9 anos,2009-05-01,22,16,0,0,22,16,38
CORIPATA,consulta externa,personas de 5 a 9 anos,2009-05-01,44,57,1,4,45,61,106
CORO CORO,consulta externa,personas de 5 a 9 anos,2009-05-01,10,15,1,0,11,15,26
COROICO,consulta externa,personas de 5 a 9 anos,2009-05-01,56,49,7,6,63,55,118
CORQUE,consulta externa,personas de 5 a 9 anos,2009-05-01,15,29,0,1,15,30,45
COTAGAITA,consulta externa,personas de 5 a 9 anos,2009-05-01,116,117,2,4,118,121,239
COTOCA,consulta externa,personas de 5 a 9 anos,2009-05-01,222,221,11,4,233,225,458
CUATRO CAÑADAS,consulta externa,personas de 5 a 9 anos,2009-05-01,70,81,2,2,72,83,155
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 5 a 9 anos,2009-05-01,3,2,0,0,3,2,5
CUEVO,consulta externa,personas de 5 a 9 anos,2009-05-01,43,40,0,3,43,43,86
CULPINA,consulta externa,personas de 5 a 9 anos,2009-05-01,76,74,1,0,77,74,151
CURAHUARA DE CARANGAS,consulta externa,personas de 5 a 9 anos,2009-05-01,31,37,1,0,32,37,69
CURVA,consulta externa,personas de 5 a 9 anos,2009-05-01,2,2,0,0,2,2,4
DESAGUADERO,consulta externa,personas de 5 a 9 anos,2009-05-01,7,5,1,0,8,5,13
EL ALTO,consulta externa,personas de 5 a 9 anos,2009-05-01,3685,3935,901,918,4586,4853,9439
EL CHORO,consulta externa,personas de 5 a 9 anos,2009-05-01,21,21,0,1,21,22,43
EL PUENTE(STC),consulta externa,personas de 5 a 9 anos,2009-05-01,34,25,0,1,34,26,60
EL PUENTE(TJA),consulta externa,personas de 5 a 9 anos,2009-05-01,74,93,0,0,74,93,167
EL TORNO,consulta externa,personas de 5 a 9 anos,2009-05-01,168,183,10,11,178,194,372
EL VILLAR,consulta externa,personas de 5 a 9 anos,2009-05-01,13,18,0,0,13,18,31
ENTRE RIOS,consulta externa,personas de 5 a 9 anos,2009-05-01,53,52,1,6,54,58,112
ENTRE RIOS,consulta externa,personas de 5 a 9 anos,2009-05-01,250,291,0,4,250,295,545
EUCALIPTUS,consulta externa,personas de 5 a 9 anos,2009-05-01,10,11,1,0,11,11,22
EUREKA (SANTOS MERCADO),consulta externa,personas de 5 a 9 anos,2009-05-01,0,1,0,0,0,1,1
EXALTACION,consulta externa,personas de 5 a 9 anos,2009-05-01,34,29,3,2,37,31,68
FERNANDEZ ALONSO,consulta externa,personas de 5 a 9 anos,2009-05-01,39,30,1,2,40,32,72
FILADELFIA,consulta externa,personas de 5 a 9 anos,2009-05-01,14,17,0,1,14,18,32
GENERAL SAAVEDRA,consulta externa,personas de 5 a 9 anos,2009-05-01,55,50,0,0,55,50,105
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 5 a 9 anos,2009-05-01,36,28,0,1,36,29,65
GUANAY,consulta externa,personas de 5 a 9 anos,2009-05-01,7,13,0,0,7,13,20
GUAQUI,consulta externa,personas de 5 a 9 anos,2009-05-01,18,26,0,0,18,26,44
GUAYARAMERIN,consulta externa,personas de 5 a 9 anos,2009-05-01,306,317,70,89,376,406,782
GUTIERREZ,consulta externa,personas de 5 a 9 anos,2009-05-01,57,66,0,1,57,67,124
HUACARETA,consulta externa,personas de 5 a 9 anos,2009-05-01,31,35,2,7,33,42,75
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 5 a 9 anos,2009-05-01,14,6,0,0,14,6,20
HUACHACALLA,consulta externa,personas de 5 a 9 anos,2009-05-01,5,2,0,0,5,2,7
HUANUNI,consulta externa,personas de 5 a 9 anos,2009-05-01,129,136,19,15,148,151,299
HUARACAJE,consulta externa,personas de 5 a 9 anos,2009-05-01,13,13,0,0,13,13,26
HUAYLLAMARCA,consulta externa,personas de 5 a 9 anos,2009-05-01,13,14,1,5,14,19,33
ICHOCA,consulta externa,personas de 5 a 9 anos,2009-05-01,6,7,3,0,9,7,16
ICLA,consulta externa,personas de 5 a 9 anos,2009-05-01,33,29,0,0,33,29,62
INCAHUASI,consulta externa,personas de 5 a 9 anos,2009-05-01,188,148,1,0,189,148,337
INGAVI (HUMAITA),consulta externa,personas de 5 a 9 anos,2009-05-01,8,10,0,0,8,10,18
INQUISIVI,consulta externa,personas de 5 a 9 anos,2009-05-01,27,25,0,0,27,25,52
IRUPANA (VILLA DE LANZA),consulta externa,personas de 5 a 9 anos,2009-05-01,47,54,0,2,47,56,103
IXIAMAS,consulta externa,personas de 5 a 9 anos,2009-05-01,24,30,0,1,24,31,55
JESUS DE MACHACA,consulta externa,personas de 5 a 9 anos,2009-05-01,26,31,6,1,32,32,64
LA ASUNTA,consulta externa,personas de 5 a 9 anos,2009-05-01,43,52,0,0,43,52,95
LA GUARDIA,consulta externa,personas de 5 a 9 anos,2009-05-01,168,155,17,9,185,164,349
LA PAZ,consulta externa,personas de 5 a 9 anos,2009-05-01,3881,3987,1534,3533,5415,7520,12935
LA RIVERA,consulta externa,personas de 5 a 9 anos,2009-05-01,3,2,0,0,3,2,5
LAGUNILLAS,consulta externa,personas de 5 a 9 anos,2009-05-01,39,25,0,0,39,25,64
LAJA,consulta externa,personas de 5 a 9 anos,2009-05-01,11,21,2,0,13,21,34
LAS CARRERAS,consulta externa,personas de 5 a 9 anos,2009-05-01,13,17,0,0,13,17,30
LICOMA PAMPA,consulta externa,personas de 5 a 9 anos,2009-05-01,15,11,0,0,15,11,26
LLALLAGUA,consulta externa,personas de 5 a 9 anos,2009-05-01,115,104,8,11,123,115,238
LLICA,consulta externa,personas de 5 a 9 anos,2009-05-01,37,48,3,0,40,48,88
LORETO,consulta externa,personas de 5 a 9 anos,2009-05-01,31,24,3,2,34,26,60
LURIBAY,consulta externa,personas de 5 a 9 anos,2009-05-01,48,42,0,3,48,45,93
MACHACAMARCA,consulta externa,personas de 5 a 9 anos,2009-05-01,12,8,2,4,14,12,26
MACHARETI,consulta externa,personas de 5 a 9 anos,2009-05-01,43,75,1,2,44,77,121
MAGDALENA,consulta externa,personas de 5 a 9 anos,2009-05-01,35,41,3,10,38,51,89
MAIRANA,consulta externa,personas de 5 a 9 anos,2009-05-01,28,35,0,1,28,36,64
MALLA,consulta externa,personas de 5 a 9 anos,2009-05-01,20,14,0,0,20,14,34
MAPIRI,consulta externa,personas de 5 a 9 anos,2009-05-01,23,22,0,0,23,22,45
MECAPACA,consulta externa,personas de 5 a 9 anos,2009-05-01,50,33,2,1,52,34,86
MINEROS,consulta externa,personas de 5 a 9 anos,2009-05-01,13,12,2,0,15,12,27
MIZQUE,consulta externa,personas de 5 a 9 anos,2009-05-01,37,34,2,1,39,35,74
MOCOMOCO,consulta externa,personas de 5 a 9 anos,2009-05-01,31,31,1,0,32,31,63
MOJINETE,consulta externa,personas de 5 a 9 anos,2009-05-01,8,3,0,1,8,4,12
MOJOCOYA,consulta externa,personas de 5 a 9 anos,2009-05-01,16,23,0,0,16,23,39
MONTEAGUDO,consulta externa,personas de 5 a 9 anos,2009-05-01,187,179,32,23,219,202,421
MONTERO,consulta externa,personas de 5 a 9 anos,2009-05-01,785,707,122,72,907,779,1686
