,group,variable,month,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS DENTRO,PENTAVALENTE 5TA. DOSIS FUERA,PENTAVALENTE 5TA. DOSIS FUERA,TOTALES
SAN BENITO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,2,1,0,4
SAN BORJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,3,4,1,1,9
SAN BUENA VENTURA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,1,13,9,23
SAN CARLOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,3,11,9,24
SAN IGNACIO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,2,3,0,0,5
SAN IGNACIO DE VELASCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,16,14,3,1,34
SAN JAVIER(STC),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,3,0,0,4
SAN JOAQUIN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,0,0,0,1
SAN JOSE DE CHIQUITOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,1,0,0,1
SAN JUAN DE YAPACANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,0,3,0,3
SAN JULIAN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,13,15,8,4,40
SAN LORENZO(PND),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,5,2,0,4,11
SAN LORENZO(TJA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,2,7,9,11,29
SAN LUCAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,6,6,0,3,15
SAN MATIAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,2,0,0,2
SAN MIGUEL DE VELASCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,4,7,15,26
SAN PABLO DE LIPEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,1,0,0,1
SAN PEDRO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,1,4,6,11
SAN PEDRO DE BUENA VISTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,4,3,2,1,10
SAN PEDRO DE CURAHUARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,1,1,2,5
SAN PEDRO DE QUEMES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,0,3,0,3
SAN PEDRO DE TIQUINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,1,0,1,2
SAN PEDRO(PND),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,0,0,3,4
SAN RAFAEL,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,0,0,2,2
SAN RAMON BENI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,0,5,3,9
SAN RAMON SCZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,1,0,1,3
SANTA ANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,2,0,0,1,3
SANTA CRUZ DE LA SIERRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,117,129,10,7,263
SANTA ROSA DEL SARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,2,6,4,13
SANTIAGO DE CALLAPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,2,0,0,0,2
SANTIAGO DE HUARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,3,2,3,0,8
SANTIAGO DE HUATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,1,2,0,4
SANTIAGO DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,2,3,0,1,6
SANTIVAÑES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,1,2,2,6
SANTUARIO DE QUILLACAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,1,0,0,1
SAPAHAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,3,1,1,1,6
SENA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,0,5,2,7
SHINAOTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,4,6,12,3,25
SICA SICA (VILLA AROMA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,4,1,1,1,7
SICAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,3,4,4,5,16
SIPE SIPE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,13,7,2,4,26
SOPACHUY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,1,2,0,3
SORACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,6,1,3,1,11
SORATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,4,4,10,10,28
SUCRE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,15,12,0,0,27
TACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,0,1,0,2
TACACOMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,5,5,0,1,11
TACOBAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,1,1,1,4
TACOPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,1,0,2,4
TAPACARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,4,4,8,10,26
TARABUCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,2,3,2,2,9
TARACO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,3,0,0,3
TARATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,2,0,13,15,30
TARIJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,23,29,1,4,57
TARVITA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,4,4,0,3,11
TEOPONTE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,3,3,0,0,6
TIAHUANACU,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,4,4,1,2,11
TINGUIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,2,2,3,3,10
TIPUANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,4,1,3,9
TIQUIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,6,11,4,0,21
TIRAQUE (CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,3,6,5,3,17
TITO YUPANQUI (PARQUIPUJIO),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,0,1,2,3
TOCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,2,5,2,9
TOLATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,4,0,1,5
TOMAVE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,2,3,0,4,9
TOMINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,0,0,0,1
TORO TORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,5,2,3,2,12
TOTORA(CBBA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,3,1,1,3,8
TOTORA(ORR),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,4,2,0,2,8
TRIGAL,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,0,1,2,3
TRINIDAD,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,4,5,0,3,12
TUPIZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,13,9,1,0,23
TURCO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,2,0,0,2
UMALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,3,1,0,1,5
UNCIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,5,0,6,6,17
URIONDO (A. CONCEPCION),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,2,6,17,25
UYUNI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,3,1,0,0,4
VACAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,3,2,6,11
VALLEGRANDE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,4,3,1,1,9
VIACHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,7,3,3,0,13
VILA VILA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,2,2,2,6
VILLA CHARCAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,0,0,1,2
VILLA MONTES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,7,3,4,3,17
VILLA NUEVA (LOMA ALTA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,0,2,0,3
VILLA RIVERO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,0,0,1,2
VILLA SERRANO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,2,1,1,4
VILLA TUNARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,20,13,21,11,65
VILLA VACA GUZMAN (MUYUPAMPA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,4,3,1,0,8
VILLAZON,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,14,5,1,3,23
VINTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,4,3,14,17,38
VITICHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,3,2,6,12
WALDO BALLIVIAN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,1,3,3,8
WARNES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,17,11,12,6,46
YACO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,1,0,0,2
YACUIBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,8,5,10,10,33
YAMPARAEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,3,2,1,1,7
YANACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,5,1,3,1,10
YAPACANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,7,9,21,17,54
YOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,3,1,0,5
YOTALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,0,3,3,7
YUNCHARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,0,2,1,3,6
ZUDAÑEZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-04-01,1,2,4,6,13
ACACIO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,4,2,1,8
ACHACACHI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,1,6,2,11
ACHOCALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,4,3,0,10
AIQUILE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,4,17,18,43
ALALAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,0,2,4,6
ALCALA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,1,2,0,4
ALTO BENI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,6,5,1,1,13
ANCORAIMES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,2,4,5,13
ANDAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,0,1,1,2
ANTEQUERA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,2,1,0,6
ANZALDO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,1,3,3,7
APOLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,11,3,3,21
ARAMPAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,1,2,3,6
ARANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,4,2,2,11
ARBIETO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,5,8,4,4,21
ARQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,1,5,2,8
ASCENCION DE GUARAYOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,7,4,0,0,11
ATOCHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,6,7,6,3,22
AUCAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,2,0,0,3
AYATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,3,3,2,10
AYO AYO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,3,0,0,3
AYOPAYA (V. DE INDEPENDENCIA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,5,8,14,10,37
AZURDUY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,2,2,5,13
BATALLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,3,0,0,6
BAURES,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,5,0,0,7
BELLA FLOR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,1,6,5,14
BERMEJO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,30,26,30,36,122
BETANZOS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,7,8,7,25
BOLIVAR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,0,2,1,3
BOLPEBRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,0,0,1,2
BOYUIBE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,1,5,3,11
BUENA VISTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,3,2,2,11
CABEZAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,6,3,4,4,17
CAIROMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,0,0,0,3
"CAIZA ""D""",vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,6,1,3,3,13
CAJUATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,2,0,0,4
CALACOTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,2,3,4,10
CALAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,1,0,0,3
CAMARGO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,5,5,9,3,22
CAMATAQUI (C. VILLA ABECIA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,1,1,0,2
CAMIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,6,7,3,2,18
CAPINOTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,7,9,8,9,33
CAQUIAVIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,2,0,1,3
CARACOLLO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,7,9,11,31
CARANAVI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,20,15,5,11,51
CARAPARI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,7,6,3,19
CARIPUYO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,2,6,5,16
CARMEN RIVERO TORREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,3,5,0,10
CHACARILLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,1,2,0,3
CHALLAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,7,11,4,5,27
CHAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,2,4,3,13
CHARAGUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,2,13,13,29
CHARAÑA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,0,0,2,2
CHAYANTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,1,1,3,9
CHIMORE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,9,7,3,2,21
CHIPAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,1,0,0,2
CHOQUE COTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,1,0,1,3
CHUA COCANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,1,0,1,3
CHULUMANI (V. DE LA LIBERTAD),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,7,0,0,10
CHUMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,3,3,7,15
CHUQUIHUTA AYLLU JUCUMANI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,5,7,8,21
CKOCHAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,6,12,9,29
CLIZA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,5,5,5,9,24
COBIJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,6,16,21,17,60
COCAPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,5,7,10,12,34
COCHABAMBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,97,97,7,10,211
COLCAPIRHUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,9,10,0,0,19
"COLCHA ""K""",vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,10,3,6,9,28
COLLANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,0,0,0,2
COLOMI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,5,6,1,1,13
COLPA BELGICA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,1,1,0,2
COLQUECHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,8,6,14,9,37
COLQUENCHA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,4,0,0,5
COLQUIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,5,5,4,18
COMANCHE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,0,0,1,1
COMARAPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,1,0,1,3
COMBAYA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,0,1,0,1
CONCEPCION,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,3,45,47,99
COPACABANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,1,5,4,10
CORIPATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,7,2,0,0,9
CORO CORO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,1,1,3,7
COROICO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,5,3,4,1,13
CORQUE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,0,1,0,5
COTAGAITA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,9,8,11,10,38
COTOCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,32,34,46,43,155
CUATRO CAÑADAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,5,1,2,2,10
CUCHUMUELA (V. G. VILLARROEL),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,0,1,2,3
CUEVO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,1,0,1,5
CULPINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,6,2,9,19
CURAHUARA DE CARANGAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,2,2,1,5
CURVA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,2,0,0,5
EL ALTO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,99,94,155,140,488
EL PUENTE(STC),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,5,3,0,0,8
EL PUENTE(TJA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,3,0,1,6
EL TORNO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,21,23,15,12,71
EL VILLAR,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,1,0,1,6
ENTRE RIOS TRJ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,5,6,3,5,19
ENTRE RIOS CBBA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,11,5,3,4,23
ESCARA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,1,0,0,1
ESCOMA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,0,1,1,2
EUREKA (SANTOS MERCADO),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,0,0,1,2
FERNANDEZ ALONSO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,1,25,27,53
FILADELFIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,3,3,0,6
GENERAL SAAVEDRA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,9,6,4,2,21
GRAL. J.J. PEREZ (CHARAZANI),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,2,4,2,12
GUANAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,3,11,8,25
GUAQUI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,1,0,0,3
GUAYARAMERIN,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,8,3,4,2,17
GUTIERREZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,5,1,6,15
HUACARETA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,6,0,0,8
HUACAYA (VILLA DE HUACAYA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,1,0,1,2
HUACHACALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,0,0,1,1
HUANUNI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,1,4,8,16
HUARACAJE,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,2,0,0,4
HUARINA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,1,3,1,7
HUAYLLAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,2,1,2,5
HUMANATA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,0,1,1,3
ICHOCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,0,0,1,1
ICLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,6,1,3,3,13
INCAHUASI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,6,2,0,0,8
INQUISIVI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,2,0,0,5
IRUPANA (VILLA DE LANZA),vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,6,5,3,7,21
IXIAMAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,3,1,0,7
JESUS DE MACHACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,1,2,0,7
LA ASUNTA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,6,8,7,3,24
LA GUARDIA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,48,50,97,75,270
LA PAZ,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,88,100,34,28,250
LA RIVERA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,0,0,1,1
LAGUNILLAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,0,4,6,11
LAJA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,7,1,0,3,11
LAS CARRERAS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,1,1,0,3
LICOMA PAMPA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,2,0,0,3
LLALLAGUA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,11,6,10,5,32
LLICA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,0,1,0,2
LORETO,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,8,12,0,2,22
LURIBAY,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,1,0,0,2
MACHACAMARCA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,1,3,0,0,4
MACHARETI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,1,5,6,14
MAGDALENA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,3,0,31,24,58
MAIRANA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,0,3,1,4
MALLA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,0,0,0,1,1
MAPIRI,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,6,5,0,0,11
MECAPACA,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,2,2,2,2,8
MINEROS,vacunacion en ninos de 4 anos,pentavalente 5ta. dosis,2020-05-01,4,1,83,85,173
