,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,710,707,130,120,840,827,1667
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,12,9,32,26,44,35,79
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,52,56,38,41,90,97,187
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,8,7,10,24,18,31,49
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,5,15,33,21,38,36,74
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,11,4,13,10,24,14,38
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,1,0,5,0,6,0,6
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,48,29,1,0,49,29,78
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,13,10,9,5,22,15,37
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,1,1,0,0,1,1,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,20,28,1,2,21,30,51
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,115,113,39,30,154,143,297
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,23,21,29,43,52,64,116
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,89,103,120,134,209,237,446
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,13,17,0,2,13,19,32
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,265,287,430,509,695,796,1491
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,10,10,16,8,26,18,44
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,5,2,0,0,5,2,7
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,37,37,108,61,145,98,243
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,26,24,0,0,26,24,50
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,112,106,1,1,113,107,220
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,38,28,1,4,39,32,71
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,10,4,2,1,12,5,17
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,2,3,0,0,2,3,5
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,285,321,278,313,563,634,1197
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,11,8,9,6,20,14,34
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,40,31,119,125,159,156,315
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,6,11,4,1,10,12,22
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,16,7,11,22,27,29,56
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,25,19,1,1,26,20,46
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,1,3,1,1,2,4,6
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,18,17,20,17,38,34,72
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,3,6,1,4,4,10,14
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,12,9,2,4,14,13,27
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,15,14,27,21,42,35,77
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,15,24,17,18,32,42,74
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,116,109,31,20,147,129,276
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,19,17,28,25,47,42,89
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,29,35,10,12,39,47,86
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,54,56,16,14,70,70,140
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,115,127,44,52,159,179,338
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,2,5,15,13,17,18,35
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,77,55,0,0,77,55,132
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,28,20,0,0,28,20,48
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,53,32,36,41,89,73,162
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,18,28,3,8,21,36,57
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,158,149,46,48,204,197,401
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,16,12,21,20,37,32,69
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,75,64,18,17,93,81,174
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,105,123,104,121,209,244,453
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,17,22,13,16,30,38,68
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,45,45,2,2,47,47,94
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,3,9,2,10,5,19,24
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,24,23,2,3,26,26,52
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,83,78,145,136,228,214,442
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,3,11,8,2,11,13,24
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,1,1,1,0,2,1,3
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,5,4,1,8,6,12,18
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,1,1,5,2,6,3,9
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,21,24,5,0,26,24,50
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,3,0,15,8,18,8,26
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,28,16,0,0,28,16,44
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,53,43,45,44,98,87,185
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,4264,4340,90,82,4354,4422,8776
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,26,23,15,11,41,34,75
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,62,61,36,53,98,114,212
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,5,8,12,1,17,9,26
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,7,7,16,24,23,31,54
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,5,4,2,0,7,4,11
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,3,5,2,2,5,7,12
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,18,12,5,10,23,22,45
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,6,6,0,1,6,7,13
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,17,17,3,2,20,19,39
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,18,20,0,1,18,21,39
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,39,46,21,14,60,60,120
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,45,34,34,35,79,69,148
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,14,11,6,9,20,20,40
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,117,125,93,76,210,201,411
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,13,8,8,7,21,15,36
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,18,17,14,19,32,36,68
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,33,16,41,36,74,52,126
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,992,967,385,381,1377,1348,2725
TACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,2,0,5,5,7,5,12
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,7,8,29,24,36,32,68
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,15,11,16,17,31,28,59
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,13,11,38,36,51,47,98
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,49,44,29,47,78,91,169
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,27,34,41,48,68,82,150
TARACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,3,4,2,4,5,8,13
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,14,30,28,19,42,49,91
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,665,631,197,216,862,847,1709
TARVITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,31,34,65,65,96,99,195
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,27,32,19,10,46,42,88
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,34,39,7,7,41,46,87
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,35,44,96,87,131,131,262
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,12,15,23,23,35,38,73
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,134,111,73,72,207,183,390
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,31,21,73,63,104,84,188
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,1,0,4,1,5,1,6
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,27,22,12,20,39,42,81
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,5,6,6,5,11,11,22
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,5,7,4,9,9,16,25
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,44,36,52,43,96,79,175
TOMINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,19,28,14,19,33,47,80
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,16,7,87,84,103,91,194
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,19,20,23,17,42,37,79
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,5,6,2,1,7,7,14
TRIGAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,5,4,0,1,5,5,10
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,269,268,165,121,434,389,823
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,123,125,69,54,192,179,371
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,4,0,4,5,8,5,13
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,9,21,19,23,28,44,72
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,75,73,146,133,221,206,427
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,41,31,31,25,72,56,128
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,41,49,3,7,44,56,100
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,71,81,19,15,90,96,186
VACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,17,13,26,22,43,35,78
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,41,38,2,4,43,42,85
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,171,142,10,12,181,154,335
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,6,8,11,6,17,14,31
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,29,41,15,14,44,55,99
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,100,128,74,68,174,196,370
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,3,4,9,11,12,15,27
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,13,15,17,8,30,23,53
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,14,12,37,31,51,43,94
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,237,253,45,43,282,296,578
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,32,33,11,13,43,46,89
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,121,103,10,6,131,109,240
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,91,99,50,44,141,143,284
VITICHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,38,41,24,11,62,52,114
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,1,4,0,1,1,5,6
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,355,327,19,13,374,340,714
YACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,13,11,14,17,27,28,55
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,313,322,210,225,523,547,1070
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,20,16,15,13,35,29,64
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,10,11,11,14,21,25,46
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,609,498,107,92,716,590,1306
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,25,21,4,10,29,31,60
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,14,13,18,8,32,21,53
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,5,2,32,29,37,31,68
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-06-01,14,19,19,20,33,39,72
ACACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,4,6,2,4,6,10,16
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,53,38,12,10,65,48,113
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,16,30,13,12,29,42,71
AIQUILE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,34,35,18,23,52,58,110
ALALAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,0,1,6,3,6,4,10
ALCALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,0,3,2,3,2,6,8
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,21,31,6,10,27,41,68
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,19,12,2,5,21,17,38
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,1,1,0,0,1,1,2
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,2,3,7,10,9,13,22
ANZALDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,2,1,24,30,26,31,57
APOLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,16,18,17,8,33,26,59
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,0,0,3,4,3,4,7
ARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,7,7,13,15,20,22,42
ARBIETO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,23,22,9,13,32,35,67
ARQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,7,7,9,8,16,15,31
ATOCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,2,10,1,0,3,10,13
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,1,1,5,0,6,1,7
AYATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,0,4,2,4,2,8,10
AYO AYO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,9,2,17,12,26,14,40
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,7,9,38,24,45,33,78
AZURDUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,5,1,2,2,7,3,10
BATALLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,8,14,6,4,14,18,32
BAURES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,6,5,7,7,13,12,25
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,2,0,3,3,5,3,8
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,2,2,2,1,4,3,7
BERMEJO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,21,29,13,12,34,41,75
BETANZOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,10,24,5,4,15,28,43
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,3,1,20,18,23,19,42
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,5,3,4,1,9,4,13
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,6,11,0,0,6,11,17
CABEZAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,25,38,42,45,67,83,150
CAIROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,1,7,1,5,2,12,14
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2016-07-01,39,37,10,14,49,51,100
