,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
PALCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,4,5,15,18,19,23,42
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,21,15,23,19,44,34,78
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,0,4,6,4,6,10
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,7,3,2,3,9,6,15
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,2,0,0,2,2,4
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,14,25,4,1,18,26,44
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,1,0,2,1,3,4
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,4,10,5,12,9,21
POCOATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,0,18,23,20,23,43
POCONA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,2,10,17,11,19,30
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,3,1,7,5,10,6,16
POOPO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,3,2,1,4,4,6,10
PORCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,5,6,4,10,9,16,25
POROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,4,7,10,3,14,10,24
PORONGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,4,2,9,11,13,13,26
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,17,16,3,2,20,18,38
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,4,3,8,8,12,11,23
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,200,177,25,29,225,206,431
PRESTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,0,5,3,6,3,9
PUCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,1,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,15,17,11,11,26,28,54
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,0,3,3,4,3,7
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,5,5,8,7,13,20
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,3,1,10,12,13,13,26
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,2,1,0,1,2,3
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,17,10,3,0,20,10,30
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,3,7,10,8,13,21
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,0,0,1,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,19,14,6,2,25,16,41
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,61,57,4,5,65,62,127
PUNA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,13,10,9,11,22,21,43
PUNATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,16,27,1,0,17,27,44
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,0,4,8,4,8,12
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,82,82,111,76,193,158,351
QUIME,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,1,8,7,10,8,18
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,3,2,0,3,3,6
RAVELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,5,8,14,4,19,12,31
REYES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,6,9,6,3,12,12,24
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,90,84,53,71,143,155,298
ROBORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,4,6,0,1,4,7,11
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,16,15,3,2,19,17,36
SABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,4,3,2,5,6,11
SACABA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,124,103,9,7,133,110,243
SACACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,11,9,10,6,21,15,36
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,1,1,4,3,5,8
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,3,3,11,7,14,10,24
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,8,5,2,5,10,10,20
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,5,2,3,3,8,11
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,5,3,5,11,10,14,24
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,4,0,2,2,6,8
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,2,0,0,1,2,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,2,2,1,4,3,7
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,4,5,6,5,10,10,20
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,28,21,41,30,69,51,120
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,9,10,6,8,15,18,33
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,14,14,11,12,25,26,51
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,27,24,12,8,39,32,71
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,43,41,12,16,55,57,112
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,11,14,3,8,14,22,36
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,18,23,2,3,20,26,46
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,1,2,3,4,4,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,28,17,34,32,62,49,111
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,5,7,1,2,6,9,15
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,25,20,23,17,48,37,85
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,0,2,4,2,4,6
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,12,13,5,0,17,13,30
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,21,11,13,11,34,22,56
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,14,28,4,3,18,31,49
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,3,3,10,6,13,9,22
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,2,0,0,1,2,3
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,6,3,7,4,13,7,20
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,10,16,20,10,30,26,56
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,1,2,3,4,4,8
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,1,1,2,1,3,4
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,0,2,1,4,1,5
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,3,2,0,4,3,7
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,0,4,6,4,6,10
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,11,8,3,5,14,13,27
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,8,17,2,3,10,20,30
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1482,1327,34,27,1516,1354,2870
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,3,5,15,5,18,10,28
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,11,6,9,4,20,10,30
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,4,1,1,3,5,8
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,4,5,5,6,9,15
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,0,1,0,2,0,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,3,1,1,2,4,6
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,0,2,2,3,2,5
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,3,9,0,0,3,9,12
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,6,4,1,0,7,4,11
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,12,9,19,15,31,24,55
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,21,11,7,3,28,14,42
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,4,8,3,10,7,18,25
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,0,9,7,9,7,16
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,27,32,1,1,28,33,61
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,4,1,0,0,4,1,5
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,9,6,8,8,17,14,31
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,3,1,7,5,10,6,16
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,271,266,6,6,277,272,549
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,6,8,9,9,15,17,32
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,2,4,9,4,11,15
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,4,4,8,5,12,17
TAHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,0,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,10,9,7,7,17,16,33
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,14,4,7,11,21,15,36
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,3,4,2,0,5,4,9
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,6,4,0,0,6,4,10
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,209,162,14,13,223,175,398
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,3,6,12,7,15,22
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,8,9,11,10,19,19,38
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,5,4,4,6,9,10,19
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,4,10,8,8,12,18,30
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,3,1,6,3,9,4,13
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,31,27,10,11,41,38,79
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,3,8,20,16,23,24,47
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,2,0,3,1,5,6
TODOS SANTOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,1,2,2,2,3,5
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,4,0,2,2,6,8
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,1,1,3,2,4,6
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,6,5,15,9,21,14,35
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,1,0,4,1,5,6
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,5,2,11,14,16,16,32
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,12,7,3,9,15,16,31
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,1,5,2,6,3,9
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,0,0,0,2,0,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,88,80,44,20,132,100,232
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,33,39,9,5,42,44,86
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,0,1,2,1,2,3
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,2,1,5,8,7,9,16
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,12,7,17,16,29,23,52
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,6,12,9,4,15,16,31
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,7,8,2,0,9,8,17
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,15,18,1,0,16,18,34
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,0,9,9,9,9,18
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,10,7,1,1,11,8,19
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,77,42,10,14,87,56,143
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,1,4,6,4,7,11
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,6,6,14,10,20,16,36
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,46,34,16,12,62,46,108
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,3,5,5,6,8,14
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,6,1,8,2,14,3,17
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,4,6,4,6,8,12,20
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,54,56,15,16,69,72,141
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,10,6,9,2,19,8,27
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,29,25,11,11,40,36,76
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,41,46,16,9,57,55,112
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,3,1,5,3,8,4,12
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,0,0,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,120,114,16,8,136,122,258
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,5,1,1,2,6,8
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,69,74,31,33,100,107,207
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,5,3,1,6,6,9,15
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,6,0,1,1,7,8
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,32,31,24,15,56,46,102
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,6,4,5,2,11,6,17
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,7,2,5,4,12,6,18
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,1,0,3,3,4,3,7
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-03-01,3,5,2,1,5,6,11
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,2,1,3,2,5,3,8
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,25,14,11,10,36,24,60
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,9,13,13,13,22,26,48
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,18,6,7,10,25,16,41
ALALAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,0,0,2,1,2,1,3
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,2,2,0,0,2,2,4
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,10,9,0,0,10,9,19
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,11,18,2,1,13,19,32
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,0,3,6,3,6,6,12
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,0,0,4,1,4,1,5
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,2,5,3,0,5,5,10
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,16,6,2,4,18,10,28
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,2,0,2,2,4,2,6
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,10,7,1,0,11,7,18
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,15,15,4,1,19,16,35
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,2,4,6,3,8,7,15
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,31,46,3,2,34,48,82
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,3,27,7,14,10,41,51
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,0,3,3,1,3,4,7
AYATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,0,0,6,5,6,5,11
AYO AYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,3,4,0,7,3,11,14
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,9,5,9,6,18,11,29
AZURDUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,5,2,2,3,7,5,12
BATALLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,9,10,5,6,14,16,30
BAURES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,4,7,4,1,8,8,16
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,0,0,1,3,1,3,4
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,1,1,0,0,1,1,2
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,0,0,4,4,4,4,8
BERMEJO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,13,18,11,17,24,35,59
BETANZOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,14,16,8,17,22,33,55
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,2,0,6,6,8,6,14
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,2,3,2,1,4,4,8
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,6,6,12,13,18,19,37
CABEZAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,11,13,34,24,45,37,82
CAIROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,4,3,4,8,8,11,19
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,2,5,3,3,5,8,13
CAJUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,8,13,0,0,8,13,21
CALACOTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,1,2,0,4,1,6,7
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,3,13,8,11,11,24,35
CAMARGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,11,13,4,7,15,20,35
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,1,1,0,2,1,3,4
CAMIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,28,24,2,8,30,32,62
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,17,21,0,0,17,21,38
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,1,0,6,8,7,8,15
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,12,11,6,10,18,21,39
CARANAVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,43,40,10,12,53,52,105
CARAPARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,2,1,7,9,9,10,19
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,2,1,8,7,10,8,18
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,1,0,2,4,3,4,7
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,1,1,1,1,2,2,4
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,21,16,25,28,46,44,90
CHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,4,3,6,2,10,5,15
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,3,2,44,45,47,47,94
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2016-04-01,0,0,1,2,1,2,3
