,group,variable,month,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE PERSONAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
INCAHUASI,vih,no de personas con prueba rapida,2017-10-01,4,23,27
INGAVI (HUMAITA),vih,no de personas con prueba rapida,2017-10-01,8,7,15
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2017-10-01,3,2,5
JESUS DE MACHACA,vih,no de personas con prueba rapida,2017-10-01,1,2,3
LA ASUNTA,vih,no de personas con prueba rapida,2017-10-01,6,14,20
LA GUARDIA,vih,no de personas con prueba rapida,2017-10-01,22,35,57
LA PAZ,vih,no de personas con prueba rapida,2017-10-01,391,1369,1760
LAGUNILLAS,vih,no de personas con prueba rapida,2017-10-01,1,0,1
LAJA,vih,no de personas con prueba rapida,2017-10-01,2,3,5
LLALLAGUA,vih,no de personas con prueba rapida,2017-10-01,6,11,17
MACHACAMARCA,vih,no de personas con prueba rapida,2017-10-01,2,1,3
MACHARETI,vih,no de personas con prueba rapida,2017-10-01,2,0,2
MAGDALENA,vih,no de personas con prueba rapida,2017-10-01,4,0,4
MAIRANA,vih,no de personas con prueba rapida,2017-10-01,2,9,11
MAPIRI,vih,no de personas con prueba rapida,2017-10-01,8,4,12
MINEROS,vih,no de personas con prueba rapida,2017-10-01,3,7,10
MIZQUE,vih,no de personas con prueba rapida,2017-10-01,33,99,132
MOJOCOYA,vih,no de personas con prueba rapida,2017-10-01,2,1,3
MONTEAGUDO,vih,no de personas con prueba rapida,2017-10-01,12,49,61
MONTERO,vih,no de personas con prueba rapida,2017-10-01,205,193,398
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2017-10-01,11,11,22
NUEVO MANOA (NUEVA ESPERANZA),vih,no de personas con prueba rapida,2017-10-01,0,2,2
OCURI,vih,no de personas con prueba rapida,2017-10-01,0,12,12
OKINAWA,vih,no de personas con prueba rapida,2017-10-01,0,1,1
OMEREQUE,vih,no de personas con prueba rapida,2017-10-01,1,0,1
ORURO,vih,no de personas con prueba rapida,2017-10-01,102,260,362
PADCAYA,vih,no de personas con prueba rapida,2017-10-01,1,1,2
PADILLA,vih,no de personas con prueba rapida,2017-10-01,8,15,23
PAILON,vih,no de personas con prueba rapida,2017-10-01,4,69,73
PALOS BLANCOS,vih,no de personas con prueba rapida,2017-10-01,9,27,36
PAMPA GRANDE,vih,no de personas con prueba rapida,2017-10-01,4,1,5
PASORAPA,vih,no de personas con prueba rapida,2017-10-01,7,14,21
PAZÑA,vih,no de personas con prueba rapida,2017-10-01,9,13,22
PELECHUCO,vih,no de personas con prueba rapida,2017-10-01,6,6,12
POCOATA,vih,no de personas con prueba rapida,2017-10-01,1,1,2
POCONA,vih,no de personas con prueba rapida,2017-10-01,0,8,8
POROMA,vih,no de personas con prueba rapida,2017-10-01,2,1,3
PORONGO,vih,no de personas con prueba rapida,2017-10-01,1,2,3
PORTACHUELO,vih,no de personas con prueba rapida,2017-10-01,3,0,3
PORVENIR,vih,no de personas con prueba rapida,2017-10-01,1,5,6
POSTRER VALLE,vih,no de personas con prueba rapida,2017-10-01,1,0,1
POTOSI,vih,no de personas con prueba rapida,2017-10-01,5,45,50
PRESTO,vih,no de personas con prueba rapida,2017-10-01,0,1,1
PUCARANI,vih,no de personas con prueba rapida,2017-10-01,17,30,47
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2017-10-01,1,18,19
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2017-10-01,26,11,37
PUERTO RICO,vih,no de personas con prueba rapida,2017-10-01,1,10,11
PUERTO SUAREZ,vih,no de personas con prueba rapida,2017-10-01,2,0,2
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2017-10-01,66,193,259
PUNA,vih,no de personas con prueba rapida,2017-10-01,3,5,8
PUNATA,vih,no de personas con prueba rapida,2017-10-01,37,208,245
QUILLACOLLO,vih,no de personas con prueba rapida,2017-10-01,52,176,228
QUIME,vih,no de personas con prueba rapida,2017-10-01,5,5,10
RAVELO,vih,no de personas con prueba rapida,2017-10-01,1,8,9
RIBERALTA,vih,no de personas con prueba rapida,2017-10-01,48,572,620
ROBORE,vih,no de personas con prueba rapida,2017-10-01,3,0,3
RURRENABAQUE,vih,no de personas con prueba rapida,2017-10-01,5,59,64
SABAYA,vih,no de personas con prueba rapida,2017-10-01,11,24,35
SACABA,vih,no de personas con prueba rapida,2017-10-01,59,211,270
SACACA,vih,no de personas con prueba rapida,2017-10-01,1,8,9
SAIPINA,vih,no de personas con prueba rapida,2017-10-01,1,0,1
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2017-10-01,2,6,8
SAMAIPATA,vih,no de personas con prueba rapida,2017-10-01,5,1,6
SAN BENITO,vih,no de personas con prueba rapida,2017-10-01,16,14,30
SAN BORJA,vih,no de personas con prueba rapida,2017-10-01,0,10,10
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2017-10-01,4,8,12
SAN CARLOS,vih,no de personas con prueba rapida,2017-10-01,5,60,65
SAN IGNACIO,vih,no de personas con prueba rapida,2017-10-01,0,22,22
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2017-10-01,31,65,96
SAN JAVIER(STC),vih,no de personas con prueba rapida,2017-10-01,5,4,9
SAN JOSE DE CHIQUITOS,vih,no de personas con prueba rapida,2017-10-01,5,88,93
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2017-10-01,1,0,1
SAN JULIAN,vih,no de personas con prueba rapida,2017-10-01,13,17,30
SAN LORENZO(PND),vih,no de personas con prueba rapida,2017-10-01,1,0,1
SAN MATIAS,vih,no de personas con prueba rapida,2017-10-01,13,14,27
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2017-10-01,1,6,7
SAN PEDRO,vih,no de personas con prueba rapida,2017-10-01,164,210,374
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2017-10-01,7,4,11
SAN RAFAEL,vih,no de personas con prueba rapida,2017-10-01,2,0,2
SAN RAMON BENI,vih,no de personas con prueba rapida,2017-10-01,8,10,18
SAN RAMON SCZ,vih,no de personas con prueba rapida,2017-10-01,3,10,13
SANTA ANA,vih,no de personas con prueba rapida,2017-10-01,6,5,11
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2017-10-01,891,1325,2216
SANTA ROSA,vih,no de personas con prueba rapida,2017-10-01,2,0,2
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2017-10-01,1,7,8
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2017-10-01,7,5,12
SANTIVAÑES,vih,no de personas con prueba rapida,2017-10-01,1,2,3
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2017-10-01,5,4,9
SHINAOTA,vih,no de personas con prueba rapida,2017-10-01,0,6,6
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2017-10-01,0,1,1
SICAYA,vih,no de personas con prueba rapida,2017-10-01,4,7,11
SIPE SIPE,vih,no de personas con prueba rapida,2017-10-01,6,27,33
SOPACHUY,vih,no de personas con prueba rapida,2017-10-01,14,39,53
SORACACHI,vih,no de personas con prueba rapida,2017-10-01,1,0,1
SORATA,vih,no de personas con prueba rapida,2017-10-01,16,24,40
SUCRE,vih,no de personas con prueba rapida,2017-10-01,308,595,903
TACACHI,vih,no de personas con prueba rapida,2017-10-01,2,1,3
TACOPAYA,vih,no de personas con prueba rapida,2017-10-01,4,2,6
TAPACARI,vih,no de personas con prueba rapida,2017-10-01,0,5,5
TARABUCO,vih,no de personas con prueba rapida,2017-10-01,9,14,23
TARIJA,vih,no de personas con prueba rapida,2017-10-01,136,187,323
TARVITA,vih,no de personas con prueba rapida,2017-10-01,0,16,16
TEOPONTE,vih,no de personas con prueba rapida,2017-10-01,2,9,11
TIAWANACU,vih,no de personas con prueba rapida,2017-10-01,1,1,2
TINGUIPAYA,vih,no de personas con prueba rapida,2017-10-01,0,2,2
TIPUANI,vih,no de personas con prueba rapida,2017-10-01,1,2,3
TIQUIPAYA,vih,no de personas con prueba rapida,2017-10-01,32,76,108
TOCO,vih,no de personas con prueba rapida,2017-10-01,0,1,1
TOLATA,vih,no de personas con prueba rapida,2017-10-01,1,5,6
TOLEDO,vih,no de personas con prueba rapida,2017-10-01,3,5,8
TOMINA,vih,no de personas con prueba rapida,2017-10-01,2,1,3
TOTORA(CBBA),vih,no de personas con prueba rapida,2017-10-01,5,2,7
TOTORA(ORR),vih,no de personas con prueba rapida,2017-10-01,1,0,1
TRINIDAD,vih,no de personas con prueba rapida,2017-10-01,143,190,333
URUBICHA,vih,no de personas con prueba rapida,2017-10-01,24,45,69
UYUNI,vih,no de personas con prueba rapida,2017-10-01,0,8,8
VACAS,vih,no de personas con prueba rapida,2017-10-01,0,1,1
VALLEGRANDE,vih,no de personas con prueba rapida,2017-10-01,34,41,75
VIACHA,vih,no de personas con prueba rapida,2017-10-01,33,29,62
VILA VILA,vih,no de personas con prueba rapida,2017-10-01,0,2,2
VILLA CHARCAS,vih,no de personas con prueba rapida,2017-10-01,0,5,5
VILLA MONTES,vih,no de personas con prueba rapida,2017-10-01,15,19,34
VILLA NUEVA (LOMA ALTA),vih,no de personas con prueba rapida,2017-10-01,0,1,1
VILLA RIVERO,vih,no de personas con prueba rapida,2017-10-01,9,0,9
VILLA SERRANO,vih,no de personas con prueba rapida,2017-10-01,5,3,8
VILLA TUNARI,vih,no de personas con prueba rapida,2017-10-01,44,115,159
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2017-10-01,6,20,26
VILLAZON,vih,no de personas con prueba rapida,2017-10-01,39,65,104
VINTO,vih,no de personas con prueba rapida,2017-10-01,9,7,16
WARNES,vih,no de personas con prueba rapida,2017-10-01,52,49,101
YACUIBA,vih,no de personas con prueba rapida,2017-10-01,25,55,80
YAMPARAEZ,vih,no de personas con prueba rapida,2017-10-01,0,1,1
YAPACANI,vih,no de personas con prueba rapida,2017-10-01,11,66,77
YOTALA,vih,no de personas con prueba rapida,2017-10-01,0,6,6
YUNCHARA,vih,no de personas con prueba rapida,2017-10-01,3,6,9
ZUDAÑEZ,vih,no de personas con prueba rapida,2017-10-01,4,4,8
ACACIO,vih,no de personas con prueba rapida,2017-11-01,1,0,1
ACHACACHI,vih,no de personas con prueba rapida,2017-11-01,25,51,76
AIQUILE,vih,no de personas con prueba rapida,2017-11-01,9,17,26
ALCALA,vih,no de personas con prueba rapida,2017-11-01,5,4,9
ALTO BENI,vih,no de personas con prueba rapida,2017-11-01,2,0,2
ANCORAIMES,vih,no de personas con prueba rapida,2017-11-01,5,2,7
ANDAMARCA,vih,no de personas con prueba rapida,2017-11-01,1,6,7
ANTEQUERA,vih,no de personas con prueba rapida,2017-11-01,1,7,8
APOLO,vih,no de personas con prueba rapida,2017-11-01,2,14,16
ARANI,vih,no de personas con prueba rapida,2017-11-01,0,2,2
ARBIETO,vih,no de personas con prueba rapida,2017-11-01,6,19,25
ARQUE,vih,no de personas con prueba rapida,2017-11-01,0,12,12
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2017-11-01,60,145,205
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2017-11-01,2,8,10
AZURDUY,vih,no de personas con prueba rapida,2017-11-01,19,24,43
BERMEJO,vih,no de personas con prueba rapida,2017-11-01,11,19,30
BETANZOS,vih,no de personas con prueba rapida,2017-11-01,2,1,3
BOLPEBRA,vih,no de personas con prueba rapida,2017-11-01,35,40,75
BOYUIBE,vih,no de personas con prueba rapida,2017-11-01,2,0,2
BUENA VISTA,vih,no de personas con prueba rapida,2017-11-01,4,0,4
CABEZAS,vih,no de personas con prueba rapida,2017-11-01,11,37,48
"CAIZA ""D""",vih,no de personas con prueba rapida,2017-11-01,1,1,2
CALAMARCA,vih,no de personas con prueba rapida,2017-11-01,1,2,3
CAMARGO,vih,no de personas con prueba rapida,2017-11-01,13,38,51
CAMIRI,vih,no de personas con prueba rapida,2017-11-01,4,3,7
CAPINOTA,vih,no de personas con prueba rapida,2017-11-01,7,9,16
CARACOLLO,vih,no de personas con prueba rapida,2017-11-01,4,9,13
CARANAVI,vih,no de personas con prueba rapida,2017-11-01,66,59,125
CARAPARI,vih,no de personas con prueba rapida,2017-11-01,1,0,1
CARIPUYO,vih,no de personas con prueba rapida,2017-11-01,1,0,1
CARMEN RIVERO TORREZ,vih,no de personas con prueba rapida,2017-11-01,14,6,20
CHALLAPATA,vih,no de personas con prueba rapida,2017-11-01,10,141,151
CHAQUI,vih,no de personas con prueba rapida,2017-11-01,0,1,1
CHARAGUA,vih,no de personas con prueba rapida,2017-11-01,2,21,23
CHIMORE,vih,no de personas con prueba rapida,2017-11-01,3,18,21
CHIPAYA,vih,no de personas con prueba rapida,2017-11-01,0,18,18
CHULUMANI (V. DE LA LIBERTAD),vih,no de personas con prueba rapida,2017-11-01,11,7,18
CHUMA,vih,no de personas con prueba rapida,2017-11-01,16,33,49
CHUQUIHUTA AYLLU JUCUMANI,vih,no de personas con prueba rapida,2017-11-01,1,1,2
COBIJA,vih,no de personas con prueba rapida,2017-11-01,199,188,387
COCAPATA,vih,no de personas con prueba rapida,2017-11-01,2,4,6
COCHABAMBA,vih,no de personas con prueba rapida,2017-11-01,443,736,1179
COIPASA,vih,no de personas con prueba rapida,2017-11-01,1,1,2
COLCAPIRHUA,vih,no de personas con prueba rapida,2017-11-01,38,67,105
COLOMI,vih,no de personas con prueba rapida,2017-11-01,18,22,40
COLPA BELGICA,vih,no de personas con prueba rapida,2017-11-01,3,0,3
COMARAPA,vih,no de personas con prueba rapida,2017-11-01,7,10,17
CONCEPCION,vih,no de personas con prueba rapida,2017-11-01,2,0,2
COPACABANA,vih,no de personas con prueba rapida,2017-11-01,20,7,27
CORIPATA,vih,no de personas con prueba rapida,2017-11-01,20,18,38
COROICO,vih,no de personas con prueba rapida,2017-11-01,12,5,17
COTAGAITA,vih,no de personas con prueba rapida,2017-11-01,2,0,2
COTOCA,vih,no de personas con prueba rapida,2017-11-01,10,20,30
CUATRO CAÑADAS,vih,no de personas con prueba rapida,2017-11-01,6,2,8
CUCHUMUELA (V. G. VILLARROEL),vih,no de personas con prueba rapida,2017-11-01,8,26,34
CUEVO,vih,no de personas con prueba rapida,2017-11-01,1,0,1
CULPINA,vih,no de personas con prueba rapida,2017-11-01,0,16,16
EL ALTO,vih,no de personas con prueba rapida,2017-11-01,1879,946,2825
EL PUENTE(STC),vih,no de personas con prueba rapida,2017-11-01,96,112,208
EL PUENTE(TJA),vih,no de personas con prueba rapida,2017-11-01,4,1,5
EL TORNO,vih,no de personas con prueba rapida,2017-11-01,40,58,98
EL VILLAR,vih,no de personas con prueba rapida,2017-11-01,0,1,1
ENTRE RIOS CBBA,vih,no de personas con prueba rapida,2017-11-01,8,38,46
ESCOMA,vih,no de personas con prueba rapida,2017-11-01,0,4,4
EUCALIPTUS,vih,no de personas con prueba rapida,2017-11-01,2,1,3
FERNANDEZ ALONSO,vih,no de personas con prueba rapida,2017-11-01,12,14,26
FILADELFIA,vih,no de personas con prueba rapida,2017-11-01,1,2,3
GENERAL SAAVEDRA,vih,no de personas con prueba rapida,2017-11-01,0,15,15
GUANAY,vih,no de personas con prueba rapida,2017-11-01,1,2,3
GUAYARAMERIN,vih,no de personas con prueba rapida,2017-11-01,454,494,948
HUACARETA,vih,no de personas con prueba rapida,2017-11-01,0,2,2
HUACHACALLA,vih,no de personas con prueba rapida,2017-11-01,3,3,6
HUANUNI,vih,no de personas con prueba rapida,2017-11-01,36,35,71
HUAYLLAMARCA,vih,no de personas con prueba rapida,2017-11-01,2,0,2
HUMANATA,vih,no de personas con prueba rapida,2017-11-01,3,1,4
ICLA,vih,no de personas con prueba rapida,2017-11-01,0,6,6
INCAHUASI,vih,no de personas con prueba rapida,2017-11-01,5,13,18
IRUPANA (VILLA DE LANZA),vih,no de personas con prueba rapida,2017-11-01,2,1,3
IXIAMAS,vih,no de personas con prueba rapida,2017-11-01,1,2,3
JESUS DE MACHACA,vih,no de personas con prueba rapida,2017-11-01,7,3,10
LA ASUNTA,vih,no de personas con prueba rapida,2017-11-01,17,25,42
LA GUARDIA,vih,no de personas con prueba rapida,2017-11-01,57,34,91
LA PAZ,vih,no de personas con prueba rapida,2017-11-01,395,1170,1565
LAJA,vih,no de personas con prueba rapida,2017-11-01,9,11,20
MACHACAMARCA,vih,no de personas con prueba rapida,2017-11-01,0,84,84
MACHARETI,vih,no de personas con prueba rapida,2017-11-01,1,5,6
MAGDALENA,vih,no de personas con prueba rapida,2017-11-01,28,64,92
MAIRANA,vih,no de personas con prueba rapida,2017-11-01,3,3,6
MAPIRI,vih,no de personas con prueba rapida,2017-11-01,3,1,4
MINEROS,vih,no de personas con prueba rapida,2017-11-01,0,11,11
MIZQUE,vih,no de personas con prueba rapida,2017-11-01,17,16,33
MOJOCOYA,vih,no de personas con prueba rapida,2017-11-01,4,3,7
MONTEAGUDO,vih,no de personas con prueba rapida,2017-11-01,15,50,65
MONTERO,vih,no de personas con prueba rapida,2017-11-01,111,199,310
MOROCHATA,vih,no de personas con prueba rapida,2017-11-01,0,1,1
NACEBE (SANTA ROSA DEL ABUNA),vih,no de personas con prueba rapida,2017-11-01,6,6,12
NUEVO MANOA (NUEVA ESPERANZA),vih,no de personas con prueba rapida,2017-11-01,0,3,3
OCURI,vih,no de personas con prueba rapida,2017-11-01,0,5,5
OKINAWA,vih,no de personas con prueba rapida,2017-11-01,2,1,3
OMEREQUE,vih,no de personas con prueba rapida,2017-11-01,2,4,6
ORURO,vih,no de personas con prueba rapida,2017-11-01,109,220,329
PADILLA,vih,no de personas con prueba rapida,2017-11-01,19,47,66
PAILON,vih,no de personas con prueba rapida,2017-11-01,16,55,71
PAMPA GRANDE,vih,no de personas con prueba rapida,2017-11-01,8,39,47
PASORAPA,vih,no de personas con prueba rapida,2017-11-01,4,13,17
PELECHUCO,vih,no de personas con prueba rapida,2017-11-01,2,0,2
POCONA,vih,no de personas con prueba rapida,2017-11-01,3,1,4
POOPO,vih,no de personas con prueba rapida,2017-11-01,2,61,63
PORCO,vih,no de personas con prueba rapida,2017-11-01,0,3,3
POROMA,vih,no de personas con prueba rapida,2017-11-01,0,1,1
PORONGO,vih,no de personas con prueba rapida,2017-11-01,1,1,2
PORTACHUELO,vih,no de personas con prueba rapida,2017-11-01,4,0,4
PORVENIR,vih,no de personas con prueba rapida,2017-11-01,2,8,10
POTOSI,vih,no de personas con prueba rapida,2017-11-01,0,19,19
PRESTO,vih,no de personas con prueba rapida,2017-11-01,0,4,4
PUCARANI,vih,no de personas con prueba rapida,2017-11-01,10,4,14
PUERTO GONZALO MORENO,vih,no de personas con prueba rapida,2017-11-01,0,8,8
PUERTO QUIJARRO,vih,no de personas con prueba rapida,2017-11-01,6,8,14
PUERTO RICO,vih,no de personas con prueba rapida,2017-11-01,0,13,13
PUERTO SUAREZ,vih,no de personas con prueba rapida,2017-11-01,2,0,2
PUERTO VILLARROEL,vih,no de personas con prueba rapida,2017-11-01,127,144,271
PUNA,vih,no de personas con prueba rapida,2017-11-01,0,1,1
PUNATA,vih,no de personas con prueba rapida,2017-11-01,43,185,228
QUIABAYA,vih,no de personas con prueba rapida,2017-11-01,0,1,1
QUILLACOLLO,vih,no de personas con prueba rapida,2017-11-01,53,54,107
QUIME,vih,no de personas con prueba rapida,2017-11-01,7,10,17
RAVELO,vih,no de personas con prueba rapida,2017-11-01,0,4,4
RIBERALTA,vih,no de personas con prueba rapida,2017-11-01,128,517,645
ROBORE,vih,no de personas con prueba rapida,2017-11-01,1,2,3
RURRENABAQUE,vih,no de personas con prueba rapida,2017-11-01,8,54,62
SABAYA,vih,no de personas con prueba rapida,2017-11-01,22,20,42
SACABA,vih,no de personas con prueba rapida,2017-11-01,68,155,223
SAIPINA,vih,no de personas con prueba rapida,2017-11-01,2,0,2
SALINAS DE GARCI MENDOZA,vih,no de personas con prueba rapida,2017-11-01,2,4,6
SAMAIPATA,vih,no de personas con prueba rapida,2017-11-01,4,5,9
SAN ANDRES,vih,no de personas con prueba rapida,2017-11-01,2,4,6
SAN ANDRES DE MACHACA,vih,no de personas con prueba rapida,2017-11-01,9,7,16
SAN BENITO,vih,no de personas con prueba rapida,2017-11-01,5,8,13
SAN BORJA,vih,no de personas con prueba rapida,2017-11-01,2,0,2
SAN BUENA VENTURA,vih,no de personas con prueba rapida,2017-11-01,3,38,41
SAN CARLOS,vih,no de personas con prueba rapida,2017-11-01,21,79,100
SAN IGNACIO,vih,no de personas con prueba rapida,2017-11-01,4,29,33
SAN IGNACIO DE VELASCO,vih,no de personas con prueba rapida,2017-11-01,15,11,26
SAN JAVIER(BNI),vih,no de personas con prueba rapida,2017-11-01,19,36,55
SAN JAVIER(STC),vih,no de personas con prueba rapida,2017-11-01,5,46,51
SAN JOAQUIN,vih,no de personas con prueba rapida,2017-11-01,0,21,21
SAN JUAN DE YAPACANI,vih,no de personas con prueba rapida,2017-11-01,10,21,31
SAN JULIAN,vih,no de personas con prueba rapida,2017-11-01,14,15,29
SAN LORENZO(TJA),vih,no de personas con prueba rapida,2017-11-01,0,2,2
SAN LUCAS,vih,no de personas con prueba rapida,2017-11-01,2,8,10
SAN MATIAS,vih,no de personas con prueba rapida,2017-11-01,14,17,31
SAN MIGUEL DE VELASCO,vih,no de personas con prueba rapida,2017-11-01,2,4,6
SAN PEDRO,vih,no de personas con prueba rapida,2017-11-01,58,107,165
SAN PEDRO DE BUENA VISTA,vih,no de personas con prueba rapida,2017-11-01,3,3,6
SAN RAFAEL,vih,no de personas con prueba rapida,2017-11-01,0,1,1
SAN RAMON BENI,vih,no de personas con prueba rapida,2017-11-01,2,1,3
SAN RAMON SCZ,vih,no de personas con prueba rapida,2017-11-01,2,0,2
SANTA ANA,vih,no de personas con prueba rapida,2017-11-01,6,14,20
SANTA CRUZ DE LA SIERRA,vih,no de personas con prueba rapida,2017-11-01,923,1413,2336
SANTA ROSA,vih,no de personas con prueba rapida,2017-11-01,2,0,2
SANTA ROSA DEL SARA,vih,no de personas con prueba rapida,2017-11-01,0,1,1
SANTIAGO DE HUARI,vih,no de personas con prueba rapida,2017-11-01,38,48,86
SANTIVAÑES,vih,no de personas con prueba rapida,2017-11-01,1,0,1
SANTUARIO DE QUILLACAS,vih,no de personas con prueba rapida,2017-11-01,8,3,11
SAPAHAQUI,vih,no de personas con prueba rapida,2017-11-01,0,2,2
SENA,vih,no de personas con prueba rapida,2017-11-01,1,0,1
SHINAOTA,vih,no de personas con prueba rapida,2017-11-01,11,32,43
SICA SICA (VILLA AROMA),vih,no de personas con prueba rapida,2017-11-01,2,1,3
SICAYA,vih,no de personas con prueba rapida,2017-11-01,2,6,8
SIPE SIPE,vih,no de personas con prueba rapida,2017-11-01,6,11,17
SOPACHUY,vih,no de personas con prueba rapida,2017-11-01,2,15,17
SORACACHI,vih,no de personas con prueba rapida,2017-11-01,0,1,1
SORATA,vih,no de personas con prueba rapida,2017-11-01,1,0,1
SUCRE,vih,no de personas con prueba rapida,2017-11-01,199,348,547
TACACHI,vih,no de personas con prueba rapida,2017-11-01,1,2,3
TACACOMA,vih,no de personas con prueba rapida,2017-11-01,15,17,32
TACOBAMBA,vih,no de personas con prueba rapida,2017-11-01,0,2,2
TACOPAYA,vih,no de personas con prueba rapida,2017-11-01,3,3,6
TAPACARI,vih,no de personas con prueba rapida,2017-11-01,16,32,48
TARABUCO,vih,no de personas con prueba rapida,2017-11-01,58,111,169
TARACO,vih,no de personas con prueba rapida,2017-11-01,1,1,2
TARIJA,vih,no de personas con prueba rapida,2017-11-01,205,433,638
TARVITA,vih,no de personas con prueba rapida,2017-11-01,3,19,22
TEOPONTE,vih,no de personas con prueba rapida,2017-11-01,0,7,7
TIAWANACU,vih,no de personas con prueba rapida,2017-11-01,2,0,2
TINGUIPAYA,vih,no de personas con prueba rapida,2017-11-01,0,5,5
TIPUANI,vih,no de personas con prueba rapida,2017-11-01,3,2,5
TIQUIPAYA,vih,no de personas con prueba rapida,2017-11-01,22,53,75
TOCO,vih,no de personas con prueba rapida,2017-11-01,2,0,2
TOLATA,vih,no de personas con prueba rapida,2017-11-01,3,4,7
TOLEDO,vih,no de personas con prueba rapida,2017-11-01,1,1,2
TOMINA,vih,no de personas con prueba rapida,2017-11-01,2,3,5
TOTORA(CBBA),vih,no de personas con prueba rapida,2017-11-01,2,16,18
TOTORA(ORR),vih,no de personas con prueba rapida,2017-11-01,3,1,4
TRINIDAD,vih,no de personas con prueba rapida,2017-11-01,12,250,262
TUPIZA,vih,no de personas con prueba rapida,2017-11-01,0,4,4
UNCIA,vih,no de personas con prueba rapida,2017-11-01,1,0,1
URUBICHA,vih,no de personas con prueba rapida,2017-11-01,22,33,55
UYUNI,vih,no de personas con prueba rapida,2017-11-01,5,13,18
VACAS,vih,no de personas con prueba rapida,2017-11-01,1,1,2
VALLEGRANDE,vih,no de personas con prueba rapida,2017-11-01,10,22,32
VIACHA,vih,no de personas con prueba rapida,2017-11-01,17,46,63
VILLA CHARCAS,vih,no de personas con prueba rapida,2017-11-01,0,5,5
VILLA RIVERO,vih,no de personas con prueba rapida,2017-11-01,3,1,4
VILLA SERRANO,vih,no de personas con prueba rapida,2017-11-01,2,4,6
VILLA TUNARI,vih,no de personas con prueba rapida,2017-11-01,104,188,292
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de personas con prueba rapida,2017-11-01,10,11,21
VILLAZON,vih,no de personas con prueba rapida,2017-11-01,37,33,70
VINTO,vih,no de personas con prueba rapida,2017-11-01,20,32,52
WARNES,vih,no de personas con prueba rapida,2017-11-01,18,23,41
YACUIBA,vih,no de personas con prueba rapida,2017-11-01,32,65,97
YAMPARAEZ,vih,no de personas con prueba rapida,2017-11-01,9,31,40
YANACACHI,vih,no de personas con prueba rapida,2017-11-01,16,27,43
YAPACANI,vih,no de personas con prueba rapida,2017-11-01,9,46,55
YOTALA,vih,no de personas con prueba rapida,2017-11-01,1,5,6
YUNCHARA,vih,no de personas con prueba rapida,2017-11-01,2,4,6
ZUDAÑEZ,vih,no de personas con prueba rapida,2017-11-01,3,10,13
ACACIO,vih,no de personas con prueba rapida,2017-12-01,0,2,2
ACHACACHI,vih,no de personas con prueba rapida,2017-12-01,1,0,1
AIQUILE,vih,no de personas con prueba rapida,2017-12-01,7,11,18
ALCALA,vih,no de personas con prueba rapida,2017-12-01,2,3,5
ALTO BENI,vih,no de personas con prueba rapida,2017-12-01,1,1,2
ANDAMARCA,vih,no de personas con prueba rapida,2017-12-01,0,2,2
ARANI,vih,no de personas con prueba rapida,2017-12-01,0,1,1
ARBIETO,vih,no de personas con prueba rapida,2017-12-01,2,3,5
ARQUE,vih,no de personas con prueba rapida,2017-12-01,1,10,11
ASCENCION DE GUARAYOS,vih,no de personas con prueba rapida,2017-12-01,19,52,71
ATOCHA,vih,no de personas con prueba rapida,2017-12-01,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),vih,no de personas con prueba rapida,2017-12-01,4,7,11
AZURDUY,vih,no de personas con prueba rapida,2017-12-01,3,11,14
BERMEJO,vih,no de personas con prueba rapida,2017-12-01,2,12,14
BETANZOS,vih,no de personas con prueba rapida,2017-12-01,1,3,4
BOLPEBRA,vih,no de personas con prueba rapida,2017-12-01,3,4,7
BOYUIBE,vih,no de personas con prueba rapida,2017-12-01,4,21,25
BUENA VISTA,vih,no de personas con prueba rapida,2017-12-01,10,12,22
CABEZAS,vih,no de personas con prueba rapida,2017-12-01,8,4,12
"CAIZA ""D""",vih,no de personas con prueba rapida,2017-12-01,1,1,2
CAMARGO,vih,no de personas con prueba rapida,2017-12-01,47,99,146
