,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,5,5,12,7,17,24
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,6,3,0,0,6,3,9
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,8,10,11,14,19,33
COMANCHE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,2,1,0,5,2,7
COMARAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,27,17,4,5,31,22,53
COMBAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,0,2,0,2,2
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,16,20,19,20,35,40,75
COPACABANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,6,8,4,1,10,9,19
CORIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,17,10,2,3,19,13,32
CORO CORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,0,2,0,2,2
COROICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,10,16,11,4,21,20,41
CORQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,3,3,1,2,4,5,9
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,6,2,4,6,10,16
COTOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,79,77,41,53,120,130,250
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,21,19,17,11,38,30,68
CUEVO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,0,1,2,3,2,5
CULPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,9,11,2,3,11,14,25
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,3,0,0,1,3,1,4
CURVA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,2,4,3,5,5,10
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,3,1,1,3,4,7
EL ALTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,687,644,179,206,866,850,1716
EL CHORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,1,1,0,2,1,3
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,6,7,7,4,13,11,24
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,7,7,0,11,7,18
EL TORNO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,38,35,17,12,55,47,102
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,5,0,1,1,6,7
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,7,13,11,10,18,23,41
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,52,49,1,2,53,51,104
ESCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,0,2,0,2,2
ESCOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,3,0,0,0,3,3
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,3,4,0,0,3,4,7
EXALTACION,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,5,2,3,0,8,2,10
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,5,1,5,8,10,9,19
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,16,8,16,8,24
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,15,15,7,4,22,19,41
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,6,8,5,6,11,14,25
GUANAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,7,5,9,9,16,14,30
GUAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,3,0,2,2,5,7
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,45,29,8,18,53,47,100
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,16,17,5,12,21,29,50
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,0,2,0,2,2
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,1,1,1,1,2
HUANUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,14,12,10,3,24,15,39
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,5,0,2,2,7,9
HUARINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,1,2,2,3,3,6
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,1,0,0,0,1,1
ICHOCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,0,3,6,7,6,13
ICLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,3,4,6,3,9,7,16
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,4,6,0,10,4,14
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,2,5,2,5,7
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,5,6,5,4,10,10,20
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,8,10,6,4,14,14,28
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,6,5,14,15,20,20,40
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,3,1,1,1,4,2,6
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,50,51,3,5,53,56,109
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,135,127,21,20,156,147,303
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,625,606,10,8,635,614,1249
LA RIVERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,1,1,0,2,1,3
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,2,1,3,2,5,7
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,22,17,1,2,23,19,42
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,0,3,2,4,2,6
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,0,1,0,3,0,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,13,11,25,32,38,43,81
LLICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,0,2,1,4,1,5
LORETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,0,3,3,4,3,7
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,11,8,7,4,18,12,30
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,2,0,0,2,2,4
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,5,5,8,3,13,8,21
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,5,2,4,6,9,15
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,9,7,1,1,10,8,18
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,3,3,2,5,5,10
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,11,14,4,2,15,16,31
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,8,3,6,5,14,8,22
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,27,34,7,6,34,40,74
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,9,9,4,6,13,15,28
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,6,3,0,4,6,7,13
MOJINETE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,0,1,0,1,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,3,3,1,3,4,6,10
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,22,18,3,1,25,19,44
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,171,178,13,11,184,189,373
MORO MORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,1,2,1,3,2,5
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,0,9,13,10,13,23
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,1,0,0,1,1,2
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,3,1,3,1,4
OCURI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,4,2,2,6,6,12
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,11,14,4,7,15,21,36
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,4,6,4,6,10
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,311,254,28,24,339,278,617
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,9,12,3,3,12,15,27
PADILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,5,0,1,4,6,10
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,27,26,40,43,67,69,136
PALCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,22,16,4,3,26,19,45
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,9,19,19,18,28,37,65
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,1,4,1,4,5
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,5,2,5,6,10,16
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,1,0,1,2,2,4
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,5,1,0,3,5,8
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,12,13,30,18,42,31,73
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,1,8,3,10,4,14
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,3,5,5,7,8,15
POCOATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,4,16,15,16,19,35
POCONA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,3,3,6,6,9,9,18
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,7,6,6,5,13,11,24
POOPO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,2,1,2,5,4,9
PORCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,12,7,9,10,21,17,38
POROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,6,5,7,5,13,10,23
PORONGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,5,8,14,12,19,20,39
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,36,26,6,0,42,26,68
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,3,4,14,9,17,13,30
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,2,1,0,3,2,5
POTOSI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,179,165,51,29,230,194,424
PRESTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,3,6,4,7,7,14
PUCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,0,0,0,1,0,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,9,17,17,7,26,24,50
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,0,6,6,7,6,13
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,3,12,12,16,15,31
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,5,2,11,12,16,14,30
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,1,2,1,2,3
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,13,11,12,6,25,17,42
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,5,5,7,8,12,13,25
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,0,0,2,2,2,4
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,14,15,19,22,33,37,70
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,66,74,10,6,76,80,156
PUNA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,3,2,5,3,8,11
PUNATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,24,21,11,18,35,39,74
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,2,0,0,2,2,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,90,81,36,42,126,123,249
QUIME,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,5,5,2,4,7,9,16
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,1,0,0,2,1,3
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,5,3,0,0,5,3,8
RAVELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,8,5,4,2,12,7,19
REYES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,3,9,6,4,9,13,22
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,101,96,34,31,135,127,262
ROBORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,6,14,2,5,8,19,27
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,19,19,9,7,28,26,54
SABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,6,3,0,2,6,5,11
SACABA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,143,132,28,29,171,161,332
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,1,5,1,5,6
SACACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,12,5,10,7,22,12,34
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,1,9,2,10,3,13
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,9,3,5,9,14,12,26
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,9,8,0,0,9,8,17
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,4,0,0,1,4,5
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,5,6,14,14,19,20,39
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,2,0,0,1,2,3
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,2,1,2,1,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,5,2,3,4,8,12
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,5,1,6,5,11,16
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,35,38,14,19,49,57,106
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,10,12,0,5,10,17,27
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,21,14,9,13,30,27,57
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,34,28,10,1,44,29,73
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,61,78,45,41,106,119,225
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,3,10,10,11,13,24
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,20,16,0,0,20,16,36
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,6,8,0,0,6,8,14
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,18,17,38,35,56,52,108
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,11,8,3,4,14,12,26
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,50,46,23,32,73,78,151
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,2,17,21,18,23,41
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,22,10,2,3,24,13,37
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,24,15,9,17,33,32,65
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,21,10,21,18,42,28,70
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,4,1,0,2,4,6
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,3,3,0,0,3,3,6
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,8,6,2,0,10,6,16
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,23,25,18,34,41,59,100
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,1,0,0,1,1,2
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,0,0,0,1,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,4,4,2,5,6,11
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,0,0,1,1,1,2
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,2,7,4,7,6,13
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,2,2,3,3,5,8
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,11,8,1,3,12,11,23
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,0,0,0,2,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1664,1604,61,49,1725,1653,3378
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,7,6,12,8,19,14,33
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,16,13,1,9,17,22,39
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,2,1,2,3,4,7
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,1,2,5,4,6,10
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,1,0,4,0,5,5
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,1,0,0,1,1,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,8,8,0,0,8,8,16
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,5,5,5,5,10
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,5,6,2,2,7,8,15
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,8,10,2,7,10,17,27
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,36,18,4,0,40,18,58
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,9,9,10,4,19,13,32
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,1,0,1,2,2,4
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,47,48,6,3,53,51,104
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,5,2,5,2,7
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,12,7,8,11,20,31
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,8,5,6,5,14,10,24
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,331,319,6,11,337,330,667
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,8,5,4,3,12,8,20
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,1,1,9,2,10,3,13
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,1,0,0,2,1,3
TAHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,1,0,0,0,1,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,10,6,5,7,15,13,28
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,7,7,8,3,15,10,25
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,3,0,1,0,4,0,4
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,6,2,1,0,7,2,9
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,208,197,21,27,229,224,453
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,2,2,6,1,8,3,11
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,8,10,1,8,9,18,27
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,9,9,5,2,14,11,25
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,4,5,12,19,16,24,40
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,3,7,6,6,9,13,22
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,44,47,20,26,64,73,137
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,9,3,11,7,20,10,30
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2018-04-01,0,0,0,1,0,1,1
