,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,4,3,3,2,7,5,12
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,3,1,3,1,4
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,1,1,1,2
CHOQUE COTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,0,0,1,2,1,3
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,2,0,4,1,6,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,7,2,7,2,9
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,3,0,3,2,6,8
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,7,7,4,3,11,10,21
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,17,12,19,11,36,23,59
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,0,1,1,1,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,116,120,12,7,128,127,255
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,3,0,0,2,3,5
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,3,4,0,0,3,4,7
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,2,0,0,1,2,3
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,2,6,2,6,4,10
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,1,0,2,0,2
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,6,4,1,1,7,5,12
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,9,13,4,1,13,14,27
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,1,0,0,2,1,3
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,1,0,0,1,1,2
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,14,7,0,0,14,7,21
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,3,2,1,3,4,5,9
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,3,0,1,2,4,6
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,3,0,4,2,7,2,9
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,0,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,3,1,3,4
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,205,195,58,58,263,253,516
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,1,0,0,2,1,3
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,3,3,1,2,4,5,9
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,5,2,1,4,6,10
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,11,12,4,14,15,26,41
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,5,2,1,0,6,2,8
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,2,0,0,2,2,4
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,5,5,5,5,10
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,2,0,0,2,2,4
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,3,2,1,2,4,4,8
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,5,4,0,0,5,4,9
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,2,0,2,0,2
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,4,5,2,2,6,7,13
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,2,1,2,3
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,4,0,1,0,5,5
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,2,0,1,0,3,3
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,0,0,0,1,1
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,5,2,5,2,7
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,1,1,1,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,0,0,0,1,1
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,3,3,2,5,5,10
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,2,0,0,0,2,2
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,18,24,2,2,20,26,46
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,203,226,4,1,207,227,434
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,0,1,0,1
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,1,1,2,1,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,2,0,0,1,2,3
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,2,1,3,1,4
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,1,1,1,2,3
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,3,1,1,0,4,1,5
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,4,2,4,3,7
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,20,17,1,0,21,17,38
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,8,11,0,1,8,12,20
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,2,2,0,3,2,5
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,2,0,0,1,2,3
MOJINETE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,2,1,2,3
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,1,0,2,1,3,4
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,15,7,2,4,17,11,28
MONTERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,51,32,1,0,52,32,84
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,2,0,2,0,2
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,6,0,1,3,7,3,10
OCURI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,5,3,3,5,8,8,16
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,107,99,10,9,117,108,225
PADCAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,2,0,2,0,2
PADILLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,2,1,0,3,2,5
PAILON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,7,5,10,11,17,16,33
PALCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,0,1,0,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,6,1,1,2,7,9
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,4,8,1,0,5,8,13
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,1,0,0,1,1,2
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,4,4,4,4,8
POCOATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,3,1,3,2,5
POCONA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,5,5,0,0,5,5,10
POOPO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,5,5,3,0,8,5,13
PORCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,3,4,1,4,4,8,12
POROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,4,4,2,4,6,10
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,11,12,0,1,11,13,24
PORVENIR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,3,0,1,1,4,5
POTOSI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,76,76,23,22,99,98,197
PRESTO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,0,1,0,1
PUCARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,4,0,0,0,4,0,4
PUCARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,3,1,5,7,8,8,16
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,3,0,3,0,3
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,1,3,2,3,5
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,3,2,3,4,6,10
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,1,2,2,3,3,6
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,1,0,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,5,5,5,1,10,6,16
PUNA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,5,2,4,2,9,4,13
PUNATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,0,0,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,25,13,22,17,47,30,77
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,0,0,1,0,1
RAVELO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,4,3,3,5,7,12
REYES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,5,0,0,1,5,6
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,9,1,0,0,9,1,10
ROBORE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,1,1,0,2,1,3
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,4,7,7,5,11,12,23
SABAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,0,0,1,0,1
SACABA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,32,18,5,4,37,22,59
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,0,0,1,0,1
SACACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,1,2,1,4,2,6
SAIPINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,0,0,1,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,5,3,0,1,5,4,9
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,5,6,1,2,6,8,14
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,3,2,2,2,5,4,9
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,0,1,0,1
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,1,2,2,2,4
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,7,8,6,11,13,19,32
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,1,0,0,1,1,2
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,4,0,0,1,4,5
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,1,1,3,2,4,6
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,8,6,4,3,12,9,21
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,4,6,3,8,7,15
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,3,1,5,1,8,9
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,26,25,5,2,31,27,58
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,12,11,0,0,12,11,23
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,0,0,1,2,1,3
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,15,8,0,5,15,13,28
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,16,2,4,3,20,5,25
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,0,0,1,0,1
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,4,4,1,1,5,5,10
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,4,2,0,1,4,3,7
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,2,0,0,0,2,2
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,1,1,3,2,4,6
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,5,2,0,0,5,2,7
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,7,10,0,0,7,10,17
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,358,324,16,12,374,336,710
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,4,8,4,5,8,13,21
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,2,0,2,0,2
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,0,0,1,2,1,3
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,1,0,0,2,1,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,2,0,0,0,2,2
SENA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,3,6,2,3,5,9,14
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,1,1,2,2,3,5
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,4,0,0,1,4,5
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,1,0,0,1,1,2
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,0,1,0,1
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,0,0,0,1,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,119,130,19,12,138,142,280
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,2,0,2,0,2
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,0,3,0,3,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,5,4,2,2,7,6,13
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,3,2,1,4,4,8
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,3,4,0,6,3,9
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,66,108,25,29,91,137,228
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,3,1,3,4
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,2,0,0,0,2,2
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,0,1,0,1
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,0,1,2,3,2,5
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,0,0,1,0,1
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,4,2,2,0,6,2,8
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,1,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,1,2,0,3,1,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,29,14,7,11,36,25,61
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,22,7,17,11,39,18,57
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,0,2,1,2,1,3
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,12,7,3,6,15,13,28
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,4,5,0,0,4,5,9
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,9,9,1,0,10,9,19
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,0,0,1,0,1
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,13,15,1,1,14,16,30
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,8,5,0,0,8,5,13
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,1,1,1,2,2,4
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,1,1,0,3,1,4
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,21,9,9,8,30,17,47
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,1,0,0,1,1,2
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,0,0,0,1,1
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,2,0,1,0,3,3
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,0,0,1,0,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,10,6,2,2,12,8,20
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,33,20,7,2,40,22,62
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,22,29,3,8,25,37,62
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,2,1,0,2,2,4
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,0,0,0,1,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,3,2,0,0,3,2,5
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,0,1,0,0,0,1,1
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,1,0,3,2,4,2,6
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-06-01,2,0,1,0,3,0,3
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,5,0,4,3,9,3,12
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,1,4,0,0,1,4,5
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,2,3,4,2,6,5,11
ALALAY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,0,1,2,1,2,2,4
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,2,1,0,0,2,1,3
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,3,2,1,1,4,3,7
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,0,0,0,1,0,1,1
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,0,0,0,2,0,2,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,0,0,1,0,1,0,1
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,5,8,3,2,8,10,18
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,0,0,0,1,0,1,1
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,0,0,1,1,1,1,2
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,1,0,2,1,3,1,4
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,1,2,1,4,2,6,8
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,13,8,0,0,13,8,21
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,1,0,7,2,8,2,10
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,0,0,0,1,0,1,1
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,0,2,2,2,2,4,6
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,2,7,0,1,2,8,10
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,0,0,5,1,5,1,6
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,0,0,3,1,3,1,4
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,1,2,0,1,1,3,4
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,6,3,0,2,6,5,11
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,0,0,1,3,1,3,4
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,6,9,0,1,6,10,16
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,2,0,0,1,2,1,3
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,1,0,0,0,1,0,1
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,5,3,0,0,5,3,8
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,3,2,1,0,4,2,6
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,0,0,1,0,1,0,1
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,1,5,0,0,1,5,6
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,0,1,0,0,0,1,1
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,7,4,2,1,9,5,14
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,2,6,0,0,2,6,8
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 2da. dosis,2018-07-01,7,5,2,1,9,6,15
