,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,0,1,0,4,0,5,5
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,1,1,0,0,1,1,2
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,7,8,0,0,7,8,15
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,0,1,3,3,3,4,7
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,5,6,1,2,6,8,14
SENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,8,10,2,7,10,17,27
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,36,19,4,3,40,22,62
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,11,11,13,8,24,19,43
SICAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,2,1,0,1,2,2,4
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,46,48,6,3,52,51,103
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,0,1,5,2,5,3,8
SORACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,3,13,6,7,9,20,29
SORATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,11,9,11,8,22,17,39
SUCRE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,333,321,7,13,340,334,674
TACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,0,1,0,0,0,1,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,7,4,4,3,11,7,18
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,2,0,7,2,9,2,11
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,2,2,3,0,5,2,7
TAHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,0,1,0,0,0,1,1
TAPACARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,14,9,9,6,23,15,38
TARABUCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,7,7,8,3,15,10,25
TARACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,3,0,1,0,4,0,4
TARATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,5,3,1,0,6,3,9
TARIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,203,193,33,37,236,230,466
TARVITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,4,6,6,3,10,9,19
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,8,10,1,8,9,18,27
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,9,9,4,1,13,10,23
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,3,4,12,14,15,18,33
TIPUANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,2,6,5,7,7,13,20
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,44,48,20,25,64,73,137
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,9,4,11,7,20,11,31
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,1,1,0,1,1,2,3
TOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,5,2,1,2,6,4,10
TOLATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,8,4,5,2,13,6,19
TOLEDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,2,3,1,2,3,5,8
TOMAVE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,4,2,6,4,10,6,16
TOMINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,3,5,4,0,7,5,12
TORO TORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,3,3,10,7,13,10,23
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,12,14,15,9,27,23,50
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,2,2,0,2,2,4,6
TRIGAL,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,0,0,0,2,0,2,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,165,146,46,44,211,190,401
TUPIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,36,43,7,7,43,50,93
TURCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,0,1,3,1,3,2,5
UMALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,3,3,5,6,8,9,17
UNCIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,6,11,4,7,10,18,28
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,10,11,2,2,12,13,25
URUBICHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,12,6,0,0,12,6,18
UYUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,44,38,5,8,49,46,95
VACAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,0,0,8,8,8,8,16
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,10,16,2,1,12,17,29
VIACHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,57,66,23,12,80,78,158
VILA VILA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,0,0,7,8,7,8,15
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,13,7,6,2,19,9,28
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,59,45,16,20,75,65,140
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,0,0,8,6,8,6,14
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,3,2,10,7,13,9,22
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,12,2,2,3,14,5,19
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,86,77,18,23,104,100,204
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,8,12,1,1,9,13,22
VILLAZON,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,37,39,10,10,47,49,96
VINTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,39,24,22,22,61,46,107
VITICHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,4,1,0,1,4,2,6
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,4,2,0,0,4,2,6
WARNES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,146,163,15,30,161,193,354
YACO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,2,1,0,5,2,6,8
YACUIBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,97,80,29,29,126,109,235
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,3,1,0,0,3,1,4
YANACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,6,5,0,1,6,6,12
YAPACANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,45,42,32,29,77,71,148
YOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,9,9,1,1,10,10,20
YOTALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,2,4,6,3,8,7,15
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,1,0,6,9,7,9,16
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-04-01,5,5,5,4,10,9,19
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,12,20,4,3,16,23,39
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,18,15,5,1,23,16,39
AIQUILE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,9,7,5,4,14,11,25
ALCALA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,2,0,0,1,2,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,7,4,1,1,8,5,13
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,7,8,0,1,7,9,16
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,2,0,0,0,2,2
ANZALDO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,1,5,4,8,5,13
APOLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,8,10,4,5,12,15,27
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,1,3,3,4,4,8
ARANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,11,10,3,1,14,11,25
ARBIETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,18,22,2,2,20,24,44
ARQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,5,7,4,5,9,12,21
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,26,27,23,15,49,42,91
ATOCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,5,7,2,2,7,9,16
AUCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,1,0,0,0,1,1
AYATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,2,2,3,5,5,10
AYO AYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,4,3,0,1,4,4,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,13,5,11,12,24,17,41
AZURDUY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,3,7,3,10,6,16
BATALLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,8,15,0,2,8,17,25
BAURES,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,3,0,4,3,7,10
BELEN DE ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,1,1,0,3,1,4
BELEN DE URMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,0,1,0,1,0,1
BELLA FLOR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,0,7,3,7,3,10
BERMEJO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,33,27,5,6,38,33,71
BETANZOS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,15,10,9,9,24,19,43
BOLIVAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,0,0,3,1,3,4
BOLPEBRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,1,3,2,3,3,6
BOYUIBE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,1,4,4,7,5,12
BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,7,4,15,10,22,14,36
CABEZAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,24,10,34,27,58,37,95
CAIROMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,5,0,0,3,5,8
"CAIZA ""D""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,1,5,4,8,5,13
CAJUATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,7,1,1,3,8,11
CALACOTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,0,1,0,3,0,3
CALAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,10,10,1,5,11,15,26
CAMARGO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,12,5,1,1,13,6,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,0,3,0,3,0,3
CAMIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,38,34,4,3,42,37,79
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,17,14,0,2,17,16,33
CAQUIAVIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,1,2,7,4,8,12
CARACOLLO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,8,8,14,4,22,12,34
CARANAVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,42,39,9,8,51,47,98
CARAPARI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,5,9,5,11,10,21
CARIPUYO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,1,5,3,6,4,10
CARMEN RIVERO TORREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,5,2,7,9,12,11,23
CATACORA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,1,0,2,1,3,4
CHACARILLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,0,0,0,2,0,2
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,21,15,14,14,35,29,64
CHAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,4,3,3,1,7,4,11
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,9,5,33,35,42,40,82
CHARAÑA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,0,1,1,2,1,3
CHAYANTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,12,9,4,4,16,13,29
CHIMORE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,18,21,12,8,30,29,59
CHIPAYA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,1,2,0,2,1,3
CHUA COCANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,4,2,0,0,4,2,6
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,20,14,2,0,22,14,36
CHUMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,5,1,2,4,7,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,4,5,7,8,11,19
CKOCHAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,5,2,2,5,7,7,14
CLIZA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,16,9,4,5,20,14,34
COBIJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,51,42,21,30,72,72,144
COCAPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,4,7,13,22,17,29,46
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,607,583,10,14,617,597,1214
COIPASA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,0,2,0,2,0,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,48,35,7,10,55,45,100
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,7,6,3,0,10,6,16
COLLANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,1,1,0,1,1,2
COLOMI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,10,15,0,0,10,15,25
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,4,4,3,1,7,5,12
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,11,18,11,9,22,27,49
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,7,5,6,5,13,10,23
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,9,5,4,7,13,12,25
COMANCHE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,0,0,0,1,0,1
COMARAPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,13,19,3,1,16,20,36
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,17,16,5,1,22,17,39
COPACABANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,6,8,3,5,9,13,22
CORIPATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,15,16,2,0,17,16,33
CORO CORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,1,0,0,2,1,3
COROICO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,5,7,3,5,8,12,20
CORQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,4,0,0,2,4,6
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,13,9,4,13,17,22,39
COTOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,47,53,4,5,51,58,109
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,11,15,6,8,17,23,40
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,2,0,0,0,2,2
CUEVO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,2,1,2,4,4,8
CULPINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,9,12,2,3,11,15,26
CURAHUARA DE CARANGAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,2,0,1,1,3,4
CURVA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,0,1,0,1,0,1
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,5,0,0,1,5,6
EL ALTO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,598,616,204,199,802,815,1617
EL CHORO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,1,1,0,3,1,4
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,7,2,4,15,11,17,28
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,6,6,4,9,10,19
EL TORNO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,26,40,15,19,41,59,100
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,1,0,0,2,1,3
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,18,15,7,5,25,20,45
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,48,26,1,0,49,26,75
ESCARA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,0,0,1,0,1,1
ESCOMA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,0,1,0,2,0,2
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,1,0,1,0,2,2
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,0,2,2,2,2,4
EXALTACION,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,1,0,0,1,1,2
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,4,2,12,10,16,12,28
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,0,9,8,9,8,17
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,11,8,6,7,17,15,32
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,7,0,0,4,7,4,11
GUANAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,6,6,3,8,9,14,23
GUAQUI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,4,2,2,0,6,2,8
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,36,34,14,8,50,42,92
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,5,4,15,11,20,15,35
HUACARETA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,2,2,1,5,3,8
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,0,2,1,2,1,3
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,8,7,14,11,22,18,40
HUARACAJE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,0,0,0,2,0,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,2,2,2,3,4,7
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,0,0,0,2,0,2
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,0,0,0,1,0,1
HUMANATA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,2,0,0,0,2,2
ICHOCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,2,1,4,3,6,9
ICLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,3,2,1,5,4,9
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,7,4,8,10,15,14,29
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,1,0,0,2,1,3
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,12,8,4,5,16,13,29
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,17,13,5,2,22,15,37
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,3,6,13,5,16,11,27
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,7,14,1,0,8,14,22
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,33,28,3,3,36,31,67
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,98,103,4,5,102,108,210
LA PAZ,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,543,528,28,32,571,560,1131
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,4,4,0,1,4,5,9
LAJA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,8,9,0,1,8,10,18
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,0,0,0,2,0,2
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,2,0,0,1,2,3
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,23,16,30,19,53,35,88
LLICA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,2,0,1,1,3,4
LORETO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,0,1,3,3,3,4,7
LURIBAY,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,5,7,4,1,9,8,17
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,4,5,0,0,4,5,9
MACHARETI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,5,2,3,8,8,10,18
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,6,3,22,11,28,14,42
MAIRANA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,13,15,0,1,13,16,29
MALLA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,1,0,2,1,3,1,4
MAPIRI,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,9,8,3,2,12,10,22
MECAPACA,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,5,8,2,2,7,10,17
MINEROS,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,18,21,6,4,24,25,49
MIZQUE,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,2,1,21,19,23,20,43
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,srp 1ra. dosis,2018-05-01,4,2,3,3,7,5,12
