,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,1,3,9,11,10,14,24
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,29,24,50,53,79,77,156
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,20,22,1,1,21,23,44
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,12,8,25,20,37,28,65
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,605,623,73,54,678,677,1355
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,43,45,19,20,62,65,127
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,30,42,13,12,43,54,97
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,32,25,116,101,148,126,274
PALCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,34,24,26,25,60,49,109
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,29,47,35,39,64,86,150
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,1,2,1,3,2,5,7
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,30,22,3,7,33,29,62
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,11,17,0,6,11,23,34
PASORAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,1,4,7,10,8,14,22
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,45,53,10,7,55,60,115
PAZÑA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,14,9,3,4,17,13,30
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,15,21,10,9,25,30,55
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,17,18,108,73,125,91,216
POCONA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,18,22,33,42,51,64,115
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,26,19,8,9,34,28,62
POOPO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,17,10,0,3,17,13,30
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,31,25,9,13,40,38,78
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,31,31,52,39,83,70,153
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,12,18,4,5,16,23,39
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,79,60,2,2,81,62,143
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,11,8,11,13,22,21,43
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,0,0,4,1,4,1,5
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,554,515,158,142,712,657,1369
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,21,23,23,27,44,50,94
PUCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,0,1,0,0,0,1,1
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,57,41,44,53,101,94,195
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,10,4,13,9,23,13,36
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,11,10,21,10,32,20,52
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,7,9,12,5,19,14,33
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,3,1,10,16,13,17,30
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,38,46,0,0,38,46,84
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,21,18,12,16,33,34,67
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,26,36,27,20,53,56,109
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,135,139,52,57,187,196,383
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,37,37,60,58,97,95,192
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,79,49,72,63,151,112,263
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,8,5,0,0,8,5,13
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,191,163,290,336,481,499,980
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,20,24,5,12,25,36,61
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,4,1,0,0,4,1,5
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,28,20,5,6,33,26,59
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,42,30,46,34,88,64,152
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,19,29,0,0,19,29,48
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,118,98,10,5,128,103,231
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,19,20,0,1,19,21,40
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,31,21,18,17,49,38,87
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,5,5,2,3,7,8,15
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,290,247,163,165,453,412,865
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,11,7,9,5,20,12,32
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,50,58,92,95,142,153,295
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,8,16,2,5,10,21,31
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,3,1,11,7,14,8,22
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,29,25,0,3,29,28,57
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,2,1,0,0,2,1,3
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,20,19,11,13,31,32,63
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,9,6,0,0,9,6,15
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,0,6,1,0,1,6,7
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,0,1,5,7,5,8,13
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,33,33,59,61,92,94,186
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,88,78,51,54,139,132,271
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,16,11,7,5,23,16,39
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,25,19,5,6,30,25,55
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,20,60,26,28,46,88,134
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,174,146,34,29,208,175,383
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,6,4,0,0,6,4,10
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,29,35,0,0,29,35,64
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,4,6,0,0,4,6,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,25,23,25,24,50,47,97
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,13,10,7,6,20,16,36
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,98,96,16,16,114,112,226
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,8,7,22,38,30,45,75
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,44,40,12,8,56,48,104
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,103,109,115,101,218,210,428
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,32,22,7,9,39,31,70
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,22,16,8,11,30,27,57
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,14,5,2,3,16,8,24
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,14,12,6,1,20,13,33
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,112,91,119,146,231,237,468
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,5,5,6,7,11,12,23
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,0,0,3,0,3,0,3
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,6,7,1,4,7,11,18
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,2,0,1,10,3,10,13
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,12,17,0,6,12,23,35
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,30,16,0,0,30,16,46
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,39,39,0,1,39,40,79
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,1865,1645,59,49,1924,1694,3618
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,20,25,12,13,32,38,70
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,24,26,5,10,29,36,65
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,5,6,1,5,6,11,17
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,2,3,7,14,9,17,26
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,4,7,1,1,5,8,13
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,5,13,3,1,8,14,22
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,10,10,3,3,13,13,26
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,3,2,2,2,5,4,9
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,12,15,17,12,29,27,56
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,23,14,21,8,44,22,66
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,54,40,31,25,85,65,150
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,48,43,64,63,112,106,218
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,7,6,10,10,17,16,33
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,130,125,64,68,194,193,387
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,8,9,20,22,28,31,59
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,9,13,12,9,21,22,43
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,15,2,27,29,42,31,73
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,949,909,135,162,1084,1071,2155
TACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,0,1,2,4,2,5,7
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,19,11,16,14,35,25,60
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,12,15,37,38,49,53,102
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,10,13,16,23,26,36,62
TAHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,1,0,3,6,4,6,10
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,58,58,46,47,104,105,209
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,25,39,25,27,50,66,116
TARACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,7,7,7,6,14,13,27
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,26,19,10,1,36,20,56
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,465,470,150,173,615,643,1258
TARVITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,36,38,55,46,91,84,175
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,21,20,10,8,31,28,59
TIAWANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,31,31,4,1,35,32,67
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,19,22,52,46,71,68,139
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,21,9,7,6,28,15,43
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,110,134,98,84,208,218,426
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,45,35,97,81,142,116,258
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,1,1,0,2,1,3,4
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,16,19,12,13,28,32,60
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,15,6,6,9,21,15,36
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,7,1,5,8,12,9,21
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,22,21,39,37,61,58,119
TOMINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,29,28,13,10,42,38,80
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,14,20,64,66,78,86,164
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,40,27,22,29,62,56,118
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,4,8,1,1,5,9,14
TRIGAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,0,1,1,0,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,213,202,10,12,223,214,437
TUPIZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,121,144,80,68,201,212,413
TURCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,0,1,0,4,0,5,5
UMALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,4,6,3,3,7,9,16
UNCIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,52,46,33,54,85,100,185
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,27,29,3,6,30,35,65
URUBICHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,20,18,1,0,21,18,39
UYUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,56,42,12,7,68,49,117
VACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,29,21,20,19,49,40,89
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,29,40,2,2,31,42,73
VIACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,160,132,68,55,228,187,415
VILA VILA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,6,7,9,14,15,21,36
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,49,44,48,29,97,73,170
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,104,101,22,17,126,118,244
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,4,5,4,7,8,12,20
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,23,15,18,12,41,27,68
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,7,10,11,11,18,21,39
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,284,258,73,61,357,319,676
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,35,36,12,13,47,49,96
VILLAZON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,116,95,23,16,139,111,250
VINTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,116,114,90,112,206,226,432
VITICHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,29,21,8,9,37,30,67
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,5,7,0,0,5,7,12
WARNES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,215,197,20,24,235,221,456
YACO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,17,9,4,6,21,15,36
YACUIBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,205,206,32,36,237,242,479
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,24,25,10,19,34,44,78
YANACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,14,11,8,7,22,18,40
YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,78,83,51,38,129,121,250
YOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,27,24,12,9,39,33,72
YOTALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,5,2,5,4,10,6,16
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,5,9,27,20,32,29,61
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-06-01,9,9,13,15,22,24,46
ACACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-07-01,3,2,1,0,4,2,6
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-07-01,18,14,23,12,41,26,67
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-07-01,17,19,2,0,19,19,38
AIQUILE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-07-01,21,18,46,53,67,71,138
ALALAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-07-01,0,0,3,3,3,3,6
ALCALA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-07-01,1,1,1,0,2,1,3
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2018-07-01,11,5,9,6,20,11,31
