,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
RIBERALTA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,319,336,36,30,355,366,721
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,47,41,3,4,50,45,95
RURRENABAQUE,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,75,57,0,9,75,66,141
SABAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,9,7,0,1,9,8,17
SACABA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,614,559,150,156,764,715,1479
SACABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,12,5,1,1,13,6,19
SACACA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,30,31,0,0,30,31,61
SAIPINA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,24,22,4,1,28,23,51
SALINAS DE GARCI MENDOZA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,20,17,1,0,21,17,38
SAMAIPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,19,26,15,7,34,33,67
SAN AGUSTIN,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,4,8,0,0,4,8,12
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,48,41,3,2,51,43,94
SAN ANDRES DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,10,4,1,0,11,4,15
SAN ANTONIO DE ESMORUCO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,4,2,0,0,4,2,6
SAN ANTONIO DE LOMERIO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,21,24,0,3,21,27,48
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,32,43,9,8,41,51,92
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,171,146,28,12,199,158,357
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,49,51,5,4,54,55,109
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,61,37,5,9,66,46,112
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,115,101,20,18,135,119,254
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,209,181,3,12,212,193,405
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,8,6,0,0,8,6,14
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,44,31,5,1,49,32,81
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,23,17,1,1,24,18,42
SAN JOSE DE CHIQUITOS,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,46,32,3,2,49,34,83
SAN JUAN DE YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,19,17,5,5,24,22,46
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,150,131,35,28,185,159,344
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,29,30,3,0,32,30,62
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,98,88,4,7,102,95,197
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,74,57,12,11,86,68,154
SAN MATIAS,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,37,45,3,1,40,46,86
SAN MIGUEL DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,26,21,5,2,31,23,54
SAN PABLO DE LIPEZ,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,7,19,0,0,7,19,26
SAN PEDRO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,83,53,9,4,92,57,149
SAN PEDRO DE BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,64,64,7,5,71,69,140
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,12,9,0,0,12,9,21
SAN PEDRO DE QUEMES,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,3,2,1,0,4,2,6
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,8,9,5,5,13,14,27
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,8,9,0,0,8,9,17
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,29,17,31,25,60,42,102
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,14,19,0,1,14,20,34
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,35,15,4,2,39,17,56
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,30,43,33,42,63,85,148
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,4676,4310,1063,970,5739,5280,11019
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,30,40,2,2,32,42,74
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,80,64,1,4,81,68,149
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,4,6,0,0,4,6,10
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,20,14,7,3,27,17,44
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,5,5,1,0,6,5,11
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,1,9,0,0,1,9,10
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,19,20,1,1,20,21,41
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,4,2,0,0,4,2,6
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,19,26,0,0,19,26,45
SENA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,25,16,0,2,25,18,43
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,173,111,6,8,179,119,298
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,57,42,2,1,59,43,102
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,13,7,0,2,13,9,22
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,179,143,39,21,218,164,382
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,14,6,7,20,21,26,47
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,11,11,1,1,12,12,24
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,62,35,11,11,73,46,119
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,1246,1222,217,241,1463,1463,2926
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,3,9,1,1,4,10,14
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,29,28,12,4,41,32,73
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,23,11,0,0,23,11,34
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,13,10,1,4,14,14,28
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,1,2,0,0,1,2,3
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,77,51,1,9,78,60,138
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,28,24,0,0,28,24,52
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,8,6,1,2,9,8,17
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,46,33,3,2,49,35,84
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,649,594,193,217,842,811,1653
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,47,65,2,2,49,67,116
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,42,33,3,4,45,37,82
TIAHUANACU,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,6,16,0,5,6,21,27
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,47,53,3,1,50,54,104
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,30,22,5,4,35,26,61
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,249,217,28,28,277,245,522
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,49,26,9,6,58,32,90
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,1,0,0,0,1,0,1
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,12,7,13,5,25,12,37
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,23,18,12,7,35,25,60
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,21,8,0,0,21,8,29
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,40,31,2,3,42,34,76
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,22,12,0,1,22,13,35
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,50,40,0,0,50,40,90
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,32,41,0,0,32,41,73
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,8,9,1,1,9,10,19
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,5,2,1,0,6,2,8
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,472,434,84,103,556,537,1093
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,130,154,21,7,151,161,312
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,10,7,2,0,12,7,19
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,14,13,0,2,14,15,29
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,62,58,1,1,63,59,122
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,98,54,10,11,108,65,173
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,12,11,1,1,13,12,25
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,70,63,2,7,72,70,142
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,18,11,6,6,24,17,41
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,43,71,27,35,70,106,176
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,223,192,51,36,274,228,502
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,10,13,1,0,11,13,24
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,42,31,1,3,43,34,77
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,167,183,22,26,189,209,398
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,5,5,0,1,5,6,11
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,44,37,7,8,51,45,96
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,63,48,6,2,69,50,119
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,491,433,35,28,526,461,987
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,17,15,0,0,17,15,32
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,134,100,15,15,149,115,264
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,172,167,30,37,202,204,406
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,15,22,0,0,15,22,37
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,3,1,0,1,3,2,5
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,333,295,45,42,378,337,715
YACO,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,20,21,5,7,25,28,53
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,349,346,53,71,402,417,819
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,15,11,0,0,15,11,26
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,7,10,0,1,7,11,18
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,164,140,14,18,178,158,336
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,25,12,0,0,25,12,37
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,15,31,8,22,23,53,76
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,15,19,1,0,16,19,35
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2019-04-01,24,9,0,0,24,9,33
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,12,12,0,0,12,12,24
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,44,46,7,12,51,58,109
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,53,42,4,1,57,43,100
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,54,55,13,17,67,72,139
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,5,3,0,0,5,3,8
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,8,1,0,0,8,1,9
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,52,36,0,0,52,36,88
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,13,8,0,0,13,8,21
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,13,5,0,0,13,5,18
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,4,3,0,0,4,3,7
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,18,18,3,3,21,21,42
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,69,54,32,34,101,88,189
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,12,6,0,0,12,6,18
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,21,6,1,5,22,11,33
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,76,81,8,8,84,89,173
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,36,33,0,0,36,33,69
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,94,64,3,4,97,68,165
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,54,45,3,4,57,49,106
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,9,12,4,4,13,16,29
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,10,14,1,1,11,15,26
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,26,15,3,4,29,19,48
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,88,81,1,1,89,82,171
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,51,44,1,1,52,45,97
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,17,23,20,18,37,41,78
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,25,18,1,1,26,19,45
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,3,4,0,0,3,4,7
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,6,1,0,0,6,1,7
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,13,10,7,3,20,13,33
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,234,205,17,11,251,216,467
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,70,64,0,0,70,64,134
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,15,11,0,0,15,11,26
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,4,3,1,0,5,3,8
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,10,17,1,0,11,17,28
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,53,38,4,3,57,41,98
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,87,94,15,9,102,103,205
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,22,36,2,4,24,40,64
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,23,24,0,0,23,24,47
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,75,62,1,0,76,62,138
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,3,9,0,2,3,11,14
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,27,19,2,1,29,20,49
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,36,36,1,0,37,36,73
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,7,5,0,0,7,5,12
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,128,99,35,13,163,112,275
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,65,85,12,8,77,93,170
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,25,28,0,0,25,28,53
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,83,100,1,4,84,104,188
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,144,116,83,69,227,185,412
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,3,0,0,0,3,0,3
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,42,41,10,8,52,49,101
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,10,18,1,1,11,19,30
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,11,7,0,0,11,7,18
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,15,5,1,1,16,6,22
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,5,0,1,0,6,0,6
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,99,56,8,6,107,62,169
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,27,30,1,0,28,30,58
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,151,100,22,24,173,124,297
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,1,5,0,2,1,7,8
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,33,24,0,0,33,24,57
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,120,86,26,25,146,111,257
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,10,9,0,0,10,9,19
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,2,1,0,0,2,1,3
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,8,5,0,0,8,5,13
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,84,58,23,10,107,68,175
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,16,12,0,1,16,13,29
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,19,13,0,0,19,13,32
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,40,25,0,4,40,29,69
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,75,53,28,24,103,77,180
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,163,155,46,30,209,185,394
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,72,53,1,0,73,53,126
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,2738,2695,1008,1085,3746,3780,7526
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,1,0,0,0,1,0,1
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,123,89,75,64,198,153,351
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,58,32,9,3,67,35,102
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,5,7,0,0,5,7,12
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,46,41,8,4,54,45,99
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,6,22,1,9,7,31,38
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,115,79,0,0,115,79,194
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,25,26,0,2,25,28,53
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,35,32,0,0,35,32,67
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,0,4,0,0,0,4,4
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,52,46,11,4,63,50,113
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,2,1,0,0,2,1,3
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,57,39,15,10,72,49,121
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,17,16,2,0,19,16,35
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,55,47,21,17,76,64,140
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,27,14,2,0,29,14,43
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,38,33,23,25,61,58,119
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,11,10,0,3,11,13,24
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,98,65,9,7,107,72,179
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,179,122,29,17,208,139,347
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,90,71,20,33,110,104,214
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,4,1,0,0,4,1,5
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,24,16,7,5,31,21,52
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,35,19,0,1,35,20,55
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,7,5,2,0,9,5,14
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,18,7,4,1,22,8,30
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,10,11,0,0,10,11,21
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,3060,2992,1062,1098,4122,4090,8212
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,18,7,0,0,18,7,25
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,36,29,0,1,36,30,66
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,29,36,3,1,32,37,69
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,228,238,82,103,310,341,651
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,7,2,0,0,7,2,9
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,46,63,0,5,46,68,114
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,140,123,2,4,142,127,269
ESCARA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,1,0,0,0,1,0,1
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,12,10,5,4,17,14,31
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,0,0,2,2,2,2,4
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,22,10,1,0,23,10,33
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,5,5,0,2,5,7,12
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,8,8,0,0,8,8,16
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,45,37,4,29,49,66,115
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,29,17,1,1,30,18,48
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,60,85,14,10,74,95,169
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,17,23,3,3,20,26,46
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,46,57,26,13,72,70,142
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,4,12,1,0,5,12,17
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,95,75,13,6,108,81,189
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,97,63,22,9,119,72,191
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,35,25,1,0,36,25,61
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,4,5,0,1,4,6,10
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,1,1,0,0,1,1,2
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,57,53,15,8,72,61,133
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,10,5,0,0,10,5,15
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,13,7,6,4,19,11,30
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,5,1,6,4,11,5,16
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,7,2,0,0,7,2,9
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,12,11,0,2,12,13,25
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,14,12,1,0,15,12,27
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,22,20,4,2,26,22,48
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,46,37,3,0,49,37,86
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,7,6,0,0,7,6,13
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,32,18,0,0,32,18,50
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,63,46,12,12,75,58,133
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,87,61,1,0,88,61,149
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2019-05-01,29,20,19,17,48,37,85
