municipality,group,variable,month,Mujeres de 15 a 49 años 1ra dosis de dT,TOTAL
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,66,66
FILADELFIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,10,10
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,7,7
GUANAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,18,18
GUAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,10,10
GUAYARAMERIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,63,63
GUTIERREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,1,1
HUACARETA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,65,65
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,28,28
HUANUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,154,154
HUARACAJE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,26,26
HUAYLLAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,7,7
ICHOCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,14,14
ICLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,8,8
INCAHUASI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,145,145
INQUISIVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,48,48
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,56,56
IXIAMAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,7,7
JESUS DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,7,7
LA ASUNTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,294,294
LA GUARDIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,73,73
LA PAZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,2643,2643
LAGUNILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,4,4
LAJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,77,77
LAS CARRERAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,9,9
LICOMA PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,1,1
LLALLAGUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,141,141
LLICA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,28,28
LURIBAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,22,22
MACHACAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,8,8
MACHARETI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,35,35
MAGDALENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,53,53
MAIRANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,25,25
MALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,2,2
MAPIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,19,19
MECAPACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,11,11
MINEROS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,19,19
MIZQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,76,76
MOCOMOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,52,52
MOJOCOYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,44,44
MONTEAGUDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,64,64
MONTERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,207,207
MORO MORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,2,2
MOROCHATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,79,79
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,1,1
OCURI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,37,37
OKINAWA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,16,16
OMEREQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,11,11
ORURO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,363,363
PADCAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,53,53
PADILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,8,8
PAILON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,13,13
PALCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,20,20
PALOS BLANCOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,22,22
PAMPA AULLAGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,5,5
PAMPA GRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,26,26
PAPEL PAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,6,6
PASORAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,1,1
PATACAMAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,31,31
PAZÑA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,22,22
PELECHUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,9,9
POCOATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,49,49
POCONA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,60,60
POJO (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,58,58
POOPO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,27,27
PORCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,19,19
POROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,82,82
PORONGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,34,34
PORTACHUELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,11,11
PORVENIR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,3,3
POSTRER VALLE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,1,1
POTOSI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,441,441
PRESTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,28,28
PUCARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,4,4
PUCARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,239,239
PUERTO ACOSTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,60,60
PUERTO CARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,61,61
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,6,6
PUERTO PEREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,27,27
PUERTO QUIJARRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,44,44
PUERTO RICO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,28,28
PUERTO SILES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,2,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,70,70
PUERTO VILLARROEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,112,112
PUNA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,71,71
PUNATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,48,48
QUIABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,1,1
QUILLACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,246,246
QUIME,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,34,34
QUIRUSILLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,2,2
RAVELO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,21,21
REYES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,42,42
RIBERALTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,353,353
ROBORE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,9,9
RURRENABAQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,54,54
SABAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,6,6
SACABA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,323,323
SACABAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,8,8
SACACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,21,21
SAIPINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,10,10
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,41,41
SAMAIPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,23,23
SAN ANDRES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,41,41
SAN ANDRES DE MACHACA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,46,46
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,21,21
SAN BENITO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,12,12
SAN BORJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,123,123
SAN BUENA VENTURA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,22,22
SAN CARLOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,24,24
SAN IGNACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,272,272
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,111,111
SAN JAVIER(BNI),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,150,150
SAN JAVIER(STC),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,3,3
SAN JOAQUIN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,15,15
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,10,10
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,16,16
SAN JULIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,73,73
SAN LORENZO(PND),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,4,4
SAN LORENZO(TJA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,45,45
SAN LUCAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,181,181
SAN MATIAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,32,32
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,16,16
SAN PABLO DE LIPEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,3,3
SAN PEDRO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,54,54
SAN PEDRO DE BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,10,10
SAN PEDRO DE CURAHUARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,8,8
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,4,4
SAN RAFAEL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,1,1
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,11,11
SAN RAMON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,3,3
SANTA ANA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,28,28
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,3598,3598
SANTA ROSA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,26,26
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,11,11
SANTIAGO DE CALLAPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,5,5
SANTIAGO DE HUARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,11,11
SANTIVAÑES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,2,2
SAPAHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,2,2
SENA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,8,8
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,6,6
SICAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,7,7
SIPE SIPE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,67,67
SOPACHUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,6,6
SORACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,26,26
SORATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,55,55
SUCRE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,830,830
TACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,1,1
TACACOMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,11,11
TACOBAMBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,6,6
TACOPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,17,17
TAHUA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,3,3
TAPACARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,80,80
TARABUCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,35,35
TARACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,7,7
TARIJA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,488,488
TARVITA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,62,62
TEOPONTE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,4,4
TIAWANACU,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,24,24
TINGUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,60,60
TIPUANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,21,21
TIQUIPAYA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,86,86
TIRAQUE (CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,58,58
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,1,1
TOCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,21,21
TODOS SANTOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,2,2
TOLATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,9,9
TOLEDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,19,19
TOMAVE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,21,21
TOMINA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,7,7
TORO TORO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,6,6
TOTORA(CBBA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,26,26
TOTORA(ORR),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,4,4
TRIGAL,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,6,6
TRINIDAD,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,471,471
TUPIZA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,80,80
TURCO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,41,41
UMALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,4,4
UNCIA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,59,59
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,17,17
URUBICHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,29,29
UYUNI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,129,129
VACAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,21,21
VALLEGRANDE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,16,16
VIACHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,562,562
VILA VILA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,6,6
VILLA MONTES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,81,81
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,7,7
VILLA RIVERO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,14,14
VILLA SERRANO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,41,41
VILLA TUNARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,116,116
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,55,55
VILLAZON,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,171,171
VINTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,315,315
VITICHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,42,42
WALDO BALLIVIAN,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,4,4
WARNES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,130,130
YACO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,10,10
YACUIBA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,90,90
YAMPARAEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,17,17
YANACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,4,4
YAPACANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,200,200
YOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,5,5
YOTALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,9,9
YUNCHARA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,12,12
ZUDAÑEZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-05-01,20,20
ACACIO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,26,26
ACHACACHI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,65,65
ACHOCALLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,3,3
AIQUILE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,20,20
ALALAY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,22,22
ALCALA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,5,5
ANCORAIMES,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,24,24
ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,11,11
ANTEQUERA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,1,1
ANZALDO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,79,79
APOLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,60,60
ARAMPAMPA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,13,13
ARANI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,11,11
ARBIETO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,44,44
ARQUE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,40,40
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,122,122
ATOCHA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,27,27
AUCAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,3,3
AYO AYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,105,105
AZURDUY,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,47,47
BATALLAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,41,41
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,1,1
BELEN DE URMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,1,1
BELLA FLOR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,15,15
BERMEJO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,216,216
BETANZOS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,43,43
BOLIVAR,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,7,7
BOLPEBRA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,8,8
BOYUIBE,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,11,11
BUENA VISTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,196,196
CABEZAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,20,20
CAIROMA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,15,15
"CAIZA ""D""",otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,32,32
CAJUATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,7,7
CALACOTO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,30,30
CALAMARCA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,11,11
CAMARGO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,16,16
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,10,10
CAMIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,86,86
CAPINOTA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,19,19
CAQUIAVIRI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,61,61
CARACOLLO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,43,43
CARANAVI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,119,119
CARANGAS,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,11,11
CARAPARI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,64,64
CARIPUYO,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,6,6
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,7,7
CHACARILLA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,4,4
CHALLAPATA,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,44,44
CHAQUI,otras vacunaciones,mujeres de 15 a 49 anos 1ra dosis de dt,2007-06-01,43,43
