municipality,group,variable,month,Endodoncias,TOTAL
SOPACHUY,consultas odontologicas,endodoncias,2006-11-01,10,10
SUCRE,consultas odontologicas,endodoncias,2006-11-01,708,708
TACACOMA,consultas odontologicas,endodoncias,2006-11-01,99,99
TARABUCO,consultas odontologicas,endodoncias,2006-11-01,5,5
TARACO,consultas odontologicas,endodoncias,2006-11-01,1,1
TARATA,consultas odontologicas,endodoncias,2006-11-01,2,2
TARIJA,consultas odontologicas,endodoncias,2006-11-01,371,371
TARVITA,consultas odontologicas,endodoncias,2006-11-01,2,2
TEOPONTE,consultas odontologicas,endodoncias,2006-11-01,1,1
TIAWANACU,consultas odontologicas,endodoncias,2006-11-01,4,4
TIQUIPAYA,consultas odontologicas,endodoncias,2006-11-01,29,29
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2006-11-01,76,76
TOCO,consultas odontologicas,endodoncias,2006-11-01,1,1
TOLATA,consultas odontologicas,endodoncias,2006-11-01,9,9
TOLEDO,consultas odontologicas,endodoncias,2006-11-01,1,1
TOMINA,consultas odontologicas,endodoncias,2006-11-01,2,2
TOTORA(CBBA),consultas odontologicas,endodoncias,2006-11-01,12,12
TRIGAL,consultas odontologicas,endodoncias,2006-11-01,2,2
TRINIDAD,consultas odontologicas,endodoncias,2006-11-01,79,79
TUPIZA,consultas odontologicas,endodoncias,2006-11-01,38,38
TURCO,consultas odontologicas,endodoncias,2006-11-01,6,6
UNCIA,consultas odontologicas,endodoncias,2006-11-01,103,103
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2006-11-01,15,15
UYUNI,consultas odontologicas,endodoncias,2006-11-01,68,68
VACAS,consultas odontologicas,endodoncias,2006-11-01,5,5
VALLEGRANDE,consultas odontologicas,endodoncias,2006-11-01,86,86
VIACHA,consultas odontologicas,endodoncias,2006-11-01,28,28
VILA VILA,consultas odontologicas,endodoncias,2006-11-01,1,1
VILLA MONTES,consultas odontologicas,endodoncias,2006-11-01,15,15
VILLA RIVERO,consultas odontologicas,endodoncias,2006-11-01,6,6
VILLA SERRANO,consultas odontologicas,endodoncias,2006-11-01,2,2
VILLA TUNARI,consultas odontologicas,endodoncias,2006-11-01,43,43
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2006-11-01,6,6
VILLAZON,consultas odontologicas,endodoncias,2006-11-01,100,100
VINTO,consultas odontologicas,endodoncias,2006-11-01,11,11
WARNES,consultas odontologicas,endodoncias,2006-11-01,14,14
YACUIBA,consultas odontologicas,endodoncias,2006-11-01,88,88
YAMPARAEZ,consultas odontologicas,endodoncias,2006-11-01,11,11
YANACACHI,consultas odontologicas,endodoncias,2006-11-01,6,6
YAPACANI,consultas odontologicas,endodoncias,2006-11-01,7,7
ZUDAÑEZ,consultas odontologicas,endodoncias,2006-11-01,2,2
ACHACACHI,consultas odontologicas,endodoncias,2006-12-01,6,6
AIQUILE,consultas odontologicas,endodoncias,2006-12-01,25,25
ANDAMARCA,consultas odontologicas,endodoncias,2006-12-01,1,1
ANTEQUERA,consultas odontologicas,endodoncias,2006-12-01,1,1
ASCENCION DE GUARAYOS,consultas odontologicas,endodoncias,2006-12-01,4,4
ATOCHA,consultas odontologicas,endodoncias,2006-12-01,74,74
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,endodoncias,2006-12-01,4,4
BATALLAS,consultas odontologicas,endodoncias,2006-12-01,2,2
BAURES,consultas odontologicas,endodoncias,2006-12-01,6,6
BERMEJO,consultas odontologicas,endodoncias,2006-12-01,29,29
BETANZOS,consultas odontologicas,endodoncias,2006-12-01,5,5
BOYUIBE,consultas odontologicas,endodoncias,2006-12-01,11,11
BUENA VISTA,consultas odontologicas,endodoncias,2006-12-01,3,3
CABEZAS,consultas odontologicas,endodoncias,2006-12-01,1,1
CAMARGO,consultas odontologicas,endodoncias,2006-12-01,16,16
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,endodoncias,2006-12-01,6,6
CAMIRI,consultas odontologicas,endodoncias,2006-12-01,19,19
CAPINOTA,consultas odontologicas,endodoncias,2006-12-01,12,12
CAQUIAVIRI,consultas odontologicas,endodoncias,2006-12-01,3,3
CARACOLLO,consultas odontologicas,endodoncias,2006-12-01,8,8
CARAPARI,consultas odontologicas,endodoncias,2006-12-01,1,1
CHALLAPATA,consultas odontologicas,endodoncias,2006-12-01,24,24
CHAQUI,consultas odontologicas,endodoncias,2006-12-01,2,2
CHARAGUA,consultas odontologicas,endodoncias,2006-12-01,3,3
CHAYANTA,consultas odontologicas,endodoncias,2006-12-01,29,29
CHIMORE,consultas odontologicas,endodoncias,2006-12-01,10,10
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,endodoncias,2006-12-01,10,10
CHUMA,consultas odontologicas,endodoncias,2006-12-01,3,3
CLIZA,consultas odontologicas,endodoncias,2006-12-01,21,21
COBIJA,consultas odontologicas,endodoncias,2006-12-01,29,29
COCHABAMBA,consultas odontologicas,endodoncias,2006-12-01,1125,1125
COLCAPIRHUA,consultas odontologicas,endodoncias,2006-12-01,35,35
COLOMI,consultas odontologicas,endodoncias,2006-12-01,10,10
COLPA BELGICA,consultas odontologicas,endodoncias,2006-12-01,12,12
COLQUECHACA,consultas odontologicas,endodoncias,2006-12-01,2,2
COMARAPA,consultas odontologicas,endodoncias,2006-12-01,26,26
COPACABANA,consultas odontologicas,endodoncias,2006-12-01,11,11
CORIPATA,consultas odontologicas,endodoncias,2006-12-01,14,14
COROICO,consultas odontologicas,endodoncias,2006-12-01,39,39
CORQUE,consultas odontologicas,endodoncias,2006-12-01,2,2
COTAGAITA,consultas odontologicas,endodoncias,2006-12-01,44,44
COTOCA,consultas odontologicas,endodoncias,2006-12-01,19,19
CUEVO,consultas odontologicas,endodoncias,2006-12-01,1,1
CULPINA,consultas odontologicas,endodoncias,2006-12-01,6,6
CURAHUARA DE CARANGAS,consultas odontologicas,endodoncias,2006-12-01,5,5
DESAGUADERO,consultas odontologicas,endodoncias,2006-12-01,1,1
EL ALTO,consultas odontologicas,endodoncias,2006-12-01,972,972
EL PUENTE(STC),consultas odontologicas,endodoncias,2006-12-01,3,3
EL PUENTE(TJA),consultas odontologicas,endodoncias,2006-12-01,1,1
EL TORNO,consultas odontologicas,endodoncias,2006-12-01,5,5
ENTRE RIOS,consultas odontologicas,endodoncias,2006-12-01,6,6
ENTRE RIOS,consultas odontologicas,endodoncias,2006-12-01,34,34
EUCALIPTUS,consultas odontologicas,endodoncias,2006-12-01,4,4
FERNANDEZ ALONSO,consultas odontologicas,endodoncias,2006-12-01,33,33
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,endodoncias,2006-12-01,6,6
GUANAY,consultas odontologicas,endodoncias,2006-12-01,17,17
GUAYARAMERIN,consultas odontologicas,endodoncias,2006-12-01,17,17
GUTIERREZ,consultas odontologicas,endodoncias,2006-12-01,19,19
HUACARETA,consultas odontologicas,endodoncias,2006-12-01,23,23
HUANUNI,consultas odontologicas,endodoncias,2006-12-01,65,65
HUARACAJE,consultas odontologicas,endodoncias,2006-12-01,9,9
HUAYLLAMARCA,consultas odontologicas,endodoncias,2006-12-01,1,1
ICHOCA,consultas odontologicas,endodoncias,2006-12-01,1,1
ICLA,consultas odontologicas,endodoncias,2006-12-01,17,17
INCAHUASI,consultas odontologicas,endodoncias,2006-12-01,1,1
INQUISIVI,consultas odontologicas,endodoncias,2006-12-01,3,3
IXIAMAS,consultas odontologicas,endodoncias,2006-12-01,10,10
JESUS DE MACHACA,consultas odontologicas,endodoncias,2006-12-01,15,15
LA ASUNTA,consultas odontologicas,endodoncias,2006-12-01,33,33
LA GUARDIA,consultas odontologicas,endodoncias,2006-12-01,52,52
LA PAZ,consultas odontologicas,endodoncias,2006-12-01,1723,1723
LAGUNILLAS,consultas odontologicas,endodoncias,2006-12-01,6,6
LLALLAGUA,consultas odontologicas,endodoncias,2006-12-01,62,62
MACHACAMARCA,consultas odontologicas,endodoncias,2006-12-01,13,13
MAGDALENA,consultas odontologicas,endodoncias,2006-12-01,14,14
MAIRANA,consultas odontologicas,endodoncias,2006-12-01,1,1
MAPIRI,consultas odontologicas,endodoncias,2006-12-01,12,12
MECAPACA,consultas odontologicas,endodoncias,2006-12-01,2,2
MIZQUE,consultas odontologicas,endodoncias,2006-12-01,10,10
MOCOMOCO,consultas odontologicas,endodoncias,2006-12-01,1,1
MOJOCOYA,consultas odontologicas,endodoncias,2006-12-01,1,1
MONTEAGUDO,consultas odontologicas,endodoncias,2006-12-01,12,12
MONTERO,consultas odontologicas,endodoncias,2006-12-01,40,40
MORO MORO,consultas odontologicas,endodoncias,2006-12-01,1,1
MOROCHATA,consultas odontologicas,endodoncias,2006-12-01,3,3
OKINAWA,consultas odontologicas,endodoncias,2006-12-01,2,2
OMEREQUE,consultas odontologicas,endodoncias,2006-12-01,5,5
ORURO,consultas odontologicas,endodoncias,2006-12-01,526,526
PADCAYA,consultas odontologicas,endodoncias,2006-12-01,8,8
PADILLA,consultas odontologicas,endodoncias,2006-12-01,3,3
PALCA,consultas odontologicas,endodoncias,2006-12-01,1,1
PAMPA AULLAGAS,consultas odontologicas,endodoncias,2006-12-01,1,1
PASORAPA,consultas odontologicas,endodoncias,2006-12-01,9,9
PATACAMAYA,consultas odontologicas,endodoncias,2006-12-01,2,2
PAZÑA,consultas odontologicas,endodoncias,2006-12-01,8,8
POOPO,consultas odontologicas,endodoncias,2006-12-01,10,10
PORCO,consultas odontologicas,endodoncias,2006-12-01,13,13
POROMA,consultas odontologicas,endodoncias,2006-12-01,3,3
PORTACHUELO,consultas odontologicas,endodoncias,2006-12-01,15,15
POSTRER VALLE,consultas odontologicas,endodoncias,2006-12-01,28,28
POTOSI,consultas odontologicas,endodoncias,2006-12-01,285,285
PRESTO,consultas odontologicas,endodoncias,2006-12-01,2,2
PUCARA,consultas odontologicas,endodoncias,2006-12-01,3,3
PUCARANI,consultas odontologicas,endodoncias,2006-12-01,5,5
PUERTO ACOSTA,consultas odontologicas,endodoncias,2006-12-01,160,160
PUERTO CARABUCO,consultas odontologicas,endodoncias,2006-12-01,139,139
PUERTO SUAREZ,consultas odontologicas,endodoncias,2006-12-01,15,15
PUERTO VILLARROEL,consultas odontologicas,endodoncias,2006-12-01,91,91
PUNA,consultas odontologicas,endodoncias,2006-12-01,5,5
PUNATA,consultas odontologicas,endodoncias,2006-12-01,40,40
QUILLACOLLO,consultas odontologicas,endodoncias,2006-12-01,77,77
QUIME,consultas odontologicas,endodoncias,2006-12-01,4,4
QUIRUSILLAS,consultas odontologicas,endodoncias,2006-12-01,1,1
REYES,consultas odontologicas,endodoncias,2006-12-01,2,2
SABAYA,consultas odontologicas,endodoncias,2006-12-01,2,2
SACABA,consultas odontologicas,endodoncias,2006-12-01,209,209
SAIPINA,consultas odontologicas,endodoncias,2006-12-01,2,2
SALINAS DE GARCI MENDOZA,consultas odontologicas,endodoncias,2006-12-01,3,3
SAMAIPATA,consultas odontologicas,endodoncias,2006-12-01,19,19
SAN BENITO,consultas odontologicas,endodoncias,2006-12-01,11,11
SAN BORJA,consultas odontologicas,endodoncias,2006-12-01,3,3
SAN CARLOS,consultas odontologicas,endodoncias,2006-12-01,9,9
SAN IGNACIO,consultas odontologicas,endodoncias,2006-12-01,24,24
SAN IGNACIO DE VELASCO,consultas odontologicas,endodoncias,2006-12-01,48,48
SAN JAVIER(STC),consultas odontologicas,endodoncias,2006-12-01,17,17
SAN JOSE DE CHIQUITOS,consultas odontologicas,endodoncias,2006-12-01,3,3
SAN JUAN DE YAPACANI,consultas odontologicas,endodoncias,2006-12-01,3,3
SAN LORENZO(TJA),consultas odontologicas,endodoncias,2006-12-01,134,134
SAN LUCAS,consultas odontologicas,endodoncias,2006-12-01,62,62
SAN MATIAS,consultas odontologicas,endodoncias,2006-12-01,1,1
SAN PEDRO DE BUENA VISTA,consultas odontologicas,endodoncias,2006-12-01,1,1
SAN PEDRO DE TIQUINA,consultas odontologicas,endodoncias,2006-12-01,1,1
SAN RAFAEL,consultas odontologicas,endodoncias,2006-12-01,8,8
SAN RAMON,consultas odontologicas,endodoncias,2006-12-01,35,35
SAN RAMON,consultas odontologicas,endodoncias,2006-12-01,12,12
SANTA ANA,consultas odontologicas,endodoncias,2006-12-01,11,11
SANTA CRUZ DE LA SIERRA,consultas odontologicas,endodoncias,2006-12-01,627,627
SANTA ROSA,consultas odontologicas,endodoncias,2006-12-01,3,3
SANTIAGO DE HUARI,consultas odontologicas,endodoncias,2006-12-01,11,11
SANTIAGO DE MACHACA,consultas odontologicas,endodoncias,2006-12-01,1,1
SANTUARIO DE QUILLACAS,consultas odontologicas,endodoncias,2006-12-01,1,1
SAPAHAQUI,consultas odontologicas,endodoncias,2006-12-01,1,1
SENA,consultas odontologicas,endodoncias,2006-12-01,3,3
SICA SICA (VILLA AROMA),consultas odontologicas,endodoncias,2006-12-01,4,4
SICAYA,consultas odontologicas,endodoncias,2006-12-01,2,2
SIPE SIPE,consultas odontologicas,endodoncias,2006-12-01,34,34
SOPACHUY,consultas odontologicas,endodoncias,2006-12-01,11,11
SUCRE,consultas odontologicas,endodoncias,2006-12-01,565,565
TACACOMA,consultas odontologicas,endodoncias,2006-12-01,11,11
TACOPAYA,consultas odontologicas,endodoncias,2006-12-01,9,9
TAPACARI,consultas odontologicas,endodoncias,2006-12-01,1,1
TARABUCO,consultas odontologicas,endodoncias,2006-12-01,1,1
TARACO,consultas odontologicas,endodoncias,2006-12-01,2,2
TARIJA,consultas odontologicas,endodoncias,2006-12-01,254,254
TIQUIPAYA,consultas odontologicas,endodoncias,2006-12-01,56,56
TIRAQUE (CBBA),consultas odontologicas,endodoncias,2006-12-01,60,60
TOLATA,consultas odontologicas,endodoncias,2006-12-01,7,7
TOLEDO,consultas odontologicas,endodoncias,2006-12-01,1,1
TOMINA,consultas odontologicas,endodoncias,2006-12-01,3,3
TOTORA(CBBA),consultas odontologicas,endodoncias,2006-12-01,5,5
TRIGAL,consultas odontologicas,endodoncias,2006-12-01,1,1
TRINIDAD,consultas odontologicas,endodoncias,2006-12-01,127,127
TUPIZA,consultas odontologicas,endodoncias,2006-12-01,9,9
TURCO,consultas odontologicas,endodoncias,2006-12-01,4,4
UNCIA,consultas odontologicas,endodoncias,2006-12-01,46,46
URIONDO (A. CONCEPCION),consultas odontologicas,endodoncias,2006-12-01,13,13
UYUNI,consultas odontologicas,endodoncias,2006-12-01,11,11
VACAS,consultas odontologicas,endodoncias,2006-12-01,10,10
VALLEGRANDE,consultas odontologicas,endodoncias,2006-12-01,68,68
VIACHA,consultas odontologicas,endodoncias,2006-12-01,42,42
VILLA MONTES,consultas odontologicas,endodoncias,2006-12-01,28,28
VILLA RIVERO,consultas odontologicas,endodoncias,2006-12-01,4,4
VILLA TUNARI,consultas odontologicas,endodoncias,2006-12-01,18,18
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,endodoncias,2006-12-01,8,8
VILLAZON,consultas odontologicas,endodoncias,2006-12-01,97,97
VINTO,consultas odontologicas,endodoncias,2006-12-01,5,5
WARNES,consultas odontologicas,endodoncias,2006-12-01,6,6
YACUIBA,consultas odontologicas,endodoncias,2006-12-01,116,116
YAMPARAEZ,consultas odontologicas,endodoncias,2006-12-01,5,5
YAPACANI,consultas odontologicas,endodoncias,2006-12-01,6,6
YUNCHARA,consultas odontologicas,endodoncias,2006-12-01,18,18
