municipality,group,variable,month,Primeras consultas,TOTAL
YANACACHI,consultas odontologicas,primeras consultas,2006-10-01,29,29
YAPACANI,consultas odontologicas,primeras consultas,2006-10-01,196,196
YOCALLA,consultas odontologicas,primeras consultas,2006-10-01,86,86
YOTALA,consultas odontologicas,primeras consultas,2006-10-01,139,139
YUNCHARA,consultas odontologicas,primeras consultas,2006-10-01,357,357
ZUDAÑEZ,consultas odontologicas,primeras consultas,2006-10-01,101,101
ACACIO,consultas odontologicas,primeras consultas,2006-11-01,153,153
ACHACACHI,consultas odontologicas,primeras consultas,2006-11-01,699,699
ACHOCALLA,consultas odontologicas,primeras consultas,2006-11-01,2,2
AIQUILE,consultas odontologicas,primeras consultas,2006-11-01,714,714
ANCORAIMES,consultas odontologicas,primeras consultas,2006-11-01,3,3
ANDAMARCA,consultas odontologicas,primeras consultas,2006-11-01,217,217
ANTEQUERA,consultas odontologicas,primeras consultas,2006-11-01,128,128
ANZALDO,consultas odontologicas,primeras consultas,2006-11-01,68,68
ARANI,consultas odontologicas,primeras consultas,2006-11-01,126,126
ARQUE,consultas odontologicas,primeras consultas,2006-11-01,14,14
ASCENCION DE GUARAYOS,consultas odontologicas,primeras consultas,2006-11-01,342,342
ATOCHA,consultas odontologicas,primeras consultas,2006-11-01,468,468
AYATA,consultas odontologicas,primeras consultas,2006-11-01,6,6
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,primeras consultas,2006-11-01,294,294
AZURDUY,consultas odontologicas,primeras consultas,2006-11-01,123,123
BATALLAS,consultas odontologicas,primeras consultas,2006-11-01,89,89
BELLA FLOR,consultas odontologicas,primeras consultas,2006-11-01,54,54
BERMEJO,consultas odontologicas,primeras consultas,2006-11-01,141,141
BETANZOS,consultas odontologicas,primeras consultas,2006-11-01,4,4
BOLIVAR,consultas odontologicas,primeras consultas,2006-11-01,55,55
BOLPEBRA,consultas odontologicas,primeras consultas,2006-11-01,58,58
CABEZAS,consultas odontologicas,primeras consultas,2006-11-01,327,327
CAIROMA,consultas odontologicas,primeras consultas,2006-11-01,120,120
"CAIZA ""D""",consultas odontologicas,primeras consultas,2006-11-01,312,312
CALACOTO,consultas odontologicas,primeras consultas,2006-11-01,41,41
CALAMARCA,consultas odontologicas,primeras consultas,2006-11-01,125,125
CAMARGO,consultas odontologicas,primeras consultas,2006-11-01,163,163
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,primeras consultas,2006-11-01,30,30
CAMIRI,consultas odontologicas,primeras consultas,2006-11-01,1328,1328
CAPINOTA,consultas odontologicas,primeras consultas,2006-11-01,93,93
CAQUIAVIRI,consultas odontologicas,primeras consultas,2006-11-01,35,35
CARACOLLO,consultas odontologicas,primeras consultas,2006-11-01,286,286
CARANAVI,consultas odontologicas,primeras consultas,2006-11-01,68,68
CARAPARI,consultas odontologicas,primeras consultas,2006-11-01,119,119
CARIPUYO,consultas odontologicas,primeras consultas,2006-11-01,299,299
CARMEN RIVERO TORREZ,consultas odontologicas,primeras consultas,2006-11-01,31,31
CHAQUI,consultas odontologicas,primeras consultas,2006-11-01,23,23
CHARAGUA,consultas odontologicas,primeras consultas,2006-11-01,244,244
CHAYANTA,consultas odontologicas,primeras consultas,2006-11-01,100,100
CHIMORE,consultas odontologicas,primeras consultas,2006-11-01,89,89
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,primeras consultas,2006-11-01,127,127
CHUMA,consultas odontologicas,primeras consultas,2006-11-01,482,482
CLIZA,consultas odontologicas,primeras consultas,2006-11-01,93,93
COBIJA,consultas odontologicas,primeras consultas,2006-11-01,81,81
COCHABAMBA,consultas odontologicas,primeras consultas,2006-11-01,2114,2114
"COLCHA ""K""",consultas odontologicas,primeras consultas,2006-11-01,70,70
COLOMI,consultas odontologicas,primeras consultas,2006-11-01,293,293
COLPA BELGICA,consultas odontologicas,primeras consultas,2006-11-01,518,518
COLQUENCHA,consultas odontologicas,primeras consultas,2006-11-01,7,7
COLQUIRI,consultas odontologicas,primeras consultas,2006-11-01,22,22
COMANCHE,consultas odontologicas,primeras consultas,2006-11-01,27,27
COMARAPA,consultas odontologicas,primeras consultas,2006-11-01,133,133
CONCEPCION,consultas odontologicas,primeras consultas,2006-11-01,82,82
CORIPATA,consultas odontologicas,primeras consultas,2006-11-01,130,130
CORO CORO,consultas odontologicas,primeras consultas,2006-11-01,221,221
COROICO,consultas odontologicas,primeras consultas,2006-11-01,10,10
CORQUE,consultas odontologicas,primeras consultas,2006-11-01,114,114
COTAGAITA,consultas odontologicas,primeras consultas,2006-11-01,29,29
COTOCA,consultas odontologicas,primeras consultas,2006-11-01,196,196
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,primeras consultas,2006-11-01,12,12
CUEVO,consultas odontologicas,primeras consultas,2006-11-01,68,68
CULPINA,consultas odontologicas,primeras consultas,2006-11-01,536,536
CURAHUARA DE CARANGAS,consultas odontologicas,primeras consultas,2006-11-01,3,3
DESAGUADERO,consultas odontologicas,primeras consultas,2006-11-01,13,13
EL ALTO,consultas odontologicas,primeras consultas,2006-11-01,7639,7639
EL PUENTE(TJA),consultas odontologicas,primeras consultas,2006-11-01,25,25
EL TORNO,consultas odontologicas,primeras consultas,2006-11-01,260,260
EL VILLAR,consultas odontologicas,primeras consultas,2006-11-01,39,39
ENTRE RIOS,consultas odontologicas,primeras consultas,2006-11-01,85,85
ENTRE RIOS,consultas odontologicas,primeras consultas,2006-11-01,326,326
ESMERALDA,consultas odontologicas,primeras consultas,2006-11-01,36,36
EUCALIPTUS,consultas odontologicas,primeras consultas,2006-11-01,35,35
FILADELFIA,consultas odontologicas,primeras consultas,2006-11-01,76,76
GENERAL SAAVEDRA,consultas odontologicas,primeras consultas,2006-11-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,primeras consultas,2006-11-01,191,191
GUANAY,consultas odontologicas,primeras consultas,2006-11-01,98,98
GUAQUI,consultas odontologicas,primeras consultas,2006-11-01,142,142
HUACARETA,consultas odontologicas,primeras consultas,2006-11-01,8,8
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,primeras consultas,2006-11-01,152,152
HUACHACALLA,consultas odontologicas,primeras consultas,2006-11-01,119,119
HUANUNI,consultas odontologicas,primeras consultas,2006-11-01,163,163
HUAYLLAMARCA,consultas odontologicas,primeras consultas,2006-11-01,58,58
ICHOCA,consultas odontologicas,primeras consultas,2006-11-01,106,106
ICLA,consultas odontologicas,primeras consultas,2006-11-01,178,178
INCAHUASI,consultas odontologicas,primeras consultas,2006-11-01,242,242
INQUISIVI,consultas odontologicas,primeras consultas,2006-11-01,219,219
IRUPANA (VILLA DE LANZA),consultas odontologicas,primeras consultas,2006-11-01,92,92
IXIAMAS,consultas odontologicas,primeras consultas,2006-11-01,22,22
JESUS DE MACHACA,consultas odontologicas,primeras consultas,2006-11-01,77,77
LA ASUNTA,consultas odontologicas,primeras consultas,2006-11-01,73,73
LA GUARDIA,consultas odontologicas,primeras consultas,2006-11-01,149,149
LA PAZ,consultas odontologicas,primeras consultas,2006-11-01,5359,5359
LAGUNILLAS,consultas odontologicas,primeras consultas,2006-11-01,156,156
LAJA,consultas odontologicas,primeras consultas,2006-11-01,107,107
LLALLAGUA,consultas odontologicas,primeras consultas,2006-11-01,436,436
LLICA,consultas odontologicas,primeras consultas,2006-11-01,163,163
LURIBAY,consultas odontologicas,primeras consultas,2006-11-01,202,202
MACHARETI,consultas odontologicas,primeras consultas,2006-11-01,131,131
MAIRANA,consultas odontologicas,primeras consultas,2006-11-01,30,30
MAPIRI,consultas odontologicas,primeras consultas,2006-11-01,197,197
MECAPACA,consultas odontologicas,primeras consultas,2006-11-01,40,40
MIZQUE,consultas odontologicas,primeras consultas,2006-11-01,71,71
MOCOMOCO,consultas odontologicas,primeras consultas,2006-11-01,243,243
MOJOCOYA,consultas odontologicas,primeras consultas,2006-11-01,64,64
MONTEAGUDO,consultas odontologicas,primeras consultas,2006-11-01,35,35
MONTERO,consultas odontologicas,primeras consultas,2006-11-01,374,374
MOROCHATA,consultas odontologicas,primeras consultas,2006-11-01,287,287
OCURI,consultas odontologicas,primeras consultas,2006-11-01,95,95
OKINAWA,consultas odontologicas,primeras consultas,2006-11-01,12,12
OMEREQUE,consultas odontologicas,primeras consultas,2006-11-01,5,5
ORURO,consultas odontologicas,primeras consultas,2006-11-01,1897,1897
PADCAYA,consultas odontologicas,primeras consultas,2006-11-01,24,24
PALOS BLANCOS,consultas odontologicas,primeras consultas,2006-11-01,368,368
PAPEL PAMPA,consultas odontologicas,primeras consultas,2006-11-01,16,16
PASORAPA,consultas odontologicas,primeras consultas,2006-11-01,1,1
PATACAMAYA,consultas odontologicas,primeras consultas,2006-11-01,25,25
POJO (CBBA),consultas odontologicas,primeras consultas,2006-11-01,17,17
POOPO,consultas odontologicas,primeras consultas,2006-11-01,26,26
POROMA,consultas odontologicas,primeras consultas,2006-11-01,17,17
PORONGO,consultas odontologicas,primeras consultas,2006-11-01,19,19
PORTACHUELO,consultas odontologicas,primeras consultas,2006-11-01,523,523
POTOSI,consultas odontologicas,primeras consultas,2006-11-01,1388,1388
PRESTO,consultas odontologicas,primeras consultas,2006-11-01,76,76
PUERTO ACOSTA,consultas odontologicas,primeras consultas,2006-11-01,327,327
PUERTO CARABUCO,consultas odontologicas,primeras consultas,2006-11-01,507,507
PUERTO PEREZ,consultas odontologicas,primeras consultas,2006-11-01,40,40
PUERTO QUIJARRO,consultas odontologicas,primeras consultas,2006-11-01,378,378
PUERTO RICO,consultas odontologicas,primeras consultas,2006-11-01,48,48
PUERTO SUAREZ,consultas odontologicas,primeras consultas,2006-11-01,382,382
PUERTO VILLARROEL,consultas odontologicas,primeras consultas,2006-11-01,432,432
PUNA,consultas odontologicas,primeras consultas,2006-11-01,153,153
PUNATA,consultas odontologicas,primeras consultas,2006-11-01,116,116
QUILLACOLLO,consultas odontologicas,primeras consultas,2006-11-01,622,622
QUIME,consultas odontologicas,primeras consultas,2006-11-01,282,282
QUIRUSILLAS,consultas odontologicas,primeras consultas,2006-11-01,42,42
SABAYA,consultas odontologicas,primeras consultas,2006-11-01,13,13
SACABA,consultas odontologicas,primeras consultas,2006-11-01,272,272
SACACA,consultas odontologicas,primeras consultas,2006-11-01,80,80
SAIPINA,consultas odontologicas,primeras consultas,2006-11-01,85,85
SALINAS DE GARCI MENDOZA,consultas odontologicas,primeras consultas,2006-11-01,220,220
SAMAIPATA,consultas odontologicas,primeras consultas,2006-11-01,76,76
SAN AGUSTIN,consultas odontologicas,primeras consultas,2006-11-01,7,7
SAN ANDRES DE MACHACA,consultas odontologicas,primeras consultas,2006-11-01,74,74
SAN BENITO,consultas odontologicas,primeras consultas,2006-11-01,11,11
SAN BORJA,consultas odontologicas,primeras consultas,2006-11-01,10,10
SAN BUENA VENTURA,consultas odontologicas,primeras consultas,2006-11-01,42,42
SAN CARLOS,consultas odontologicas,primeras consultas,2006-11-01,242,242
SAN IGNACIO,consultas odontologicas,primeras consultas,2006-11-01,114,114
SAN IGNACIO DE VELASCO,consultas odontologicas,primeras consultas,2006-11-01,1148,1148
SAN JAVIER(STC),consultas odontologicas,primeras consultas,2006-11-01,80,80
SAN JOSE DE CHIQUITOS,consultas odontologicas,primeras consultas,2006-11-01,183,183
SAN LORENZO(TJA),consultas odontologicas,primeras consultas,2006-11-01,130,130
SAN LUCAS,consultas odontologicas,primeras consultas,2006-11-01,91,91
SAN PEDRO,consultas odontologicas,primeras consultas,2006-11-01,3,3
SAN PEDRO DE BUENA VISTA,consultas odontologicas,primeras consultas,2006-11-01,312,312
SAN PEDRO DE TIQUINA,consultas odontologicas,primeras consultas,2006-11-01,3,3
SAN RAFAEL,consultas odontologicas,primeras consultas,2006-11-01,80,80
SANTA ANA,consultas odontologicas,primeras consultas,2006-11-01,158,158
SANTA CRUZ DE LA SIERRA,consultas odontologicas,primeras consultas,2006-11-01,6529,6529
SANTA ROSA DEL SARA,consultas odontologicas,primeras consultas,2006-11-01,1476,1476
SANTIAGO DE MACHACA,consultas odontologicas,primeras consultas,2006-11-01,47,47
SANTUARIO DE QUILLACAS,consultas odontologicas,primeras consultas,2006-11-01,10,10
SENA,consultas odontologicas,primeras consultas,2006-11-01,102,102
SICA SICA (VILLA AROMA),consultas odontologicas,primeras consultas,2006-11-01,244,244
SICAYA,consultas odontologicas,primeras consultas,2006-11-01,21,21
SIPE SIPE,consultas odontologicas,primeras consultas,2006-11-01,78,78
SOPACHUY,consultas odontologicas,primeras consultas,2006-11-01,65,65
SORACACHI,consultas odontologicas,primeras consultas,2006-11-01,126,126
SORATA,consultas odontologicas,primeras consultas,2006-11-01,14,14
SUCRE,consultas odontologicas,primeras consultas,2006-11-01,1966,1966
TACACOMA,consultas odontologicas,primeras consultas,2006-11-01,46,46
TAPACARI,consultas odontologicas,primeras consultas,2006-11-01,234,234
TARABUCO,consultas odontologicas,primeras consultas,2006-11-01,535,535
TARACO,consultas odontologicas,primeras consultas,2006-11-01,30,30
TARATA,consultas odontologicas,primeras consultas,2006-11-01,34,34
TARIJA,consultas odontologicas,primeras consultas,2006-11-01,721,721
TARVITA,consultas odontologicas,primeras consultas,2006-11-01,1162,1162
TEOPONTE,consultas odontologicas,primeras consultas,2006-11-01,114,114
TIAWANACU,consultas odontologicas,primeras consultas,2006-11-01,114,114
TIPUANI,consultas odontologicas,primeras consultas,2006-11-01,4,4
TIQUIPAYA,consultas odontologicas,primeras consultas,2006-11-01,8,8
TIRAQUE (CBBA),consultas odontologicas,primeras consultas,2006-11-01,112,112
TOCO,consultas odontologicas,primeras consultas,2006-11-01,49,49
TOLATA,consultas odontologicas,primeras consultas,2006-11-01,39,39
TOLEDO,consultas odontologicas,primeras consultas,2006-11-01,95,95
TOMINA,consultas odontologicas,primeras consultas,2006-11-01,10,10
TORO TORO,consultas odontologicas,primeras consultas,2006-11-01,81,81
TOTORA(CBBA),consultas odontologicas,primeras consultas,2006-11-01,199,199
TOTORA(ORR),consultas odontologicas,primeras consultas,2006-11-01,25,25
TRINIDAD,consultas odontologicas,primeras consultas,2006-11-01,155,155
TUPIZA,consultas odontologicas,primeras consultas,2006-11-01,379,379
TURCO,consultas odontologicas,primeras consultas,2006-11-01,242,242
URIONDO (A. CONCEPCION),consultas odontologicas,primeras consultas,2006-11-01,18,18
URUBICHA,consultas odontologicas,primeras consultas,2006-11-01,1,1
UYUNI,consultas odontologicas,primeras consultas,2006-11-01,243,243
VACAS,consultas odontologicas,primeras consultas,2006-11-01,33,33
VILA VILA,consultas odontologicas,primeras consultas,2006-11-01,348,348
VILLA MONTES,consultas odontologicas,primeras consultas,2006-11-01,189,189
VILLA SERRANO,consultas odontologicas,primeras consultas,2006-11-01,59,59
VILLA TUNARI,consultas odontologicas,primeras consultas,2006-11-01,709,709
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,primeras consultas,2006-11-01,88,88
VILLAZON,consultas odontologicas,primeras consultas,2006-11-01,251,251
VINTO,consultas odontologicas,primeras consultas,2006-11-01,58,58
WARNES,consultas odontologicas,primeras consultas,2006-11-01,29,29
YACUIBA,consultas odontologicas,primeras consultas,2006-11-01,143,143
YAMPARAEZ,consultas odontologicas,primeras consultas,2006-11-01,322,322
YANACACHI,consultas odontologicas,primeras consultas,2006-11-01,14,14
YAPACANI,consultas odontologicas,primeras consultas,2006-11-01,160,160
YOCALLA,consultas odontologicas,primeras consultas,2006-11-01,34,34
YOTALA,consultas odontologicas,primeras consultas,2006-11-01,74,74
YUNCHARA,consultas odontologicas,primeras consultas,2006-11-01,79,79
ZUDAÑEZ,consultas odontologicas,primeras consultas,2006-11-01,137,137
ACACIO,consultas odontologicas,primeras consultas,2006-12-01,271,271
ACHACACHI,consultas odontologicas,primeras consultas,2006-12-01,133,133
AIQUILE,consultas odontologicas,primeras consultas,2006-12-01,346,346
ANCORAIMES,consultas odontologicas,primeras consultas,2006-12-01,3,3
ANDAMARCA,consultas odontologicas,primeras consultas,2006-12-01,70,70
ANTEQUERA,consultas odontologicas,primeras consultas,2006-12-01,11,11
ARANI,consultas odontologicas,primeras consultas,2006-12-01,136,136
ASCENCION DE GUARAYOS,consultas odontologicas,primeras consultas,2006-12-01,23,23
ATOCHA,consultas odontologicas,primeras consultas,2006-12-01,520,520
AUCAPATA,consultas odontologicas,primeras consultas,2006-12-01,6,6
AYATA,consultas odontologicas,primeras consultas,2006-12-01,26,26
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,primeras consultas,2006-12-01,21,21
AZURDUY,consultas odontologicas,primeras consultas,2006-12-01,16,16
BATALLAS,consultas odontologicas,primeras consultas,2006-12-01,66,66
BELEN DE ANDAMARCA,consultas odontologicas,primeras consultas,2006-12-01,9,9
BERMEJO,consultas odontologicas,primeras consultas,2006-12-01,330,330
BETANZOS,consultas odontologicas,primeras consultas,2006-12-01,83,83
BOYUIBE,consultas odontologicas,primeras consultas,2006-12-01,125,125
BUENA VISTA,consultas odontologicas,primeras consultas,2006-12-01,16,16
CABEZAS,consultas odontologicas,primeras consultas,2006-12-01,144,144
CAIROMA,consultas odontologicas,primeras consultas,2006-12-01,67,67
"CAIZA ""D""",consultas odontologicas,primeras consultas,2006-12-01,25,25
CALACOTO,consultas odontologicas,primeras consultas,2006-12-01,25,25
CALAMARCA,consultas odontologicas,primeras consultas,2006-12-01,40,40
CAMARGO,consultas odontologicas,primeras consultas,2006-12-01,92,92
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,primeras consultas,2006-12-01,23,23
CAMIRI,consultas odontologicas,primeras consultas,2006-12-01,761,761
CAPINOTA,consultas odontologicas,primeras consultas,2006-12-01,27,27
CAQUIAVIRI,consultas odontologicas,primeras consultas,2006-12-01,27,27
CARACOLLO,consultas odontologicas,primeras consultas,2006-12-01,219,219
CARANAVI,consultas odontologicas,primeras consultas,2006-12-01,183,183
CARAPARI,consultas odontologicas,primeras consultas,2006-12-01,196,196
CARIPUYO,consultas odontologicas,primeras consultas,2006-12-01,202,202
CARMEN RIVERO TORREZ,consultas odontologicas,primeras consultas,2006-12-01,3,3
CHACARILLA,consultas odontologicas,primeras consultas,2006-12-01,105,105
CHALLAPATA,consultas odontologicas,primeras consultas,2006-12-01,3,3
CHAQUI,consultas odontologicas,primeras consultas,2006-12-01,109,109
CHARAGUA,consultas odontologicas,primeras consultas,2006-12-01,126,126
CHAYANTA,consultas odontologicas,primeras consultas,2006-12-01,117,117
CHIMORE,consultas odontologicas,primeras consultas,2006-12-01,110,110
CHIPAYA,consultas odontologicas,primeras consultas,2006-12-01,32,32
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,primeras consultas,2006-12-01,83,83
CHUMA,consultas odontologicas,primeras consultas,2006-12-01,159,159
CLIZA,consultas odontologicas,primeras consultas,2006-12-01,61,61
COCHABAMBA,consultas odontologicas,primeras consultas,2006-12-01,2330,2330
COLCAPIRHUA,consultas odontologicas,primeras consultas,2006-12-01,45,45
"COLCHA ""K""",consultas odontologicas,primeras consultas,2006-12-01,12,12
COLOMI,consultas odontologicas,primeras consultas,2006-12-01,285,285
COLPA BELGICA,consultas odontologicas,primeras consultas,2006-12-01,328,328
COLQUECHACA,consultas odontologicas,primeras consultas,2006-12-01,242,242
COLQUIRI,consultas odontologicas,primeras consultas,2006-12-01,28,28
COMARAPA,consultas odontologicas,primeras consultas,2006-12-01,55,55
COPACABANA,consultas odontologicas,primeras consultas,2006-12-01,106,106
CORIPATA,consultas odontologicas,primeras consultas,2006-12-01,85,85
CORO CORO,consultas odontologicas,primeras consultas,2006-12-01,40,40
COROICO,consultas odontologicas,primeras consultas,2006-12-01,10,10
CORQUE,consultas odontologicas,primeras consultas,2006-12-01,32,32
COTAGAITA,consultas odontologicas,primeras consultas,2006-12-01,222,222
COTOCA,consultas odontologicas,primeras consultas,2006-12-01,104,104
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,primeras consultas,2006-12-01,4,4
CUEVO,consultas odontologicas,primeras consultas,2006-12-01,183,183
CULPINA,consultas odontologicas,primeras consultas,2006-12-01,66,66
CURAHUARA DE CARANGAS,consultas odontologicas,primeras consultas,2006-12-01,3,3
CURVA,consultas odontologicas,primeras consultas,2006-12-01,1,1
DESAGUADERO,consultas odontologicas,primeras consultas,2006-12-01,3,3
EL ALTO,consultas odontologicas,primeras consultas,2006-12-01,6539,6539
EL CHORO,consultas odontologicas,primeras consultas,2006-12-01,1,1
EL PUENTE(TJA),consultas odontologicas,primeras consultas,2006-12-01,22,22
EL TORNO,consultas odontologicas,primeras consultas,2006-12-01,248,248
EL VILLAR,consultas odontologicas,primeras consultas,2006-12-01,322,322
ENTRE RIOS,consultas odontologicas,primeras consultas,2006-12-01,185,185
ENTRE RIOS,consultas odontologicas,primeras consultas,2006-12-01,117,117
GENERAL SAAVEDRA,consultas odontologicas,primeras consultas,2006-12-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,primeras consultas,2006-12-01,319,319
GUANAY,consultas odontologicas,primeras consultas,2006-12-01,86,86
GUAQUI,consultas odontologicas,primeras consultas,2006-12-01,134,134
GUTIERREZ,consultas odontologicas,primeras consultas,2006-12-01,146,146
HUACARETA,consultas odontologicas,primeras consultas,2006-12-01,12,12
HUACHACALLA,consultas odontologicas,primeras consultas,2006-12-01,70,70
HUANUNI,consultas odontologicas,primeras consultas,2006-12-01,251,251
HUAYLLAMARCA,consultas odontologicas,primeras consultas,2006-12-01,44,44
ICHOCA,consultas odontologicas,primeras consultas,2006-12-01,46,46
ICLA,consultas odontologicas,primeras consultas,2006-12-01,75,75
INCAHUASI,consultas odontologicas,primeras consultas,2006-12-01,571,571
INQUISIVI,consultas odontologicas,primeras consultas,2006-12-01,312,312
IRUPANA (VILLA DE LANZA),consultas odontologicas,primeras consultas,2006-12-01,102,102
IXIAMAS,consultas odontologicas,primeras consultas,2006-12-01,43,43
JESUS DE MACHACA,consultas odontologicas,primeras consultas,2006-12-01,57,57
LA ASUNTA,consultas odontologicas,primeras consultas,2006-12-01,100,100
LA GUARDIA,consultas odontologicas,primeras consultas,2006-12-01,132,132
LA PAZ,consultas odontologicas,primeras consultas,2006-12-01,3927,3927
LAGUNILLAS,consultas odontologicas,primeras consultas,2006-12-01,44,44
LAJA,consultas odontologicas,primeras consultas,2006-12-01,86,86
LLALLAGUA,consultas odontologicas,primeras consultas,2006-12-01,338,338
LLICA,consultas odontologicas,primeras consultas,2006-12-01,47,47
LURIBAY,consultas odontologicas,primeras consultas,2006-12-01,137,137
MACHARETI,consultas odontologicas,primeras consultas,2006-12-01,39,39
MAIRANA,consultas odontologicas,primeras consultas,2006-12-01,32,32
MAPIRI,consultas odontologicas,primeras consultas,2006-12-01,167,167
MECAPACA,consultas odontologicas,primeras consultas,2006-12-01,5,5
MIZQUE,consultas odontologicas,primeras consultas,2006-12-01,39,39
MOCOMOCO,consultas odontologicas,primeras consultas,2006-12-01,135,135
MOJOCOYA,consultas odontologicas,primeras consultas,2006-12-01,42,42
MONTEAGUDO,consultas odontologicas,primeras consultas,2006-12-01,14,14
MONTERO,consultas odontologicas,primeras consultas,2006-12-01,166,166
MOROCHATA,consultas odontologicas,primeras consultas,2006-12-01,63,63
OCURI,consultas odontologicas,primeras consultas,2006-12-01,100,100
OMEREQUE,consultas odontologicas,primeras consultas,2006-12-01,5,5
ORURO,consultas odontologicas,primeras consultas,2006-12-01,1570,1570
PADCAYA,consultas odontologicas,primeras consultas,2006-12-01,80,80
PALCA,consultas odontologicas,primeras consultas,2006-12-01,4,4
PALOS BLANCOS,consultas odontologicas,primeras consultas,2006-12-01,24,24
PAMPA GRANDE,consultas odontologicas,primeras consultas,2006-12-01,49,49
PAPEL PAMPA,consultas odontologicas,primeras consultas,2006-12-01,6,6
PASORAPA,consultas odontologicas,primeras consultas,2006-12-01,20,20
PATACAMAYA,consultas odontologicas,primeras consultas,2006-12-01,18,18
PELECHUCO,consultas odontologicas,primeras consultas,2006-12-01,33,33
POJO (CBBA),consultas odontologicas,primeras consultas,2006-12-01,32,32
POOPO,consultas odontologicas,primeras consultas,2006-12-01,14,14
POROMA,consultas odontologicas,primeras consultas,2006-12-01,33,33
PORTACHUELO,consultas odontologicas,primeras consultas,2006-12-01,211,211
POTOSI,consultas odontologicas,primeras consultas,2006-12-01,1326,1326
PRESTO,consultas odontologicas,primeras consultas,2006-12-01,36,36
PUCARANI,consultas odontologicas,primeras consultas,2006-12-01,56,56
PUERTO ACOSTA,consultas odontologicas,primeras consultas,2006-12-01,58,58
PUERTO CARABUCO,consultas odontologicas,primeras consultas,2006-12-01,67,67
PUERTO QUIJARRO,consultas odontologicas,primeras consultas,2006-12-01,8,8
PUERTO RICO,consultas odontologicas,primeras consultas,2006-12-01,50,50
PUERTO VILLARROEL,consultas odontologicas,primeras consultas,2006-12-01,263,263
PUNA,consultas odontologicas,primeras consultas,2006-12-01,110,110
PUNATA,consultas odontologicas,primeras consultas,2006-12-01,104,104
QUILLACOLLO,consultas odontologicas,primeras consultas,2006-12-01,274,274
QUIME,consultas odontologicas,primeras consultas,2006-12-01,207,207
QUIRUSILLAS,consultas odontologicas,primeras consultas,2006-12-01,32,32
SABAYA,consultas odontologicas,primeras consultas,2006-12-01,62,62
SACABA,consultas odontologicas,primeras consultas,2006-12-01,476,476
SACABAMBA,consultas odontologicas,primeras consultas,2006-12-01,18,18
SACACA,consultas odontologicas,primeras consultas,2006-12-01,122,122
SAIPINA,consultas odontologicas,primeras consultas,2006-12-01,21,21
SAMAIPATA,consultas odontologicas,primeras consultas,2006-12-01,51,51
SAN ANDRES DE MACHACA,consultas odontologicas,primeras consultas,2006-12-01,49,49
SAN BENITO,consultas odontologicas,primeras consultas,2006-12-01,12,12
SAN BORJA,consultas odontologicas,primeras consultas,2006-12-01,21,21
SAN BUENA VENTURA,consultas odontologicas,primeras consultas,2006-12-01,63,63
SAN CARLOS,consultas odontologicas,primeras consultas,2006-12-01,228,228
SAN IGNACIO,consultas odontologicas,primeras consultas,2006-12-01,12,12
SAN IGNACIO DE VELASCO,consultas odontologicas,primeras consultas,2006-12-01,325,325
SAN JAVIER(STC),consultas odontologicas,primeras consultas,2006-12-01,724,724
SAN JOSE DE CHIQUITOS,consultas odontologicas,primeras consultas,2006-12-01,110,110
SAN JUAN DE YAPACANI,consultas odontologicas,primeras consultas,2006-12-01,181,181
SAN LORENZO(TJA),consultas odontologicas,primeras consultas,2006-12-01,252,252
SAN PEDRO DE BUENA VISTA,consultas odontologicas,primeras consultas,2006-12-01,64,64
SAN PEDRO DE TIQUINA,consultas odontologicas,primeras consultas,2006-12-01,29,29
SAN RAFAEL,consultas odontologicas,primeras consultas,2006-12-01,70,70
SANTA CRUZ DE LA SIERRA,consultas odontologicas,primeras consultas,2006-12-01,5740,5740
SANTA ROSA DEL SARA,consultas odontologicas,primeras consultas,2006-12-01,656,656
SANTIAGO DE MACHACA,consultas odontologicas,primeras consultas,2006-12-01,27,27
SANTUARIO DE QUILLACAS,consultas odontologicas,primeras consultas,2006-12-01,63,63
SICA SICA (VILLA AROMA),consultas odontologicas,primeras consultas,2006-12-01,99,99
SICAYA,consultas odontologicas,primeras consultas,2006-12-01,16,16
SIPE SIPE,consultas odontologicas,primeras consultas,2006-12-01,68,68
SOPACHUY,consultas odontologicas,primeras consultas,2006-12-01,73,73
SORACACHI,consultas odontologicas,primeras consultas,2006-12-01,36,36
SORATA,consultas odontologicas,primeras consultas,2006-12-01,69,69
SUCRE,consultas odontologicas,primeras consultas,2006-12-01,2426,2426
TACOPAYA,consultas odontologicas,primeras consultas,2006-12-01,91,91
TAPACARI,consultas odontologicas,primeras consultas,2006-12-01,27,27
TARABUCO,consultas odontologicas,primeras consultas,2006-12-01,811,811
