municipality,group,variable,month,Pulpotomías,TOTAL
ATOCHA,consultas odontologicas,pulpotomias,2006-05-01,131,131
AUCAPATA,consultas odontologicas,pulpotomias,2006-05-01,15,15
AYATA,consultas odontologicas,pulpotomias,2006-05-01,25,25
AYO AYO,consultas odontologicas,pulpotomias,2006-05-01,21,21
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,pulpotomias,2006-05-01,69,69
AZURDUY,consultas odontologicas,pulpotomias,2006-05-01,44,44
BATALLAS,consultas odontologicas,pulpotomias,2006-05-01,98,98
BAURES,consultas odontologicas,pulpotomias,2006-05-01,34,34
BELLA FLOR,consultas odontologicas,pulpotomias,2006-05-01,6,6
BERMEJO,consultas odontologicas,pulpotomias,2006-05-01,135,135
BETANZOS,consultas odontologicas,pulpotomias,2006-05-01,89,89
BOLIVAR,consultas odontologicas,pulpotomias,2006-05-01,45,45
BOYUIBE,consultas odontologicas,pulpotomias,2006-05-01,20,20
BUENA VISTA,consultas odontologicas,pulpotomias,2006-05-01,43,43
CABEZAS,consultas odontologicas,pulpotomias,2006-05-01,37,37
CAIROMA,consultas odontologicas,pulpotomias,2006-05-01,77,77
"CAIZA ""D""",consultas odontologicas,pulpotomias,2006-05-01,40,40
CAJUATA,consultas odontologicas,pulpotomias,2006-05-01,61,61
CALACOTO,consultas odontologicas,pulpotomias,2006-05-01,36,36
CALAMARCA,consultas odontologicas,pulpotomias,2006-05-01,28,28
CAMARGO,consultas odontologicas,pulpotomias,2006-05-01,67,67
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,pulpotomias,2006-05-01,15,15
CAMIRI,consultas odontologicas,pulpotomias,2006-05-01,138,138
CAPINOTA,consultas odontologicas,pulpotomias,2006-05-01,49,49
CAQUIAVIRI,consultas odontologicas,pulpotomias,2006-05-01,116,116
CARACOLLO,consultas odontologicas,pulpotomias,2006-05-01,80,80
CARANAVI,consultas odontologicas,pulpotomias,2006-05-01,69,69
CARAPARI,consultas odontologicas,pulpotomias,2006-05-01,75,75
CARIPUYO,consultas odontologicas,pulpotomias,2006-05-01,10,10
CHALLAPATA,consultas odontologicas,pulpotomias,2006-05-01,57,57
CHAQUI,consultas odontologicas,pulpotomias,2006-05-01,18,18
CHARAGUA,consultas odontologicas,pulpotomias,2006-05-01,107,107
CHARAÑA,consultas odontologicas,pulpotomias,2006-05-01,2,2
CHAYANTA,consultas odontologicas,pulpotomias,2006-05-01,56,56
CHIMORE,consultas odontologicas,pulpotomias,2006-05-01,38,38
CHOQUE COTA,consultas odontologicas,pulpotomias,2006-05-01,20,20
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,pulpotomias,2006-05-01,50,50
CHUMA,consultas odontologicas,pulpotomias,2006-05-01,103,103
CLIZA,consultas odontologicas,pulpotomias,2006-05-01,20,20
COBIJA,consultas odontologicas,pulpotomias,2006-05-01,152,152
COCHABAMBA,consultas odontologicas,pulpotomias,2006-05-01,1179,1179
COLCAPIRHUA,consultas odontologicas,pulpotomias,2006-05-01,24,24
"COLCHA ""K""",consultas odontologicas,pulpotomias,2006-05-01,10,10
COLLANA,consultas odontologicas,pulpotomias,2006-05-01,22,22
COLOMI,consultas odontologicas,pulpotomias,2006-05-01,35,35
COLPA BELGICA,consultas odontologicas,pulpotomias,2006-05-01,43,43
COLQUENCHA,consultas odontologicas,pulpotomias,2006-05-01,28,28
COLQUIRI,consultas odontologicas,pulpotomias,2006-05-01,298,298
COMANCHE,consultas odontologicas,pulpotomias,2006-05-01,8,8
COMARAPA,consultas odontologicas,pulpotomias,2006-05-01,108,108
COMBAYA,consultas odontologicas,pulpotomias,2006-05-01,29,29
CONCEPCION,consultas odontologicas,pulpotomias,2006-05-01,28,28
COPACABANA,consultas odontologicas,pulpotomias,2006-05-01,41,41
CORIPATA,consultas odontologicas,pulpotomias,2006-05-01,125,125
CORO CORO,consultas odontologicas,pulpotomias,2006-05-01,39,39
COROICO,consultas odontologicas,pulpotomias,2006-05-01,149,149
CORQUE,consultas odontologicas,pulpotomias,2006-05-01,13,13
COTAGAITA,consultas odontologicas,pulpotomias,2006-05-01,77,77
COTOCA,consultas odontologicas,pulpotomias,2006-05-01,47,47
CUATRO CAÑADAS,consultas odontologicas,pulpotomias,2006-05-01,29,29
CUEVO,consultas odontologicas,pulpotomias,2006-05-01,7,7
CULPINA,consultas odontologicas,pulpotomias,2006-05-01,109,109
CURAHUARA DE CARANGAS,consultas odontologicas,pulpotomias,2006-05-01,57,57
CURVA,consultas odontologicas,pulpotomias,2006-05-01,20,20
DESAGUADERO,consultas odontologicas,pulpotomias,2006-05-01,74,74
EL ALTO,consultas odontologicas,pulpotomias,2006-05-01,4147,4147
EL PUENTE(TJA),consultas odontologicas,pulpotomias,2006-05-01,51,51
EL TORNO,consultas odontologicas,pulpotomias,2006-05-01,83,83
EL VILLAR,consultas odontologicas,pulpotomias,2006-05-01,29,29
ENTRE RIOS,consultas odontologicas,pulpotomias,2006-05-01,138,138
ENTRE RIOS,consultas odontologicas,pulpotomias,2006-05-01,28,28
EUCALIPTUS,consultas odontologicas,pulpotomias,2006-05-01,17,17
EXALTACION,consultas odontologicas,pulpotomias,2006-05-01,11,11
FERNANDEZ ALONSO,consultas odontologicas,pulpotomias,2006-05-01,80,80
FILADELFIA,consultas odontologicas,pulpotomias,2006-05-01,17,17
GENERAL SAAVEDRA,consultas odontologicas,pulpotomias,2006-05-01,22,22
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,pulpotomias,2006-05-01,150,150
GUANAY,consultas odontologicas,pulpotomias,2006-05-01,25,25
GUAQUI,consultas odontologicas,pulpotomias,2006-05-01,82,82
GUAYARAMERIN,consultas odontologicas,pulpotomias,2006-05-01,264,264
GUTIERREZ,consultas odontologicas,pulpotomias,2006-05-01,51,51
HUACARETA,consultas odontologicas,pulpotomias,2006-05-01,21,21
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,pulpotomias,2006-05-01,43,43
HUACHACALLA,consultas odontologicas,pulpotomias,2006-05-01,6,6
HUANUNI,consultas odontologicas,pulpotomias,2006-05-01,41,41
HUARACAJE,consultas odontologicas,pulpotomias,2006-05-01,15,15
HUAYLLAMARCA,consultas odontologicas,pulpotomias,2006-05-01,9,9
ICLA,consultas odontologicas,pulpotomias,2006-05-01,45,45
INQUISIVI,consultas odontologicas,pulpotomias,2006-05-01,171,171
IRUPANA (VILLA DE LANZA),consultas odontologicas,pulpotomias,2006-05-01,101,101
IXIAMAS,consultas odontologicas,pulpotomias,2006-05-01,110,110
JESUS DE MACHACA,consultas odontologicas,pulpotomias,2006-05-01,38,38
LA ASUNTA,consultas odontologicas,pulpotomias,2006-05-01,46,46
LA GUARDIA,consultas odontologicas,pulpotomias,2006-05-01,44,44
LA PAZ,consultas odontologicas,pulpotomias,2006-05-01,6321,6321
LAGUNILLAS,consultas odontologicas,pulpotomias,2006-05-01,34,34
LAJA,consultas odontologicas,pulpotomias,2006-05-01,84,84
LLALLAGUA,consultas odontologicas,pulpotomias,2006-05-01,133,133
LLICA,consultas odontologicas,pulpotomias,2006-05-01,36,36
LURIBAY,consultas odontologicas,pulpotomias,2006-05-01,54,54
MACHACAMARCA,consultas odontologicas,pulpotomias,2006-05-01,55,55
MACHARETI,consultas odontologicas,pulpotomias,2006-05-01,12,12
MAGDALENA,consultas odontologicas,pulpotomias,2006-05-01,41,41
MAIRANA,consultas odontologicas,pulpotomias,2006-05-01,6,6
MAPIRI,consultas odontologicas,pulpotomias,2006-05-01,84,84
MECAPACA,consultas odontologicas,pulpotomias,2006-05-01,37,37
MINEROS,consultas odontologicas,pulpotomias,2006-05-01,28,28
MIZQUE,consultas odontologicas,pulpotomias,2006-05-01,63,63
MOCOMOCO,consultas odontologicas,pulpotomias,2006-05-01,137,137
MOJOCOYA,consultas odontologicas,pulpotomias,2006-05-01,24,24
MONTEAGUDO,consultas odontologicas,pulpotomias,2006-05-01,26,26
MONTERO,consultas odontologicas,pulpotomias,2006-05-01,226,226
MORO MORO,consultas odontologicas,pulpotomias,2006-05-01,35,35
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,pulpotomias,2006-05-01,10,10
OCURI,consultas odontologicas,pulpotomias,2006-05-01,5,5
OKINAWA,consultas odontologicas,pulpotomias,2006-05-01,32,32
OMEREQUE,consultas odontologicas,pulpotomias,2006-05-01,3,3
ORURO,consultas odontologicas,pulpotomias,2006-05-01,1630,1630
PADCAYA,consultas odontologicas,pulpotomias,2006-05-01,130,130
PADILLA,consultas odontologicas,pulpotomias,2006-05-01,8,8
PAILON,consultas odontologicas,pulpotomias,2006-05-01,29,29
PALCA,consultas odontologicas,pulpotomias,2006-05-01,38,38
PALOS BLANCOS,consultas odontologicas,pulpotomias,2006-05-01,123,123
PAMPA AULLAGAS,consultas odontologicas,pulpotomias,2006-05-01,5,5
PAMPA GRANDE,consultas odontologicas,pulpotomias,2006-05-01,8,8
PAPEL PAMPA,consultas odontologicas,pulpotomias,2006-05-01,9,9
PASORAPA,consultas odontologicas,pulpotomias,2006-05-01,209,209
PATACAMAYA,consultas odontologicas,pulpotomias,2006-05-01,61,61
PAZÑA,consultas odontologicas,pulpotomias,2006-05-01,26,26
POCOATA,consultas odontologicas,pulpotomias,2006-05-01,42,42
POJO (CBBA),consultas odontologicas,pulpotomias,2006-05-01,25,25
POOPO,consultas odontologicas,pulpotomias,2006-05-01,95,95
PORCO,consultas odontologicas,pulpotomias,2006-05-01,7,7
POROMA,consultas odontologicas,pulpotomias,2006-05-01,18,18
PORONGO,consultas odontologicas,pulpotomias,2006-05-01,63,63
PORTACHUELO,consultas odontologicas,pulpotomias,2006-05-01,123,123
PORVENIR,consultas odontologicas,pulpotomias,2006-05-01,27,27
POSTRER VALLE,consultas odontologicas,pulpotomias,2006-05-01,13,13
POTOSI,consultas odontologicas,pulpotomias,2006-05-01,731,731
PRESTO,consultas odontologicas,pulpotomias,2006-05-01,39,39
PUCARA,consultas odontologicas,pulpotomias,2006-05-01,1,1
PUCARANI,consultas odontologicas,pulpotomias,2006-05-01,168,168
PUERTO ACOSTA,consultas odontologicas,pulpotomias,2006-05-01,150,150
PUERTO CARABUCO,consultas odontologicas,pulpotomias,2006-05-01,110,110
PUERTO QUIJARRO,consultas odontologicas,pulpotomias,2006-05-01,46,46
PUERTO RICO,consultas odontologicas,pulpotomias,2006-05-01,46,46
PUERTO SUAREZ,consultas odontologicas,pulpotomias,2006-05-01,52,52
PUERTO VILLARROEL,consultas odontologicas,pulpotomias,2006-05-01,146,146
PUNA,consultas odontologicas,pulpotomias,2006-05-01,104,104
PUNATA,consultas odontologicas,pulpotomias,2006-05-01,74,74
QUIABAYA,consultas odontologicas,pulpotomias,2006-05-01,37,37
QUILLACOLLO,consultas odontologicas,pulpotomias,2006-05-01,127,127
QUIME,consultas odontologicas,pulpotomias,2006-05-01,158,158
QUIRUSILLAS,consultas odontologicas,pulpotomias,2006-05-01,7,7
REYES,consultas odontologicas,pulpotomias,2006-05-01,42,42
RIBERALTA,consultas odontologicas,pulpotomias,2006-05-01,235,235
ROBORE,consultas odontologicas,pulpotomias,2006-05-01,38,38
RURRENABAQUE,consultas odontologicas,pulpotomias,2006-05-01,63,63
SABAYA,consultas odontologicas,pulpotomias,2006-05-01,4,4
SACABA,consultas odontologicas,pulpotomias,2006-05-01,237,237
SACACA,consultas odontologicas,pulpotomias,2006-05-01,56,56
SAIPINA,consultas odontologicas,pulpotomias,2006-05-01,41,41
SALINAS DE GARCI MENDOZA,consultas odontologicas,pulpotomias,2006-05-01,36,36
SAMAIPATA,consultas odontologicas,pulpotomias,2006-05-01,30,30
SAN AGUSTIN,consultas odontologicas,pulpotomias,2006-05-01,22,22
SAN ANDRES DE MACHACA,consultas odontologicas,pulpotomias,2006-05-01,32,32
SAN BENITO,consultas odontologicas,pulpotomias,2006-05-01,25,25
SAN BORJA,consultas odontologicas,pulpotomias,2006-05-01,72,72
SAN BUENA VENTURA,consultas odontologicas,pulpotomias,2006-05-01,41,41
SAN CARLOS,consultas odontologicas,pulpotomias,2006-05-01,59,59
SAN IGNACIO,consultas odontologicas,pulpotomias,2006-05-01,55,55
SAN IGNACIO DE VELASCO,consultas odontologicas,pulpotomias,2006-05-01,103,103
SAN JOAQUIN,consultas odontologicas,pulpotomias,2006-05-01,33,33
SAN JOSE DE CHIQUITOS,consultas odontologicas,pulpotomias,2006-05-01,50,50
SAN JUAN DE YAPACANI,consultas odontologicas,pulpotomias,2006-05-01,24,24
SAN JULIAN,consultas odontologicas,pulpotomias,2006-05-01,58,58
SAN LORENZO(PND),consultas odontologicas,pulpotomias,2006-05-01,28,28
SAN LORENZO(TJA),consultas odontologicas,pulpotomias,2006-05-01,202,202
SAN LUCAS,consultas odontologicas,pulpotomias,2006-05-01,46,46
SAN MATIAS,consultas odontologicas,pulpotomias,2006-05-01,229,229
SAN MIGUEL DE VELASCO,consultas odontologicas,pulpotomias,2006-05-01,96,96
SAN PEDRO,consultas odontologicas,pulpotomias,2006-05-01,20,20
SAN PEDRO DE BUENA VISTA,consultas odontologicas,pulpotomias,2006-05-01,53,53
SAN PEDRO DE TIQUINA,consultas odontologicas,pulpotomias,2006-05-01,37,37
SAN PEDRO(PND),consultas odontologicas,pulpotomias,2006-05-01,1,1
SAN RAFAEL,consultas odontologicas,pulpotomias,2006-05-01,53,53
SAN RAMON,consultas odontologicas,pulpotomias,2006-05-01,52,52
SAN RAMON,consultas odontologicas,pulpotomias,2006-05-01,6,6
SANTA ANA,consultas odontologicas,pulpotomias,2006-05-01,138,138
SANTA CRUZ DE LA SIERRA,consultas odontologicas,pulpotomias,2006-05-01,1800,1800
SANTA ROSA,consultas odontologicas,pulpotomias,2006-05-01,12,12
SANTA ROSA DEL SARA,consultas odontologicas,pulpotomias,2006-05-01,123,123
SANTIAGO DE HUARI,consultas odontologicas,pulpotomias,2006-05-01,59,59
SANTIAGO DE MACHACA,consultas odontologicas,pulpotomias,2006-05-01,36,36
SANTIVAÑES,consultas odontologicas,pulpotomias,2006-05-01,5,5
SANTUARIO DE QUILLACAS,consultas odontologicas,pulpotomias,2006-05-01,17,17
SAPAHAQUI,consultas odontologicas,pulpotomias,2006-05-01,51,51
SENA,consultas odontologicas,pulpotomias,2006-05-01,29,29
SICA SICA (VILLA AROMA),consultas odontologicas,pulpotomias,2006-05-01,79,79
SIPE SIPE,consultas odontologicas,pulpotomias,2006-05-01,69,69
SOPACHUY,consultas odontologicas,pulpotomias,2006-05-01,75,75
SORACACHI,consultas odontologicas,pulpotomias,2006-05-01,3,3
SORATA,consultas odontologicas,pulpotomias,2006-05-01,71,71
SUCRE,consultas odontologicas,pulpotomias,2006-05-01,766,766
TACACOMA,consultas odontologicas,pulpotomias,2006-05-01,129,129
TAHUA,consultas odontologicas,pulpotomias,2006-05-01,15,15
TAPACARI,consultas odontologicas,pulpotomias,2006-05-01,29,29
TARABUCO,consultas odontologicas,pulpotomias,2006-05-01,41,41
TARACO,consultas odontologicas,pulpotomias,2006-05-01,20,20
TARATA,consultas odontologicas,pulpotomias,2006-05-01,7,7
TARIJA,consultas odontologicas,pulpotomias,2006-05-01,360,360
TARVITA,consultas odontologicas,pulpotomias,2006-05-01,61,61
TEOPONTE,consultas odontologicas,pulpotomias,2006-05-01,61,61
TIAWANACU,consultas odontologicas,pulpotomias,2006-05-01,311,311
TINGUIPAYA,consultas odontologicas,pulpotomias,2006-05-01,26,26
TIPUANI,consultas odontologicas,pulpotomias,2006-05-01,12,12
TIQUIPAYA,consultas odontologicas,pulpotomias,2006-05-01,64,64
TIRAQUE (CBBA),consultas odontologicas,pulpotomias,2006-05-01,85,85
TOCO,consultas odontologicas,pulpotomias,2006-05-01,1,1
TOLATA,consultas odontologicas,pulpotomias,2006-05-01,8,8
TOLEDO,consultas odontologicas,pulpotomias,2006-05-01,53,53
TOMAVE,consultas odontologicas,pulpotomias,2006-05-01,24,24
TOMINA,consultas odontologicas,pulpotomias,2006-05-01,60,60
TORO TORO,consultas odontologicas,pulpotomias,2006-05-01,20,20
TOTORA(CBBA),consultas odontologicas,pulpotomias,2006-05-01,45,45
TOTORA(ORR),consultas odontologicas,pulpotomias,2006-05-01,18,18
TRIGAL,consultas odontologicas,pulpotomias,2006-05-01,17,17
TRINIDAD,consultas odontologicas,pulpotomias,2006-05-01,562,562
TUPIZA,consultas odontologicas,pulpotomias,2006-05-01,199,199
TURCO,consultas odontologicas,pulpotomias,2006-05-01,52,52
UMALA,consultas odontologicas,pulpotomias,2006-05-01,9,9
UNCIA,consultas odontologicas,pulpotomias,2006-05-01,82,82
URIONDO (A. CONCEPCION),consultas odontologicas,pulpotomias,2006-05-01,76,76
URUBICHA,consultas odontologicas,pulpotomias,2006-05-01,23,23
UYUNI,consultas odontologicas,pulpotomias,2006-05-01,152,152
VALLEGRANDE,consultas odontologicas,pulpotomias,2006-05-01,103,103
VIACHA,consultas odontologicas,pulpotomias,2006-05-01,131,131
VILA VILA,consultas odontologicas,pulpotomias,2006-05-01,18,18
VILLA MONTES,consultas odontologicas,pulpotomias,2006-05-01,134,134
VILLA NUEVA (LOMA ALTA),consultas odontologicas,pulpotomias,2006-05-01,3,3
VILLA RIVERO,consultas odontologicas,pulpotomias,2006-05-01,13,13
VILLA SERRANO,consultas odontologicas,pulpotomias,2006-05-01,75,75
VILLA TUNARI,consultas odontologicas,pulpotomias,2006-05-01,184,184
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,pulpotomias,2006-05-01,71,71
VILLAZON,consultas odontologicas,pulpotomias,2006-05-01,193,193
VINTO,consultas odontologicas,pulpotomias,2006-05-01,50,50
VITICHI,consultas odontologicas,pulpotomias,2006-05-01,9,9
WARNES,consultas odontologicas,pulpotomias,2006-05-01,62,62
YACUIBA,consultas odontologicas,pulpotomias,2006-05-01,127,127
YAMPARAEZ,consultas odontologicas,pulpotomias,2006-05-01,13,13
YANACACHI,consultas odontologicas,pulpotomias,2006-05-01,38,38
YAPACANI,consultas odontologicas,pulpotomias,2006-05-01,49,49
YOCALLA,consultas odontologicas,pulpotomias,2006-05-01,19,19
YOTALA,consultas odontologicas,pulpotomias,2006-05-01,30,30
YUNCHARA,consultas odontologicas,pulpotomias,2006-05-01,47,47
ZUDAÑEZ,consultas odontologicas,pulpotomias,2006-05-01,23,23
ACACIO,consultas odontologicas,pulpotomias,2006-06-01,17,17
ACHACACHI,consultas odontologicas,pulpotomias,2006-06-01,168,168
ACHOCALLA,consultas odontologicas,pulpotomias,2006-06-01,4,4
AIQUILE,consultas odontologicas,pulpotomias,2006-06-01,38,38
ALALAY,consultas odontologicas,pulpotomias,2006-06-01,3,3
ALCALA,consultas odontologicas,pulpotomias,2006-06-01,89,89
ANCORAIMES,consultas odontologicas,pulpotomias,2006-06-01,41,41
ANDAMARCA,consultas odontologicas,pulpotomias,2006-06-01,9,9
ANTEQUERA,consultas odontologicas,pulpotomias,2006-06-01,28,28
ANZALDO,consultas odontologicas,pulpotomias,2006-06-01,25,25
APOLO,consultas odontologicas,pulpotomias,2006-06-01,162,162
ARAMPAMPA,consultas odontologicas,pulpotomias,2006-06-01,5,5
ARANI,consultas odontologicas,pulpotomias,2006-06-01,28,28
ARBIETO,consultas odontologicas,pulpotomias,2006-06-01,5,5
ARQUE,consultas odontologicas,pulpotomias,2006-06-01,34,34
ASCENCION DE GUARAYOS,consultas odontologicas,pulpotomias,2006-06-01,68,68
ATOCHA,consultas odontologicas,pulpotomias,2006-06-01,153,153
AUCAPATA,consultas odontologicas,pulpotomias,2006-06-01,13,13
AYATA,consultas odontologicas,pulpotomias,2006-06-01,15,15
AYO AYO,consultas odontologicas,pulpotomias,2006-06-01,38,38
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,pulpotomias,2006-06-01,85,85
AZURDUY,consultas odontologicas,pulpotomias,2006-06-01,115,115
BATALLAS,consultas odontologicas,pulpotomias,2006-06-01,60,60
BAURES,consultas odontologicas,pulpotomias,2006-06-01,47,47
BELLA FLOR,consultas odontologicas,pulpotomias,2006-06-01,56,56
BERMEJO,consultas odontologicas,pulpotomias,2006-06-01,120,120
BETANZOS,consultas odontologicas,pulpotomias,2006-06-01,32,32
BOLIVAR,consultas odontologicas,pulpotomias,2006-06-01,12,12
BOYUIBE,consultas odontologicas,pulpotomias,2006-06-01,25,25
BUENA VISTA,consultas odontologicas,pulpotomias,2006-06-01,21,21
CABEZAS,consultas odontologicas,pulpotomias,2006-06-01,69,69
CAIROMA,consultas odontologicas,pulpotomias,2006-06-01,28,28
"CAIZA ""D""",consultas odontologicas,pulpotomias,2006-06-01,42,42
CAJUATA,consultas odontologicas,pulpotomias,2006-06-01,26,26
CALACOTO,consultas odontologicas,pulpotomias,2006-06-01,25,25
CALAMARCA,consultas odontologicas,pulpotomias,2006-06-01,56,56
CAMARGO,consultas odontologicas,pulpotomias,2006-06-01,70,70
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,pulpotomias,2006-06-01,10,10
CAMIRI,consultas odontologicas,pulpotomias,2006-06-01,189,189
CAPINOTA,consultas odontologicas,pulpotomias,2006-06-01,27,27
CAQUIAVIRI,consultas odontologicas,pulpotomias,2006-06-01,40,40
CARACOLLO,consultas odontologicas,pulpotomias,2006-06-01,81,81
CARANAVI,consultas odontologicas,pulpotomias,2006-06-01,57,57
CARAPARI,consultas odontologicas,pulpotomias,2006-06-01,54,54
CARIPUYO,consultas odontologicas,pulpotomias,2006-06-01,20,20
CHALLAPATA,consultas odontologicas,pulpotomias,2006-06-01,67,67
CHARAGUA,consultas odontologicas,pulpotomias,2006-06-01,102,102
CHAYANTA,consultas odontologicas,pulpotomias,2006-06-01,104,104
CHIMORE,consultas odontologicas,pulpotomias,2006-06-01,40,40
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,pulpotomias,2006-06-01,69,69
CHUMA,consultas odontologicas,pulpotomias,2006-06-01,88,88
CLIZA,consultas odontologicas,pulpotomias,2006-06-01,23,23
COBIJA,consultas odontologicas,pulpotomias,2006-06-01,80,80
COCHABAMBA,consultas odontologicas,pulpotomias,2006-06-01,1290,1290
COLCAPIRHUA,consultas odontologicas,pulpotomias,2006-06-01,59,59
"COLCHA ""K""",consultas odontologicas,pulpotomias,2006-06-01,30,30
COLLANA,consultas odontologicas,pulpotomias,2006-06-01,19,19
COLOMI,consultas odontologicas,pulpotomias,2006-06-01,55,55
COLPA BELGICA,consultas odontologicas,pulpotomias,2006-06-01,35,35
