municipality,group,variable,month,Periodoncias,TOTAL
WARNES,consultas odontologicas,periodoncias,2006-11-01,48,48
YACUIBA,consultas odontologicas,periodoncias,2006-11-01,14,14
YAMPARAEZ,consultas odontologicas,periodoncias,2006-11-01,3,3
YAPACANI,consultas odontologicas,periodoncias,2006-11-01,4,4
YOCALLA,consultas odontologicas,periodoncias,2006-11-01,3,3
AIQUILE,consultas odontologicas,periodoncias,2006-12-01,198,198
ALCALA,consultas odontologicas,periodoncias,2006-12-01,150,150
ANCORAIMES,consultas odontologicas,periodoncias,2006-12-01,19,19
ANDAMARCA,consultas odontologicas,periodoncias,2006-12-01,7,7
ARANI,consultas odontologicas,periodoncias,2006-12-01,8,8
ATOCHA,consultas odontologicas,periodoncias,2006-12-01,15,15
AYO AYO,consultas odontologicas,periodoncias,2006-12-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,periodoncias,2006-12-01,256,256
BAURES,consultas odontologicas,periodoncias,2006-12-01,7,7
BELEN DE ANDAMARCA,consultas odontologicas,periodoncias,2006-12-01,1,1
BERMEJO,consultas odontologicas,periodoncias,2006-12-01,81,81
BETANZOS,consultas odontologicas,periodoncias,2006-12-01,15,15
BOYUIBE,consultas odontologicas,periodoncias,2006-12-01,5,5
BUENA VISTA,consultas odontologicas,periodoncias,2006-12-01,11,11
CABEZAS,consultas odontologicas,periodoncias,2006-12-01,10,10
CAIROMA,consultas odontologicas,periodoncias,2006-12-01,1,1
CAMARGO,consultas odontologicas,periodoncias,2006-12-01,1,1
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,periodoncias,2006-12-01,8,8
CAMIRI,consultas odontologicas,periodoncias,2006-12-01,27,27
CAPINOTA,consultas odontologicas,periodoncias,2006-12-01,7,7
CARACOLLO,consultas odontologicas,periodoncias,2006-12-01,15,15
CARANAVI,consultas odontologicas,periodoncias,2006-12-01,16,16
CARAPARI,consultas odontologicas,periodoncias,2006-12-01,1,1
CHALLAPATA,consultas odontologicas,periodoncias,2006-12-01,5,5
CHIMORE,consultas odontologicas,periodoncias,2006-12-01,6,6
CHIPAYA,consultas odontologicas,periodoncias,2006-12-01,1,1
CHUMA,consultas odontologicas,periodoncias,2006-12-01,3,3
CLIZA,consultas odontologicas,periodoncias,2006-12-01,10,10
COBIJA,consultas odontologicas,periodoncias,2006-12-01,61,61
COCHABAMBA,consultas odontologicas,periodoncias,2006-12-01,618,618
COLCAPIRHUA,consultas odontologicas,periodoncias,2006-12-01,24,24
COLOMI,consultas odontologicas,periodoncias,2006-12-01,4,4
COLPA BELGICA,consultas odontologicas,periodoncias,2006-12-01,3,3
COLQUIRI,consultas odontologicas,periodoncias,2006-12-01,2,2
COMARAPA,consultas odontologicas,periodoncias,2006-12-01,18,18
CORIPATA,consultas odontologicas,periodoncias,2006-12-01,24,24
COROICO,consultas odontologicas,periodoncias,2006-12-01,3,3
COTAGAITA,consultas odontologicas,periodoncias,2006-12-01,105,105
COTOCA,consultas odontologicas,periodoncias,2006-12-01,17,17
CURAHUARA DE CARANGAS,consultas odontologicas,periodoncias,2006-12-01,2,2
EL ALTO,consultas odontologicas,periodoncias,2006-12-01,386,386
EL PUENTE(STC),consultas odontologicas,periodoncias,2006-12-01,3,3
EL PUENTE(TJA),consultas odontologicas,periodoncias,2006-12-01,1,1
EL TORNO,consultas odontologicas,periodoncias,2006-12-01,2,2
EL VILLAR,consultas odontologicas,periodoncias,2006-12-01,18,18
ENTRE RIOS,consultas odontologicas,periodoncias,2006-12-01,1,1
ENTRE RIOS,consultas odontologicas,periodoncias,2006-12-01,28,28
EUCALIPTUS,consultas odontologicas,periodoncias,2006-12-01,4,4
FERNANDEZ ALONSO,consultas odontologicas,periodoncias,2006-12-01,21,21
GENERAL SAAVEDRA,consultas odontologicas,periodoncias,2006-12-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,periodoncias,2006-12-01,1,1
GUANAY,consultas odontologicas,periodoncias,2006-12-01,1,1
GUAQUI,consultas odontologicas,periodoncias,2006-12-01,9,9
GUTIERREZ,consultas odontologicas,periodoncias,2006-12-01,10,10
HUACHACALLA,consultas odontologicas,periodoncias,2006-12-01,1,1
HUANUNI,consultas odontologicas,periodoncias,2006-12-01,9,9
HUARACAJE,consultas odontologicas,periodoncias,2006-12-01,32,32
HUAYLLAMARCA,consultas odontologicas,periodoncias,2006-12-01,2,2
IXIAMAS,consultas odontologicas,periodoncias,2006-12-01,7,7
JESUS DE MACHACA,consultas odontologicas,periodoncias,2006-12-01,2,2
LA ASUNTA,consultas odontologicas,periodoncias,2006-12-01,4,4
LA GUARDIA,consultas odontologicas,periodoncias,2006-12-01,28,28
LA PAZ,consultas odontologicas,periodoncias,2006-12-01,1310,1310
LLALLAGUA,consultas odontologicas,periodoncias,2006-12-01,18,18
LORETO,consultas odontologicas,periodoncias,2006-12-01,29,29
LURIBAY,consultas odontologicas,periodoncias,2006-12-01,2,2
MACHACAMARCA,consultas odontologicas,periodoncias,2006-12-01,4,4
MAIRANA,consultas odontologicas,periodoncias,2006-12-01,29,29
MAPIRI,consultas odontologicas,periodoncias,2006-12-01,7,7
MINEROS,consultas odontologicas,periodoncias,2006-12-01,3,3
MIZQUE,consultas odontologicas,periodoncias,2006-12-01,7,7
MOCOMOCO,consultas odontologicas,periodoncias,2006-12-01,6,6
MOJOCOYA,consultas odontologicas,periodoncias,2006-12-01,3,3
MONTERO,consultas odontologicas,periodoncias,2006-12-01,70,70
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,periodoncias,2006-12-01,4,4
OKINAWA,consultas odontologicas,periodoncias,2006-12-01,9,9
ORURO,consultas odontologicas,periodoncias,2006-12-01,163,163
PADCAYA,consultas odontologicas,periodoncias,2006-12-01,72,72
PADILLA,consultas odontologicas,periodoncias,2006-12-01,6,6
PAPEL PAMPA,consultas odontologicas,periodoncias,2006-12-01,1,1
PASORAPA,consultas odontologicas,periodoncias,2006-12-01,1,1
PATACAMAYA,consultas odontologicas,periodoncias,2006-12-01,6,6
PAZÑA,consultas odontologicas,periodoncias,2006-12-01,7,7
POJO (CBBA),consultas odontologicas,periodoncias,2006-12-01,8,8
POOPO,consultas odontologicas,periodoncias,2006-12-01,4,4
PORONGO,consultas odontologicas,periodoncias,2006-12-01,13,13
PORTACHUELO,consultas odontologicas,periodoncias,2006-12-01,16,16
POTOSI,consultas odontologicas,periodoncias,2006-12-01,30,30
PUCARA,consultas odontologicas,periodoncias,2006-12-01,4,4
PUCARANI,consultas odontologicas,periodoncias,2006-12-01,1,1
PUERTO ACOSTA,consultas odontologicas,periodoncias,2006-12-01,30,30
PUERTO CARABUCO,consultas odontologicas,periodoncias,2006-12-01,121,121
PUERTO RICO,consultas odontologicas,periodoncias,2006-12-01,1,1
PUERTO SUAREZ,consultas odontologicas,periodoncias,2006-12-01,69,69
PUERTO VILLARROEL,consultas odontologicas,periodoncias,2006-12-01,11,11
PUNATA,consultas odontologicas,periodoncias,2006-12-01,405,405
QUILLACOLLO,consultas odontologicas,periodoncias,2006-12-01,51,51
QUIME,consultas odontologicas,periodoncias,2006-12-01,6,6
REYES,consultas odontologicas,periodoncias,2006-12-01,4,4
RIBERALTA,consultas odontologicas,periodoncias,2006-12-01,45,45
SABAYA,consultas odontologicas,periodoncias,2006-12-01,19,19
SACABA,consultas odontologicas,periodoncias,2006-12-01,109,109
SAIPINA,consultas odontologicas,periodoncias,2006-12-01,5,5
SAMAIPATA,consultas odontologicas,periodoncias,2006-12-01,38,38
SAN ANDRES DE MACHACA,consultas odontologicas,periodoncias,2006-12-01,2,2
SAN BENITO,consultas odontologicas,periodoncias,2006-12-01,7,7
SAN BORJA,consultas odontologicas,periodoncias,2006-12-01,25,25
SAN CARLOS,consultas odontologicas,periodoncias,2006-12-01,11,11
SAN IGNACIO,consultas odontologicas,periodoncias,2006-12-01,17,17
SAN IGNACIO DE VELASCO,consultas odontologicas,periodoncias,2006-12-01,1,1
SAN JOSE DE CHIQUITOS,consultas odontologicas,periodoncias,2006-12-01,12,12
SAN JUAN DE YAPACANI,consultas odontologicas,periodoncias,2006-12-01,10,10
SAN LORENZO(TJA),consultas odontologicas,periodoncias,2006-12-01,118,118
SAN RAFAEL,consultas odontologicas,periodoncias,2006-12-01,108,108
SAN RAMON,consultas odontologicas,periodoncias,2006-12-01,10,10
SANTA ANA,consultas odontologicas,periodoncias,2006-12-01,9,9
SANTA CRUZ DE LA SIERRA,consultas odontologicas,periodoncias,2006-12-01,835,835
SANTA ROSA,consultas odontologicas,periodoncias,2006-12-01,50,50
SANTA ROSA DEL SARA,consultas odontologicas,periodoncias,2006-12-01,30,30
SANTIAGO DE HUARI,consultas odontologicas,periodoncias,2006-12-01,10,10
SAPAHAQUI,consultas odontologicas,periodoncias,2006-12-01,1,1
SENA,consultas odontologicas,periodoncias,2006-12-01,3,3
SICA SICA (VILLA AROMA),consultas odontologicas,periodoncias,2006-12-01,33,33
SICAYA,consultas odontologicas,periodoncias,2006-12-01,4,4
SIPE SIPE,consultas odontologicas,periodoncias,2006-12-01,9,9
SOPACHUY,consultas odontologicas,periodoncias,2006-12-01,1,1
SORACACHI,consultas odontologicas,periodoncias,2006-12-01,1,1
SORATA,consultas odontologicas,periodoncias,2006-12-01,3,3
SUCRE,consultas odontologicas,periodoncias,2006-12-01,207,207
TACOPAYA,consultas odontologicas,periodoncias,2006-12-01,12,12
TAHUA,consultas odontologicas,periodoncias,2006-12-01,4,4
TAPACARI,consultas odontologicas,periodoncias,2006-12-01,2,2
TARABUCO,consultas odontologicas,periodoncias,2006-12-01,299,299
TARACO,consultas odontologicas,periodoncias,2006-12-01,3,3
TARATA,consultas odontologicas,periodoncias,2006-12-01,13,13
TARIJA,consultas odontologicas,periodoncias,2006-12-01,98,98
TARVITA,consultas odontologicas,periodoncias,2006-12-01,16,16
TIPUANI,consultas odontologicas,periodoncias,2006-12-01,7,7
TIQUIPAYA,consultas odontologicas,periodoncias,2006-12-01,118,118
TIRAQUE (CBBA),consultas odontologicas,periodoncias,2006-12-01,70,70
TOCO,consultas odontologicas,periodoncias,2006-12-01,8,8
TOLATA,consultas odontologicas,periodoncias,2006-12-01,11,11
TOMINA,consultas odontologicas,periodoncias,2006-12-01,13,13
TRIGAL,consultas odontologicas,periodoncias,2006-12-01,11,11
TRINIDAD,consultas odontologicas,periodoncias,2006-12-01,41,41
TUPIZA,consultas odontologicas,periodoncias,2006-12-01,4,4
TURCO,consultas odontologicas,periodoncias,2006-12-01,1,1
UNCIA,consultas odontologicas,periodoncias,2006-12-01,64,64
URIONDO (A. CONCEPCION),consultas odontologicas,periodoncias,2006-12-01,3,3
UYUNI,consultas odontologicas,periodoncias,2006-12-01,1,1
VACAS,consultas odontologicas,periodoncias,2006-12-01,7,7
VALLEGRANDE,consultas odontologicas,periodoncias,2006-12-01,8,8
VILA VILA,consultas odontologicas,periodoncias,2006-12-01,6,6
VILLA MONTES,consultas odontologicas,periodoncias,2006-12-01,11,11
VILLA RIVERO,consultas odontologicas,periodoncias,2006-12-01,7,7
VILLA TUNARI,consultas odontologicas,periodoncias,2006-12-01,117,117
VILLAZON,consultas odontologicas,periodoncias,2006-12-01,42,42
VINTO,consultas odontologicas,periodoncias,2006-12-01,5,5
WARNES,consultas odontologicas,periodoncias,2006-12-01,13,13
YACUIBA,consultas odontologicas,periodoncias,2006-12-01,22,22
YUNCHARA,consultas odontologicas,periodoncias,2006-12-01,7,7
