municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,10,10
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,1,1
MAPIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,8,8
MECAPACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,4,4
MINEROS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,1,1
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,11,11
MOCOMOCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,262,262
MOJOCOYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,5,5
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,10,10
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,52,52
MORO MORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,2,2
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,16,16
OMEREQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,1,1
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,651,651
PADCAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,3,3
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,185,185
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,4,4
PALOS BLANCOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,12,12
PASORAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,354,354
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,10,10
POCOATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,7,7
POCONA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,24,24
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,3,3
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,19,19
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,9,9
PORTACHUELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,5,5
PORVENIR,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,3,3
POSTRER VALLE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,8,8
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,507,507
PUCARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,7,7
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,1,1
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,15,15
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,19,19
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,50,50
PUNA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,1,1
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,60,60
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,48,48
QUIME,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,3,3
QUIRUSILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,1,1
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,97,97
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,15,15
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,57,57
SABAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,2,2
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,316,316
SACACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,9,9
SAIPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,23,23
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,14,14
SAN ANDRES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,2,2
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,6,6
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,60,60
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,5,5
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,55,55
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,5,5
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,40,40
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,15,15
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,9,9
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,151,151
SAN JULIAN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,115,115
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,299,299
SAN LUCAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,5,5
SAN MATIAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,2,2
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,11,11
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,17,17
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,13,13
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,7,7
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,1,1
SANTA ANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,13,13
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,1453,1453
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,15,15
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,34,34
SANTIAGO DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,4,4
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,151,151
SAPAHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,31,31
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,2,2
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,133,133
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,6,6
SORATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,24,24
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,408,408
TACACOMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,157,157
TAHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,8,8
TAPACARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,5,5
TARACO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,2,2
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,388,388
TARVITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,6,6
TEOPONTE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,2,2
TINGUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,11,11
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,207,207
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,13,13
TOLATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,3,3
TOLEDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,72,72
TOMAVE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,1,1
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,135,135
TORO TORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,2,2
TOTORA(CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,10,10
TOTORA(ORR),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,4,4
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,87,87
TUPIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,36,36
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,46,46
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,51,51
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,281,281
URUBICHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,56,56
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,10,10
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,32,32
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,48,48
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,9,9
VILLA RIVERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,4,4
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,18,18
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,51,51
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,43,43
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,24,24
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,32,32
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,98,98
YAMPARAEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,7,7
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,4,4
YUNCHARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-05-01,123,123
ACACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,1,1
ACHACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,9,9
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,15,15
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,2,2
ANDAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,9,9
ANTEQUERA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,1,1
ARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,3,3
ARQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,63,63
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,8,8
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,27,27
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,47,47
AZURDUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,6,6
BAURES,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,7,7
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,133,133
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,4,4
BOLIVAR,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,1,1
BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,13,13
CABEZAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,8,8
"CAIZA ""D""",consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,2,2
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,70,70
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,43,43
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,90,90
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,19,19
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,164,164
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,10,10
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,42,42
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,25,25
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,2,2
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,11,11
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,3,3
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,25,25
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,34,34
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,1865,1865
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,19,19
"COLCHA ""K""",consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,100,100
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,2,2
COLPA BELGICA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,26,26
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,13,13
COLQUIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,2,2
COMARAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,8,8
CONCEPCION,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,2,2
CORIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,1,1
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,2,2
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,365,365
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,49,49
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,51,51
CUEVO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,6,6
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,69,69
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,1233,1233
EL PUENTE(STC),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,130,130
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,46,46
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,22,22
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,84,84
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,56,56
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,2,2
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,2,2
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,211,211
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,9,9
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,58,58
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,1,1
HUACHACALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,6,6
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,13,13
HUARACAJE,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,5,5
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,16,16
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,6,6
INQUISIVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,1,1
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,10,10
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2006-06-01,2,2
