municipality,group,variable,month,Acciones preventivas,TOTAL
PUERTO CARABUCO,consultas odontologicas,acciones preventivas,2006-05-01,52,52
PUERTO QUIJARRO,consultas odontologicas,acciones preventivas,2006-05-01,15,15
PUERTO RICO,consultas odontologicas,acciones preventivas,2006-05-01,140,140
PUERTO SUAREZ,consultas odontologicas,acciones preventivas,2006-05-01,52,52
PUERTO VILLARROEL,consultas odontologicas,acciones preventivas,2006-05-01,182,182
PUNA,consultas odontologicas,acciones preventivas,2006-05-01,1559,1559
PUNATA,consultas odontologicas,acciones preventivas,2006-05-01,628,628
QUIABAYA,consultas odontologicas,acciones preventivas,2006-05-01,19,19
QUILLACOLLO,consultas odontologicas,acciones preventivas,2006-05-01,134,134
QUIME,consultas odontologicas,acciones preventivas,2006-05-01,294,294
QUIRUSILLAS,consultas odontologicas,acciones preventivas,2006-05-01,108,108
REYES,consultas odontologicas,acciones preventivas,2006-05-01,61,61
RIBERALTA,consultas odontologicas,acciones preventivas,2006-05-01,452,452
ROBORE,consultas odontologicas,acciones preventivas,2006-05-01,76,76
RURRENABAQUE,consultas odontologicas,acciones preventivas,2006-05-01,13,13
SABAYA,consultas odontologicas,acciones preventivas,2006-05-01,3,3
SACABA,consultas odontologicas,acciones preventivas,2006-05-01,1157,1157
SACACA,consultas odontologicas,acciones preventivas,2006-05-01,242,242
SAIPINA,consultas odontologicas,acciones preventivas,2006-05-01,206,206
SALINAS DE GARCI MENDOZA,consultas odontologicas,acciones preventivas,2006-05-01,122,122
SAMAIPATA,consultas odontologicas,acciones preventivas,2006-05-01,15,15
SAN AGUSTIN,consultas odontologicas,acciones preventivas,2006-05-01,42,42
SAN ANDRES,consultas odontologicas,acciones preventivas,2006-05-01,98,98
SAN ANDRES DE MACHACA,consultas odontologicas,acciones preventivas,2006-05-01,160,160
SAN BENITO,consultas odontologicas,acciones preventivas,2006-05-01,4,4
SAN BORJA,consultas odontologicas,acciones preventivas,2006-05-01,66,66
SAN BUENA VENTURA,consultas odontologicas,acciones preventivas,2006-05-01,445,445
SAN CARLOS,consultas odontologicas,acciones preventivas,2006-05-01,16,16
SAN IGNACIO,consultas odontologicas,acciones preventivas,2006-05-01,126,126
SAN IGNACIO DE VELASCO,consultas odontologicas,acciones preventivas,2006-05-01,41,41
SAN JAVIER(STC),consultas odontologicas,acciones preventivas,2006-05-01,1,1
SAN JOAQUIN,consultas odontologicas,acciones preventivas,2006-05-01,423,423
SAN JOSE DE CHIQUITOS,consultas odontologicas,acciones preventivas,2006-05-01,118,118
SAN JULIAN,consultas odontologicas,acciones preventivas,2006-05-01,325,325
SAN LORENZO(PND),consultas odontologicas,acciones preventivas,2006-05-01,131,131
SAN LORENZO(TJA),consultas odontologicas,acciones preventivas,2006-05-01,909,909
SAN LUCAS,consultas odontologicas,acciones preventivas,2006-05-01,60,60
SAN MATIAS,consultas odontologicas,acciones preventivas,2006-05-01,278,278
SAN PEDRO,consultas odontologicas,acciones preventivas,2006-05-01,19,19
SAN PEDRO DE BUENA VISTA,consultas odontologicas,acciones preventivas,2006-05-01,166,166
SAN PEDRO DE TIQUINA,consultas odontologicas,acciones preventivas,2006-05-01,10,10
SAN PEDRO(PND),consultas odontologicas,acciones preventivas,2006-05-01,18,18
SAN RAFAEL,consultas odontologicas,acciones preventivas,2006-05-01,155,155
SAN RAMON,consultas odontologicas,acciones preventivas,2006-05-01,161,161
SAN RAMON,consultas odontologicas,acciones preventivas,2006-05-01,82,82
SANTA ANA,consultas odontologicas,acciones preventivas,2006-05-01,152,152
SANTA CRUZ DE LA SIERRA,consultas odontologicas,acciones preventivas,2006-05-01,4680,4680
SANTA ROSA,consultas odontologicas,acciones preventivas,2006-05-01,1588,1588
SANTA ROSA DEL SARA,consultas odontologicas,acciones preventivas,2006-05-01,747,747
SANTIAGO DE HUARI,consultas odontologicas,acciones preventivas,2006-05-01,246,246
SANTIAGO DE MACHACA,consultas odontologicas,acciones preventivas,2006-05-01,208,208
SANTIVAÑES,consultas odontologicas,acciones preventivas,2006-05-01,28,28
SANTUARIO DE QUILLACAS,consultas odontologicas,acciones preventivas,2006-05-01,92,92
SAPAHAQUI,consultas odontologicas,acciones preventivas,2006-05-01,219,219
SENA,consultas odontologicas,acciones preventivas,2006-05-01,267,267
SICA SICA (VILLA AROMA),consultas odontologicas,acciones preventivas,2006-05-01,76,76
SIPE SIPE,consultas odontologicas,acciones preventivas,2006-05-01,91,91
SOPACHUY,consultas odontologicas,acciones preventivas,2006-05-01,197,197
SORACACHI,consultas odontologicas,acciones preventivas,2006-05-01,57,57
SORATA,consultas odontologicas,acciones preventivas,2006-05-01,50,50
SUCRE,consultas odontologicas,acciones preventivas,2006-05-01,537,537
TACACOMA,consultas odontologicas,acciones preventivas,2006-05-01,114,114
TAHUA,consultas odontologicas,acciones preventivas,2006-05-01,47,47
TAPACARI,consultas odontologicas,acciones preventivas,2006-05-01,17,17
TARABUCO,consultas odontologicas,acciones preventivas,2006-05-01,613,613
TARATA,consultas odontologicas,acciones preventivas,2006-05-01,4,4
TARIJA,consultas odontologicas,acciones preventivas,2006-05-01,417,417
TARVITA,consultas odontologicas,acciones preventivas,2006-05-01,73,73
TEOPONTE,consultas odontologicas,acciones preventivas,2006-05-01,235,235
TIAWANACU,consultas odontologicas,acciones preventivas,2006-05-01,45,45
TINGUIPAYA,consultas odontologicas,acciones preventivas,2006-05-01,49,49
TIPUANI,consultas odontologicas,acciones preventivas,2006-05-01,49,49
TIQUIPAYA,consultas odontologicas,acciones preventivas,2006-05-01,191,191
TIRAQUE (CBBA),consultas odontologicas,acciones preventivas,2006-05-01,1518,1518
TOCO,consultas odontologicas,acciones preventivas,2006-05-01,68,68
TOLATA,consultas odontologicas,acciones preventivas,2006-05-01,573,573
TOLEDO,consultas odontologicas,acciones preventivas,2006-05-01,14,14
TOMINA,consultas odontologicas,acciones preventivas,2006-05-01,342,342
TORO TORO,consultas odontologicas,acciones preventivas,2006-05-01,205,205
TOTORA(CBBA),consultas odontologicas,acciones preventivas,2006-05-01,52,52
TOTORA(ORR),consultas odontologicas,acciones preventivas,2006-05-01,4,4
TRINIDAD,consultas odontologicas,acciones preventivas,2006-05-01,1381,1381
TURCO,consultas odontologicas,acciones preventivas,2006-05-01,42,42
UMALA,consultas odontologicas,acciones preventivas,2006-05-01,2,2
UNCIA,consultas odontologicas,acciones preventivas,2006-05-01,284,284
URIONDO (A. CONCEPCION),consultas odontologicas,acciones preventivas,2006-05-01,151,151
VALLEGRANDE,consultas odontologicas,acciones preventivas,2006-05-01,1242,1242
VIACHA,consultas odontologicas,acciones preventivas,2006-05-01,682,682
VILA VILA,consultas odontologicas,acciones preventivas,2006-05-01,5,5
VILLA MONTES,consultas odontologicas,acciones preventivas,2006-05-01,126,126
VILLA NUEVA (LOMA ALTA),consultas odontologicas,acciones preventivas,2006-05-01,32,32
VILLA RIVERO,consultas odontologicas,acciones preventivas,2006-05-01,61,61
VILLA SERRANO,consultas odontologicas,acciones preventivas,2006-05-01,340,340
VILLA TUNARI,consultas odontologicas,acciones preventivas,2006-05-01,118,118
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,acciones preventivas,2006-05-01,1312,1312
VILLAZON,consultas odontologicas,acciones preventivas,2006-05-01,230,230
VINTO,consultas odontologicas,acciones preventivas,2006-05-01,125,125
VITICHI,consultas odontologicas,acciones preventivas,2006-05-01,183,183
WARNES,consultas odontologicas,acciones preventivas,2006-05-01,106,106
YACUIBA,consultas odontologicas,acciones preventivas,2006-05-01,406,406
YAMPARAEZ,consultas odontologicas,acciones preventivas,2006-05-01,131,131
YANACACHI,consultas odontologicas,acciones preventivas,2006-05-01,1,1
YOCALLA,consultas odontologicas,acciones preventivas,2006-05-01,125,125
YOTALA,consultas odontologicas,acciones preventivas,2006-05-01,99,99
YUNCHARA,consultas odontologicas,acciones preventivas,2006-05-01,57,57
ZUDAÑEZ,consultas odontologicas,acciones preventivas,2006-05-01,87,87
ACACIO,consultas odontologicas,acciones preventivas,2006-06-01,25,25
ACHACACHI,consultas odontologicas,acciones preventivas,2006-06-01,958,958
ACHOCALLA,consultas odontologicas,acciones preventivas,2006-06-01,1,1
AIQUILE,consultas odontologicas,acciones preventivas,2006-06-01,1278,1278
ALALAY,consultas odontologicas,acciones preventivas,2006-06-01,10,10
ALCALA,consultas odontologicas,acciones preventivas,2006-06-01,252,252
ANCORAIMES,consultas odontologicas,acciones preventivas,2006-06-01,378,378
ANDAMARCA,consultas odontologicas,acciones preventivas,2006-06-01,352,352
ANZALDO,consultas odontologicas,acciones preventivas,2006-06-01,5,5
APOLO,consultas odontologicas,acciones preventivas,2006-06-01,106,106
ARAMPAMPA,consultas odontologicas,acciones preventivas,2006-06-01,2,2
ARANI,consultas odontologicas,acciones preventivas,2006-06-01,42,42
ARBIETO,consultas odontologicas,acciones preventivas,2006-06-01,34,34
ARQUE,consultas odontologicas,acciones preventivas,2006-06-01,19,19
ASCENCION DE GUARAYOS,consultas odontologicas,acciones preventivas,2006-06-01,13,13
AYATA,consultas odontologicas,acciones preventivas,2006-06-01,1,1
AYO AYO,consultas odontologicas,acciones preventivas,2006-06-01,37,37
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,acciones preventivas,2006-06-01,427,427
AZURDUY,consultas odontologicas,acciones preventivas,2006-06-01,459,459
BELLA FLOR,consultas odontologicas,acciones preventivas,2006-06-01,23,23
BERMEJO,consultas odontologicas,acciones preventivas,2006-06-01,140,140
BOLIVAR,consultas odontologicas,acciones preventivas,2006-06-01,146,146
BOYUIBE,consultas odontologicas,acciones preventivas,2006-06-01,11,11
BUENA VISTA,consultas odontologicas,acciones preventivas,2006-06-01,141,141
CABEZAS,consultas odontologicas,acciones preventivas,2006-06-01,22,22
CAIROMA,consultas odontologicas,acciones preventivas,2006-06-01,19,19
"CAIZA ""D""",consultas odontologicas,acciones preventivas,2006-06-01,21,21
CAJUATA,consultas odontologicas,acciones preventivas,2006-06-01,29,29
CALACOTO,consultas odontologicas,acciones preventivas,2006-06-01,32,32
CALAMARCA,consultas odontologicas,acciones preventivas,2006-06-01,9,9
CAMARGO,consultas odontologicas,acciones preventivas,2006-06-01,33,33
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,acciones preventivas,2006-06-01,61,61
CAMIRI,consultas odontologicas,acciones preventivas,2006-06-01,289,289
CAPINOTA,consultas odontologicas,acciones preventivas,2006-06-01,50,50
CAQUIAVIRI,consultas odontologicas,acciones preventivas,2006-06-01,11,11
CARACOLLO,consultas odontologicas,acciones preventivas,2006-06-01,41,41
CARANAVI,consultas odontologicas,acciones preventivas,2006-06-01,181,181
CARAPARI,consultas odontologicas,acciones preventivas,2006-06-01,114,114
CARIPUYO,consultas odontologicas,acciones preventivas,2006-06-01,17,17
CHALLAPATA,consultas odontologicas,acciones preventivas,2006-06-01,396,396
CHARAGUA,consultas odontologicas,acciones preventivas,2006-06-01,354,354
CHAYANTA,consultas odontologicas,acciones preventivas,2006-06-01,137,137
CHIMORE,consultas odontologicas,acciones preventivas,2006-06-01,85,85
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,acciones preventivas,2006-06-01,40,40
CHUMA,consultas odontologicas,acciones preventivas,2006-06-01,8,8
CLIZA,consultas odontologicas,acciones preventivas,2006-06-01,444,444
COBIJA,consultas odontologicas,acciones preventivas,2006-06-01,346,346
COCHABAMBA,consultas odontologicas,acciones preventivas,2006-06-01,8818,8818
COLCAPIRHUA,consultas odontologicas,acciones preventivas,2006-06-01,8,8
"COLCHA ""K""",consultas odontologicas,acciones preventivas,2006-06-01,57,57
COLLANA,consultas odontologicas,acciones preventivas,2006-06-01,127,127
COLOMI,consultas odontologicas,acciones preventivas,2006-06-01,111,111
COLPA BELGICA,consultas odontologicas,acciones preventivas,2006-06-01,615,615
COLQUECHACA,consultas odontologicas,acciones preventivas,2006-06-01,30,30
COLQUENCHA,consultas odontologicas,acciones preventivas,2006-06-01,8,8
COLQUIRI,consultas odontologicas,acciones preventivas,2006-06-01,129,129
COMARAPA,consultas odontologicas,acciones preventivas,2006-06-01,28,28
COMBAYA,consultas odontologicas,acciones preventivas,2006-06-01,121,121
COPACABANA,consultas odontologicas,acciones preventivas,2006-06-01,107,107
CORIPATA,consultas odontologicas,acciones preventivas,2006-06-01,31,31
CORO CORO,consultas odontologicas,acciones preventivas,2006-06-01,15,15
COROICO,consultas odontologicas,acciones preventivas,2006-06-01,33,33
CORQUE,consultas odontologicas,acciones preventivas,2006-06-01,122,122
COTAGAITA,consultas odontologicas,acciones preventivas,2006-06-01,672,672
COTOCA,consultas odontologicas,acciones preventivas,2006-06-01,482,482
CUCHUMUELA (V. G. VILLARROEL),consultas odontologicas,acciones preventivas,2006-06-01,322,322
CUEVO,consultas odontologicas,acciones preventivas,2006-06-01,17,17
CULPINA,consultas odontologicas,acciones preventivas,2006-06-01,31,31
CURAHUARA DE CARANGAS,consultas odontologicas,acciones preventivas,2006-06-01,218,218
CURVA,consultas odontologicas,acciones preventivas,2006-06-01,48,48
DESAGUADERO,consultas odontologicas,acciones preventivas,2006-06-01,10,10
EL ALTO,consultas odontologicas,acciones preventivas,2006-06-01,4150,4150
EL PUENTE(TJA),consultas odontologicas,acciones preventivas,2006-06-01,12,12
EL TORNO,consultas odontologicas,acciones preventivas,2006-06-01,123,123
EL VILLAR,consultas odontologicas,acciones preventivas,2006-06-01,165,165
ENTRE RIOS,consultas odontologicas,acciones preventivas,2006-06-01,170,170
ENTRE RIOS,consultas odontologicas,acciones preventivas,2006-06-01,360,360
EUCALIPTUS,consultas odontologicas,acciones preventivas,2006-06-01,2,2
EXALTACION,consultas odontologicas,acciones preventivas,2006-06-01,90,90
FERNANDEZ ALONSO,consultas odontologicas,acciones preventivas,2006-06-01,5,5
FILADELFIA,consultas odontologicas,acciones preventivas,2006-06-01,24,24
GENERAL SAAVEDRA,consultas odontologicas,acciones preventivas,2006-06-01,16,16
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,acciones preventivas,2006-06-01,220,220
GUANAY,consultas odontologicas,acciones preventivas,2006-06-01,26,26
GUAQUI,consultas odontologicas,acciones preventivas,2006-06-01,56,56
GUAYARAMERIN,consultas odontologicas,acciones preventivas,2006-06-01,358,358
GUTIERREZ,consultas odontologicas,acciones preventivas,2006-06-01,124,124
HUACARETA,consultas odontologicas,acciones preventivas,2006-06-01,12,12
HUACHACALLA,consultas odontologicas,acciones preventivas,2006-06-01,1,1
HUANUNI,consultas odontologicas,acciones preventivas,2006-06-01,20,20
HUARACAJE,consultas odontologicas,acciones preventivas,2006-06-01,29,29
ICLA,consultas odontologicas,acciones preventivas,2006-06-01,2244,2244
INCAHUASI,consultas odontologicas,acciones preventivas,2006-06-01,46,46
INGAVI (HUMAITA),consultas odontologicas,acciones preventivas,2006-06-01,30,30
INQUISIVI,consultas odontologicas,acciones preventivas,2006-06-01,118,118
IRUPANA (VILLA DE LANZA),consultas odontologicas,acciones preventivas,2006-06-01,59,59
IXIAMAS,consultas odontologicas,acciones preventivas,2006-06-01,35,35
JESUS DE MACHACA,consultas odontologicas,acciones preventivas,2006-06-01,21,21
LA GUARDIA,consultas odontologicas,acciones preventivas,2006-06-01,711,711
LA PAZ,consultas odontologicas,acciones preventivas,2006-06-01,4660,4660
LAGUNILLAS,consultas odontologicas,acciones preventivas,2006-06-01,34,34
LAJA,consultas odontologicas,acciones preventivas,2006-06-01,9,9
LLALLAGUA,consultas odontologicas,acciones preventivas,2006-06-01,814,814
LURIBAY,consultas odontologicas,acciones preventivas,2006-06-01,33,33
MACHACAMARCA,consultas odontologicas,acciones preventivas,2006-06-01,34,34
MACHARETI,consultas odontologicas,acciones preventivas,2006-06-01,154,154
MAGDALENA,consultas odontologicas,acciones preventivas,2006-06-01,5,5
MAIRANA,consultas odontologicas,acciones preventivas,2006-06-01,72,72
MALLA,consultas odontologicas,acciones preventivas,2006-06-01,16,16
MAPIRI,consultas odontologicas,acciones preventivas,2006-06-01,81,81
MINEROS,consultas odontologicas,acciones preventivas,2006-06-01,4,4
MIZQUE,consultas odontologicas,acciones preventivas,2006-06-01,167,167
MOCOMOCO,consultas odontologicas,acciones preventivas,2006-06-01,227,227
MOJOCOYA,consultas odontologicas,acciones preventivas,2006-06-01,105,105
MONTEAGUDO,consultas odontologicas,acciones preventivas,2006-06-01,401,401
MONTERO,consultas odontologicas,acciones preventivas,2006-06-01,86,86
MORO MORO,consultas odontologicas,acciones preventivas,2006-06-01,102,102
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,acciones preventivas,2006-06-01,47,47
OKINAWA,consultas odontologicas,acciones preventivas,2006-06-01,22,22
OMEREQUE,consultas odontologicas,acciones preventivas,2006-06-01,60,60
ORURO,consultas odontologicas,acciones preventivas,2006-06-01,2914,2914
PADCAYA,consultas odontologicas,acciones preventivas,2006-06-01,153,153
PADILLA,consultas odontologicas,acciones preventivas,2006-06-01,84,84
PALCA,consultas odontologicas,acciones preventivas,2006-06-01,508,508
PALOS BLANCOS,consultas odontologicas,acciones preventivas,2006-06-01,18,18
PAMPA AULLAGAS,consultas odontologicas,acciones preventivas,2006-06-01,28,28
PAMPA GRANDE,consultas odontologicas,acciones preventivas,2006-06-01,3,3
