municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
COMANCHE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,9,9
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,633,633
COMBAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,36,36
CONCEPCION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,28,28
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,178,178
CORIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,189,189
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,59,59
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,175,175
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,43,43
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,402,402
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,162,162
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,263,263
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,45,45
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,328,328
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,123,123
CURVA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,136,136
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,95,95
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,8238,8238
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,3,3
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,192,192
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,164,164
EL VILLAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,70,70
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,556,556
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,53,53
EUCALIPTUS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,57,57
EUREKA (SANTOS MERCADO),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,10,10
EXALTACION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,41,41
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,245,245
FILADELFIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,126,126
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,51,51
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,615,615
GUANAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,32,32
GUAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,112,112
GUAYARAMERIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,356,356
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,157,157
HUACARETA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,178,178
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,122,122
HUACHACALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,30,30
HUANUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,94,94
HUARACAJE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,33,33
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,19,19
ICHOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,17,17
ICLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,1,1
INCAHUASI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,17,17
INQUISIVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,779,779
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,179,179
IXIAMAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,167,167
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,56,56
LA ASUNTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,83,83
LA GUARDIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,327,327
LA PAZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,16214,16214
LAGUNILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,83,83
LAJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,107,107
LLALLAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,308,308
LLICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,64,64
LORETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,1,1
LURIBAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,96,96
MACHACAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,115,115
MACHARETI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,83,83
MAGDALENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,24,24
MAIRANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,180,180
MAPIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,130,130
MECAPACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,154,154
MINEROS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,89,89
MIZQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,141,141
MOCOMOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,446,446
MOJOCOYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,109,109
MONTEAGUDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,953,953
MONTERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,623,623
MORO MORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,141,141
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,77,77
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,7,7
OKINAWA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,122,122
OMEREQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,6,6
ORURO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,4718,4718
PADCAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,381,381
PADILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,72,72
PAILON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,101,101
PALCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,31,31
PALOS BLANCOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,1293,1293
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,92,92
PAMPA GRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,95,95
PAPEL PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,33,33
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,140,140
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,129,129
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,341,341
POCONA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,4,4
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,76,76
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,244,244
PORCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,22,22
POROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,38,38
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,406,406
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,404,404
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,107,107
POSTRER VALLE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,293,293
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,1474,1474
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,314,314
PUCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,17,17
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,222,222
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,324,324
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,147,147
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,1283,1283
PUERTO RICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,744,744
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,158,158
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,360,360
PUNA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,1328,1328
PUNATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,254,254
QUIABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,50,50
QUILLACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,455,455
QUIME,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,266,266
QUIRUSILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,122,122
REYES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,49,49
RIBERALTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,250,250
ROBORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,96,96
RURRENABAQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,15,15
SABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,23,23
SACABA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,696,696
SACACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,175,175
SAIPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,123,123
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,548,548
SAMAIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,143,143
SAN AGUSTIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,46,46
SAN ANDRES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,130,130
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,68,68
SAN BENITO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,56,56
SAN BORJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,107,107
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,659,659
SAN CARLOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,208,208
SAN IGNACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,169,169
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,211,211
SAN JOAQUIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,279,279
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,55,55
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,46,46
SAN JULIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,58,58
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,198,198
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,1516,1516
SAN LUCAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,166,166
SAN MATIAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,473,473
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,88,88
SAN PEDRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,78,78
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,276,276
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,22,22
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,4,4
SAN RAFAEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,144,144
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,173,173
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,164,164
SANTA ANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,184,184
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,7573,7573
SANTA ROSA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,61,61
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,1073,1073
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,42,42
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,17,17
SANTIVAÑES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,83,83
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,16,16
SAPAHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,367,367
SENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,372,372
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,177,177
SICAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,3,3
SIPE SIPE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,63,63
SOPACHUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,96,96
SORACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,22,22
SORATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,114,114
SUCRE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,2957,2957
TACACOMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,95,95
TAHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,28,28
TAPACARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,42,42
TARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,233,233
TARACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,32,32
TARATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,103,103
TARIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,1233,1233
TARVITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,136,136
TEOPONTE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,120,120
TIAWANACU,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2006-05-01,536,536
