municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,70,70
"COLCHA ""K""",consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,13,13
COLLANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,20,20
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,17,17
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,201,201
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,8,8
COLQUENCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,6,6
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,77,77
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,192,192
COMBAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,9,9
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,9,9
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,58,58
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,113,113
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,4,4
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,65,65
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,54,54
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,34,34
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,148,148
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,5,5
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,268,268
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,29,29
CURVA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,24,24
DESAGUADERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,10,10
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,3024,3024
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,18,18
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,34,34
EL VILLAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,3,3
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,158,158
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,106,106
EUCALIPTUS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,11,11
EUREKA (SANTOS MERCADO),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,21,21
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,62,62
FILADELFIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,47,47
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,50,50
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,114,114
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,8,8
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,24,24
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,189,189
GUTIERREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,41,41
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,31,31
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,120,120
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,6,6
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,35,35
HUARACAJE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,37,37
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,8,8
ICHOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,17,17
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,424,424
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,3,3
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,54,54
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,87,87
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,72,72
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,9,9
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,11,11
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,124,124
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,4712,4712
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,95,95
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,26,26
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,151,151
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,5,5
LURIBAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,47,47
MACHACAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,17,17
MACHARETI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,41,41
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,6,6
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,4,4
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,108,108
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,17,17
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,19,19
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,158,158
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,31,31
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,25,25
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,80,80
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,213,213
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,47,47
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,35,35
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,28,28
OCURI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,17,17
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,98,98
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,9,9
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,1108,1108
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,91,91
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,85,85
PAILON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,16,16
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,1,1
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,230,230
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,31,31
PAMPA GRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,91,91
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,10,10
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,16,16
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,6,6
POCOATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,137,137
POCONA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,1,1
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,10,10
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,44,44
PORCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,11,11
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,18,18
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,127,127
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,39,39
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,11,11
POSTRER VALLE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,15,15
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,594,594
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,374,374
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,2,2
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,96,96
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,91,91
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,110,110
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,38,38
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,85,85
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,91,91
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,232,232
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,603,603
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,291,291
QUIABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,1,1
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,376,376
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,60,60
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,10,10
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,132,132
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,34,34
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,51,51
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,102,102
SABAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,8,8
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,424,424
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,279,279
SAIPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,58,58
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,200,200
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,29,29
SAN AGUSTIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,36,36
SAN ANDRES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,182,182
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,57,57
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,22,22
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,134,134
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,56,56
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,26,26
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,49,49
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,13,13
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,36,36
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,196,196
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,9,9
SAN JUAN DE YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,13,13
SAN JULIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,28,28
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,43,43
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,271,271
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,56,56
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,145,145
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,7,7
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,12,12
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,150,150
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,19,19
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,16,16
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,11,11
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,142,142
SANTA ANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,75,75
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,4243,4243
SANTA ROSA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,3,3
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,131,131
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,44,44
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,1,1
SANTIVAÑES,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,4,4
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,5,5
SAPAHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,74,74
SENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,168,168
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,84,84
SICAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,25,25
SIPE SIPE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,67,67
SOPACHUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,278,278
SORACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,4,4
SORATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,35,35
SUCRE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,486,486
TACACOMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,39,39
TAHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,16,16
TAPACARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,4,4
TARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,579,579
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,3,3
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,15,15
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,663,663
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,358,358
TEOPONTE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,78,78
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,7,7
TINGUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,63,63
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,57,57
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,165,165
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,244,244
TOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,22,22
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,50,50
TOLEDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,9,9
TOMAVE,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,14,14
TOMINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,52,52
TORO TORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,10,10
TOTORA(CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,66,66
TOTORA(ORR),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,7,7
TRINIDAD,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,146,146
TUPIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,138,138
TURCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,13,13
UMALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,30,30
UNCIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,64,64
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,90,90
UYUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2006-05-01,72,72
