municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
ROBORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,84,84
RURRENABAQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,113,113
SABAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,36,36
SACABA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,588,588
SACACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,45,45
SAIPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,2,2
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,9,9
SAMAIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,77,77
SAN AGUSTIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,13,13
SAN ANDRES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,6,6
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,2,2
SAN BENITO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,30,30
SAN BORJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,126,126
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,37,37
SAN CARLOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,121,121
SAN IGNACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,48,48
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,342,342
SAN JOAQUIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,34,34
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,22,22
SAN JUAN DE YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,12,12
SAN JULIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,93,93
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,81,81
SAN LUCAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,92,92
SAN MATIAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,29,29
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,197,197
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,44,44
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,11,11
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,3,3
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,27,27
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,62,62
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,21,21
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,41,41
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,3041,3041
SANTA ROSA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,3,3
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,120,120
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,24,24
SANTIAGO DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,12,12
SANTIVAÑES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,7,7
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,2,2
SAPAHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,2,2
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,3,3
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,3,3
SICAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,5,5
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,160,160
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,102,102
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,7,7
SORATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,24,24
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,3264,3264
TACACOMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,28,28
TACOPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,13,13
TAPACARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,16,16
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,829,829
TARVITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,18,18
TEOPONTE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,9,9
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,12,12
TIPUANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,2,2
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,43,43
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,154,154
TOLATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,22,22
TOLEDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,3,3
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,6,6
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,255,255
TORO TORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,7,7
TOTORA(CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,56,56
TOTORA(ORR),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,1,1
TRIGAL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,13,13
TRINIDAD,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,683,683
TUPIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,184,184
TURCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,7,7
UNCIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,81,81
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,48,48
URUBICHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,8,8
UYUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,77,77
VALLEGRANDE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,366,366
VIACHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,198,198
VILA VILA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,3,3
VILLA MONTES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,161,161
VILLA RIVERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,19,19
VILLA SERRANO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,54,54
VILLA TUNARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,205,205
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,3,3
VILLAZON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,82,82
VINTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,83,83
VITICHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,18,18
WARNES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,54,54
YACUIBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,407,407
YAMPARAEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,12,12
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,64,64
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,12,12
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,26,26
YUNCHARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,16,16
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-04-01,24,24
ACACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,50,50
ACHACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,32,32
ACHOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,3,3
AIQUILE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,29,29
ALCALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,21,21
ANCORAIMES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,3,3
ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,1,1
ANTEQUERA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,8,8
ARAMPAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,1,1
ARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,14,14
ARQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,11,11
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,28,28
ATOCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,432,432
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,49,49
AZURDUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,19,19
BAURES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,47,47
BELEN DE ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,1,1
BERMEJO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,311,311
BETANZOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,100,100
BOLIVAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,9,9
BOYUIBE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,16,16
BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,34,34
CABEZAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,62,62
"CAIZA ""D""",consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,3,3
CAJUATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,11,11
CALAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,1,1
CAMARGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,170,170
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,79,79
CAMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,349,349
CAPINOTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,69,69
CAQUIAVIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,3,3
CARACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,23,23
CARANAVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,60,60
CARAPARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,60,60
CHALLAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,29,29
CHARAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,31,31
CHAYANTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,38,38
CHOQUE COTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,67,67
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,3,3
CHUMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,12,12
CLIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,42,42
COBIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,196,196
COCHABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,5926,5926
COLCAPIRHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,213,213
COLOMI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,4,4
COLPA BELGICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,40,40
COLQUENCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,6,6
COLQUIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,42,42
COMARAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,34,34
CONCEPCION,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,9,9
COPACABANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,5,5
CORIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,14,14
CORO CORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,7,7
COROICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,11,11
CORQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,6,6
COTAGAITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,227,227
COTOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,42,42
CUATRO CAÑADAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,28,28
CUEVO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,34,34
CULPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,43,43
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,33,33
CURVA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,4,4
EL ALTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,4031,4031
EL PUENTE(STC),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,16,16
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,139,139
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,69,69
EL VILLAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,2,2
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,178,178
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,46,46
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,77,77
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,19,19
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,19,19
GUANAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2006-05-01,9,9
