,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,18,16,0,0,18,16,34
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,11,15,0,3,11,18,29
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,14,21,1,2,15,23,38
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,58,44,7,5,65,49,114
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,211,203,8,14,219,217,436
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,35,32,12,7,47,39,86
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,29,32,1,2,30,34,64
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,24,36,2,3,26,39,65
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,6,8,0,0,6,8,14
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,36,25,2,0,38,25,63
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,52,37,2,0,54,37,91
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,19,7,1,0,20,7,27
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,146,106,42,44,188,150,338
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,110,87,9,8,119,95,214
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,13,14,0,0,13,14,27
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,61,70,0,2,61,72,133
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,237,181,40,21,277,202,479
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,0,2,0,0,0,2,2
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,54,39,2,0,56,39,95
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,24,14,2,0,26,14,40
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,19,17,4,4,23,21,44
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,3,5,0,2,3,7,10
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,6,5,1,1,7,6,13
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,176,164,14,17,190,181,371
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,38,16,1,0,39,16,55
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,120,89,9,5,129,94,223
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,16,8,0,0,16,8,24
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,66,37,0,0,66,37,103
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,109,94,15,11,124,105,229
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,5,2,1,0,6,2,8
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,3,2,0,0,3,2,5
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,6,6,0,0,6,6,12
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,89,86,1,0,90,86,176
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,24,16,0,0,24,16,40
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,22,29,1,0,23,29,52
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,47,45,0,0,47,45,92
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,70,73,13,6,83,79,162
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,174,185,38,41,212,226,438
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,55,65,12,13,67,78,145
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,3000,2864,1064,1023,4064,3887,7951
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,3,5,0,0,3,5,8
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,131,111,109,106,240,217,457
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,34,64,1,3,35,67,102
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,8,10,0,0,8,10,18
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,59,49,4,8,63,57,120
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,17,18,16,18,33,36,69
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,134,123,0,2,134,125,259
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,24,13,2,4,26,17,43
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,75,72,0,0,75,72,147
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,5,3,1,1,6,4,10
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,51,44,7,1,58,45,103
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,12,5,1,0,13,5,18
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,59,46,3,3,62,49,111
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,28,26,4,3,32,29,61
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,114,72,9,4,123,76,199
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,19,14,0,2,19,16,35
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,37,32,14,6,51,38,89
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,19,21,2,3,21,24,45
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,95,80,6,6,101,86,187
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,175,186,23,14,198,200,398
CRUZ DE MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,2,1,0,0,2,1,3
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,98,95,7,6,105,101,206
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,11,2,2,0,13,2,15
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,12,7,1,2,13,9,22
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,74,48,6,4,80,52,132
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,20,15,0,2,20,17,37
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,5,5,0,0,5,5,10
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,5,8,4,3,9,11,20
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,3266,3032,1011,1115,4277,4147,8424
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,10,10,1,0,11,10,21
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,46,55,2,0,48,55,103
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,58,42,6,6,64,48,112
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,285,273,107,106,392,379,771
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,6,7,0,0,6,7,13
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,99,72,3,3,102,75,177
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,179,144,18,9,197,153,350
ESCARA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,0,1,0,0,0,1,1
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,9,12,2,1,11,13,24
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,1,1,0,0,1,1,2
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,21,15,6,1,27,16,43
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,6,10,1,0,7,10,17
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,6,4,2,1,8,5,13
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,49,49,22,15,71,64,135
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,25,18,0,0,25,18,43
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,74,72,11,13,85,85,170
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,30,21,11,5,41,26,67
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,54,52,3,4,57,56,113
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,12,7,7,6,19,13,32
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,183,187,54,64,237,251,488
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,95,97,4,7,99,104,203
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,39,47,6,6,45,53,98
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,6,12,1,0,7,12,19
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,3,4,0,0,3,4,7
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,79,69,18,18,97,87,184
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,23,17,2,0,25,17,42
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,16,10,10,13,26,23,49
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,5,3,3,1,8,4,12
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,13,4,1,0,14,4,18
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,5,4,0,0,5,4,9
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,7,13,0,0,7,13,20
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,36,44,0,0,36,44,80
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,62,52,3,3,65,55,120
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,15,16,0,0,15,16,31
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,38,40,1,0,39,40,79
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,79,55,1,0,80,55,135
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,52,33,2,1,54,34,88
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,19,28,11,27,30,55,85
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,192,136,8,4,200,140,340
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,466,449,33,31,499,480,979
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,3318,2874,1347,983,4665,3857,8522
LA RIVERA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,0,1,0,0,0,1,1
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,34,53,0,2,34,55,89
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,56,42,4,1,60,43,103
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,15,23,0,0,15,23,38
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,4,6,5,7,9,13,22
LLALLAGUA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,207,200,7,8,214,208,422
LLICA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,13,16,1,0,14,16,30
LORETO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,14,14,15,18,29,32,61
LURIBAY,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,19,13,4,7,23,20,43
MACHACAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,27,14,1,1,28,15,43
MACHARETI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,32,28,3,2,35,30,65
MAGDALENA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,53,42,4,1,57,43,100
MAIRANA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,36,20,0,2,36,22,58
MALLA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,3,5,0,0,3,5,8
MAPIRI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,48,49,7,2,55,51,106
MECAPACA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,28,30,0,0,28,30,58
MINEROS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,88,82,5,6,93,88,181
MIZQUE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,108,80,9,4,117,84,201
MOCOMOCO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,10,9,0,0,10,9,19
MOJINETE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,2,0,1,1,3,1,4
MOJOCOYA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,19,9,4,3,23,12,35
MONTEAGUDO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,121,67,8,7,129,74,203
MONTERO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,585,535,58,62,643,597,1240
MORO MORO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,8,6,1,1,9,7,16
MOROCHATA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,33,33,4,2,37,35,72
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,23,5,2,0,25,5,30
NAZACARA DE PACAJES,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,5,0,0,0,5,0,5
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,15,10,0,0,15,10,25
OCURI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,52,57,1,2,53,59,112
OKINAWA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,57,33,2,1,59,34,93
OMEREQUE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,41,29,0,0,41,29,70
ORURO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,1233,1223,314,289,1547,1512,3059
PADCAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,77,77,5,1,82,78,160
PADILLA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,22,25,0,0,22,25,47
PAILON,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,59,45,8,4,67,49,116
PALCA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,53,30,6,2,59,32,91
PALOS BLANCOS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,146,77,13,12,159,89,248
PAMPA AULLAGAS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,7,12,0,0,7,12,19
PAMPA GRANDE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,17,15,2,6,19,21,40
PAPEL PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,9,15,0,1,9,16,25
PASORAPA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,11,6,1,0,12,6,18
PATACAMAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,62,58,26,23,88,81,169
PAZÑA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,15,10,2,4,17,14,31
PELECHUCO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,33,40,2,1,35,41,76
POCOATA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,67,52,2,0,69,52,121
POCONA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,41,49,1,5,42,54,96
POJO (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,36,36,4,2,40,38,78
POOPO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,19,15,2,5,21,20,41
PORCO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,35,41,3,2,38,43,81
POROMA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,66,55,0,0,66,55,121
PORONGO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,33,21,1,3,34,24,58
PORTACHUELO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,84,85,47,41,131,126,257
PORVENIR,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,26,16,3,4,29,20,49
POSTRER VALLE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,5,3,1,0,6,3,9
POTOSI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,1191,1150,82,92,1273,1242,2515
PRESTO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,20,15,0,0,20,15,35
PUCARA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,4,6,0,2,4,8,12
PUCARANI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,64,47,5,1,69,48,117
PUERTO ACOSTA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,13,27,0,0,13,27,40
PUERTO CARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,26,27,5,0,31,27,58
PUERTO GONZALO MORENO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,26,32,1,2,27,34,61
PUERTO PEREZ,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,3,4,0,0,3,4,7
PUERTO QUIJARRO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,30,21,6,2,36,23,59
PUERTO RICO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,62,50,9,9,71,59,130
PUERTO SILES,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,5,6,0,0,5,6,11
PUERTO SUAREZ,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,90,70,20,17,110,87,197
PUERTO VILLARROEL,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,306,275,46,32,352,307,659
PUNA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,66,42,3,2,69,44,113
PUNATA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,154,118,10,12,164,130,294
QUIABAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,21,19,0,1,21,20,41
QUILLACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,532,489,350,338,882,827,1709
QUIME,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,29,22,0,0,29,22,51
QUIRUSILLAS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,4,4,1,0,5,4,9
RAVELO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,60,47,0,0,60,47,107
REYES,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,41,65,6,6,47,71,118
RIBERALTA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,589,477,143,72,732,549,1281
ROBORE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,35,36,4,9,39,45,84
RURRENABAQUE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,57,51,4,11,61,62,123
SABAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,9,7,1,0,10,7,17
SACABA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,662,619,153,150,815,769,1584
SACABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,12,12,4,0,16,12,28
SACACA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,76,52,0,2,76,54,130
SAIPINA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,20,15,9,6,29,21,50
SALINAS DE GARCI MENDOZA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,24,26,1,0,25,26,51
SAMAIPATA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,32,33,0,2,32,35,67
SAN AGUSTIN,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,17,5,0,0,17,5,22
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,54,51,10,10,64,61,125
SAN ANDRES DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,5,7,0,0,5,7,12
SAN ANTONIO DE ESMORUCO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,7,8,2,0,9,8,17
SAN ANTONIO DE LOMERIO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,25,13,0,0,25,13,38
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,34,47,13,12,47,59,106
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,213,149,8,4,221,153,374
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,37,30,0,2,37,32,69
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,69,68,6,11,75,79,154
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,93,99,9,9,102,108,210
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,126,141,10,16,136,157,293
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,10,6,0,0,10,6,16
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,31,18,0,0,31,18,49
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,27,16,1,2,28,18,46
SAN JOSE DE CHIQUITOS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,64,43,9,8,73,51,124
SAN JUAN DE YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,59,42,10,15,69,57,126
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,197,176,201,173,398,349,747
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,30,27,1,1,31,28,59
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,106,85,5,2,111,87,198
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,108,101,3,2,111,103,214
SAN MATIAS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,44,43,1,6,45,49,94
SAN MIGUEL DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,29,28,5,6,34,34,68
SAN PABLO DE LIPEZ,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,28,9,0,0,28,9,37
SAN PEDRO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,98,61,4,2,102,63,165
SAN PEDRO DE BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,117,99,2,2,119,101,220
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,28,29,0,0,28,29,57
SAN PEDRO DE QUEMES,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,3,2,0,0,3,2,5
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,3,4,9,11,12,15,27
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,14,4,0,1,14,5,19
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,21,32,6,2,27,34,61
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,15,13,0,0,15,13,28
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,23,31,3,4,26,35,61
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,49,41,66,41,115,82,197
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,5529,4962,893,804,6422,5766,12188
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,43,28,2,0,45,28,73
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,52,68,2,5,54,73,127
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,5,7,5,2,10,9,19
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,28,26,1,1,29,27,56
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,17,5,1,0,18,5,23
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,6,4,0,0,6,4,10
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,25,20,3,2,28,22,50
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,13,12,2,0,15,12,27
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,28,23,0,0,28,23,51
SENA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,22,34,8,7,30,41,71
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,108,118,42,31,150,149,299
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,60,58,1,2,61,60,121
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,12,14,1,0,13,14,27
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,167,122,49,52,216,174,390
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,37,26,3,3,40,29,69
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,30,22,1,1,31,23,54
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,64,34,5,0,69,34,103
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,1518,1440,227,274,1745,1714,3459
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,3,2,1,0,4,2,6
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,24,19,1,0,25,19,44
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,27,33,2,0,29,33,62
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,21,26,0,0,21,26,47
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,6,4,0,0,6,4,10
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,81,62,4,2,85,64,149
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,43,31,0,0,43,31,74
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,8,9,1,4,9,13,22
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,31,25,3,2,34,27,61
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,924,893,138,175,1062,1068,2130
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2016-05-01,67,62,2,5,69,67,136
