,group,variable,month,ANTIROTAVIRUS 1RA. DOSIS,ANTIROTAVIRUS 1RA. DOSIS,ANTIROTAVIRUS 1RA. DOSIS,ANTIROTAVIRUS 1RA. DOSIS,TOTALES,TOTALES,TOTALES
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,89.0,8.0,0.0,0.0,89.0,8.0,97.0
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
TOCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,7.0,0.0,0.0,0.0,7.0,0.0,7.0
TOLATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,11.0,1.0,0.0,0.0,11.0,1.0,12.0
TOLEDO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,4.0,0.0,0.0,4.0,4.0,8.0
TOMAVE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,7.0,3.0,0.0,0.0,7.0,3.0,10.0
TOMINA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,10.0,0.0,0.0,8.0,10.0,18.0
TORO TORO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,15.0,0.0,0.0,8.0,15.0,23.0
TOTORA(CBBA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,27.0,14.0,0.0,0.0,27.0,14.0,41.0
TOTORA(ORR),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,5.0,0.0,0.0,4.0,5.0,9.0
TRINIDAD,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,160.0,4.0,0.0,0.0,160.0,4.0,164.0
TUPIZA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,31.0,2.0,0.0,0.0,31.0,2.0,33.0
TURCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,5.0,1.0,0.0,0.0,5.0,1.0,6.0
UMALA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,10.0,0.0,0.0,0.0,10.0,10.0
UNCIA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,32.0,27.0,0.0,0.0,32.0,27.0,59.0
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,13.0,4.0,0.0,0.0,13.0,4.0,17.0
URUBICHA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,21.0,0.0,0.0,0.0,21.0,21.0
UYUNI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,36.0,3.0,0.0,0.0,36.0,3.0,39.0
VACAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,10.0,17.0,0.0,0.0,10.0,17.0,27.0
VALLEGRANDE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,24.0,1.0,0.0,0.0,24.0,1.0,25.0
VIACHA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,62.0,11.0,0.0,0.0,62.0,11.0,73.0
VILA VILA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,6.0,0.0,0.0,4.0,6.0,10.0
VILLA MONTES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,78.0,5.0,0.0,0.0,78.0,5.0,83.0
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
VILLA RIVERO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,5.0,1.0,0.0,0.0,5.0,1.0,6.0
VILLA SERRANO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,12.0,11.0,0.0,0.0,12.0,11.0,23.0
VILLA TUNARI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,145.0,14.0,0.0,0.0,145.0,14.0,159.0
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,4.0,2.0,0.0,0.0,4.0,2.0,6.0
VILLAZON,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,62.0,3.0,0.0,0.0,62.0,3.0,65.0
VINTO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,66.0,0.0,0.0,0.0,66.0,0.0,66.0
VITICHI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,14.0,14.0,0.0,0.0,14.0,14.0,28.0
WARNES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,138.0,18.0,0.0,0.0,138.0,18.0,156.0
YACO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2.0,7.0,0.0,0.0,2.0,7.0,9.0
YACUIBA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,137.0,6.0,0.0,0.0,137.0,6.0,143.0
YAMPARAEZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,9.0,4.0,0.0,0.0,9.0,4.0,13.0
YANACACHI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,5.0,5.0,0.0,0.0,5.0,5.0,10.0
YAPACANI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,18.0,6.0,0.0,0.0,18.0,6.0,24.0
YOCALLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2.0,12.0,0.0,0.0,2.0,12.0,14.0
YOTALA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
YUNCHARA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,2.0,8.0,0.0,0.0,2.0,8.0,10.0
ZUDAÑEZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-10-01,8.0,10.0,0.0,0.0,8.0,10.0,18.0
ACACIO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,8.0,0.0,0.0,3.0,8.0,11.0
ACHACACHI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,28.0,109.0,0.0,0.0,28.0,109.0,137.0
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,11.0,11.0,0.0,0.0,11.0,11.0,22.0
AIQUILE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,38.0,8.0,0.0,0.0,38.0,8.0,46.0
ALALAY,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
ALCALA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,1.0,0.0,0.0,5.0,1.0,6.0
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,8.0,36.0,0.0,0.0,8.0,36.0,44.0
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,0.0,0.0,0.0,6.0,0.0,6.0
ANZALDO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,11.0,0.0,0.0,6.0,11.0,17.0
APOLO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,19.0,26.0,0.0,0.0,19.0,26.0,45.0
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
ARANI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,14.0,7.0,0.0,0.0,14.0,7.0,21.0
ARBIETO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,11.0,0.0,0.0,5.0,11.0,16.0
ARQUE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,21.0,6.0,0.0,0.0,21.0,6.0,27.0
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,46.0,9.0,0.0,0.0,46.0,9.0,55.0
ATOCHA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,14.0,3.0,0.0,0.0,14.0,3.0,17.0
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,3.0,0.0,0.0,6.0,3.0,9.0
AYATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,6.0,0.0,0.0,2.0,6.0,8.0
AYO AYO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,24.0,37.0,0.0,0.0,24.0,37.0,61.0
AZURDUY,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,10.0,0.0,0.0,4.0,10.0,14.0
BATALLAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,11.0,2.0,0.0,0.0,11.0,2.0,13.0
BAURES,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,8.0,0.0,0.0,0.0,8.0,0.0,8.0
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
BERMEJO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,46.0,1.0,0.0,0.0,46.0,1.0,47.0
BETANZOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,37.0,26.0,0.0,0.0,37.0,26.0,63.0
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,11.0,1.0,0.0,0.0,11.0,1.0,12.0
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,0.0,0.0,0.0,3.0,0.0,3.0
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,14.0,7.0,0.0,0.0,14.0,7.0,21.0
CABEZAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,29.0,12.0,0.0,0.0,29.0,12.0,41.0
CAIROMA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,9.0,0.0,0.0,0.0,9.0,9.0
CAJUATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
CALACOTO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,6.0,0.0,0.0,2.0,6.0,8.0
CALAMARCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
CAMARGO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,10.0,1.0,0.0,0.0,10.0,1.0,11.0
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
CAMIRI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,37.0,3.0,0.0,0.0,37.0,3.0,40.0
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,25.0,4.0,0.0,0.0,25.0,4.0,29.0
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,9.0,0.0,0.0,5.0,9.0,14.0
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,28.0,16.0,0.0,0.0,28.0,16.0,44.0
CARANAVI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,12.0,10.0,0.0,0.0,12.0,10.0,22.0
CARANGAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CARAPARI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,2.0,0.0,0.0,4.0,2.0,6.0
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,4.0,0.0,0.0,7.0,4.0,11.0
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,4.0,0.0,0.0,3.0,4.0,7.0
CATACORA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,33.0,23.0,0.0,0.0,33.0,23.0,56.0
CHAQUI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,7.0,0.0,0.0,6.0,7.0,13.0
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,22.0,12.0,0.0,0.0,22.0,12.0,34.0
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,15.0,0.0,0.0,4.0,15.0,19.0
CHIMORE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,24.0,7.0,0.0,0.0,24.0,7.0,31.0
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
CHUMA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,6.0,0.0,0.0,3.0,6.0,9.0
CLIZA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,15.0,22.0,0.0,0.0,15.0,22.0,37.0
COBIJA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,75.0,4.0,0.0,0.0,75.0,4.0,79.0
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1175.0,0.0,0.0,0.0,1175.0,0.0,1175.0
COIPASA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,77.0,0.0,0.0,0.0,77.0,0.0,77.0
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,11.0,8.0,0.0,0.0,11.0,8.0,19.0
COLLANA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
COLOMI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,27.0,5.0,0.0,0.0,27.0,5.0,32.0
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,13.0,0.0,0.0,0.0,13.0,0.0,13.0
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,20.0,63.0,0.0,0.0,20.0,63.0,83.0
COLQUENCHA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
COMANCHE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
COMARAPA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,27.0,9.0,0.0,0.0,27.0,9.0,36.0
COMBAYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
CONCEPCION,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,32.0,6.0,0.0,0.0,32.0,6.0,38.0
COPACABANA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,10.0,0.0,0.0,6.0,10.0,16.0
CORIPATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,14.0,3.0,0.0,0.0,14.0,3.0,17.0
CORO CORO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,9.0,8.0,0.0,0.0,9.0,8.0,17.0
COROICO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,5.0,0.0,0.0,2.0,5.0,7.0
CORQUE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,4.0,0.0,0.0,2.0,4.0,6.0
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,18.0,0.0,0.0,5.0,18.0,23.0
COTOCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,16.0,0.0,0.0,0.0,16.0,0.0,16.0
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,18.0,14.0,0.0,0.0,18.0,14.0,32.0
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,5.0,0.0,0.0,3.0,5.0,8.0
CUEVO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
CULPINA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,8.0,2.0,0.0,0.0,8.0,2.0,10.0
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,3.0,0.0,0.0,5.0,3.0,8.0
CURVA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
EL ALTO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,255.0,4.0,0.0,0.0,255.0,4.0,259.0
EL CHORO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,14.0,1.0,0.0,0.0,14.0,1.0,15.0
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,5.0,0.0,0.0,6.0,5.0,11.0
EL TORNO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,39.0,3.0,0.0,0.0,39.0,3.0,42.0
EL VILLAR,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
ENTRE RIOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,53.0,7.0,0.0,0.0,53.0,7.0,60.0
ENTRE RIOS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,25.0,26.0,0.0,0.0,25.0,26.0,51.0
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,2.0,0.0,0.0,6.0,2.0,8.0
EXALTACION,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,6.0,0.0,0.0,4.0,6.0,10.0
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,16.0,1.0,0.0,0.0,16.0,1.0,17.0
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,13.0,0.0,0.0,3.0,13.0,16.0
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,13.0,0.0,0.0,0.0,13.0,0.0,13.0
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,9.0,14.0,0.0,0.0,9.0,14.0,23.0
GUANAY,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
GUAQUI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,14.0,12.0,0.0,0.0,14.0,12.0,26.0
HUACARETA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,3.0,0.0,0.0,1.0,3.0,4.0
HUANUNI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,28.0,10.0,0.0,0.0,28.0,10.0,38.0
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,5.0,0.0,0.0,1.0,5.0,6.0
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,4.0,0.0,0.0,3.0,4.0,7.0
ICHOCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
ICLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,7.0,0.0,0.0,5.0,7.0,12.0
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,16.0,33.0,0.0,0.0,16.0,33.0,49.0
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,14.0,2.0,0.0,0.0,14.0,2.0,16.0
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,18.0,0.0,0.0,0.0,18.0,0.0,18.0
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,5.0,0.0,0.0,7.0,5.0,12.0
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,0.0,0.0,0.0,7.0,0.0,7.0
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,27.0,1.0,0.0,0.0,27.0,1.0,28.0
LA PAZ,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,657.0,16.0,0.0,0.0,657.0,16.0,673.0
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,4.0,0.0,0.0,7.0,4.0,11.0
LAJA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,15.0,7.0,0.0,0.0,15.0,7.0,22.0
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,4.0,1.0,0.0,0.0,4.0,1.0,5.0
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
LORETO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
LURIBAY,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,9.0,8.0,0.0,0.0,9.0,8.0,17.0
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,6.0,2.0,0.0,0.0,6.0,2.0,8.0
MACHARETI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,15.0,2.0,0.0,0.0,15.0,2.0,17.0
MAIRANA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,7.0,0.0,0.0,0.0,7.0,0.0,7.0
MALLA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
MAPIRI,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,3.0,0.0,0.0,5.0,3.0,8.0
MECAPACA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,5.0,5.0,0.0,0.0,5.0,5.0,10.0
MINEROS,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,12.0,1.0,0.0,0.0,12.0,1.0,13.0
MIZQUE,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,18.0,14.0,0.0,0.0,18.0,14.0,32.0
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,16.0,3.0,0.0,0.0,16.0,3.0,19.0
MONTERO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,44.0,2.0,0.0,0.0,44.0,2.0,46.0
MORO MORO,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,24.0,72.0,0.0,0.0,24.0,72.0,96.0
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirus 1ra. dosis,2008-11-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
