,group,variable,month,ANTIROTAVIRUS 2RA. DOSIS,ANTIROTAVIRUS 2RA. DOSIS,ANTIROTAVIRUS 2RA. DOSIS,ANTIROTAVIRUS 2RA. DOSIS,TOTALES,TOTALES,TOTALES
ACHOCALLA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
AIQUILE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,18.0,13.0,0.0,0.0,18.0,13.0,31.0
ALALAY,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
ALCALA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,2.0,0.0,0.0,6.0,2.0,8.0
ANCORAIMES,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,13.0,0.0,0.0,0.0,13.0,13.0
ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
ANTEQUERA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,2.0,0.0,0.0,5.0,2.0,7.0
ANZALDO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,28.0,0.0,0.0,5.0,28.0,33.0
APOLO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,7.0,0.0,0.0,5.0,7.0,12.0
ARAMPAMPA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,5.0,0.0,0.0,2.0,5.0,7.0
ARANI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,7.0,7.0,0.0,0.0,7.0,7.0,14.0
ARBIETO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,11.0,0.0,0.0,5.0,11.0,16.0
ARQUE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,18.0,3.0,0.0,0.0,18.0,3.0,21.0
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,51.0,7.0,0.0,0.0,51.0,7.0,58.0
ATOCHA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
AUCAPATA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
AYATA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,7.0,0.0,0.0,1.0,7.0,8.0
AYO AYO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,15.0,28.0,0.0,0.0,15.0,28.0,43.0
AZURDUY,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,5.0,0.0,0.0,3.0,5.0,8.0
BATALLAS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,9.0,0.0,0.0,0.0,9.0,0.0,9.0
BAURES,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
BELLA FLOR,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,7.0,0.0,0.0,0.0,7.0,7.0
BERMEJO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,71.0,6.0,0.0,0.0,71.0,6.0,77.0
BETANZOS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,19.0,12.0,0.0,0.0,19.0,12.0,31.0
BOLIVAR,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
BOLPEBRA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
BOYUIBE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,6.0,0.0,0.0,5.0,6.0,11.0
BUENA VISTA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,0.0,0.0,0.0,6.0,0.0,6.0
CABEZAS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,19.0,1.0,0.0,0.0,19.0,1.0,20.0
"CAIZA ""D""",vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,14.0,0.0,0.0,3.0,14.0,17.0
CAJUATA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
CALACOTO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,8.0,0.0,0.0,0.0,8.0,8.0
CAMARGO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,6.0,0.0,0.0,5.0,6.0,11.0
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
CAMIRI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,37.0,3.0,0.0,0.0,37.0,3.0,40.0
CAPINOTA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,13.0,4.0,0.0,0.0,13.0,4.0,17.0
CAQUIAVIRI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
CARACOLLO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,18.0,32.0,0.0,0.0,18.0,32.0,50.0
CARANAVI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,8.0,9.0,0.0,0.0,8.0,9.0,17.0
CARAPARI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,9.0,9.0,0.0,0.0,9.0,9.0,18.0
CARIPUYO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,5.0,0.0,0.0,2.0,5.0,7.0
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,8.0,6.0,0.0,0.0,8.0,6.0,14.0
CHACARILLA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,3.0,0.0,0.0,0.0,3.0,3.0
CHALLAPATA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,11.0,30.0,0.0,0.0,11.0,30.0,41.0
CHAQUI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,9.0,0.0,0.0,6.0,9.0,15.0
CHARAGUA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,7.0,27.0,0.0,0.0,7.0,27.0,34.0
CHAYANTA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,8.0,7.0,0.0,0.0,8.0,7.0,15.0
CHIMORE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,19.0,7.0,0.0,0.0,19.0,7.0,26.0
CHIPAYA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
CHOQUE COTA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,10.0,13.0,0.0,0.0,10.0,13.0,23.0
CHUMA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,6.0,0.0,0.0,0.0,6.0,6.0
CLIZA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,10.0,30.0,0.0,0.0,10.0,30.0,40.0
COBIJA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,83.0,3.0,0.0,0.0,83.0,3.0,86.0
COCHABAMBA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,978.0,2.0,0.0,0.0,978.0,2.0,980.0
COIPASA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
COLCAPIRHUA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,62.0,0.0,0.0,0.0,62.0,0.0,62.0
"COLCHA ""K""",vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,0.0,0.0,0.0,4.0,0.0,4.0
COLOMI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,23.0,1.0,0.0,0.0,23.0,1.0,24.0
COLPA BELGICA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
COLQUECHACA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,13.0,39.0,0.0,0.0,13.0,39.0,52.0
COLQUIRI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
COMANCHE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
COMARAPA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,26.0,13.0,0.0,0.0,26.0,13.0,39.0
COMBAYA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
COPACABANA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
CORIPATA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,2.0,0.0,0.0,4.0,2.0,6.0
CORO CORO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,12.0,0.0,0.0,1.0,12.0,13.0
COROICO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,1.0,0.0,0.0,6.0,1.0,7.0
CORQUE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,1.0,0.0,0.0,4.0,1.0,5.0
COTAGAITA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,14.0,18.0,0.0,0.0,14.0,18.0,32.0
COTOCA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,46.0,24.0,0.0,0.0,46.0,24.0,70.0
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,12.0,3.0,0.0,0.0,12.0,3.0,15.0
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CUEVO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
CULPINA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,9.0,6.0,0.0,0.0,9.0,6.0,15.0
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,7.0,0.0,0.0,2.0,7.0,9.0
CURVA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
DESAGUADERO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,7.0,3.0,0.0,0.0,7.0,3.0,10.0
EL ALTO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,725.0,0.0,0.0,0.0,725.0,0.0,725.0
EL CHORO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
EL PUENTE(STC),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,12.0,0.0,0.0,6.0,12.0,18.0
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,9.0,0.0,0.0,1.0,9.0,10.0
EL TORNO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,68.0,25.0,0.0,0.0,68.0,25.0,93.0
ENTRE RIOS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,27.0,14.0,0.0,0.0,27.0,14.0,41.0
ENTRE RIOS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,41.0,4.0,0.0,0.0,41.0,4.0,45.0
EUCALIPTUS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,8.0,1.0,0.0,0.0,8.0,1.0,9.0
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
EXALTACION,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,16.0,3.0,0.0,0.0,16.0,3.0,19.0
FILADELFIA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,6.0,0.0,0.0,3.0,6.0,9.0
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,8.0,0.0,0.0,0.0,8.0,0.0,8.0
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
GUANAY,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
GUAQUI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
GUAYARAMERIN,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,21.0,24.0,0.0,0.0,21.0,24.0,45.0
GUTIERREZ,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,25.0,17.0,0.0,0.0,25.0,17.0,42.0
HUACARETA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,6.0,0.0,0.0,6.0,6.0,12.0
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
HUACHACALLA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
HUANUNI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,42.0,7.0,0.0,0.0,42.0,7.0,49.0
HUARACAJE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,4.0,0.0,0.0,3.0,4.0,7.0
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,5.0,0.0,0.0,3.0,5.0,8.0
ICHOCA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,4.0,0.0,0.0,1.0,4.0,5.0
ICLA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,2.0,0.0,0.0,4.0,2.0,6.0
INCAHUASI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,13.0,15.0,0.0,0.0,13.0,15.0,28.0
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,4.0,0.0,0.0,0.0,4.0,4.0
INQUISIVI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,7.0,13.0,0.0,0.0,7.0,13.0,20.0
IXIAMAS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,12.0,0.0,0.0,0.0,12.0,0.0,12.0
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,3.0,0.0,0.0,5.0,3.0,8.0
LA ASUNTA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,2.0,0.0,0.0,6.0,2.0,8.0
LA GUARDIA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,55.0,0.0,0.0,0.0,55.0,0.0,55.0
LA PAZ,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,711.0,0.0,0.0,0.0,711.0,0.0,711.0
LA RIVERA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
LAGUNILLAS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,8.0,0.0,0.0,5.0,8.0,13.0
LAJA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,8.0,3.0,0.0,0.0,8.0,3.0,11.0
LAS CARRERAS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,4.0,0.0,0.0,2.0,4.0,6.0
LICOMA PAMPA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
LLALLAGUA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,14.0,7.0,0.0,0.0,14.0,7.0,21.0
LLICA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,2.0,0.0,0.0,0.0,2.0,2.0
LURIBAY,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,6.0,0.0,0.0,3.0,6.0,9.0
MACHACAMARCA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,1.0,0.0,0.0,6.0,1.0,7.0
MACHARETI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,8.0,7.0,0.0,0.0,8.0,7.0,15.0
MAGDALENA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,7.0,3.0,0.0,0.0,7.0,3.0,10.0
MAIRANA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,10.0,0.0,0.0,0.0,10.0,0.0,10.0
MALLA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,10.0,0.0,0.0,0.0,10.0,10.0
MAPIRI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,2.0,0.0,0.0,2.0,2.0,4.0
MECAPACA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,11.0,0.0,0.0,5.0,11.0,16.0
MINEROS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,14.0,0.0,0.0,0.0,14.0,0.0,14.0
MIZQUE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,13.0,4.0,0.0,0.0,13.0,4.0,17.0
MOCOMOCO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
MOJINETE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
MOJOCOYA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,3.0,0.0,0.0,2.0,3.0,5.0
MONTEAGUDO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,40.0,4.0,0.0,0.0,40.0,4.0,44.0
MONTERO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,91.0,3.0,0.0,0.0,91.0,3.0,94.0
MORO MORO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
MOROCHATA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,15.0,34.0,0.0,0.0,15.0,34.0,49.0
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,6.0,0.0,0.0,2.0,6.0,8.0
OCURI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,9.0,30.0,0.0,0.0,9.0,30.0,39.0
OKINAWA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,8.0,10.0,0.0,0.0,8.0,10.0,18.0
OMEREQUE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,1.0,0.0,0.0,0.0,1.0,1.0
ORURO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,387.0,136.0,0.0,0.0,387.0,136.0,523.0
PADCAYA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,15.0,6.0,0.0,0.0,15.0,6.0,21.0
PADILLA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,10.0,5.0,0.0,0.0,10.0,5.0,15.0
PAILON,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,29.0,20.0,0.0,0.0,29.0,20.0,49.0
PALCA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,1.0,0.0,0.0,2.0,1.0,3.0
PALOS BLANCOS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,11.0,2.0,0.0,0.0,11.0,2.0,13.0
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,2.0,0.0,0.0,4.0,2.0,6.0
PAMPA GRANDE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,8.0,1.0,0.0,0.0,8.0,1.0,9.0
PAPEL PAMPA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,2.0,0.0,0.0,1.0,2.0,3.0
PASORAPA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,4.0,0.0,0.0,2.0,4.0,6.0
PATACAMAYA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,8.0,0.0,0.0,6.0,8.0,14.0
PAZÑA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,7.0,0.0,0.0,4.0,7.0,11.0
PELECHUCO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,8.0,0.0,0.0,2.0,8.0,10.0
POCOATA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,35.0,0.0,0.0,5.0,35.0,40.0
POCONA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,2.0,0.0,0.0,5.0,2.0,7.0
POJO (CBBA),vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,11.0,10.0,0.0,0.0,11.0,10.0,21.0
POOPO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
PORCO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,5.0,0.0,0.0,0.0,5.0,0.0,5.0
POROMA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,7.0,0.0,0.0,3.0,7.0,10.0
PORONGO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,2.0,0.0,0.0,3.0,2.0,5.0
PORTACHUELO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,26.0,2.0,0.0,0.0,26.0,2.0,28.0
PORVENIR,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,3.0,0.0,0.0,3.0,3.0,6.0
POSTRER VALLE,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,1.0,0.0,0.0,1.0,1.0,2.0
POTOSI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,240.0,0.0,0.0,0.0,240.0,0.0,240.0
PRESTO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,9.0,0.0,0.0,1.0,9.0,10.0
PUCARA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,2.0,0.0,0.0,0.0,2.0,0.0,2.0
PUCARANI,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,9.0,4.0,0.0,0.0,9.0,4.0,13.0
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,3.0,10.0,0.0,0.0,3.0,10.0,13.0
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,5.0,0.0,0.0,1.0,5.0,6.0
PUERTO PEREZ,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,0.0,5.0,0.0,0.0,0.0,5.0,5.0
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,22.0,4.0,0.0,0.0,22.0,4.0,26.0
PUERTO RICO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,10.0,0.0,0.0,0.0,10.0,0.0,10.0
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,23.0,0.0,0.0,0.0,23.0,0.0,23.0
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,56.0,8.0,0.0,0.0,56.0,8.0,64.0
PUNA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,16.0,22.0,0.0,0.0,16.0,22.0,38.0
PUNATA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,46.0,0.0,0.0,0.0,46.0,0.0,46.0
QUIABAYA,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,1.0,0.0,0.0,0.0,1.0,0.0,1.0
QUILLACOLLO,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,164.0,0.0,0.0,0.0,164.0,0.0,164.0
QUIME,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,6.0,1.0,0.0,0.0,6.0,1.0,7.0
QUIRUSILLAS,vacunaciones en menores de 1 ano,antirotavirus 2ra. dosis,2008-12-01,4.0,1.0,0.0,0.0,4.0,1.0,5.0
