,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 2DA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,33,0,33,33
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,1,0,15,0,16,16
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,3,0,4,0,7,7
SAN ANDRES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,1,0,0,0,1,1
SAN ANDRES DE MACHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,1,0,1,1
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,15,0,15,15
SAN IGNACIO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,2,0,2,2
SAN JAVIER(BNI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,3,0,3,3
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,1,0,8,0,9,9
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,9,0,9,9
SAN PEDRO DE MACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,1,0,1,1
SANTA ANA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,9,0,21,0,30,30
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,2,0,2,2
SICA SICA (VILLA AROMA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,2,0,2,2
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,8,0,8,8
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,28,0,42,0,70,70
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,7,0,0,0,7,7
TARVITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,1,0,1,1
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,2,0,13,0,15,15
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,3,0,0,0,3,3
TOLEDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,1,0,1,1
TOMINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,2,0,2,2
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,6,0,32,0,38,38
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,3,0,6,0,9,9
URIONDO (A. CONCEPCION),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,1,0,1,0,2,2
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,9,0,9,9
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,1,0,0,0,1,1
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,1,0,3,0,4,4
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,2,0,11,0,13,13
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,1,0,1,1
WALDO BALLIVIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,0,0,1,0,1,1
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,5,0,19,0,24,24
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-06-01,0,1,0,0,0,1,1
AIQUILE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,2,0,2,2
APOLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
ATOCHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
CALAMARCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,2,0,0,0,2,2
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,2,0,1,0,3,3
CARACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
CARMEN RIVERO TORREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,2,0,0,0,2,2
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
CHARAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,3,0,3,3
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,3,0,1,0,4,4
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,21,0,4,0,25,25
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,3,0,1,0,4,4
COLOMI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
CORO CORO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,35,0,25,0,60,60
ENTRE RIOS CBBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
GUTIERREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
HUMANATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,3,0,2,0,5,5
INGAVI (HUMAITA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
LA GUARDIA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,100,0,17,0,117,117
LICOMA PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
LLICA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
MACHARETI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
MONTEAGUDO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,3,0,21,0,24,24
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,7,0,3,0,10,10
PALCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
PAPEL PAMPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
PELECHUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
POCOATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
POOPO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
PORTACHUELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,4,0,0,0,4,4
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,21,0,1,0,22,22
PUERTO CARABUCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
PUERTO GONZALO MORENO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,2,0,2,2
PUERTO QUIJARRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,2,0,1,0,3,3
PUERTO SUAREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,2,0,3,3
RIBERALTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,2,0,0,0,2,2
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,2,0,0,0,2,2
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,3,0,2,0,5,5
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
SAN BUENA VENTURA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,4,0,2,0,6,6
SAN CARLOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
SAN JAVIER(BNI),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
SAN JOAQUIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,2,0,7,0,9,9
SAN JUAN DE YAPACANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
SAN JULIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
SAN PEDRO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,1,0,2,2
SAN PEDRO DE BUENA VISTA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
SAN PEDRO DE CURAHUARA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
SAN PEDRO DE TIQUINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,9,0,7,0,16,16
SANTIVAÑES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
SENA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,3,0,4,4
SORACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,8,0,8,0,16,16
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,4,0,0,0,4,4
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,2,0,2,0,4,4
TOCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,3,0,15,0,18,18
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
UYUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,3,0,3,3
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,5,0,1,0,6,6
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
VILLA RIVERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
VILLAZON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,2,0,2,2
VINTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
WALDO BALLIVIAN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,8,0,1,0,9,9
YACO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,0,0,1,0,1,1
YACUIBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
YOTALA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-07-01,0,1,0,0,0,1,1
ACHACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,1,0,1,1
ACHOCALLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
APOLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,3,0,3,0,6,6
AYO AYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,5,0,5,5
BERMEJO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
BETANZOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,6,0,6,6
BOLPEBRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,1,0,1,1
CABEZAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,37,0,37,37
CAIROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,7,0,7,7
CALACOTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,5,0,5,5
CAMARGO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,8,0,8,8
CAMIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
CARIPUYO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,13,0,13,13
CARMEN RIVERO TORREZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,11,0,12,12
CHALLAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
COBIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,3,0,5,0,8,8
COCAPATA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
COCHABAMBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,13,0,57,0,70,70
COLCAPIRHUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,4,0,2,0,6,6
COLQUECHACA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,4,0,4,4
COLQUIRI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,1,0,1,1
COMARAPA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,46,0,46,46
COROICO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,1,0,1,1
COTAGAITA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,16,0,17,17
CUEVO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,3,0,3,3
EL ALTO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,36,0,194,0,230,230
EL VILLAR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,3,0,0,0,3,3
ENTRE RIOS TRJ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
ENTRE RIOS CBBA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
ESMERALDA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
EUCALIPTUS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,1,0,1,1
GUANAY,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,2,0,3,0,5,5
GUAYARAMERIN,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,2,0,1,0,3,3
LA PAZ,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,43,0,7,0,50,50
LAS CARRERAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,4,0,4,4
LLALLAGUA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,2,0,4,0,6,6
MONTERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,5,0,4,0,9,9
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,3,0,4,0,7,7
OCURI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,3,0,3,3
OMEREQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,3,0,3,3
ORURO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,23,0,5,0,28,28
PADILLA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
PAILON,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,2,0,10,0,12,12
PALCA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
PALOS BLANCOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,1,0,1,1
POROMA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,2,0,2,2
PORVENIR,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,3,0,0,0,3,3
POTOSI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,7,0,2,0,9,9
PUCARANI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,7,0,7,7
PUERTO SILES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,1,0,1,1
PUERTO VILLARROEL,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,50,0,50,50
QUILLACOLLO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,2,0,7,0,9,9
QUIME,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,2,0,2,2
QUIRUSILLAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,1,0,1,1
RAVELO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,1,0,1,1
ROBORE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
RURRENABAQUE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
SACABA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,4,0,1,0,5,5
SALINAS DE GARCI MENDOZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
SAN BORJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,3,0,3,0,6,6
SAN IGNACIO DE VELASCO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,11,0,0,0,11,11
SAN JOSE DE CHIQUITOS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
SAN LORENZO(TJA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,3,0,8,0,11,11
SAN LUCAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,4,0,0,0,4,4
SANTA CRUZ DE LA SIERRA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,26,0,110,0,136,136
SANTIAGO DE HUARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,1,0,1,1
SICA SICA (VILLA AROMA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
SIPE SIPE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,1,0,1,1
SORACACHI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,4,0,4,4
SUCRE,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,9,0,73,0,82,82
TARIJA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,10,0,0,0,10,10
TIQUIPAYA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,4,0,5,5
TIRAQUE (CBBA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,28,0,28,28
TOMINA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,1,0,1,1
TRINIDAD,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,3,0,1,0,4,4
TUPIZA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
URIONDO (A. CONCEPCION),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,2,0,2,2
UYUNI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,0,0,1,1
VACAS,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,24,0,25,25
VIACHA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,2,0,19,0,21,21
VILA VILA,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,4,0,5,5
VILLA MONTES,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,1,0,2,0,3,3
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,1,0,1,1
VILLA RIVERO,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,0,0,26,0,26,26
VILLA TUNARI,otras vacunaciones,vph  (ninas que cumpliran 10 anos) 2da. dosis,2022-08-01,0,12,0,1,0,13,13
