,group,variable,month,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS DENTRO,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,DT 2DA. DOSIS DE 7 A 49 AÑOS FUERA,TOTALES,TOTALES,TOTALES
SAN IGNACIO DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,4,10,24,2,28,12,40
SAN JAVIER(BNI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,2,2,12,2,14,16
SAN JAVIER(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,5,21,24,29,29,50,79
SAN JOAQUIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,4,21,27,21,31,52
SAN JOSE DE CHIQUITOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,4,48,46,49,50,99
SAN JUAN DE YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,2,1,15,11,17,12,29
SAN JULIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,59,20,37,21,96,117
SAN LORENZO(PND),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,4,4,5,4,9,13
SAN LORENZO(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,2,0,5,1,7,8
SAN LUCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,11,0,0,0,11,11
SAN MATIAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,5,16,45,50,50,66,116
SAN MIGUEL DE VELASCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,9,0,2,0,11,11
SAN PABLO DE LIPEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,8,0,1,0,9,9
SAN PEDRO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,1,3,0,3,1,4
SAN PEDRO DE BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,17,0,7,0,24,24
SAN PEDRO DE CURAHUARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,3,2,7,2,10,12
SAN PEDRO DE MACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,15,1,6,1,21,22
SAN PEDRO DE TIQUINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,0,3,1,3,1,4
SAN RAFAEL,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,1,3,3,3,4,7
SAN RAMON BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,1,1,5,1,6,7
SAN RAMON SCZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
SANTA ANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,2,2,22,17,24,19,43
SANTA CRUZ DE LA SIERRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,569,1249,1510,1888,2079,3137,5216
SANTA ROSA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,1,0,0,1,1,2
SANTA ROSA DEL SARA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,10,12,12,27,22,39,61
SANTIAGO DE HUARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,0,3,7,3,7,10
SANTIAGO DE HUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,0,1,1,1,1,2
SANTIAGO DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,0,0,5,0,5,5
SANTIVAÑES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,7,9,0,1,7,10,17
SANTUARIO DE QUILLACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,0,1,1,1,1,2
SAPAHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,2,3,7,4,9,13
SHINAOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,3,12,11,1,14,13,27
SICA SICA (VILLA AROMA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,5,1,8,1,13,14
SIPE SIPE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,19,10,22,11,41,52
SOPACHUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,3,0,1,0,4,4
SORACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,2,1,4,2,6,3,9
SORATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,1,2,5,2,6,8
SUCRE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,24,61,65,74,89,135,224
TACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,0,1,0,1,0,1
TACACOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,3,6,5,5,8,11,19
TACOBAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,4,0,1,0,5,5
TACOPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,1,6,4,6,5,11
TAHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,1,0,1,0,2,2
TAPACARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,7,16,2,5,9,21,30
TARATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,0,3,1,4,1,5
TARIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,10,100,32,51,42,151,193
TARVITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,1,0,0,0,1,1
TEOPONTE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,3,4,97,67,100,71,171
TIAHUANACU,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,2,0,0,0,2,2
TINGUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,4,0,1,0,5,5
TIPUANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,10,1,4,1,14,15
TIQUIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,17,37,40,62,57,99,156
TIRAQUE (CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,5,23,31,35,36,58,94
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,1,0,0,1,1,2
TOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,2,4,2,4,4,8
TODOS SANTOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,0,0,1,0,1,1
TOLATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,1,4,1,5,2,7
TOLEDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,2,4,4,4,6,10
TOMAVE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,1,0,1,0,2,2
TORO TORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,6,0,1,0,7,7
TOTORA(CBBA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,9,0,0,0,9,9
TOTORA(ORR),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,2,2,1,3,3,6
TRINIDAD,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,20,142,11,25,31,167,198
TUPIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,9,41,6,5,15,46,61
TURCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,1,1,0,1,1,2
UMALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,2,2,0,0,2,2,4
UNCIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,11,150,20,151,31,182
URIONDO (A. CONCEPCION),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,9,6,9,7,18,25
URUBICHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,2,9,15,26,17,35,52
UYUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,18,374,11,375,29,404
VACAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,1,28,14,28,15,43
VALLEGRANDE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,2,7,5,7,7,14
VIACHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,13,45,18,15,31,60,91
VILA VILA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,1,1,3,1,4,5
VILLA CHARCAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,3,0,0,0,3,3
VILLA MONTES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,5,2,0,0,5,2,7
VILLA NUEVA (LOMA ALTA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,0,0,2,0,2,2
VILLA RIVERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,8,5,5,5,13,18
VILLA SERRANO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,2,7,0,0,2,7,9
VILLA TUNARI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,12,50,206,59,218,109,327
VILLAZON,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,3,6,1,1,4,7,11
VINTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,6,20,8,18,14,38,52
VITICHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,4,0,1,0,5,5
WALDO BALLIVIAN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,2,0,1,0,3,3
WARNES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,33,29,615,543,648,572,1220
YACO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,0,3,7,3,7,10
YACUIBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,7,30,0,3,7,33,40
YANACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,4,2,0,0,4,2,6
YAPACANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,5,6,106,151,111,157,268
YOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,0,7,0,0,0,7,7
YOTALA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,0,13,28,14,28,42
ZUDAÑEZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-04-01,1,0,1,1,2,1,3
ACACIO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,3,0,0,2,3,5
ACHACACHI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,25,19,23,21,48,69
ACHOCALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,38,21,43,23,81,104
AIQUILE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,3,3,4,11,7,14,21
ALTO BENI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,9,0,0,2,9,11
ANCORAIMES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,4,14,7,14,11,25
ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,2,2,2,3,5
ANTEQUERA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,5,6,8,11,13,17,30
ANZALDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,0,2,0,2,2
APOLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,17,18,19,20,36,56
ARAMPAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,0,1,0,1,1
ARANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,9,5,3,2,12,7,19
ARBIETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,10,4,2,6,12,18
ARQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,4,13,10,14,14,28
ASCENCION DE GUARAYOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,7,46,0,0,7,46,53
ATOCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,12,1,4,2,16,18
AUCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,0,12,7,13,7,20
AYATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,3,2,4,2,7,9
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,8,2,8,4,16,20
AZURDUY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,4,0,0,0,4,4
BATALLAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,3,12,0,1,3,13,16
BAURES,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,2,0,0,1,2,3
BELEN DE ANDAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,1,0,1,0,1
BELLA FLOR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,0,3,0,3,3
BERMEJO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,22,24,1,3,23,27,50
BETANZOS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,7,2,5,4,12,16
BOLPEBRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,4,1,4,1,5
BUENA VISTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,23,1,16,2,39,41
CABEZAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,3,6,5,6,8,12,20
CAIROMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,13,0,3,0,16,16
"CAIZA ""D""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,15,35,32,35,47,82
CAJUATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,7,0,2,2,9,11
CALACOTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,0,4,0,5,5
CALAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,5,1,7,1,12,13
CAMARGO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,0,0,0,1,0,1
CAMIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,5,0,0,2,5,7
CAPINOTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,5,2,5,4,10,6,16
CAQUIAVIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,3,0,1,0,4,4
CARACOLLO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,15,41,3,2,18,43,61
CARANAVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,8,48,102,124,110,172,282
CARMEN RIVERO TORREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,11,1,5,3,16,19
CATACORA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
CHALLAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,3,25,3,15,6,40,46
CHAQUI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,1,3,1,3,4
CHARAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,4,8,10,8,14,16,30
CHARAÑA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,4,0,0,0,4,4
CHAYANTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,2,0,2,0,4,4
CHIMORE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,6,10,118,6,124,16,140
CHIPAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
CHOQUE COTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,5,0,5,1,10,11
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,18,10,15,12,33,45
CHUMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,2,0,1,0,3,3
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,9,17,9,18,27
CKOCHAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,7,1,2,3,9,12
CLIZA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,3,2,6,4,9,13
COBIJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,16,40,18,15,34,55,89
COCAPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,5,3,11,5,16,21
COCHABAMBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,135,512,513,641,648,1153,1801
COLCAPIRHUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,5,10,19,18,24,28,52
"COLCHA ""K""",otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,17,22,0,0,17,22,39
COLLANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,5,0,0,0,5,5
COLOMI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,21,0,1,2,22,24
COLPA BELGICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,3,0,0,1,3,4
COLQUECHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,16,1,5,3,21,24
COLQUENCHA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,3,0,0,2,3,5
COLQUIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,2,0,1,0,3,3
COMANCHE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,3,0,0,0,3,3
COMARAPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,8,0,0,2,8,10
COMBAYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,0,1,0,1,1
CONCEPCION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,3,5,4,2,7,7,14
COPACABANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,4,0,3,0,7,7
CORIPATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,1,8,7,9,8,17
CORO CORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,3,1,1,1,4,5
COROICO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,9,0,2,1,11,12
CORQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,5,1,0,2,5,7
COTAGAITA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,7,8,0,0,7,8,15
CUATRO CAÑADAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,6,32,3,7,9,39,48
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,1,1,1,1,2
CUEVO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,3,3,6,3,9,12
CURAHUARA DE CARANGAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,2,2,0,3,2,5
CURVA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
EL ALTO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,179,772,493,861,672,1633,2305
EL CHORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,3,0,0,0,3,3
EL PUENTE(STC),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,2,2,4,2,6,8
EL PUENTE(TJA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,2,0,0,0,2,2
EL TORNO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,3,12,0,0,3,12,15
EL VILLAR,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,4,1,3,3,7,10
ENTRE RIOS CBBA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,9,30,5,9,14,39,53
ESCOMA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,3,0,0,0,3,3
ESMERALDA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,2,1,2,2,4,6
EUCALIPTUS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,2,1,7,1,9,10
EXALTACION,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,33,13,33,13,46
FERNANDEZ ALONSO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,6,2,0,3,6,9
FILADELFIA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,4,5,1,7,5,12
GAIOC JATUN AYLLU YURA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,9,17,0,0,9,17,26
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,31,20,31,21,52
GUANAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,7,18,25,43,32,61,93
GUAYARAMERIN,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,7,26,75,70,82,96,178
GUTIERREZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,4,0,0,0,4,4
HUACARETA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,3,0,1,0,4,4
HUACHACALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,0,0,0,1,0,1
HUANUNI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,7,12,1,7,8,19,27
HUARACAJE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,1,0,0,2,1,3
HUARINA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,3,0,2,0,5,5
HUATAJATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,9,1,9,1,10
HUAYLLAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,6,2,1,7,7,9,16
ICHOCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,0,4,0,4,4
ICLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,2,0,1,0,3,3
INCAHUASI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,6,5,0,7,6,12,18
INGAVI (HUMAITA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,0,0,0,1,0,1
INQUISIVI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,2,0,0,1,2,3
IRUPANA (VILLA DE LANZA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,9,11,9,11,20
IXIAMAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,5,5,15,9,20,14,34
JESUS DE MACHACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,9,8,9,9,18
LA ASUNTA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,34,38,40,37,74,75,149
LA PAZ,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,108,374,854,1113,962,1487,2449
LAJA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,10,2,2,4,12,16
LAS CARRERAS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,0,2,0,2,2
LICOMA PAMPA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,8,41,58,85,66,126,192
LLICA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,0,5,1,6,1,7
LORETO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,19,20,19,21,40
LURIBAY,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,5,25,27,25,32,57
MACHACAMARCA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
MACHARETI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
MAGDALENA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,0,12,12,12,12,24
MAIRANA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,0,0,0,1,0,1
MALLA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,2,31,40,31,42,73
MAPIRI,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,4,15,39,43,43,58,101
MECAPACA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,7,0,1,0,8,8
MINEROS,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,18,7,1,9,19,28
MIZQUE,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,0,2,0,3,3
MOCOMOCO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,0,2,0,3,3
MOJOCOYA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,1,0,0,1,1,2
MONTEAGUDO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,1,5,0,0,1,5,6
MONTERO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,56,147,61,100,117,247,364
MORO MORO,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,2,0,0,0,2,0,2
MOROCHATA,otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,4,3,4,4,8
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,dt 2da. dosis de 7 a 49 anos,2022-05-01,0,1,0,0,0,1,1
