,group,variable,month,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS DENTRO,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,INFLUENZA ESTACIONAL A PERSONAS CON ENFERMEDADES CRÓNICAS FUERA,TOTALES,TOTALES,TOTALES
ROBORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,1,8,11,8,12,20
SABAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,3,2,19,15,22,17,39
SACABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,1,2,0,5,1,7,8
SACACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,6,20,19,34,25,54,79
SAIPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,24,23,13,19,37,42,79
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,1,2,30,34,31,36,67
SAMAIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,1,9,1,2,2,11,13
SAN AGUSTIN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,1,0,1,0,2,2
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,0,10,16,10,16,26
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,52,48,5,7,57,55,112
SAN BORJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,1,1,0,0,1,1,2
SAN BUENA VENTURA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,0,18,37,18,37,55
SAN CARLOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,22,36,275,408,297,444,741
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,2,3,0,0,2,3,5
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,5,23,464,301,469,324,793
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,0,63,79,63,79,142
SAN MATIAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,0,9,10,9,10,19
SAN PEDRO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,10,16,34,51,44,67,111
SAN PEDRO DE BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,12,21,30,37,42,58,100
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,2,0,5,4,7,4,11
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,15,8,5,4,20,12,32
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,2,3,4,3,6,9
SAN RAFAEL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,1,2,0,0,1,2,3
SANTA ANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,0,0,2,0,2,2
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,1805,3236,10756,12813,12561,16049,28610
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,7,8,75,115,82,123,205
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,0,7,5,7,5,12
SANTIAGO DE HUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,1,6,14,13,15,19,34
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,1,1,0,1,1,2,3
SAPAHAQUI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,1,3,1,4,2,7,9
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,2,2,7,9,9,11,20
SORACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,2,1,3,10,5,11,16
SORATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,5,5,20,19,25,24,49
SUCRE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,122,185,542,1213,664,1398,2062
TACACOMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,8,5,26,45,34,50,84
TACOBAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,6,11,22,41,28,52,80
TAHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,11,18,5,3,16,21,37
TARACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,5,8,0,0,5,8,13
TARIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,2,7,0,0,2,7,9
TEOPONTE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,1,4,0,1,1,5,6
TIAHUANACU,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,4,5,0,1,4,6,10
TINGUIPAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,0,2,3,2,3,5
TOLATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,3,5,8,3,11,8,19
TOLEDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,3,5,4,5,7,12
TOMAVE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,8,14,17,35,25,49,74
TORO TORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,9,7,11,23,20,30,50
TOTORA(CBBA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,17,30,58,63,75,93,168
TOTORA(ORR),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,1,0,0,7,1,7,8
TRIGAL,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,5,13,5,14,10,27,37
TUPIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,90,178,54,87,144,265,409
TURCO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,0,4,2,4,2,6
UNCIA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,6,13,90,180,96,193,289
URUBICHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,22,67,19,38,41,105,146
UYUNI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,7,22,91,121,98,143,241
VALLEGRANDE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,6,11,30,58,36,69,105
VIACHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,9,13,5,14,14,27,41
VILLAZON,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,12,27,64,133,76,160,236
VITICHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,2,3,1,3,3,6,9
WALDO BALLIVIAN,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,0,0,2,0,2,2
WARNES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,111,253,527,843,638,1096,1734
YACO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,0,1,3,2,3,3,6
YANACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,20,27,54,74,74,101,175
YAPACANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,21,19,103,141,124,160,284
YOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-04-01,13,21,25,45,38,66,104
ACACIO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,0,2,3,2,3,5
ACHACACHI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,19,37,21,22,40,59,99
ACHOCALLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,19,29,0,2,19,31,50
AIQUILE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,49,30,9,25,58,55,113
ALALAY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,0,1,1,1,1,2
ALCALA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,10,15,12,12,22,27,49
ALTO BENI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,12,6,21,19,33,25,58
ANCORAIMES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,3,1,1,1,4,5
ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,0,0,4,0,4,4
ANTEQUERA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,5,2,10,22,15,24,39
ANZALDO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,0,1,2,1,2,3
APOLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,19,20,8,19,27,39,66
ARANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,9,5,24,23,33,28,61
ARBIETO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,48,70,65,95,113,165,278
ARQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,22,11,14,12,36,23,59
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,6,11,0,0,6,11,17
ATOCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,8,8,14,5,22,13,35
AYATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,3,3,9,8,12,11,23
AYO AYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,3,4,6,9,9,13,22
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,5,14,59,57,64,71,135
AZURDUY,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,3,10,14,33,17,43,60
BATALLAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,3,1,0,2,3,3,6
BAURES,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,1,0,0,0,1,0,1
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,1,3,3,3,4,7
BELLA FLOR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,5,3,11,22,16,25,41
BERMEJO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,47,58,20,39,67,97,164
BOLIVAR,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,2,1,10,22,12,23,35
BOLPEBRA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,2,2,18,22,20,24,44
BOYUIBE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,5,4,31,77,36,81,117
BUENA VISTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,8,7,7,25,15,32,47
CABEZAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,7,11,9,15,16,26,42
CAIROMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,0,6,1,6,1,7
CAJUATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,8,33,2,5,10,38,48
CALACOTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,0,3,9,3,9,12
CALAMARCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,1,2,1,0,2,2,4
CAMARGO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,2,1,11,18,13,19,32
CAMIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,36,52,16,30,52,82,134
CAPINOTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,26,27,120,162,146,189,335
CAQUIAVIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,2,4,2,0,4,4,8
CARACOLLO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,88,62,49,6,137,68,205
CARANAVI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,33,39,102,151,135,190,325
CARAPARI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,16,19,23,50,39,69,108
CARIPUYO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,0,2,3,2,3,5
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,1,1,1,6,2,7,9
CATACORA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,0,0,3,0,3,3
CHACARILLA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,1,3,5,6,6,9,15
CHALLAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,9,37,99,161,108,198,306
CHARAGUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,9,14,13,9,22,23,45
CHARAÑA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,0,0,2,0,2,2
CHAYANTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,7,6,23,47,30,53,83
CHIMORE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,36,47,40,53,76,100,176
CHOQUE COTA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,0,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,5,6,10,9,15,15,30
CHUMA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,4,7,10,12,14,19,33
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,1,0,0,0,1,1
CLIZA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,15,29,28,36,43,65,108
COBIJA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,102,70,147,188,249,258,507
COCAPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,12,17,10,36,22,53,75
COCHABAMBA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,2523,3059,3602,4544,6125,7603,13728
COIPASA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,0,1,2,1,2,3
COLCAPIRHUA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,75,101,947,913,1022,1014,2036
"COLCHA ""K""",otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,2,10,0,3,2,13,15
COLLANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,5,5,1,2,6,7,13
COLOMI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,10,23,59,32,69,55,124
COLPA BELGICA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,4,3,0,0,4,3,7
COLQUENCHA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,14,33,0,0,14,33,47
COLQUIRI,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,9,12,65,51,74,63,137
COMANCHE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,1,2,0,0,1,2,3
COMARAPA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,12,16,9,12,21,28,49
COMBAYA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,1,1,1,0,2,1,3
CONCEPCION,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,38,31,91,88,129,119,248
COPACABANA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,1,5,22,36,23,41,64
CORIPATA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,3,5,21,22,24,27,51
CORO CORO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,1,5,4,6,5,11,16
COROICO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,46,51,67,67,113,118,231
CORQUE,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,4,3,9,10,13,13,26
COTAGAITA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,8,12,10,17,18,29,47
COTOCA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,48,60,56,44,104,104,208
CUATRO CAÑADAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,6,19,4,4,10,23,33
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,1,6,7,11,8,17,25
CUEVO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,2,3,1,0,3,3,6
CULPINA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,45,75,29,104,74,179,253
CURAHUARA DE CARANGAS,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,2,1,0,4,2,5,7
CURVA,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,0,0,0,1,0,1,1
DESAGUADERO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,1,3,0,0,1,3,4
EL ALTO,otras vacunaciones,influenza estacional a personas con enfermedades cronicas,2022-05-01,620,969,1134,1330,1754,2299,4053
