,group,variable,month,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS DENTRO,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,VPH (NIÑAS QUE CUMPLIRAN 10 AÑOS) 1RA. DOSIS FUERA,TOTALES,TOTALES,TOTALES
TOMINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,22,0,9,0,31,31
TORO TORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,10,0,23,0,33,33
TOTORA(CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,0,0,72,0,72,72
TOTORA(ORR),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,10,0,9,0,19,19
TRINIDAD,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,45,0,317,0,362,362
TUPIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,119,0,84,0,203,203
TURCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,3,0,10,0,13,13
UMALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,0,0,12,0,12,12
UNCIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,5,0,68,0,73,73
URIONDO (A. CONCEPCION),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,4,0,64,0,68,68
URUBICHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,29,0,34,0,63,63
UYUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,14,0,149,0,163,163
VACAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,0,0,11,0,11,11
VALLEGRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,29,0,3,0,32,32
VIACHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,6,0,173,0,179,179
VILA VILA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,5,0,37,0,42,42
VILLA CHARCAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,15,0,47,0,62,62
VILLA MONTES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,1,0,75,0,76,76
VILLA NUEVA (LOMA ALTA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,1,0,3,0,4,4
VILLA RIVERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,0,0,13,0,13,13
VILLA SERRANO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,2,0,16,0,18,18
VILLA TUNARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,8,0,183,0,191,191
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,10,0,48,0,58,58
VILLAZON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,20,0,172,0,192,192
VINTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,8,0,356,0,364,364
VITICHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,35,0,25,0,60,60
WALDO BALLIVIAN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,1,0,0,0,1,1
WARNES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,58,0,433,0,491,491
YACO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,4,0,26,0,30,30
YACUIBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,3,0,119,0,122,122
YAMPARAEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,0,0,3,0,3,3
YANACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,4,0,24,0,28,28
YAPACANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,9,0,11,0,20,20
YOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,22,0,20,0,42,42
YOTALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,2,0,22,0,24,24
YUNCHARA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,5,0,22,0,27,27
ZUDAÑEZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-04-01,0,1,0,7,0,8,8
ACACIO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,8,0,8,8
ACHACACHI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,1,0,1,1
ACHOCALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,3,0,4,4
AIQUILE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,21,0,21,21
ALALAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,3,0,3,3
ALCALA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,19,0,19,19
ALTO BENI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,4,0,45,0,49,49
ANCORAIMES,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,8,0,9,9
ANZALDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,1,0,1,1
APOLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,4,0,4,4
ARAMPAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,10,0,10,10
ARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,2,0,1,0,3,3
ARBIETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,12,0,13,13
ARQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,10,0,10,10
ASCENCION DE GUARAYOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,2,0,24,0,26,26
ATOCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,69,0,69,69
AUCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,5,0,9,0,14,14
AYATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,2,0,2,2
AYO AYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,2,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,10,0,10,10
AZURDUY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,3,0,13,0,16,16
BATALLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,8,0,8,8
BELEN DE ANDAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,5,0,6,6
BELLA FLOR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,0,0,1,1
BERMEJO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,15,0,35,0,50,50
BETANZOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,4,0,23,0,27,27
BOLIVAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,1,0,1,1
BOLPEBRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,5,0,6,0,11,11
BOYUIBE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,0,0,1,1
BUENA VISTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,4,0,10,0,14,14
CABEZAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,16,0,57,0,73,73
CAIROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,8,0,8,8
"CAIZA ""D""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,10,0,10,10
CAJUATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,2,0,2,2
CALACOTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,3,0,3,3
CALAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,10,0,10,10
CAMARGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,49,0,16,0,65,65
CAMIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,11,0,73,0,84,84
CAPINOTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,76,0,76,76
CAQUIAVIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,2,0,2,2
CARACOLLO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,7,0,6,0,13,13
CARANAVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,5,0,2,0,7,7
CARAPARI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,2,0,9,0,11,11
CARIPUYO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,2,0,3,3
CATACORA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,1,0,1,1
CHALLAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,9,0,64,0,73,73
CHAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,3,0,6,0,9,9
CHARAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,13,0,32,0,45,45
CHAYANTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,9,0,10,10
CHIMORE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,8,0,229,0,237,237
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,10,0,10,10
CHUMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,1,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,11,0,11,11
CKOCHAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,25,0,33,0,58,58
CLIZA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,3,0,3,3
COBIJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,4,0,19,0,23,23
COCAPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,9,0,29,0,38,38
COCHABAMBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,141,0,611,0,752,752
COLCAPIRHUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,12,0,37,0,49,49
"COLCHA ""K""",otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,1,0,1,1
COLLANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,4,0,4,4
COLOMI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,31,0,31,31
COLPA BELGICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,3,0,0,0,3,3
COLQUECHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,1,0,1,1
COLQUENCHA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,3,0,4,4
COLQUIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,0,0,1,1
COMARAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,16,0,13,0,29,29
CONCEPCION,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,17,0,164,0,181,181
COPACABANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,9,0,10,10
CORIPATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,28,0,28,28
CORO CORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,5,0,3,0,8,8
COROICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,2,0,1,0,3,3
CORQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,3,0,4,4
COTAGAITA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,12,0,22,0,34,34
COTOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,17,0,102,0,119,119
CUATRO CAÑADAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,7,0,2,0,9,9
CUEVO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,0,0,1,1
CULPINA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,3,0,10,0,13,13
CURAHUARA DE CARANGAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,1,0,2,2
CURVA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,3,0,3,3
DESAGUADERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,7,0,7,7
EL ALTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,348,0,1229,0,1577,1577
EL CHORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,0,0,1,1
EL PUENTE(STC),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,16,0,16,16
EL TORNO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,66,0,40,0,106,106
EL VILLAR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,16,0,17,17
ENTRE RIOS TRJ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,16,0,15,0,31,31
ENTRE RIOS CBBA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,307,0,308,308
ESCOMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,9,0,10,10
EUCALIPTUS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,10,0,10,10
EUREKA (SANTOS MERCADO),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,6,0,5,0,11,11
FERNANDEZ ALONSO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,2,0,10,0,12,12
FILADELFIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,2,0,5,0,7,7
GAIOC JATUN AYLLU YURA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,7,0,7,7
GENERAL SAAVEDRA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,25,0,24,0,49,49
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,6,0,6,6
GUANAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,17,0,15,0,32,32
GUAQUI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,20,0,20,20
GUAYARAMERIN,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,5,0,55,0,60,60
GUTIERREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,76,0,36,0,112,112
HUACARETA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,5,0,10,0,15,15
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,3,0,4,4
HUACHACALLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,0,0,1,1
HUANUNI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,67,0,68,68
HUAYLLAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,5,0,0,0,5,5
HUMANATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,10,0,10,10
ICHOCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,3,0,3,3
ICLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,3,0,16,0,19,19
INQUISIVI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,1,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,3,0,3,3
IXIAMAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,5,0,5,5
JESUS DE MACHACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,12,0,12,12
LA ASUNTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,3,0,4,0,7,7
LA GUARDIA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,40,0,16,0,56,56
LA PAZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,125,0,632,0,757,757
LAGUNILLAS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,3,0,3,3
LAJA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,4,0,5,5
LICOMA PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,0,0,1,1
LLALLAGUA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,24,0,25,25
LLICA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,4,0,4,4
LORETO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,19,0,19,19
LURIBAY,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,11,0,12,12
MACHACAMARCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,2,0,2,2
MACHARETI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,2,0,6,0,8,8
MAGDALENA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,0,0,1,1
MAIRANA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,1,0,1,1
MAPIRI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,55,0,56,56
MECAPACA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,2,0,13,0,15,15
MINEROS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,4,0,0,0,4,4
MIZQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,4,0,4,4
MOCOMOCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,5,0,5,5
MOJOCOYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,8,0,40,0,48,48
MONTEAGUDO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,2,0,17,0,19,19
MONTERO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,14,0,236,0,250,250
MORO MORO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,3,0,3,3
MOROCHATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,21,0,21,21
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,2,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,3,0,0,0,3,3
OCURI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,1,0,2,2
OKINAWA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,3,0,0,0,3,3
OMEREQUE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,3,0,3,3
ORURO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,46,0,565,0,611,611
PADCAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,21,0,34,0,55,55
PADILLA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,74,0,2,0,76,76
PAILON,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,5,0,193,0,198,198
PALCA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,7,0,17,0,24,24
PALOS BLANCOS,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,3,0,9,0,12,12
PAMPA GRANDE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,1,0,1,1
PAPEL PAMPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,2,0,3,0,5,5
PASORAPA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,0,0,1,1
PATACAMAYA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,5,0,6,6
PELECHUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,2,0,6,0,8,8
POCOATA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,15,0,15,15
POCONA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,4,0,4,4
POJO (CBBA),otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,4,0,4,4
POOPO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,2,0,1,0,3,3
PORCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,38,0,38,38
POROMA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,29,0,30,30
PORONGO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,3,0,3,0,6,6
PORTACHUELO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,3,0,0,0,3,3
PORVENIR,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,3,0,4,4
POSTRER VALLE,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,5,0,1,0,6,6
POTOSI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,150,0,754,0,904,904
PRESTO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,4,0,4,4
PUCARANI,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,5,0,5,5
PUERTO ACOSTA,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,21,0,21,21
PUERTO CARABUCO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,2,0,8,0,10,10
PUERTO GONZALO MORENO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,1,0,36,0,37,37
PUERTO QUIJARRO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,7,0,37,0,44,44
PUERTO RICO,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,0,0,10,0,10,10
PUERTO SUAREZ,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,21,0,1,0,22,22
PUERTO VILLARROEL,otras vacunaciones,vph (ninas que cumpliran 10 anos) 1ra. dosis,2022-05-01,0,12,0,258,0,270,270
