,group,variable,month,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS DENTRO,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,INFLUENZA ESTACIONAL EN MAYORES DE 60 AÑOS FUERA,TOTALES,TOTALES,TOTALES
RIBERALTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,65,71,33,40,98,111,209
ROBORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,7,5,2,2,9,7,16
RURRENABAQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,45,32,20,15,65,47,112
SABAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,5,11,0,0,5,11,16
SACABA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,432,518,816,1102,1248,1620,2868
SACABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,9,11,58,82,67,93,160
SAIPINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,0,1,1,0,1,1,2
SALINAS DE GARCI MENDOZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,7,1,10,23,17,24,41
SAMAIPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,18,15,0,1,18,16,34
SAN AGUSTIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,7,8,3,5,10,13,23
SAN ANDRES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,6,4,15,16,21,20,41
SAN ANDRES DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,34,26,74,85,108,111,219
SAN ANTONIO DE LOMERIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,18,18,20,10,38,28,66
SAN BENITO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,37,50,128,187,165,237,402
SAN BORJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,4,7,20,21,24,28,52
SAN BUENA VENTURA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,3,4,23,19,26,23,49
SAN CARLOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,8,6,7,7,15,13,28
SAN IGNACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,4,2,13,14,17,16,33
SAN IGNACIO DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,33,37,12,14,45,51,96
SAN JAVIER(BNI),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,7,9,0,2,7,11,18
SAN JAVIER(STC),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,23,25,1,0,24,25,49
SAN JOAQUIN,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,2,4,0,0,2,4,6
SAN JOSE DE CHIQUITOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,0,0,2,1,2,1,3
SAN JUAN DE YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,9,15,1,0,10,15,25
SAN JULIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,69,59,109,127,178,186,364
SAN LORENZO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,2,2,10,9,12,11,23
SAN LORENZO(TJA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,71,83,66,86,137,169,306
SAN LUCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,4,5,0,0,4,5,9
SAN MATIAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,28,25,3,5,31,30,61
SAN MIGUEL DE VELASCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,12,12,15,23,27,35,62
SAN PEDRO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,2,0,19,10,21,10,31
SAN PEDRO DE CURAHUARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,0,0,15,17,15,17,32
SAN PEDRO DE MACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,2,1,15,17,17,18,35
SAN PEDRO DE TIQUINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,0,1,4,6,4,7,11
SAN PEDRO(PND),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,0,0,5,0,5,0,5
SAN RAMON BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,11,14,8,13,19,27,46
SAN RAMON SCZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,6,8,1,0,7,8,15
SANTA ANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,0,0,31,42,31,42,73
SANTA CRUZ DE LA SIERRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,1446,1637,156,130,1602,1767,3369
SANTA ROSA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,10,21,0,0,10,21,31
SANTA ROSA DEL SARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,23,26,6,5,29,31,60
SANTIAGO DE CALLAPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,5,2,10,7,15,9,24
SANTIAGO DE HUARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,4,9,31,21,35,30,65
SANTIAGO DE MACHACA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,3,5,9,15,12,20,32
SANTIVAÑES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,29,32,46,76,75,108,183
SAPAHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,28,19,15,16,43,35,78
SENA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,1,1,20,13,21,14,35
SHINAOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,43,34,64,65,107,99,206
SICA SICA (VILLA AROMA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,26,27,65,60,91,87,178
SICAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,6,4,67,79,73,83,156
SIPE SIPE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,70,65,289,421,359,486,845
SOPACHUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,8,8,11,33,19,41,60
SORACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,4,4,2,10,6,14,20
SORATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,3,1,16,18,19,19,38
SUCRE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,488,730,508,613,996,1343,2339
TACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,0,0,9,23,9,23,32
TACACOMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,0,1,0,0,0,1,1
TACOPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,24,25,127,167,151,192,343
TAPACARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,92,96,182,203,274,299,573
TARABUCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,5,10,34,34,39,44,83
TARACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,13,21,19,20,32,41,73
TARATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,34,52,87,102,121,154,275
TARIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,1044,1143,436,561,1480,1704,3184
TARVITA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,5,10,13,16,18,26,44
TEOPONTE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,29,27,24,17,53,44,97
TIAHUANACU,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,38,25,39,50,77,75,152
TIPUANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,17,7,63,45,80,52,132
TIQUIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,123,159,221,323,344,482,826
TIRAQUE (CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,42,54,117,161,159,215,374
TOCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,23,28,59,89,82,117,199
TODOS SANTOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,0,0,3,3,3,3,6
TOLATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,18,23,30,42,48,65,113
TOLEDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,11,8,0,0,11,8,19
TOMAVE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,0,1,3,6,3,7,10
TOMINA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,2,1,9,11,11,12,23
TORO TORO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,1,1,28,36,29,37,66
TOTORA(CBBA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,9,22,10,13,19,35,54
TOTORA(ORR),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,21,15,26,36,47,51,98
TRIGAL,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,3,2,0,0,3,2,5
TRINIDAD,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,66,75,13,20,79,95,174
TUPIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,92,70,55,87,147,157,304
TURCO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,8,3,18,11,26,14,40
UMALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,1,2,5,6,6,8,14
UNCIA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,5,12,96,160,101,172,273
URIONDO (A. CONCEPCION),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,4,6,12,16,16,22,38
URUBICHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,1,0,0,0,1,0,1
UYUNI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,42,56,64,98,106,154,260
VACAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,15,30,18,27,33,57,90
VALLEGRANDE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,20,29,56,51,76,80,156
VIACHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,84,109,59,87,143,196,339
VILA VILA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,4,3,57,75,61,78,139
VILLA CHARCAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,0,4,3,2,3,6,9
VILLA MONTES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,75,67,200,193,275,260,535
VILLA RIVERO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,28,36,81,121,109,157,266
VILLA SERRANO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,38,66,59,70,97,136,233
VILLA TUNARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,184,116,115,111,299,227,526
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,14,4,20,28,34,32,66
VILLAZON,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,88,88,56,69,144,157,301
VINTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,108,135,198,276,306,411,717
WALDO BALLIVIAN,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,0,0,10,10,10,10,20
WARNES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,57,58,13,32,70,90,160
YACO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,17,8,14,16,31,24,55
YACUIBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,311,320,330,242,641,562,1203
YAMPARAEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,1,0,4,6,5,6,11
YANACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,6,2,3,3,9,5,14
YAPACANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,15,12,47,41,62,53,115
YOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,5,5,24,32,29,37,66
YOTALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,15,13,25,47,40,60,100
YUNCHARA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,8,10,81,117,89,127,216
YUNGUYO DE LITORAL,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,3,0,0,0,3,0,3
ZUDAÑEZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-05-01,25,15,42,37,67,52,119
ACACIO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,8,10,41,49,49,59,108
ACHACACHI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,52,35,93,123,145,158,303
ACHOCALLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,30,33,2,1,32,34,66
AIQUILE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,65,71,104,127,169,198,367
ALALAY,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,3,9,50,69,53,78,131
ALCALA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,19,32,22,24,41,56,97
ALTO BENI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,18,16,17,16,35,32,67
ANCORAIMES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,16,13,117,137,133,150,283
ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,6,3,9,9,15,12,27
ANTEQUERA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,10,9,11,12,21,21,42
ANZALDO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,5,4,40,52,45,56,101
APOLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,13,17,67,50,80,67,147
ARAMPAMPA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,2,3,71,92,73,95,168
ARANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,23,39,50,68,73,107,180
ARBIETO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,48,64,67,123,115,187,302
ARQUE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,28,49,65,65,93,114,207
ASCENCION DE GUARAYOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,8,4,0,0,8,4,12
ATOCHA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,24,27,33,42,57,69,126
AUCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,25,15,10,19,35,34,69
AYATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,30,55,52,72,82,127,209
AYO AYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,6,14,38,47,44,61,105
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,68,79,357,393,425,472,897
AZURDUY,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,11,13,8,9,19,22,41
BATALLAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,22,19,62,76,84,95,179
BAURES,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,55,60,2,2,57,62,119
BELEN DE ANDAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,0,1,10,17,10,18,28
BELEN DE URMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,8,6,14,13,22,19,41
BELLA FLOR,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,5,4,13,6,18,10,28
BERMEJO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,98,120,202,216,300,336,636
BETANZOS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,64,71,185,231,249,302,551
BOLIVAR,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,8,8,63,66,71,74,145
BOLPEBRA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,1,1,4,1,5,2,7
BOYUIBE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,11,22,20,23,31,45,76
BUENA VISTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,28,29,37,34,65,63,128
CABEZAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,18,42,77,63,95,105,200
CAIROMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,22,15,123,96,145,111,256
"CAIZA ""D""",otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,3,5,27,54,30,59,89
CAJUATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,25,21,12,5,37,26,63
CALACOTO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,38,17,159,205,197,222,419
CALAMARCA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,20,27,17,23,37,50,87
CAMARGO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,35,44,134,202,169,246,415
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,33,42,12,4,45,46,91
CAMIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,117,124,73,99,190,223,413
CAPINOTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,27,38,114,169,141,207,348
CAQUIAVIRI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,27,18,37,58,64,76,140
CARACOLLO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,32,48,36,30,68,78,146
CARANAVI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,110,87,72,54,182,141,323
CARAPARI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,34,37,158,172,192,209,401
CARIPUYO,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,14,9,136,158,150,167,317
CARMEN RIVERO TORREZ,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,7,10,27,26,34,36,70
CATACORA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,1,4,10,14,11,18,29
CHACARILLA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,4,8,14,14,18,22,40
CHALLAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,8,16,53,75,61,91,152
CHAQUI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,31,35,90,109,121,144,265
CHARAGUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,30,34,19,23,49,57,106
CHARAÑA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,8,5,35,39,43,44,87
CHAYANTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,30,42,94,109,124,151,275
CHIMORE,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,33,35,59,35,92,70,162
CHIPAYA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,0,0,0,1,0,1,1
CHOQUE COTA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,5,5,4,4,9,9,18
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,19,13,27,13,46,26,72
CHUMA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,18,15,25,27,43,42,85
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,12,25,70,80,82,105,187
CKOCHAS,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,40,54,60,69,100,123,223
CLIZA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,39,45,95,158,134,203,337
COBIJA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,45,37,147,173,192,210,402
COCAPATA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,92,70,101,109,193,179,372
COCHABAMBA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,1149,1426,792,1027,1941,2453,4394
COIPASA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,3,3,0,0,3,3,6
COLCAPIRHUA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,48,64,270,374,318,438,756
"COLCHA ""K""",otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,58,44,62,85,120,129,249
COLLANA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,20,16,13,22,33,38,71
COLOMI,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,46,63,19,31,65,94,159
COLPA BELGICA,otras vacunaciones,influenza estacional en mayores de 60 anos,2022-06-01,0,1,0,1,0,2,2
