,group,variable,month,DPT 4TA DOSIS CANTIDAD,DPT 4TA DOSIS CANTIDAD,TOTALES
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,1,1
CAMIRI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,5,0,5
CAPINOTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,6,7
CAQUIAVIRI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,11,11
CARACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,7,1,8
CHAQUI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,11,11
CHIMORE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,4,5
COBIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,16,9,25
COCAPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,9,3,12
COCHABAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,269,4,273
"COLCHA ""K""",vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,14,14
COLLANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,0,1
COLOMI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,2,7,9
COLQUECHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,2,0,2
COLQUIRI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,8,8
COMANCHE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,4,4
CORO CORO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,5,0,5
COTAGAITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,6,9,15
COTOCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,29,36,65
CULPINA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,13,1,14
EL ALTO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,222,155,377
EL PUENTE(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,2,3
EL TORNO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,11,7,18
EL VILLAR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,14,5,19
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,4,4,8
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,21,7,28
EXALTACION,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,7,7
FILADELFIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,4,4
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,1,1
GUAQUI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,18,1,19
HUARACAJE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,5,6
INCAHUASI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,14,10,24
INQUISIVI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,6,6
JESUS DE MACHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,2,6,8
LA GUARDIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,28,0,28
LA PAZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,117,18,135
LAGUNILLAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,5,0,5
LICOMA PAMPA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,6,2,8
LLALLAGUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,7,9,16
MACHARETI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,3,0,3
MAGDALENA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,2,19,21
MAIRANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,4,1,5
MONTEAGUDO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,12,8,20
MONTERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,35,21,56
MORO MORO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,4,4
MOROCHATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,0,1
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,2,0,2
OKINAWA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,5,8,13
OMEREQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,2,2
ORURO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,69,2,71
PADCAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,5,5
PAILON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,11,20,31
PAZÑA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,2,0,2
POCOATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,17,17
POCONA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,4,4
POTOSI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,69,1,70
PUERTO CARABUCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,28,28
PUERTO SUAREZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,15,0,15
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,14,10,24
QUILLACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,8,4,12
QUIME,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,10,10
RAVELO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,2,2
REYES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,15,0,15
RIBERALTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,31,8,39
RURRENABAQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,13,14
SACABA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,23,20,43
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,5,7,12
SAMAIPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,3,0,3
SAN ANDRES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,5,2,7
SAN BORJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,27,18,45
SAN IGNACIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,15,25,40
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,19,1,20
SAN JOAQUIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,2,7,9
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,4,0,4
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,0,1
SAN JULIAN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,3,3
SAN LORENZO(PND),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,4,4
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,0,1
SAN LUCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,8,8,16
SAN MATIAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,4,2,6
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,3,0,3
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,10,10
SAN RAMON BENI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,11,11
SANTA ANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,16,12,28
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,493,43,536
SANTA ROSA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,11,0,11
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,4,5
SAPAHAQUI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,8,8
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,3,0,3
SIPE SIPE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,7,4,11
SORATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,4,4
SUCRE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,63,15,78
TACOPAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,6,4,10
TARATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,3,1,4
TARIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,49,11,60
TARVITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,4,12,16
TIQUIPAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,2,0,2
TRIGAL,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,27,27
TRINIDAD,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,43,10,53
TUPIZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,29,0,29
UNCIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,2,3
UYUNI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,6,7,13
VIACHA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,17,0,17
VILLA CHARCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,2,1,3
VILLA MONTES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,19,2,21
VILLA TUNARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,24,23,47
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,2,1,3
VILLAZON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,2,2
WARNES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,33,14,47
YACUIBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,21,18,39
YAMPARAEZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,4,2,6
YAPACANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,7,2,9
YUNCHARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,0,1,1
ZUDAÑEZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-10-01,1,3,4
AIQUILE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,2,4,6
ANCORAIMES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,46,46
ANDAMARCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,1,0,1
ANTEQUERA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,33,0,33
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,1,3,4
AZURDUY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,21,21
BAURES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,2,0,2
BERMEJO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,6,6,12
BETANZOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,10,0,10
BOLIVAR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,2,2
BOLPEBRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,2,2
CABEZAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,1,24,25
CAMARGO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,2,1,3
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,6,7,13
CAMIRI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,1,1
CHAQUI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,1,1,2
CHIMORE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,2,2
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,18,18
COBIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,11,12,23
COCAPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,5,6,11
COCHABAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,247,4,251
COLCAPIRHUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,4,0,4
COLOMI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,1,0,1
COLQUIRI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,4,0,4
COTAGAITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,7,7
COTOCA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,34,49,83
CULPINA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,32,32
EL ALTO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,178,114,292
EL PUENTE(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,1,1
EL TORNO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,15,14,29
EL VILLAR,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,9,9,18
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,2,1,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,3,2,5
FILADELFIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,10,10
GUAQUI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,5,77,82
HUACARETA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,1,0,1
HUARACAJE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,3,0,3
INCAHUASI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,16,19,35
INQUISIVI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,2,4,6
JESUS DE MACHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,3,3
LA ASUNTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,1,1
LA GUARDIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,28,8,36
LA PAZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,103,26,129
LICOMA PAMPA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,5,0,5
LLALLAGUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,5,5,10
MAGDALENA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,5,2,7
MAIRANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,6,0,6
MONTEAGUDO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,2,0,2
MONTERO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,23,5,28
OKINAWA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,6,8,14
OMEREQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,3,3
ORURO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,44,7,51
PADCAYA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,2,1,3
PAILON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,8,51,59
PALOS BLANCOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,5,5
PAZÑA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,2,2,4
POCONA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,1,1
POROMA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,1,1
POTOSI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,72,0,72
PUCARANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,1,0,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,12,0,12
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,5,2,7
QUILLACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,12,0,12
RAVELO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,8,8
REYES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,8,0,8
RIBERALTA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,13,11,24
RURRENABAQUE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,2,2,4
SACABA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,31,4,35
SAMAIPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,11,6,17
SAN BORJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,22,31,53
SAN IGNACIO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,28,14,42
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,5,1,6
SAN JOAQUIN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,4,0,4
SAN JULIAN,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,1,1,2
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,4,5,9
SAN LUCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,15,24,39
SAN MATIAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,13,0,13
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,7,0,7
SANTA ANA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,17,0,17
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,517,113,630
SANTA ROSA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,3,0,3
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,3,3
SANTIAGO DE MACHACA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,3,3
SANTIVAÑES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,1,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,8,11,19
SIPE SIPE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,9,7,16
SUCRE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,47,25,72
TAPACARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,6,0,6
TARIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,43,1,44
TARVITA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,13,13
TOMINA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,3,0,3
TOTORA(CBBA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,1,5,6
TRIGAL,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,4,4
TRINIDAD,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,35,48,83
TUPIZA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,25,9,34
UNCIA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,1,1
VALLEGRANDE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,6,0,6
VIACHA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,10,0,10
VILLA CHARCAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,8,22,30
VILLA MONTES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,19,4,23
VILLA TUNARI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,20,1,21
VILLAZON,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,2,0,2
VITICHI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,5,5
WARNES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,29,55,84
YACUIBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,20,16,36
YAMPARAEZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,1,0,1
YAPACANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,1,1,2
YOTALA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,2,2
YUNCHARA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,1,1
ZUDAÑEZ,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-11-01,0,7,7
AIQUILE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,1,2
ANCORAIMES,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,1,1
ANTEQUERA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,0,1
AYO AYO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,10,6,16
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,9,9
AZURDUY,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,4,12,16
BETANZOS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,5,11,16
CABEZAS,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,0,1
CAMARGO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,11,12
CAMATAQUI (C. VILLA ABECIA),vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,0,1
CAQUIAVIRI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,5,5
CARACOLLO,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,1,2
CHAQUI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,0,1
CHARAGUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,9,0,9
CHIMORE,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,2,2,4
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,12,2,14
COBIJA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,6,13,19
COCAPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,0,2,2
COCHABAMBA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,121,7,128
COLCAPIRHUA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,27,0,27
"COLCHA ""K""",vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,0,1
CORIPATA,vacunaciones en ninos de 2 a 4 anos,dpt 4ta dosis,2011-12-01,1,0,1
