,group,variable,month,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 2DA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,11,21,11,21,32
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,27,68,27,68,95
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,12,1,12,1,13
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,8,2,8,2,10
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,152,74,152,74,226
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,1,0,1,0,1
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,41,10,41,10,51
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,86,44,86,44,130
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,11,10,11,10,21
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,1,0,1,0,1
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,142,63,142,63,205
YACO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,1,11,1,11,12
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,73,42,73,42,115
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,5,6,5,6,11
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,8,6,8,6,14
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,38,325,38,325,363
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,6,0,6,0,6
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,2,11,2,11,13
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,2,5,2,5,7
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-03-01,0,5,0,5,5
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,20,7,20,7,27
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,16,89,16,89,105
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,3,15,3,15,18
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,6,104,6,104,110
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,31,2,31,33
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,0,6,0,6,6
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,15,14,15,14,29
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,10,1,10,11
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,45,1,45,46
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,8,64,8,64,72
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,3,2,3,5
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,13,2,13,15
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,19,4,19,4,23
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,3,44,3,44,47
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,12,4,12,4,16
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,42,138,42,138,180
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,21,0,21,0,21
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,0,1,0,1
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,23,46,23,46,69
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,92,23,92,23,115
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,23,59,23,59,82
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,4,0,4,0,4
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,0,53,0,53,53
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,30,504,30,504,534
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,16,16,16,16,32
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,9,23,9,23,32
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,5,39,5,39,44
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,39,1,39,40
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,25,124,25,124,149
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,19,199,19,199,218
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,6,2,6,8
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,6,3,6,3,9
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,20,5,20,5,25
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,4,26,4,26,30
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,3,0,3,0,3
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,20,156,20,156,176
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,17,44,17,44,61
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,56,336,56,336,392
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,23,2,23,2,25
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,12,72,12,72,84
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,3,26,3,26,29
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,107,36,107,36,143
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,21,38,21,38,59
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,8,6,8,6,14
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,3,134,3,134,137
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,0,1,0,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,15,8,15,8,23
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,14,23,14,23,37
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,12,67,12,67,79
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,4,1,4,1,5
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,36,22,36,22,58
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,20,18,20,18,38
CHOQUE COTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,3,0,3,0,3
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,10,72,10,72,82
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,10,0,10,0,10
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,0,88,0,88,88
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,24,32,24,32,56
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,20,50,20,50,70
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,85,397,85,397,482
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,15,23,15,23,38
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,775,642,775,642,1417
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,73,26,73,26,99
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,5,11,5,11,16
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,34,9,34,9,43
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,6,67,6,67,73
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,11,103,11,103,114
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,5,0,5,0,5
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,8,56,8,56,64
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,1,1,1,2
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,36,23,36,23,59
COMBAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,0,1,0,1
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,41,75,41,75,116
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,8,2,8,2,10
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,18,6,18,6,24
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,17,11,17,11,28
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,4,29,4,29,33
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,0,1,0,1,1
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,16,21,16,21,37
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,56,193,56,193,249
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,7,256,7,256,263
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,11,15,11,15,26
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,10,22,10,22,32
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,57,42,57,42,99
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,2,1,2,3
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,8,2,8,2,10
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2987,6298,2987,6298,9285
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,42,45,42,45,87
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,3,0,3,0,3
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,69,66,69,66,135
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,13,4,13,4,17
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,17,1,17,1,18
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,57,31,57,31,88
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,6,40,6,40,46
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,0,1,0,1
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,2,1,2,3
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,23,23,23,23,46
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,7,3,7,3,10
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,17,78,17,78,95
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,0,1,0,1
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,11,7,11,7,18
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,8,17,8,17,25
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,93,14,93,14,107
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,3,61,3,61,64
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,35,67,35,67,102
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,16,14,16,14,30
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,12,6,12,6,18
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,6,2,6,8
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,0,1,0,1
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,5,2,5,7
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,3,2,3,2,5
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,4,1,4,5
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,9,89,9,89,98
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,83,151,83,151,234
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,8,93,8,93,101
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,11,34,11,34,45
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,9,10,9,10,19
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,17,47,17,47,64
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,42,151,42,151,193
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,64,478,64,478,542
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,846,837,846,837,1683
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,75,1,75,76
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,14,84,14,84,98
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,4,17,4,17,21
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,0,1,0,1
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,30,155,30,155,185
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,1,2,1,3
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,5,7,5,7,12
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,6,0,6,0,6
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,7,104,7,104,111
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,10,17,10,17,27
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,6,34,6,34,40
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,21,0,21,0,21
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,7,0,7,0,7
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,46,30,46,30,76
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,30,21,30,21,51
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,59,14,59,14,73
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,24,166,24,166,190
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,56,106,56,106,162
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,469,498,469,498,967
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,29,2,29,31
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,17,2,17,19
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,3,0,3,0,3
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,0,3,0,3,3
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,1,2,1,3
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,36,2,36,38
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,27,30,27,30,57
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,21,48,21,48,69
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,185,20,185,20,205
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,13,51,13,51,64
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,6,5,6,5,11
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,24,150,24,150,174
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,12,2,12,14
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,9,81,9,81,90
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,16,67,16,67,83
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,0,9,0,9,9
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,0,1,0,1,1
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,44,100,44,100,144
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,4,2,4,2,6
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,4,5,4,5,9
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,14,38,14,38,52
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,21,91,21,91,112
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,33,102,33,102,135
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,3,7,3,7,10
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,8,3,8,3,11
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,35,211,35,211,246
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,11,109,11,109,120
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,46,99,46,99,145
PORVENIR,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,54,2,54,56
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,243,130,243,130,373
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,29,2,29,31
PUCARA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,0,1,0,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,8,137,8,137,145
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,8,1,8,1,9
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,4,11,4,11,15
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,0,3,0,3,3
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,12,114,12,114,126
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,21,1,21,1,22
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,0,2,0,2
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,13,65,13,65,78
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,117,179,117,179,296
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,39,43,39,43,82
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,79,37,79,37,116
QUIABAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,3,0,3,0,3
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,64,273,64,273,337
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,3,1,3,4
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,3,0,3,0,3
RAVELO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,8,99,8,99,107
REYES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,68,33,68,33,101
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,178,35,178,35,213
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,26,47,26,47,73
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,19,52,19,52,71
SABAYA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,0,1,0,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,136,514,136,514,650
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,0,16,0,16,16
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,60,54,60,54,114
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,5,68,5,68,73
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,1,2,1,3
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,13,47,13,47,60
SAN AGUSTIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,11,0,11,0,11
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,16,0,16,0,16
SAN ANTONIO DE ESMORUCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,1,0,1,0,1
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,2,8,2,8,10
SAN BENITO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,12,87,12,87,99
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,41,18,41,18,59
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,10,16,10,16,26
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,42,92,42,92,134
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,62,118,62,118,180
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,61,137,61,137,198
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,6,1,6,1,7
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,23,30,23,30,53
SAN JOAQUIN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,6,0,6,0,6
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,0,1,0,1,1
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,14,27,14,27,41
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 2da dosis de dt,2011-04-01,77,253,77,253,330
