,group,variable,month,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 5TA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,259,39,259,39,298
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,8,11,8,11,19
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,0,1,0,1
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,31,63,31,63,94
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,7,7,7,7,14
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,1,2,1,3
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,0,2,0,2
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,0,1,0,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,1,2,1,3
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,3,17,3,17,20
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,0,1,0,1
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,7,0,7,7
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,8,0,8,8
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,16,0,16,16
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,24,1,24,25
HUACHACALLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,4,2,4,6
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,8,0,8,8
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,4,0,4,0,4
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,2,0,2,2
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,0,1,0,1
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,12,0,12,12
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,1,1,1,2
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,13,42,13,42,55
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,154,339,154,339,493
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,5,1,5,6
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,2,0,2,2
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,2,0,2,2
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,0,1,0,1
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,1,1,1,2
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,3,2,3,5
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,2,2,2,4
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,7,21,7,21,28
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,0,2,0,2
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,0,1,0,1
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,5,1,5,1,6
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,2,0,2,2
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,43,60,43,60,103
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,39,24,39,24,63
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,4,2,4,6
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,3,0,3,3
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,5,0,5,5
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,2,1,2,3
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,9,1,9,10
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,24,9,24,9,33
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,14,1,14,15
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,10,2,10,12
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,16,0,16,16
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,2,1,2,3
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,11,11,11,11,22
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,2,0,2,2
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,2,2,2,4
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,1,1,1,2
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,3,6,3,6,9
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,3,1,3,4
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,0,1,0,1
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,9,7,9,7,16
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,4,10,4,10,14
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,10,2,10,2,12
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,12,1,12,1,13
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,11,0,11,11
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,8,0,8,8
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,5,1,5,1,6
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,13,2,13,15
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,9,0,9,9
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,6,27,6,27,33
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,11,25,11,25,36
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,2,2,2,4
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,3,1,3,1,4
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,5,0,5,5
QUIRUSILLAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,13,0,13,0,13
RIBERALTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,23,14,23,14,37
ROBORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,9,5,9,5,14
RURRENABAQUE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
SACABA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,11,41,11,41,52
SACABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,2,0,2,2
SACACA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,14,0,14,14
SAIPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,4,3,4,3,7
SALINAS DE GARCI MENDOZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,2,0,2,2
SAMAIPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,3,3,3,3,6
SAN ANDRES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,4,2,4,6
SAN ANTONIO DE LOMERIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,5,5,5,5,10
SAN BORJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,0,2,0,2
SAN BUENA VENTURA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,0,1,0,1
SAN CARLOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,6,12,6,12,18
SAN IGNACIO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,6,1,6,7
SAN IGNACIO DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,31,2,31,2,33
SAN JAVIER(BNI),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,1,2,1,3
SAN JAVIER(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,3,41,3,41,44
SAN JOSE DE CHIQUITOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,6,65,6,65,71
SAN JUAN DE YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,20,1,20,21
SAN JULIAN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,5,6,5,6,11
SAN LORENZO(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,1,2,1,3
SAN LUCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,5,3,5,3,8
SAN MATIAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,11,13,11,13,24
SAN MIGUEL DE VELASCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,11,0,11,11
SAN PEDRO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,1,1,1,2
SAN PEDRO DE QUEMES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,9,0,9,9
SAN PEDRO DE TIQUINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,5,0,5,5
SAN RAFAEL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,9,0,9,9
SANTA ANA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,177,65,177,65,242
SANTA ROSA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,0,1,0,1
SANTA ROSA DEL SARA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,30,0,30,30
SANTIVAÑES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,2,1,2,3
SAPAHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,5,1,5,6
SHINAOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,14,2,14,16
SICA SICA (VILLA AROMA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,1,2,1,3
SICAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,6,1,6,7
SIPE SIPE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,1,2,1,3
SORACACHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,1,1,1,2
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,3,0,3,3
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,48,233,48,233,281
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,1,1,1,2
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,1,2,1,3
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,0,1,0,1
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,8,26,8,26,34
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,79,183,79,183,262
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,3,2,3,2,5
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,10,0,10,10
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,15,0,15,15
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,2,1,2,3
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,1,1,1,2
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,0,2,0,2
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,5,0,5,0,5
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,2,0,2,2
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,3,0,3,3
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,6,1,6,1,7
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,14,57,14,57,71
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,6,10,6,10,16
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,3,114,3,114,117
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,0,2,0,2
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,8,34,8,34,42
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,0,2,0,2
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,3,11,3,11,14
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,0,1,0,1,1
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,0,2,0,2
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,4,5,4,5,9
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,2,2,2,4
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,3,5,3,5,8
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,11,1,11,1,12
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,12,12,12,12,24
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,54,71,54,71,125
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,4,16,4,16,20
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,1,0,1,0,1
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,3,23,3,23,26
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,3,2,3,5
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-05-01,2,2,2,2,4
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,2,0,2,2
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,2,2,2,2,4
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,2,0,2,2
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,5,0,5,5
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,5,6,5,6,11
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,14,8,14,8,22
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,3,0,3,3
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,6,1,6,7
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,7,1,7,8
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,2,0,2,2
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,3,1,3,4
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,8,5,8,5,13
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,2,0,2,2
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,1,1,1,2
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,7,1,7,8
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,3,0,3,0,3
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,2,1,2,3
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,2,0,2,2
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,4,1,4,1,5
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,1,1,1,2
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,2,0,2,0,2
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,3,1,3,4
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,9,0,9,0,9
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,2,1,2,3
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,119,37,119,37,156
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,15,5,15,5,20
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,2,7,2,7,9
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,3,2,3,2,5
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,5,0,5,5
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,6,1,6,1,7
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,10,0,10,10
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,15,100,15,100,115
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,2,1,2,1,3
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,230,18,230,18,248
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,3,0,3,0,3
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,4,1,4,5
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,7,1,7,1,8
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,6,12,6,12,18
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,2,2,2,2,4
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,3,1,3,4
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,4,0,4,4
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,10,1,10,11
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,32,0,32,32
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,14,0,14,0,14
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,5,4,5,4,9
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,1,0,1,1
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,2,0,2,2
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,0,8,0,8,8
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,1,0,1,0,1
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 5ta dosis de dt,2011-06-01,2,2,2,2,4
