,group,variable,month,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 1RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
SORATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,3,54,3,54,57
SUCRE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,483,496,483,496,979
TACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,3,0,3,0,3
TACACOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,5,5,5,5,10
TACOBAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,13,11,13,11,24
TACOPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,4,2,4,2,6
TAHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,7,0,7,0,7
TAPACARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,32,18,32,18,50
TARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,2,22,2,22,24
TARACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,1,0,1,0,1
TARATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,12,2,12,2,14
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,643,73,643,73,716
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,8,26,8,26,34
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,11,18,11,18,29
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,5,46,5,46,51
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,25,27,25,27,52
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,7,3,7,3,10
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,56,150,56,150,206
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,20,20,20,20,40
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,3,0,3,0,3
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,4,39,4,39,43
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,2,16,2,16,18
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,18,4,18,4,22
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,1,0,1,0,1
TORO TORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,0,53,0,53,53
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,29,50,29,50,79
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,7,0,7,0,7
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,0,1,0,1,1
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,342,381,342,381,723
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,97,54,97,54,151
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,5,25,5,25,30
UMALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,2,0,2,0,2
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,136,11,136,11,147
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,13,14,13,14,27
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,0,14,0,14,14
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,33,2,33,2,35
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,10,0,10,0,10
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,13,9,13,9,22
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,79,2,79,2,81
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,1,15,1,15,16
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,37,28,37,28,65
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,28,87,28,87,115
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,0,7,0,7,7
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,2,2,2,2,4
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,15,1,15,1,16
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,226,193,226,193,419
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,7,6,7,6,13
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,86,10,86,10,96
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,138,95,138,95,233
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,46,15,46,15,61
WALDO BALLIVIAN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,3,0,3,0,3
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,76,91,76,91,167
YACO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,25,13,25,13,38
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,121,188,121,188,309
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,12,8,12,8,20
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,5,4,5,4,9
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,20,31,20,31,51
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,7,0,7,0,7
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,8,4,8,4,12
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,3,8,3,8,11
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-03-01,8,44,8,44,52
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,13,9,13,9,22
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,39,474,39,474,513
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,6,20,6,20,26
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,32,52,32,52,84
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,5,34,5,34,39
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,10,138,10,138,148
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,16,54,16,54,70
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,8,5,8,5,13
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1,6,1,6,7
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,3,0,3,0,3
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,9,50,9,50,59
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,6,22,6,22,28
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,3,31,3,31,34
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,14,2,14,2,16
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,5,27,5,27,32
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,14,9,14,9,23
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,41,460,41,460,501
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,9,18,9,18,27
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1,0,1,0,1
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1,4,1,4,5
AYO AYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,0,4,0,4,4
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,27,112,27,112,139
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,45,114,45,114,159
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,32,12,32,12,44
BAURES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1,2,1,2,3
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1,45,1,45,46
BELLA FLOR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,0,98,0,98,98
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,110,800,110,800,910
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,48,229,48,229,277
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,16,54,16,54,70
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,4,13,4,13,17
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,0,53,0,53,53
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,24,177,24,177,201
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,24,137,24,137,161
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1,3,1,3,4
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,9,516,9,516,525
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,24,1,24,1,25
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,13,29,13,29,42
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,30,19,30,19,49
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,9,1146,9,1146,1155
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,26,29,26,29,55
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,55,590,55,590,645
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,27,236,27,236,263
CAQUIAVIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,2,27,2,27,29
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,9,34,9,34,43
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,44,37,44,37,81
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,44,25,44,25,69
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,8,148,8,148,156
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,5,96,5,96,101
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1,21,1,21,22
CHACARILLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,0,10,0,10,10
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,40,12,40,12,52
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,18,60,18,60,78
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,10,280,10,280,290
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,2,0,2,0,2
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,64,147,64,147,211
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,35,13,35,13,48
CHOQUE COTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,10,106,10,106,116
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,8,0,8,0,8
CHUQUIHUTA AYLLU JUCUMANI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,0,193,0,193,193
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,49,190,49,190,239
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,20,43,20,43,63
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,136,690,136,690,826
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,58,182,58,182,240
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1151,1403,1151,1403,2554
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,79,55,79,55,134
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,20,11,20,11,31
COLLANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,2,0,2,0,2
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,45,9,45,9,54
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,9,41,9,41,50
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,48,194,48,194,242
COLQUENCHA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,11,0,11,0,11
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,17,101,17,101,118
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,3,1,3,1,4
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,29,106,29,106,135
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,33,218,33,218,251
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,17,43,17,43,60
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,24,125,24,125,149
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,23,18,23,18,41
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,15,45,15,45,60
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,2,7,2,7,9
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,43,141,43,141,184
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,44,154,44,154,198
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,8,548,8,548,556
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,3,10,3,10,13
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,9,21,9,21,30
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,174,215,174,215,389
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,0,2,0,2,2
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1,3,1,3,4
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1,23,1,23,24
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1591,6286,1591,6286,7877
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,6,4,6,4,10
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,131,222,131,222,353
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,21,21,21,21,42
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,66,228,66,228,294
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,108,24,108,24,132
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,24,24,24,24,48
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,34,106,34,106,140
ESCOMA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,12,80,12,80,92
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,5,1,5,1,6
EXALTACION,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,15,4,15,4,19
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,92,86,92,86,178
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,6,20,6,20,26
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,6,186,6,186,192
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,4,10,4,10,14
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,11,6,11,6,17
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,26,25,26,25,51
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,68,3,68,3,71
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,24,215,24,215,239
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,46,125,46,125,171
HUACAYA (VILLA DE HUACAYA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,65,126,65,126,191
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,39,9,39,9,48
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,0,24,0,24,24
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,3,0,3,0,3
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,8,2,8,2,10
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,6,9,6,9,15
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,4,9,4,9,13
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,133,254,133,254,387
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,61,147,61,147,208
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,14,129,14,129,143
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,9,52,9,52,61
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,52,109,52,109,161
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,73,106,73,106,179
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,100,328,100,328,428
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,75,783,75,783,858
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1133,1119,1133,1119,2252
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,9,120,9,120,129
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,30,136,30,136,166
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,0,79,0,79,79
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,3,0,3,0,3
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,58,230,58,230,288
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,8,20,8,20,28
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,4,0,4,0,4
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,15,150,15,150,165
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,13,34,13,34,47
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,5,114,5,114,119
MALLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,3,10,3,10,13
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,29,0,29,0,29
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,23,6,23,6,29
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,36,110,36,110,146
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,41,211,41,211,252
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,19,12,19,12,31
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,8,272,8,272,280
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,113,401,113,401,514
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1082,649,1082,649,1731
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,8,4,8,4,12
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,11,36,11,36,47
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,4,0,4,0,4
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,0,2,0,2,2
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1,16,1,16,17
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,57,85,57,85,142
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,29,49,29,49,78
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,11,25,11,25,36
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,335,65,335,65,400
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,28,153,28,153,181
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,54,236,54,236,290
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,27,163,27,163,190
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,3,155,3,155,158
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,30,127,30,127,157
PAMPA AULLAGAS,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,1,0,1,0,1
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,18,179,18,179,197
PAPEL PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,3,10,3,10,13
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,5,2,5,2,7
PATACAMAYA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,22,31,22,31,53
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,9,0,9,0,9
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,4,6,4,6,10
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,49,92,49,92,141
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,20,111,20,111,131
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,27,68,27,68,95
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 1ra dosis de dt,2011-04-01,2,0,2,0,2
