,group,variable,month,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,MUJERES DE 10 A 49 AÑOS 3RA DOSIS DE DT CANTIDAD,TOTALES,TOTALES,TOTALES
TARIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,213,51,213,51,264
TARVITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,13,103,13,103,116
TEOPONTE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,3,2,3,2,5
TIAWANACU,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,0,15,0,15,15
TINGUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,1,11,1,11,12
TIPUANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,1,0,1,0,1
TIQUIPAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,24,34,24,34,58
TIRAQUE (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,3,11,3,11,14
TITO YUPANQUI (PARQUIPUJIO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,5,0,5,0,5
TOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,6,5,6,5,11
TOLATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,1,27,1,27,28
TOLEDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,4,0,4,0,4
TOMAVE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,1,2,1,2,3
TOMINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,2,196,2,196,198
TOTORA(CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,10,23,10,23,33
TOTORA(ORR),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,1,1,1,1,2
TRIGAL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,0,6,0,6,6
TRINIDAD,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,68,7,68,7,75
TUPIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,21,17,21,17,38
TURCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,1,0,1,0,1
UNCIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,2,17,2,17,19
URIONDO (A. CONCEPCION),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,24,322,24,322,346
URUBICHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,0,107,0,107,107
UYUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,7,0,7,0,7
VACAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,2,63,2,63,65
VALLEGRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,10,177,10,177,187
VIACHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,24,18,24,18,42
VILA VILA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,1,4,1,4,5
VILLA CHARCAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,6,6,6,6,12
VILLA MONTES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,33,22,33,22,55
VILLA NUEVA (LOMA ALTA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,1,0,1,0,1
VILLA RIVERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,5,44,5,44,49
VILLA SERRANO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,4,95,4,95,99
VILLA TUNARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,52,39,52,39,91
VILLA VACA GUZMAN (MUYUPAMPA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,0,23,0,23,23
VILLAZON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,41,66,41,66,107
VINTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,135,4,135,4,139
VITICHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,1,125,1,125,126
WARNES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,59,272,59,272,331
YACO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,0,2,0,2,2
YACUIBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,24,974,24,974,998
YAMPARAEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,44,47,44,47,91
YANACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,4,28,4,28,32
YAPACANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,31,183,31,183,214
YOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,1,0,1,0,1
YOTALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,8,40,8,40,48
YUNCHARA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,1,76,1,76,77
ZUDAÑEZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-04-01,14,88,14,88,102
ACACIO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,26,3,26,29
ACHACACHI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,9,1,9,10
ACHOCALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,6,9,6,9,15
AIQUILE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,7,0,7,0,7
ALALAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,8,0,8,8
ALCALA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,22,0,22,22
ALTO BENI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,8,7,8,7,15
ANCORAIMES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,3,0,3,3
ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,7,0,7,7
ANTEQUERA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,63,1,63,64
ANZALDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,42,2,42,44
APOLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,9,0,9,9
ARAMPAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,1,1,1,2
ARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,5,0,5,0,5
ARBIETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,58,1,58,59
ARQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,45,2,45,47
ASCENCION DE GUARAYOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,18,24,18,24,42
ATOCHA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,4,31,4,31,35
AUCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,2,0,2,2
AYATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,5,1,5,6
AYOPAYA (V. DE INDEPENDENCIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,5,47,5,47,52
AZURDUY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,10,0,10,10
BATALLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,11,1,11,1,12
BELEN DE ANDAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,0,1,0,1
BELEN DE URMIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,4,0,4,4
BERMEJO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,7,264,7,264,271
BETANZOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,7,57,7,57,64
BOLIVAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,8,10,8,10,18
BOLPEBRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,11,1,11,12
BOYUIBE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,72,0,72,72
BUENA VISTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,4,82,4,82,86
CABEZAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,21,72,21,72,93
CAIROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,101,0,101,101
"CAIZA ""D""",otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,23,0,23,23
CAJUATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,16,1,16,1,17
CALACOTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,16,0,16,16
CALAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,5,0,5,0,5
CAMARGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,0,2,0,2
CAMATAQUI (C. VILLA ABECIA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,4,61,4,61,65
CAMIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,9,25,9,25,34
CAPINOTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,35,3,35,38
CARACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,38,1,38,39
CARANAVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,47,19,47,19,66
CARAPARI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,25,145,25,145,170
CARIPUYO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,17,1,17,18
CARMEN RIVERO TORREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,4,42,4,42,46
CATACORA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,0,1,0,1
CHALLAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,5,29,5,29,34
CHAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,0,2,0,2
CHARAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,16,145,16,145,161
CHARAÑA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,1,0,1,1
CHAYANTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,9,0,9,0,9
CHIMORE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,19,7,19,7,26
CHOQUE COTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,25,0,25,25
CHULUMANI (V. DE LA LIBERTAD),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,17,1,17,18
CHUMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,0,1,0,1
CKOCHAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,5,3,5,8
CLIZA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,22,162,22,162,184
COBIJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,54,116,54,116,170
COCAPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,15,21,15,21,36
COCHABAMBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,368,471,368,471,839
COLCAPIRHUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,33,9,33,9,42
"COLCHA ""K""",otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,4,3,4,7
COLOMI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,14,3,14,3,17
COLPA BELGICA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,67,3,67,70
COLQUECHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,24,2,24,26
COLQUIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,13,0,13,13
COMANCHE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,0,1,0,1
COMARAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,28,58,28,58,86
CONCEPCION,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,53,3,53,56
COPACABANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,1,0,1,1
CORIPATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,4,0,4,0,4
CORO CORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,13,1,13,14
COROICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,7,79,7,79,86
CORQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,4,22,4,22,26
COTAGAITA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,245,3,245,248
COTOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,72,49,72,49,121
CUATRO CAÑADAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,4,6,4,6,10
CUCHUMUELA (V. G. VILLARROEL),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,1,1,1,2
CUEVO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,9,0,9,9
CULPINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,27,3,27,30
CURAHUARA DE CARANGAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,3,0,3,3
CURVA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,18,26,18,26,44
DESAGUADERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,0,2,0,2
EL ALTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,852,705,852,705,1557
EL CHORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,3,0,3,3
EL PUENTE(STC),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,18,69,18,69,87
EL PUENTE(TJA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,32,57,32,57,89
EL TORNO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,70,177,70,177,247
EL VILLAR,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,9,2,9,11
ENTRE RIOS TRJ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,61,324,61,324,385
ENTRE RIOS CBBA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,18,30,18,30,48
EUCALIPTUS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,6,1,6,7
EUREKA (SANTOS MERCADO),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,17,0,17,17
FERNANDEZ ALONSO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,12,25,12,25,37
FILADELFIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,5,2,5,7
GENERAL SAAVEDRA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,10,24,10,24,34
GRAL. J.J. PEREZ (CHARAZANI),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,1,3,1,4
GUANAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,12,0,12,0,12
GUAQUI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,27,0,27,27
GUAYARAMERIN,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,10,38,10,38,48
GUTIERREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,5,57,5,57,62
HUACARETA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,10,272,10,272,282
HUANUNI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,6,1,6,1,7
HUARACAJE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,16,2,16,18
HUARINA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,14,0,14,14
HUAYLLAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,5,1,5,6
HUMANATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,30,0,30,30
ICHOCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,1,0,1,1
ICLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,9,3,9,12
INCAHUASI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,24,9,24,9,33
INQUISIVI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,11,0,11,11
IRUPANA (VILLA DE LANZA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,7,2,7,9
IXIAMAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,50,0,50,50
JESUS DE MACHACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,23,1,23,24
LA ASUNTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,7,6,7,6,13
LA GUARDIA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,42,73,42,73,115
LA PAZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,504,429,504,429,933
LAGUNILLAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,8,26,8,26,34
LAJA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,5,3,5,3,8
LAS CARRERAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,10,0,10,10
LICOMA PAMPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,0,2,0,2
LLALLAGUA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,4,6,4,6,10
LLICA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,7,0,7,0,7
LORETO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,21,2,21,23
LURIBAY,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,1,2,1,3
MACHACAMARCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,2,0,2,2
MACHARETI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,9,2,9,11
MAGDALENA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,2,0,2,2
MAIRANA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,5,18,5,18,23
MALLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,20,0,20,20
MAPIRI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,9,0,9,0,9
MECAPACA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,7,43,7,43,50
MINEROS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,28,17,28,17,45
MIZQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,24,39,24,39,63
MOCOMOCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,39,0,39,39
MOJINETE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,1,1,1,2
MOJOCOYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,1,0,1,1
MONTEAGUDO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,43,1260,43,1260,1303
MONTERO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,237,156,237,156,393
MORO MORO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,15,0,15,15
MOROCHATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,5,1,5,6
NACEBE (SANTA ROSA DEL ABUNA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,5,0,5,5
NAZACARA DE PACAJES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,8,0,8,8
NUEVO MANOA (NUEVA ESPERANZA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,4,1,4,5
OCURI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,14,1,14,15
OKINAWA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,10,21,10,21,31
OMEREQUE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,6,33,6,33,39
ORURO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,116,46,116,46,162
PADCAYA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,18,718,18,718,736
PADILLA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,22,249,22,249,271
PAILON,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,7,69,7,69,76
PALCA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,12,0,12,12
PALOS BLANCOS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,5,17,5,17,22
PAMPA AULLAGAS,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,2,0,2,2
PAMPA GRANDE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,7,26,7,26,33
PASORAPA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,28,0,28,28
PAZÑA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,7,34,7,34,41
PELECHUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,4,2,4,6
POCOATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,29,3,29,32
POCONA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,12,94,12,94,106
POJO (CBBA),otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,11,15,11,15,26
POOPO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,2,0,2,2
PORCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,7,1,7,8
POROMA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,15,3,15,18
PORONGO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,8,9,8,9,17
PORTACHUELO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,37,2,37,39
POSTRER VALLE,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,11,6,11,6,17
POTOSI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,61,75,61,75,136
PRESTO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,1,0,1,1
PUCARANI,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,9,58,9,58,67
PUERTO ACOSTA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,0,3,0,3
PUERTO CARABUCO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,2,0,2,0,2
PUERTO GONZALO MORENO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,13,0,13,13
PUERTO PEREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,0,3,0,3
PUERTO QUIJARRO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,27,3,27,30
PUERTO RICO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,3,123,3,123,126
PUERTO SILES,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,0,3,0,3,3
PUERTO SUAREZ,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,10,94,10,94,104
PUERTO VILLARROEL,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,75,1342,75,1342,1417
PUNA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,4,34,4,34,38
PUNATA,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,14,6,14,6,20
QUILLACOLLO,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,20,42,20,42,62
QUIME,otras vacunaciones,mujeres de 10 a 49 anos 3ra dosis de dt,2011-05-01,1,3,1,3,4
