,group,variable,month,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS ANTES DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
ENTRE RIOS TRJ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,36,2,38
ENTRE RIOS CBBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,40,0,40
ESCOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,15,0,15
EUCALIPTUS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,6,0,6
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1,1,2
FERNANDEZ ALONSO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,30,2,32
FILADELFIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,10,0,10
GENERAL SAAVEDRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,26,8,34
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,6,1,7
GUANAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,22,2,24
GUAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,3,1,4
GUAYARAMERIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,136,0,136
GUTIERREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,11,7,18
HUACARETA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,12,5,17
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,3,2,5
HUACHACALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1,0,1
HUANUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,52,0,52
HUARACAJE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,10,0,10
HUARINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,3,0,3
HUAYLLAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1,0,1
HUMANATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,2,2,4
ICHOCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1,1,2
ICLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,9,3,12
INCAHUASI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,21,7,28
INGAVI (HUMAITA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,3,7
INQUISIVI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,9,5,14
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,13,3,16
IXIAMAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,16,0,16
JESUS DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,18,0,18
LA ASUNTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,70,0,70
LA GUARDIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,161,0,161
LA PAZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1562,0,1562
LA RIVERA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,2,0,2
LAGUNILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,12,5,17
LAJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,8,0,8
LAS CARRERAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,6,2,8
LICOMA PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,3,0,3
LLALLAGUA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,70,1,71
LLICA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,1,5
LORETO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,2,0,2
LURIBAY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,8,3,11
MACHACAMARCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,2,0,2
MACHARETI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,11,1,12
MAGDALENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,30,2,32
MAIRANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,16,0,16
MALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1,0,1
MAPIRI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,27,0,27
MECAPACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,10,2,12
MINEROS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,38,0,38
MIZQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,45,2,47
MOCOMOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,14,0,14
MOJINETE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1,0,1
MOJOCOYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,10,0,10
MONTEAGUDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,70,4,74
MONTERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,229,0,229
MORO MORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1,2,3
MOROCHATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,14,8,22
NACEBE (SANTA ROSA DEL ABUNA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,0,4
NUEVO MANOA (NUEVA ESPERANZA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,1,5
OCURI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,17,4,21
OKINAWA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,26,1,27
OMEREQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,13,1,14
ORURO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,711,0,711
PADCAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,27,5,32
PADILLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,13,1,14
PAILON,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,68,1,69
PALCA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,22,6,28
PALOS BLANCOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,54,1,55
PAMPA AULLAGAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,0,4
PAMPA GRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,15,0,15
PAPEL PAMPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,0,4
PASORAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,3,1,4
PATACAMAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,40,0,40
PAZÑA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,0,4
PELECHUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,5,3,8
POCOATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,26,7,33
POCONA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,22,4,26
POJO (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,19,0,19
POOPO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,14,1,15
PORCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,11,0,11
POROMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,15,3,18
PORONGO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,14,2,16
PORTACHUELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,38,1,39
PORVENIR,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,17,0,17
POSTRER VALLE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,5,0,5
POTOSI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,536,5,541
PRESTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,3,7,10
PUCARANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,24,0,24
PUERTO ACOSTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,0,4
PUERTO CARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,9,2,11
PUERTO GONZALO MORENO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,7,0,7
PUERTO PEREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,2,0,2
PUERTO QUIJARRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,17,0,17
PUERTO RICO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,12,4,16
PUERTO SILES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,3,0,3
PUERTO SUAREZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,47,0,47
PUERTO VILLARROEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,148,2,150
PUNA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,33,1,34
PUNATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,37,0,37
QUIABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,3,0,3
QUILLACOLLO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,225,2,227
QUIME,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,12,0,12
QUIRUSILLAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,2,0,2
RAVELO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,7,7,14
REYES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,22,16,38
RIBERALTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,226,9,235
ROBORE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,26,0,26
RURRENABAQUE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,32,0,32
SABAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,2,1,3
SACABA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,281,0,281
SACABAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,3,1,4
SACACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,29,4,33
SAIPINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,0,4
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,13,0,13
SAMAIPATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,17,0,17
SAN ANDRES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,10,0,10
SAN ANDRES DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,2,3,5
SAN ANTONIO DE ESMORUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1,1,2
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,15,1,16
SAN BENITO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,18,1,19
SAN BORJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,61,16,77
SAN BUENA VENTURA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,24,0,24
SAN CARLOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,41,2,43
SAN IGNACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,42,4,46
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,100,11,111
SAN JAVIER(BNI),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,3,0,3
SAN JAVIER(STC),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,17,0,17
SAN JOAQUIN,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,9,0,9
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,37,0,37
SAN JUAN DE YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,23,0,23
SAN JULIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,174,0,174
SAN LORENZO(PND),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,6,2,8
SAN LORENZO(TJA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,29,6,35
SAN LUCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,51,20,71
SAN MATIAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,24,0,24
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,12,0,12
SAN PABLO DE LIPEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1,2,3
SAN PEDRO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,43,0,43
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,27,7,34
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,7,1,8
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,0,4
SAN RAFAEL,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,12,0,12
SAN RAMON BENI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,7,0,7
SAN RAMON SCZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,14,0,14
SANTA ANA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,35,0,35
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,3022,4,3026
SANTA ROSA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,19,0,19
SANTA ROSA DEL SARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,43,1,44
SANTIAGO DE CALLAPA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,0,16,16
SANTIAGO DE HUARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,10,2,12
SANTIAGO DE HUATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1,0,1
SANTIAGO DE MACHACA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,5,0,5
SANTIVAÑES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,9,0,9
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,2,0,2
SAPAHAQUI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,3,7
SENA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,6,5,11
SHINAOTA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,94,0,94
SICA SICA (VILLA AROMA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,20,0,20
SICAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,0,4
SIPE SIPE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,78,0,78
SOPACHUY,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,6,1,7
SORACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,6,1,7
SORATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,27,8,35
SUCRE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,818,7,825
TACACOMA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,0,4
TACOBAMBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,8,0,8
TACOPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,11,0,11
TAPACARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,25,14,39
TARABUCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,25,5,30
TARACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,0,4
TARATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,27,0,27
TARIJA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,553,1,554
TARVITA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,15,7,22
TEOPONTE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,13,2,15
TIAWANACU,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,14,6,20
TINGUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,21,8,29
TIPUANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,28,0,28
TIQUIPAYA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,111,2,113
TIRAQUE (CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,21,0,21
TOCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,6,0,6
TOLATA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,14,0,14
TOLEDO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,2,6
TOMAVE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,5,4,9
TOMINA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,22,0,22
TORO TORO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,12,4,16
TOTORA(CBBA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,69,6,75
TOTORA(ORR),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1,1,2
TRIGAL,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,0,4
TRINIDAD,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,362,3,365
TUPIZA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,109,3,112
TURCO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,6,1,7
UMALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,8,5,13
UNCIA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,37,6,43
URIONDO (A. CONCEPCION),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,19,0,19
URUBICHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,5,0,5
UYUNI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,34,2,36
VACAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,16,0,16
VALLEGRANDE,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,29,1,30
VIACHA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,80,0,80
VILA VILA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,5,1,6
VILLA CHARCAS,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,16,8,24
VILLA MONTES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,83,2,85
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1,0,1
VILLA RIVERO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,8,0,8
VILLA SERRANO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,16,3,19
VILLA TUNARI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,242,0,242
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,10,1,11
VILLAZON,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,69,1,70
VINTO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,78,3,81
VITICHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,11,4,15
WALDO BALLIVIAN,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,2,0,2
WARNES,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,225,2,227
YACO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,6,6,12
YACUIBA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,206,0,206
YAMPARAEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,13,3,16
YANACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,1,0,1
YAPACANI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,100,0,100
YOCALLA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,6,3,9
YOTALA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,4,0,4
YUNCHARA,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,2,8,10
ZUDAÑEZ,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-05-01,8,4,12
ACACIO,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-06-01,4,0,4
ACHACACHI,consultas prenatales,nuevas antes del 5to mes de embarazo,2011-06-01,44,3,47
