,group,variable,month,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,NUEVAS A PARTIR DEL 5TO MES DE EMBARAZO CANTIDAD,TOTALES
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,4,3,7
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,12,4,16
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,3,0,3
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,56,2,58
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,20,1,21
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,1,0,1
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,3,0,3
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,3,0,3
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,5,0,5
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,2,5,7
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,5,0,5
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,9,7,16
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,11,1,12
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,3,0,3
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,163,4,167
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,38,0,38
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,3,0,3
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,5,0,5
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,16,5,21
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,2,1,3
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,5,0,5
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,20,2,22
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,9,1,10
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,8,0,8
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,25,0,25
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,3,1,4
VILLA CHARCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,1,4,5
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,23,3,26
VILLA NUEVA (LOMA ALTA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,1,0,1
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,10,2,12
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,1,1,2
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,107,1,108
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,2,2,4
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,21,1,22
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,61,1,62
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,5,3,8
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,2,0,2
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,89,3,92
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,4,2,6
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,117,1,118
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,1,0,1
YANACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,3,1,4
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,74,1,75
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,4,1,5
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,3,0,3
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,0,3,3
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-03-01,2,1,3
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,10,0,10
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,31,4,35
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,4,2,6
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,36,1,37
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,1,2
ALTO BENI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,6,0,6
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,6,11
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,0,1
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,1,6
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,7,3,10
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,6,11
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,0,1
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,10,3,13
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,1,3
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,22,0,22
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,18,0,18
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,1,3
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,1,4
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,4,6
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,0,5
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,17,6,23
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,1,2
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,14,2,16
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,0,1
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,0,1,1
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,0,1
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,27,1,28
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,31,1,32
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,0,3,3
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,0,3,3
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,7,3,10
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,0,3
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,11,0,11
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,9,0,9
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,0,3
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,0,5
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,7,5,12
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,14,0,14
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,95,0,95
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,14,0,14
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,11,1,12
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,7,0,7
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,28,7,35
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,7,0,7
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,4,9
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,8,0,8
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,0,1
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,0,1,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,21,5,26
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,5,8
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,22,0,22
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,0,2
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,2,5
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,21,3,24
CHIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,0,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,13,0,13
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,3,8
CHUQUIHUTA AYLLU JUCUMANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,5,8
CKOCHAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,15,6,21
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,19,0,19
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,30,0,30
COCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,6,11,17
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1304,7,1311
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,56,3,59
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,2,5
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,0,2
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,24,0,24
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,7,0,7
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,23,13,36
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,10,0,10
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,6,9
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,6,1,7
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,11,1,12
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,0,1,1
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,30,7,37
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,2,7
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,14,0,14
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,8,5,13
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,29,0,29
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,0,3,3
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,6,4,10
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,55,0,55
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,13,0,13
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,0,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,0,3,3
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,10,6,16
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,11,0,11
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,1,3
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,6,0,6
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1105,7,1112
EL CHORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,6,0,6
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,15,0,15
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,11,0,11
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,36,0,36
EL VILLAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,0,1
ENTRE RIOS TRJ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,9,1,10
ENTRE RIOS CBBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,41,0,41
ESCOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,0,5
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,0,2
EXALTACION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,0,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,19,1,20
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,0,5
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,6,0,6
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,8,1,9
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,4,0,4
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,0,3
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,47,1,48
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,6,1,7
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,0,1
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,26,0,26
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,0,2
HUARINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,1,6
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,0,2
HUMANATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,1,2
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,1,4
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,6,8
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,1,3
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,0,2
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,4,3,7
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,9,0,9
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,0,5
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,8,0,8
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,40,2,42
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,51,0,51
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1274,17,1291
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,0,3
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,4,2,6
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,0,1
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,0,1
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,38,2,40
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,0,1,1
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,0,2
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,3,5
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,0,1,1
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,6,0,6
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,0,5
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,0,1,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,8,1,9
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,1,6
MINEROS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,9,0,9
MIZQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,11,4,15
MOCOMOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,7,2,9
MOJINETE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,0,1
MOJOCOYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,1,3
MONTEAGUDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,10,0,10
MONTERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,115,0,115
MORO MORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,1,0,1
MOROCHATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,12,7,19
NAZACARA DE PACAJES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,0,2
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,7,8,15
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,15,0,15
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,4,0,4
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,431,1,432
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,1,6
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,8,0,8
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,22,2,24
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,9,3,12
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,15,2,17
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,0,3
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,0,5
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,0,3
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,4,0,4
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,22,1,23
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,1,3
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,8,0,8
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,13,5,18
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,21,2,23
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,3,0,3
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,5,0,5
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,2,0,2
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,16,2,18
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2011-04-01,13,1,14
