,group,variable,month,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,CONSULTAS NUEVAS DE 60 AÑOS Y MÁS CANTIDAD,TOTALES,TOTALES,TOTALES
SAN IGNACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,52,53,52,53,105
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,13,18,13,18,31
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,10,1,10,1,11
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,0,1,0,1,1
SAN JULIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,0,1,0,1,1
SAN LORENZO(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,29,23,29,23,52
SAN LUCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,0,1,0,1
SAN MATIAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,5,0,5,0,5
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,11,7,11,7,18
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,2,13,2,13,15
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,7,11,7,11,18
SAN RAFAEL,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,0,1,0,1,1
SAN RAMON SCZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,2,0,2,0,2
SANTA ANA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,10,12,10,12,22
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,231,227,231,227,458
SANTA ROSA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,1,1,1,2
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,4,1,4,5
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,2,3,2,3,5
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,12,8,12,8,20
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,3,2,3,2,5
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,9,1,9,10
SANTIVAÑES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,4,2,4,2,6
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,0,3,0,3,3
SAPAHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,4,6,4,6,10
SHINAOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,6,10,6,10,16
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,4,2,4,2,6
SIPE SIPE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,4,6,4,6,10
SOPACHUY,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,7,2,7,2,9
SORATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,10,2,10,2,12
SUCRE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,173,228,173,228,401
TACACOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,4,8,4,8,12
TAPACARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,2,4,2,4,6
TARABUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,6,4,6,4,10
TARACO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,3,8,3,8,11
TARATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,4,6,4,6,10
TARIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,66,40,66,40,106
TARVITA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,6,12,6,12,18
TINGUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,1,1,1,2
TIQUIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,9,5,9,5,14
TIRAQUE (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,0,3,0,3,3
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,0,1,0,1
TOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,14,16,14,16,30
TOLATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,18,8,18,8,26
TOLEDO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,3,1,3,4
TOMAVE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,11,12,11,12,23
TOMINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,9,7,9,7,16
TORO TORO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,3,2,3,2,5
TOTORA(CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,0,4,0,4,4
TOTORA(ORR),atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,0,1,0,1
TRINIDAD,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,186,34,186,34,220
TUPIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,13,15,13,15,28
TURCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,6,6,6,6,12
UMALA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,0,1,0,1
UNCIA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,2,1,2,1,3
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,4,10,4,10,14
VACAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,6,1,6,7
VALLEGRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,18,14,18,14,32
VIACHA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,25,32,25,32,57
VILLA CHARCAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,2,1,2,1,3
VILLA MONTES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,16,4,16,4,20
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,3,1,3,4
VILLA RIVERO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,3,3,3,3,6
VILLA SERRANO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,5,1,5,6
VILLA TUNARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,11,20,11,20,31
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,3,1,3,4
VILLAZON,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,27,36,27,36,63
VITICHI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,3,0,3,0,3
WALDO BALLIVIAN,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,0,1,0,1
WARNES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,4,11,4,11,15
YACO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,5,3,5,3,8
YACUIBA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,63,45,63,45,108
YAMPARAEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,2,1,2,3
YANACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,1,0,1,0,1
YAPACANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,8,13,8,13,21
YOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,2,3,2,3,5
YOTALA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,2,4,2,4,6
ZUDAÑEZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-04-01,8,5,8,5,13
ACACIO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,1,0,1,1
ACHACACHI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,45,29,45,29,74
ACHOCALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,1,2,1,3
AIQUILE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,13,18,13,18,31
ALTO BENI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,4,2,4,2,6
ANCORAIMES,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,9,10,9,10,19
ANDAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,0,3,0,3
ANTEQUERA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,4,1,4,1,5
ANZALDO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,6,1,6,7
ARAMPAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,0,1,0,1
ARANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,13,2,13,2,15
ARBIETO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,5,0,5,5
ARQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,1,2,1,3
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,10,35,10,35,45
ATOCHA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,6,14,6,14,20
AYATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,5,0,5,0,5
AYO AYO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,2,1,2,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,3,2,3,5
BATALLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,5,5,5,5,10
BELEN DE URMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,2,2,2,4
BERMEJO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,11,18,11,18,29
BETANZOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,21,15,21,15,36
BOLIVAR,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,0,2,0,2
BOYUIBE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,5,2,5,2,7
BUENA VISTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,1,2,1,3
CABEZAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,4,3,4,7
CAIROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,7,3,7,3,10
"CAIZA ""D""",atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,8,0,8,8
CAJUATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,1,2,1,3
CALAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,4,7,4,7,11
CAMARGO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,6,6,6,6,12
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,2,0,2,2
CAMIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,7,8,7,8,15
CAPINOTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,5,7,5,7,12
CAQUIAVIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,7,3,7,3,10
CARACOLLO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,1,2,1,3
CARANAVI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,12,4,12,4,16
CARAPARI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,0,3,0,3
CARIPUYO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,1,0,1,1
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,13,2,13,2,15
CATACORA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,7,10,7,10,17
CHACARILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,3,0,3,3
CHALLAPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,13,19,13,19,32
CHAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,0,3,0,3
CHARAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,6,6,6,6,12
CHARAÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,0,1,0,1
CHAYANTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,19,1,19,20
CHIMORE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,7,0,7,7
CHIPAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,1,0,1,1
CHOQUE COTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,11,0,11,11
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,4,3,4,7
CHUMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,16,5,16,5,21
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,0,1,0,1
CLIZA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,5,0,5,5
COBIJA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,12,12,12,12,24
COCHABAMBA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,318,266,318,266,584
COIPASA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,1,0,1,1
COLCAPIRHUA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,6,3,6,3,9
"COLCHA ""K""",atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,1,0,1,1
COLLANA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,1,0,1,1
COLOMI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,0,1,0,1
COLPA BELGICA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,2,0,2,2
COLQUECHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,8,3,8,3,11
COLQUIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,7,7,7,7,14
COMANCHE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,11,12,11,12,23
COMBAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,24,10,24,10,34
CONCEPCION,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,1,3,1,4
COPACABANA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,5,6,5,6,11
CORIPATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,8,2,8,2,10
CORO CORO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,1,0,1,1
COROICO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,11,16,11,16,27
CORQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,1,3,1,4
COTAGAITA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,4,11,4,11,15
COTOCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,2,2,2,4
CUATRO CAÑADAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,8,8,8,8,16
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,3,2,3,5
CUEVO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,4,3,4,3,7
CULPINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,5,3,5,8
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,3,3,3,6
CURVA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,1,1,1,2
EL ALTO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,118,197,118,197,315
EL CHORO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,5,0,5,5
EL PUENTE(STC),atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,0,3,0,3
EL PUENTE(TJA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,5,8,5,8,13
EL TORNO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,18,20,18,20,38
EL VILLAR,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,3,2,3,5
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,4,2,4,6
ESCOMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,4,2,4,2,6
EUCALIPTUS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,4,4,4,4,8
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,4,1,4,1,5
FILADELFIA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,1,0,1,1
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,2,2,2,4
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,15,11,15,11,26
GUANAY,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,10,9,10,9,19
GUAQUI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,16,28,16,28,44
GUAYARAMERIN,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,6,4,6,4,10
GUTIERREZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,24,6,24,6,30
HUACARETA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,10,0,10,10
HUACHACALLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,4,0,4,0,4
HUANUNI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,1,3,1,4
HUARACAJE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,1,1,1,2
HUARINA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,4,5,4,5,9
HUAYLLAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,20,12,20,12,32
INCAHUASI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,3,1,3,4
INQUISIVI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,5,0,5,5
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,20,3,20,3,23
IXIAMAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,0,2,0,2
JESUS DE MACHACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,37,22,37,22,59
LA ASUNTA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,1,1,1,2
LA GUARDIA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,6,2,6,8
LA PAZ,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,794,898,794,898,1692
LAGUNILLAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,0,1,0,1
LAJA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,2,1,2,3
LAS CARRERAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,5,1,5,1,6
LICOMA PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,0,1,0,1
LLALLAGUA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,6,2,6,2,8
LLICA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,4,1,4,5
LURIBAY,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,0,3,0,3
MACHACAMARCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,4,13,4,13,17
MACHARETI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,0,1,0,1
MAGDALENA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,2,3,2,5
MAIRANA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,1,2,1,3
MAPIRI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,0,2,0,2
MECAPACA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,11,3,11,3,14
MINEROS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,60,0,60,0,60
MIZQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,0,2,0,2
MOCOMOCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,7,3,7,3,10
MOJOCOYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,2,2,2,4
MONTEAGUDO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,16,3,16,3,19
MONTERO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,35,1,35,1,36
MOROCHATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,2,2,2,4
OCURI,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,2,0,2,2
OKINAWA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,8,9,8,9,17
OMEREQUE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,4,0,4,4
ORURO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,180,128,180,128,308
PADCAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,1,0,1,1
PADILLA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,4,1,4,5
PAILON,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,4,2,4,6
PALCA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,3,2,3,5
PALOS BLANCOS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,7,1,7,1,8
PAMPA AULLAGAS,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,0,1,0,1,1
PAMPA GRANDE,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,0,1,0,1
PAPEL PAMPA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,8,2,8,2,10
PATACAMAYA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,3,3,3,6
PAZÑA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,5,5,5,5,10
PELECHUCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,11,0,11,0,11
POCOATA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,6,5,6,5,11
POCONA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,3,2,3,2,5
POJO (CBBA),atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,1,1,1,2
POOPO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,2,2,2,4
PORCO,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,2,1,2,1,3
POROMA,atencion odontologica,consultas nuevas de 60 anos y mas,2010-05-01,1,0,1,0,1
