,group,variable,month,ACCIONES PREVENTIVAS FUERA DEL ESTABLECIMIENTO CANTIDAD,ACCIONES PREVENTIVAS FUERA DEL ESTABLECIMIENTO CANTIDAD,TOTALES,TOTALES,TOTALES
TIQUIPAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,1164,1348,1164,1348,2512
TIRAQUE (CBBA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,53,47,53,47,100
TOCO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,25,40,25,40,65
TOLATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,1788,1742,1788,1742,3530
TOMAVE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,2,0,2,0,2
TOMINA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,119,116,119,116,235
TORO TORO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,46,32,46,32,78
TOTORA(CBBA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,0,987,0,987,987
TRIGAL,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,60,68,60,68,128
TRINIDAD,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,253,319,253,319,572
TUPIZA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,2,0,2,0,2
TURCO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,47,52,47,52,99
UNCIA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,35,30,35,30,65
URIONDO (A. CONCEPCION),atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,10,16,10,16,26
URUBICHA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,93,92,93,92,185
UYUNI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,54,39,54,39,93
VACAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,81,144,81,144,225
VIACHA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,268,226,268,226,494
VILA VILA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,3,4,3,4,7
VILLA MONTES,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,22,29,22,29,51
VILLA RIVERO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,183,190,183,190,373
VILLA SERRANO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,3,6,3,6,9
VILLA TUNARI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,571,586,571,586,1157
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,379,392,379,392,771
VILLAZON,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,221,679,221,679,900
VINTO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,300,300,300,300,600
WARNES,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,20,33,20,33,53
YACO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,24,28,24,28,52
YACUIBA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,63,86,63,86,149
YAMPARAEZ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,352,306,352,306,658
YAPACANI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,131,115,131,115,246
YOCALLA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,65,30,65,30,95
YOTALA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,20,15,20,15,35
YUNCHARA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,10,14,10,14,24
ZUDAÑEZ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-04-01,25,29,25,29,54
ACHACACHI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,274,273,274,273,547
ACHOCALLA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,93,100,93,100,193
ALALAY,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,61,63,61,63,124
ALCALA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,72,105,72,105,177
ALTO BENI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,40,17,40,17,57
ANCORAIMES,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,50,49,50,49,99
ANDAMARCA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,7,9,7,9,16
APOLO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,167,171,167,171,338
ARAMPAMPA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,15,13,15,13,28
ARANI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,280,220,280,220,500
ARBIETO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,762,624,762,624,1386
ARQUE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,106,108,106,108,214
ASCENCION DE GUARAYOS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,58,145,58,145,203
ATOCHA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,0,1,0,1,1
AYATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,151,187,151,187,338
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,73,45,73,45,118
BELEN DE ANDAMARCA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,5,4,5,4,9
BERMEJO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,29,21,29,21,50
BETANZOS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,5,8,5,8,13
BOLIVAR,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,116,108,116,108,224
BOLPEBRA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,50,90,50,90,140
BOYUIBE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,4,3,4,3,7
BUENA VISTA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,293,213,293,213,506
CABEZAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,0,11,0,11,11
CAIROMA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,57,59,57,59,116
"CAIZA ""D""",atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,27,29,27,29,56
CAJUATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,8,4,8,4,12
CALACOTO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,4,6,4,6,10
CALAMARCA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,206,195,206,195,401
CAMARGO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,231,202,231,202,433
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,9,9,9,9,18
CAMIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,298,264,298,264,562
CAPINOTA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,1,0,1,0,1
CAQUIAVIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,10,7,10,7,17
CARANAVI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,25,39,25,39,64
CARAPARI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,138,156,138,156,294
CARIPUYO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,200,300,200,300,500
CARMEN RIVERO TORREZ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,5,10,5,10,15
CHALLAPATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,2,2,2,2,4
CHARAGUA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,16,17,16,17,33
CHAYANTA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,65,53,65,53,118
CHIMORE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,63,80,63,80,143
CHOQUE COTA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,0,2,0,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,164,117,164,117,281
CHUMA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,24,37,24,37,61
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,53,72,53,72,125
CKOCHAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,11,15,11,15,26
COBIJA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,95,153,95,153,248
COCAPATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,142,113,142,113,255
COCHABAMBA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,1075,1284,1075,1284,2359
COLCAPIRHUA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,700,756,700,756,1456
COLOMI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,18,13,18,13,31
COLPA BELGICA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,301,253,301,253,554
COLQUECHACA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,12,10,12,10,22
COLQUIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,15,23,15,23,38
COMANCHE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,28,25,28,25,53
CORIPATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,84,102,84,102,186
CORO CORO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,66,73,66,73,139
COROICO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,36,46,36,46,82
COTAGAITA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,10,10,10,10,20
CUATRO CAÑADAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,55,41,55,41,96
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,20,13,20,13,33
CUEVO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,5,10,5,10,15
CULPINA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,7,4,7,4,11
CURVA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,9,16,9,16,25
EL ALTO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,29,33,29,33,62
EL CHORO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,12,14,12,14,26
EL PUENTE(TJA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,17,33,17,33,50
EL TORNO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,228,217,228,217,445
ENTRE RIOS TRJ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,1,0,1,0,1
ENTRE RIOS CBBA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,2,2,2,2,4
FILADELFIA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,14,16,14,16,30
GENERAL SAAVEDRA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,4,0,4,0,4
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,107,92,107,92,199
GUANAY,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,12,12,12,12,24
GUAQUI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,68,42,68,42,110
GUAYARAMERIN,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,1,1,1,1,2
GUTIERREZ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,190,201,190,201,391
HUACARETA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,4,5,4,5,9
HUARINA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,18,22,18,22,40
ICLA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,102,78,102,78,180
INCAHUASI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,18,19,18,19,37
IRUPANA (VILLA DE LANZA),atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,4,0,4,0,4
IXIAMAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,57,58,57,58,115
JESUS DE MACHACA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,21,40,21,40,61
LA ASUNTA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,6,8,6,8,14
LA GUARDIA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,84,72,84,72,156
LA PAZ,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,603,652,603,652,1255
LAGUNILLAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,27,34,27,34,61
LAJA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,137,181,137,181,318
LAS CARRERAS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,40,54,40,54,94
LICOMA PAMPA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,12,17,12,17,29
LLALLAGUA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,703,659,703,659,1362
LURIBAY,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,11,9,11,9,20
MACHARETI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,16,17,16,17,33
MAPIRI,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,30,22,30,22,52
MECAPACA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,2,1,2,1,3
MIZQUE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,200,245,200,245,445
MOCOMOCO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,214,171,214,171,385
MOJOCOYA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,18,38,18,38,56
MONTEAGUDO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,272,275,272,275,547
MONTERO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,457,765,457,765,1222
MORO MORO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,9,2,9,2,11
MOROCHATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,109,397,109,397,506
OKINAWA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,0,180,0,180,180
ORURO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,42,49,42,49,91
PADCAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,74,38,74,38,112
PADILLA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,90,82,90,82,172
PAILON,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,40,67,40,67,107
PALCA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,10,10,10,10,20
PALOS BLANCOS,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,108,80,108,80,188
PAMPA GRANDE,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,69,46,69,46,115
PAPEL PAMPA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,7,7,7,7,14
PATACAMAYA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,19,25,19,25,44
PELECHUCO,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,26,19,26,19,45
POCOATA,atencion odontologica,acciones preventivas fuera del establecimiento,2010-05-01,56,71,56,71,127
