,group,variable,month,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,CONSULTAS NUEVAS MENORES DE 5 AÑOS CANTIDAD,TOTALES,TOTALES,TOTALES
CORQUE,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,0,3,0,3,3
COTAGAITA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,9,14,9,14,23
COTOCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,8,15,8,15,23
CUATRO CAÑADAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,62,88,62,88,150
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,14,2,14,2,16
CUEVO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,26,24,26,24,50
CULPINA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,4,5,4,5,9
CURAHUARA DE CARANGAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,6,4,6,4,10
CURVA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,1,3,1,3,4
DESAGUADERO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,3,3,3,3,6
EL ALTO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,1824,1900,1824,1900,3724
EL CHORO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,27,6,27,6,33
EL PUENTE(STC),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,19,13,19,13,32
EL PUENTE(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,4,5,4,5,9
EL TORNO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,71,67,71,67,138
EL VILLAR,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,16,18,16,18,34
ENTRE RIOS TRJ,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,9,9,9,9,18
ENTRE RIOS CBBA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,16,25,16,25,41
ESCOMA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,15,0,15,0,15
EUCALIPTUS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,32,56,32,56,88
EXALTACION,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,10,19,10,19,29
FERNANDEZ ALONSO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,47,24,47,24,71
FILADELFIA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,8,5,8,5,13
GENERAL SAAVEDRA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,29,15,29,15,44
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,23,24,23,24,47
GUANAY,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,22,12,22,12,34
GUAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,8,14,8,14,22
GUAYARAMERIN,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,58,41,58,41,99
GUTIERREZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,78,95,78,95,173
HUACARETA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,35,22,35,22,57
HUACHACALLA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,1,0,1,0,1
HUANUNI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,27,36,27,36,63
HUARACAJE,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,5,9,5,9,14
HUARINA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,4,2,4,2,6
HUAYLLAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,5,13,5,13,18
HUMANATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,1,1,1,1,2
ICLA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,32,30,32,30,62
INCAHUASI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,18,19,18,19,37
INQUISIVI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,3,1,3,1,4
IRUPANA (VILLA DE LANZA),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,26,31,26,31,57
IXIAMAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,4,12,4,12,16
JESUS DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,26,35,26,35,61
LA ASUNTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,7,2,7,2,9
LA GUARDIA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,49,80,49,80,129
LA PAZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,3615,3739,3615,3739,7354
LAGUNILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,29,19,29,19,48
LAJA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,2,15,2,15,17
LAS CARRERAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,4,3,4,3,7
LICOMA PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,1,2,1,2,3
LLALLAGUA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,215,306,215,306,521
LLICA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,19,16,19,16,35
LURIBAY,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,13,20,13,20,33
MACHACAMARCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,16,15,16,15,31
MACHARETI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,27,25,27,25,52
MAGDALENA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,2,9,2,9,11
MAIRANA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,26,42,26,42,68
MAPIRI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,11,9,11,9,20
MECAPACA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,15,19,15,19,34
MINEROS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,10,85,10,85,95
MIZQUE,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,16,19,16,19,35
MOCOMOCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,5,38,5,38,43
MOJOCOYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,11,11,11,11,22
MONTEAGUDO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,152,155,152,155,307
MONTERO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,152,202,152,202,354
MORO MORO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,0,5,0,5,5
MOROCHATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,30,31,30,31,61
OCURI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,5,0,5,0,5
OKINAWA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,12,22,12,22,34
OMEREQUE,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,3,19,3,19,22
ORURO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,620,640,620,640,1260
PADCAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,7,8,7,8,15
PADILLA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,25,27,25,27,52
PAILON,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,90,62,90,62,152
PALCA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,21,26,21,26,47
PALOS BLANCOS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,34,36,34,36,70
PAMPA AULLAGAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,9,8,9,8,17
PAMPA GRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,6,20,6,20,26
PAPEL PAMPA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,12,12,12,12,24
PASORAPA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,6,5,6,5,11
PATACAMAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,77,64,77,64,141
PAZÑA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,43,32,43,32,75
PELECHUCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,21,13,21,13,34
POCOATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,71,78,71,78,149
POCONA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,7,4,7,4,11
POJO (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,38,0,38,0,38
POOPO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,61,23,61,23,84
PORCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,20,25,20,25,45
PORONGO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,14,20,14,20,34
PORTACHUELO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,113,112,113,112,225
PORVENIR,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,19,32,19,32,51
POSTRER VALLE,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,11,8,11,8,19
POTOSI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,784,570,784,570,1354
PRESTO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,8,16,8,16,24
PUCARA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,8,9,8,9,17
PUCARANI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,71,56,71,56,127
PUERTO ACOSTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,5,7,5,7,12
PUERTO CARABUCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,3,2,3,2,5
PUERTO GONZALO MORENO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,0,1,0,1,1
PUERTO PEREZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,4,3,4,3,7
PUERTO QUIJARRO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,16,20,16,20,36
PUERTO RICO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,54,33,54,33,87
PUERTO SILES,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,14,14,14,14,28
PUERTO SUAREZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,44,56,44,56,100
PUERTO VILLARROEL,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,108,192,108,192,300
PUNA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,37,7,37,7,44
PUNATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,194,162,194,162,356
QUILLACOLLO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,415,366,415,366,781
QUIME,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,9,20,9,20,29
QUIRUSILLAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,9,9,9,9,18
RAVELO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,3,7,3,7,10
REYES,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,7,5,7,5,12
RIBERALTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,138,158,138,158,296
ROBORE,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,16,21,16,21,37
RURRENABAQUE,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,11,16,11,16,27
SABAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,13,7,13,7,20
SACABA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,237,286,237,286,523
SACABAMBA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,2,2,2,2,4
SACACA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,20,27,20,27,47
SAIPINA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,8,17,8,17,25
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,81,97,81,97,178
SAMAIPATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,7,7,7,7,14
SAN AGUSTIN,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,1,1,1,1,2
SAN ANDRES,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,3,3,3,3,6
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,9,25,9,25,34
SAN ANTONIO DE LOMERIO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,5,0,5,0,5
SAN BENITO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,81,52,81,52,133
SAN BORJA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,60,51,60,51,111
SAN BUENA VENTURA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,16,4,16,4,20
SAN CARLOS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,7,12,7,12,19
SAN IGNACIO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,38,38,38,38,76
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,17,34,17,34,51
SAN JAVIER(BNI),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,5,2,5,2,7
SAN JAVIER(STC),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,8,4,8,4,12
SAN JOAQUIN,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,26,30,26,30,56
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,8,8,8,8,16
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,17,19,17,19,36
SAN JULIAN,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,20,21,20,21,41
SAN LORENZO(PND),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,51,37,51,37,88
SAN LORENZO(TJA),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,49,56,49,56,105
SAN LUCAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,30,31,30,31,61
SAN MATIAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,20,19,20,19,39
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,37,54,37,54,91
SAN PEDRO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,3,5,3,5,8
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,6,20,6,20,26
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,1,3,1,3,4
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,1,11,1,11,12
SAN RAFAEL,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,18,13,18,13,31
SAN RAMON BENI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,5,5,5,5,10
SAN RAMON SCZ,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,92,90,92,90,182
SANTA ANA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,70,61,70,61,131
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,2618,2519,2618,2519,5137
SANTA ROSA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,5,22,5,22,27
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,19,46,19,46,65
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,6,8,6,8,14
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,57,72,57,72,129
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,22,45,22,45,67
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,28,38,28,38,66
SANTIVAÑES,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,5,22,5,22,27
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,28,30,28,30,58
SAPAHAQUI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,41,48,41,48,89
SENA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,28,25,28,25,53
SHINAOTA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,8,5,8,5,13
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,19,22,19,22,41
SICAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,4,2,4,2,6
SIPE SIPE,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,110,97,110,97,207
SOPACHUY,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,18,12,18,12,30
SORACACHI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,13,21,13,21,34
SORATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,18,28,18,28,46
SUCRE,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,964,812,964,812,1776
TACACOMA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,8,4,8,4,12
TACOPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,0,5,0,5,5
TAHUA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,2,3,2,3,5
TAPACARI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,21,14,21,14,35
TARABUCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,227,244,227,244,471
TARACO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,6,0,6,0,6
TARATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,25,18,25,18,43
TARIJA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,154,118,154,118,272
TARVITA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,94,66,94,66,160
TEOPONTE,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,0,3,0,3,3
TIAWANACU,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,20,32,20,32,52
TINGUIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,8,8,8,8,16
TIPUANI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,32,29,32,29,61
TIQUIPAYA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,642,635,642,635,1277
TIRAQUE (CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,18,19,18,19,37
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,2,0,2,0,2
TOCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,37,38,37,38,75
TOLATA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,134,145,134,145,279
TOLEDO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,9,13,9,13,22
TOMAVE,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,18,35,18,35,53
TOMINA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,256,234,256,234,490
TORO TORO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,17,20,17,20,37
TOTORA(CBBA),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,0,37,0,37,37
TOTORA(ORR),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,3,0,3,0,3
TRIGAL,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,8,4,8,4,12
TRINIDAD,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,201,169,201,169,370
TUPIZA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,115,109,115,109,224
TURCO,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,12,11,12,11,23
UMALA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,1,2,1,2,3
UNCIA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,25,20,25,20,45
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,26,30,26,30,56
URUBICHA,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,3,2,3,2,5
UYUNI,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,66,49,66,49,115
VACAS,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,26,96,26,96,122
VALLEGRANDE,atencion odontologica,consultas nuevas menores de 5 anos,2010-04-01,45,60,45,60,105
