,group,variable,month,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,CONSULTAS NUEVAS A MUJER EMBARAZADA O PUÉRPERA CANTIDAD,TOTALES,TOTALES,TOTALES
REYES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,46,0,46,46
RIBERALTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,280,0,280,280
ROBORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,4,0,4,4
RURRENABAQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,20,0,20,20
SABAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,3,0,3,3
SACABA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,179,0,179,179
SACABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,16,0,16,16
SACACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,19,0,19,19
SAIPINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,41,0,41,41
SALINAS DE GARCI MENDOZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,19,0,19,19
SAMAIPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,41,0,41,41
SAN AGUSTIN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,2,0,2,2
SAN ANDRES DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,18,0,18,18
SAN BENITO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,13,0,13,13
SAN BORJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,157,0,157,157
SAN BUENA VENTURA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,9,0,9,9
SAN CARLOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,44,0,44,44
SAN IGNACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,11,0,11,11
SAN IGNACIO DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,58,0,58,58
SAN JAVIER(STC),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,2,0,2,2
SAN JOSE DE CHIQUITOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,28,0,28,28
SAN JUAN DE YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,21,0,21,21
SAN JULIAN,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,11,0,11,11
SAN LORENZO(PND),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,8,0,8,8
SAN LORENZO(TJA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,5,0,5,5
SAN LUCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,44,0,44,44
SAN MATIAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,3,0,3,3
SAN MIGUEL DE VELASCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,27,0,27,27
SAN PEDRO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,17,0,17,17
SAN PEDRO DE BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,37,0,37,37
SAN PEDRO DE CURAHUARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,17,0,17,17
SAN PEDRO DE TIQUINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,3,0,3,3
SAN RAFAEL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,34,0,34,34
SAN RAMON BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,5,0,5,5
SAN RAMON SCZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,27,0,27,27
SANTA ANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,112,0,112,112
SANTA CRUZ DE LA SIERRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,1808,0,1808,1808
SANTA ROSA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,4,0,4,4
SANTA ROSA DEL SARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,41,0,41,41
SANTIAGO DE CALLAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,5,0,5,5
SANTIAGO DE HUARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,26,0,26,26
SANTIAGO DE HUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,1,0,1,1
SANTIAGO DE MACHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,6,0,6,6
SANTIVAÑES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,4,0,4,4
SANTUARIO DE QUILLACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,4,0,4,4
SAPAHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,2,0,2,2
SENA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,21,0,21,21
SHINAOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,10,0,10,10
SICA SICA (VILLA AROMA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,33,0,33,33
SICAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,10,0,10,10
SIPE SIPE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,63,0,63,63
SOPACHUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,14,0,14,14
SORACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,11,0,11,11
SORATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,30,0,30,30
SUCRE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,326,0,326,326
TACACOMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,24,0,24,24
TACOPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,1,0,1,1
TAHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,1,0,1,1
TAPACARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,16,0,16,16
TARABUCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,78,0,78,78
TARACO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,13,0,13,13
TARATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,17,0,17,17
TARIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,98,0,98,98
TARVITA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,62,0,62,62
TIAWANACU,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,15,0,15,15
TINGUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,31,0,31,31
TIPUANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,22,0,22,22
TIQUIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,426,0,426,426
TIRAQUE (CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,27,0,27,27
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,2,0,2,2
TOCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,12,0,12,12
TOLATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,21,0,21,21
TOLEDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,9,0,9,9
TOMAVE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,26,0,26,26
TOMINA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,28,0,28,28
TORO TORO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,4,0,4,4
TOTORA(CBBA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,44,0,44,44
TRIGAL,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,9,0,9,9
TRINIDAD,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,58,0,58,58
TUPIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,65,0,65,65
TURCO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,5,0,5,5
UNCIA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,40,0,40,40
URIONDO (A. CONCEPCION),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,13,0,13,13
URUBICHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,12,0,12,12
UYUNI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,1,0,1,1
VACAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,29,0,29,29
VALLEGRANDE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,80,0,80,80
VIACHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,61,0,61,61
VILA VILA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,1,0,1,1
VILLA CHARCAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,7,0,7,7
VILLA MONTES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,7,0,7,7
VILLA NUEVA (LOMA ALTA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,3,0,3,3
VILLA RIVERO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,1,0,1,1
VILLA SERRANO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,13,0,13,13
VILLA TUNARI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,237,0,237,237
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,42,0,42,42
VILLAZON,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,146,0,146,146
VINTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,20,0,20,20
VITICHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,3,0,3,3
WARNES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,57,0,57,57
YACO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,4,0,4,4
YACUIBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,28,0,28,28
YAMPARAEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,8,0,8,8
YANACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,9,0,9,9
YAPACANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,123,0,123,123
YOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,17,0,17,17
YOTALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,55,0,55,55
YUNCHARA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,2,0,2,2
ZUDAÑEZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-05-01,0,10,0,10,10
ACACIO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,15,0,15,15
ACHACACHI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,12,0,12,12
ACHOCALLA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,17,0,17,17
ALALAY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,2,0,2,2
ALCALA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,19,0,19,19
ALTO BENI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,3,0,3,3
ANCORAIMES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,10,0,10,10
ANDAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,8,0,8,8
ANTEQUERA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,4,0,4,4
ANZALDO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,8,0,8,8
APOLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,73,0,73,73
ARAMPAMPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,9,0,9,9
ARANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,10,0,10,10
ARBIETO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,61,0,61,61
ARQUE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,46,0,46,46
ASCENCION DE GUARAYOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,48,0,48,48
ATOCHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,2,0,2,2
AYATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,4,0,4,4
AYO AYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,3,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,15,0,15,15
AZURDUY,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,42,0,42,42
BATALLAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,16,0,16,16
BAURES,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,1,0,1,1
BELEN DE ANDAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,1,0,1,1
BELEN DE URMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,2,0,2,2
BELLA FLOR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,5,0,5,5
BERMEJO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,12,0,12,12
BETANZOS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,46,0,46,46
BOLIVAR,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,7,0,7,7
BOLPEBRA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,18,0,18,18
BOYUIBE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,44,0,44,44
BUENA VISTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,10,0,10,10
CABEZAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,34,0,34,34
CAIROMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,17,0,17,17
"CAIZA ""D""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,12,0,12,12
CAJUATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,10,0,10,10
CALACOTO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,2,0,2,2
CALAMARCA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,10,0,10,10
CAMARGO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,70,0,70,70
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,31,0,31,31
CAMIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,242,0,242,242
CAPINOTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,13,0,13,13
CAQUIAVIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,29,0,29,29
CARACOLLO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,6,0,6,6
CARANAVI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,27,0,27,27
CARIPUYO,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,4,0,4,4
CARMEN RIVERO TORREZ,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,10,0,10,10
CATACORA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,1,0,1,1
CHALLAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,47,0,47,47
CHAQUI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,2,0,2,2
CHARAGUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,69,0,69,69
CHAYANTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,60,0,60,60
CHIMORE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,97,0,97,97
CHIPAYA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,1,0,1,1
CHOQUE COTA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,4,0,4,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,35,0,35,35
CHUMA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,15,0,15,15
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,28,0,28,28
CKOCHAS,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,6,0,6,6
CLIZA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,45,0,45,45
COBIJA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,193,0,193,193
COCAPATA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,9,0,9,9
COCHABAMBA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,991,0,991,991
COIPASA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,7,0,7,7
COLCAPIRHUA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,143,0,143,143
"COLCHA ""K""",atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,12,0,12,12
COLOMI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,92,0,92,92
COLPA BELGICA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,59,0,59,59
COLQUECHACA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,74,0,74,74
COLQUENCHA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,3,0,3,3
COLQUIRI,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,14,0,14,14
COMANCHE,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,3,0,3,3
COMARAPA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,63,0,63,63
CONCEPCION,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,4,0,4,4
COPACABANA,atencion odontologica,consultas nuevas a mujer embarazada o puerpera,2010-06-01,0,18,0,18,18
