,group,variable,month,CIRUGIA BUCAL MENOR CANTIDAD,CIRUGIA BUCAL MENOR CANTIDAD,TOTALES,TOTALES,TOTALES
CKOCHAS,atencion odontologica,cirugia bucal menor,2010-05-01,0,5,0,5,5
CLIZA,atencion odontologica,cirugia bucal menor,2010-05-01,8,14,8,14,22
COBIJA,atencion odontologica,cirugia bucal menor,2010-05-01,41,91,41,91,132
COCAPATA,atencion odontologica,cirugia bucal menor,2010-05-01,10,28,10,28,38
COCHABAMBA,atencion odontologica,cirugia bucal menor,2010-05-01,235,382,235,382,617
COIPASA,atencion odontologica,cirugia bucal menor,2010-05-01,2,4,2,4,6
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2010-05-01,18,28,18,28,46
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2010-05-01,13,12,13,12,25
COLLANA,atencion odontologica,cirugia bucal menor,2010-05-01,2,2,2,2,4
COLOMI,atencion odontologica,cirugia bucal menor,2010-05-01,6,12,6,12,18
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2010-05-01,4,16,4,16,20
COLQUECHACA,atencion odontologica,cirugia bucal menor,2010-05-01,22,46,22,46,68
COLQUENCHA,atencion odontologica,cirugia bucal menor,2010-05-01,1,5,1,5,6
COLQUIRI,atencion odontologica,cirugia bucal menor,2010-05-01,36,48,36,48,84
COMANCHE,atencion odontologica,cirugia bucal menor,2010-05-01,26,60,26,60,86
COMARAPA,atencion odontologica,cirugia bucal menor,2010-05-01,13,37,13,37,50
COMBAYA,atencion odontologica,cirugia bucal menor,2010-05-01,53,28,53,28,81
CONCEPCION,atencion odontologica,cirugia bucal menor,2010-05-01,2,9,2,9,11
COPACABANA,atencion odontologica,cirugia bucal menor,2010-05-01,32,35,32,35,67
CORIPATA,atencion odontologica,cirugia bucal menor,2010-05-01,36,67,36,67,103
CORO CORO,atencion odontologica,cirugia bucal menor,2010-05-01,10,18,10,18,28
COROICO,atencion odontologica,cirugia bucal menor,2010-05-01,51,78,51,78,129
CORQUE,atencion odontologica,cirugia bucal menor,2010-05-01,14,8,14,8,22
COTAGAITA,atencion odontologica,cirugia bucal menor,2010-05-01,76,64,76,64,140
COTOCA,atencion odontologica,cirugia bucal menor,2010-05-01,11,36,11,36,47
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2010-05-01,25,37,25,37,62
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2010-05-01,3,0,3,0,3
CUEVO,atencion odontologica,cirugia bucal menor,2010-05-01,1,2,1,2,3
CULPINA,atencion odontologica,cirugia bucal menor,2010-05-01,14,28,14,28,42
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2010-05-01,18,31,18,31,49
CURVA,atencion odontologica,cirugia bucal menor,2010-05-01,3,9,3,9,12
DESAGUADERO,atencion odontologica,cirugia bucal menor,2010-05-01,0,2,0,2,2
EL ALTO,atencion odontologica,cirugia bucal menor,2010-05-01,963,1442,963,1442,2405
EL CHORO,atencion odontologica,cirugia bucal menor,2010-05-01,4,7,4,7,11
EL PUENTE(STC),atencion odontologica,cirugia bucal menor,2010-05-01,17,27,17,27,44
EL PUENTE(TJA),atencion odontologica,cirugia bucal menor,2010-05-01,39,87,39,87,126
EL TORNO,atencion odontologica,cirugia bucal menor,2010-05-01,17,38,17,38,55
EL VILLAR,atencion odontologica,cirugia bucal menor,2010-05-01,6,22,6,22,28
ENTRE RIOS TRJ,atencion odontologica,cirugia bucal menor,2010-05-01,22,63,22,63,85
ENTRE RIOS CBBA,atencion odontologica,cirugia bucal menor,2010-05-01,4,6,4,6,10
ESCOMA,atencion odontologica,cirugia bucal menor,2010-05-01,43,37,43,37,80
EUCALIPTUS,atencion odontologica,cirugia bucal menor,2010-05-01,16,15,16,15,31
FILADELFIA,atencion odontologica,cirugia bucal menor,2010-05-01,5,9,5,9,14
GENERAL SAAVEDRA,atencion odontologica,cirugia bucal menor,2010-05-01,8,18,8,18,26
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,cirugia bucal menor,2010-05-01,20,26,20,26,46
GUANAY,atencion odontologica,cirugia bucal menor,2010-05-01,41,41,41,41,82
GUAQUI,atencion odontologica,cirugia bucal menor,2010-05-01,56,91,56,91,147
GUAYARAMERIN,atencion odontologica,cirugia bucal menor,2010-05-01,7,10,7,10,17
GUTIERREZ,atencion odontologica,cirugia bucal menor,2010-05-01,334,84,334,84,418
HUACARETA,atencion odontologica,cirugia bucal menor,2010-05-01,9,20,9,20,29
HUACAYA (VILLA DE HUACAYA),atencion odontologica,cirugia bucal menor,2010-05-01,1,8,1,8,9
HUACHACALLA,atencion odontologica,cirugia bucal menor,2010-05-01,7,9,7,9,16
HUANUNI,atencion odontologica,cirugia bucal menor,2010-05-01,34,38,34,38,72
HUARACAJE,atencion odontologica,cirugia bucal menor,2010-05-01,6,14,6,14,20
HUARINA,atencion odontologica,cirugia bucal menor,2010-05-01,12,14,12,14,26
HUAYLLAMARCA,atencion odontologica,cirugia bucal menor,2010-05-01,22,25,22,25,47
ICLA,atencion odontologica,cirugia bucal menor,2010-05-01,8,11,8,11,19
INCAHUASI,atencion odontologica,cirugia bucal menor,2010-05-01,4,10,4,10,14
INQUISIVI,atencion odontologica,cirugia bucal menor,2010-05-01,19,35,19,35,54
IRUPANA (VILLA DE LANZA),atencion odontologica,cirugia bucal menor,2010-05-01,44,36,44,36,80
IXIAMAS,atencion odontologica,cirugia bucal menor,2010-05-01,22,23,22,23,45
JESUS DE MACHACA,atencion odontologica,cirugia bucal menor,2010-05-01,65,92,65,92,157
LA ASUNTA,atencion odontologica,cirugia bucal menor,2010-05-01,17,21,17,21,38
LA GUARDIA,atencion odontologica,cirugia bucal menor,2010-05-01,22,60,22,60,82
LA PAZ,atencion odontologica,cirugia bucal menor,2010-05-01,809,779,809,779,1588
LAGUNILLAS,atencion odontologica,cirugia bucal menor,2010-05-01,6,15,6,15,21
LAJA,atencion odontologica,cirugia bucal menor,2010-05-01,13,15,13,15,28
LAS CARRERAS,atencion odontologica,cirugia bucal menor,2010-05-01,9,14,9,14,23
LICOMA PAMPA,atencion odontologica,cirugia bucal menor,2010-05-01,10,21,10,21,31
LLALLAGUA,atencion odontologica,cirugia bucal menor,2010-05-01,41,56,41,56,97
LLICA,atencion odontologica,cirugia bucal menor,2010-05-01,9,14,9,14,23
LURIBAY,atencion odontologica,cirugia bucal menor,2010-05-01,9,5,9,5,14
MACHACAMARCA,atencion odontologica,cirugia bucal menor,2010-05-01,20,37,20,37,57
MACHARETI,atencion odontologica,cirugia bucal menor,2010-05-01,7,11,7,11,18
MAGDALENA,atencion odontologica,cirugia bucal menor,2010-05-01,9,7,9,7,16
MAIRANA,atencion odontologica,cirugia bucal menor,2010-05-01,4,11,4,11,15
MALLA,atencion odontologica,cirugia bucal menor,2010-05-01,13,19,13,19,32
MAPIRI,atencion odontologica,cirugia bucal menor,2010-05-01,22,24,22,24,46
MECAPACA,atencion odontologica,cirugia bucal menor,2010-05-01,47,22,47,22,69
MIZQUE,atencion odontologica,cirugia bucal menor,2010-05-01,8,16,8,16,24
MOCOMOCO,atencion odontologica,cirugia bucal menor,2010-05-01,29,58,29,58,87
MOJOCOYA,atencion odontologica,cirugia bucal menor,2010-05-01,3,1,3,1,4
MONTEAGUDO,atencion odontologica,cirugia bucal menor,2010-05-01,26,25,26,25,51
MONTERO,atencion odontologica,cirugia bucal menor,2010-05-01,7,9,7,9,16
MORO MORO,atencion odontologica,cirugia bucal menor,2010-05-01,7,6,7,6,13
MOROCHATA,atencion odontologica,cirugia bucal menor,2010-05-01,4,29,4,29,33
OCURI,atencion odontologica,cirugia bucal menor,2010-05-01,14,28,14,28,42
OKINAWA,atencion odontologica,cirugia bucal menor,2010-05-01,8,22,8,22,30
OMEREQUE,atencion odontologica,cirugia bucal menor,2010-05-01,9,21,9,21,30
ORURO,atencion odontologica,cirugia bucal menor,2010-05-01,351,482,351,482,833
PADCAYA,atencion odontologica,cirugia bucal menor,2010-05-01,39,58,39,58,97
PADILLA,atencion odontologica,cirugia bucal menor,2010-05-01,8,18,8,18,26
PAILON,atencion odontologica,cirugia bucal menor,2010-05-01,22,42,22,42,64
PALCA,atencion odontologica,cirugia bucal menor,2010-05-01,9,18,9,18,27
PALOS BLANCOS,atencion odontologica,cirugia bucal menor,2010-05-01,26,23,26,23,49
PAMPA AULLAGAS,atencion odontologica,cirugia bucal menor,2010-05-01,9,18,9,18,27
PAMPA GRANDE,atencion odontologica,cirugia bucal menor,2010-05-01,10,8,10,8,18
PAPEL PAMPA,atencion odontologica,cirugia bucal menor,2010-05-01,15,8,15,8,23
PASORAPA,atencion odontologica,cirugia bucal menor,2010-05-01,3,3,3,3,6
PATACAMAYA,atencion odontologica,cirugia bucal menor,2010-05-01,20,35,20,35,55
PAZÑA,atencion odontologica,cirugia bucal menor,2010-05-01,18,25,18,25,43
PELECHUCO,atencion odontologica,cirugia bucal menor,2010-05-01,26,22,26,22,48
POCOATA,atencion odontologica,cirugia bucal menor,2010-05-01,15,31,15,31,46
POCONA,atencion odontologica,cirugia bucal menor,2010-05-01,8,9,8,9,17
POJO (CBBA),atencion odontologica,cirugia bucal menor,2010-05-01,11,18,11,18,29
POOPO,atencion odontologica,cirugia bucal menor,2010-05-01,42,49,42,49,91
PORCO,atencion odontologica,cirugia bucal menor,2010-05-01,5,13,5,13,18
POROMA,atencion odontologica,cirugia bucal menor,2010-05-01,10,9,10,9,19
PORONGO,atencion odontologica,cirugia bucal menor,2010-05-01,6,24,6,24,30
PORTACHUELO,atencion odontologica,cirugia bucal menor,2010-05-01,19,32,19,32,51
PORVENIR,atencion odontologica,cirugia bucal menor,2010-05-01,20,21,20,21,41
POSTRER VALLE,atencion odontologica,cirugia bucal menor,2010-05-01,12,5,12,5,17
POTOSI,atencion odontologica,cirugia bucal menor,2010-05-01,106,182,106,182,288
PRESTO,atencion odontologica,cirugia bucal menor,2010-05-01,0,6,0,6,6
PUCARA,atencion odontologica,cirugia bucal menor,2010-05-01,1,6,1,6,7
PUCARANI,atencion odontologica,cirugia bucal menor,2010-05-01,72,91,72,91,163
PUERTO ACOSTA,atencion odontologica,cirugia bucal menor,2010-05-01,23,43,23,43,66
PUERTO CARABUCO,atencion odontologica,cirugia bucal menor,2010-05-01,190,111,190,111,301
PUERTO GONZALO MORENO,atencion odontologica,cirugia bucal menor,2010-05-01,45,47,45,47,92
PUERTO PEREZ,atencion odontologica,cirugia bucal menor,2010-05-01,5,4,5,4,9
PUERTO QUIJARRO,atencion odontologica,cirugia bucal menor,2010-05-01,8,5,8,5,13
PUERTO RICO,atencion odontologica,cirugia bucal menor,2010-05-01,46,11,46,11,57
PUERTO SUAREZ,atencion odontologica,cirugia bucal menor,2010-05-01,21,36,21,36,57
PUERTO VILLARROEL,atencion odontologica,cirugia bucal menor,2010-05-01,35,39,35,39,74
PUNA,atencion odontologica,cirugia bucal menor,2010-05-01,54,64,54,64,118
PUNATA,atencion odontologica,cirugia bucal menor,2010-05-01,33,40,33,40,73
QUILLACOLLO,atencion odontologica,cirugia bucal menor,2010-05-01,11,36,11,36,47
QUIME,atencion odontologica,cirugia bucal menor,2010-05-01,24,35,24,35,59
QUIRUSILLAS,atencion odontologica,cirugia bucal menor,2010-05-01,3,3,3,3,6
RAVELO,atencion odontologica,cirugia bucal menor,2010-05-01,10,26,10,26,36
REYES,atencion odontologica,cirugia bucal menor,2010-05-01,13,23,13,23,36
RIBERALTA,atencion odontologica,cirugia bucal menor,2010-05-01,86,247,86,247,333
RURRENABAQUE,atencion odontologica,cirugia bucal menor,2010-05-01,22,27,22,27,49
SABAYA,atencion odontologica,cirugia bucal menor,2010-05-01,7,11,7,11,18
SACABA,atencion odontologica,cirugia bucal menor,2010-05-01,138,161,138,161,299
SACABAMBA,atencion odontologica,cirugia bucal menor,2010-05-01,0,4,0,4,4
SACACA,atencion odontologica,cirugia bucal menor,2010-05-01,28,69,28,69,97
SAIPINA,atencion odontologica,cirugia bucal menor,2010-05-01,7,13,7,13,20
SALINAS DE GARCI MENDOZA,atencion odontologica,cirugia bucal menor,2010-05-01,15,13,15,13,28
SAMAIPATA,atencion odontologica,cirugia bucal menor,2010-05-01,8,8,8,8,16
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2010-05-01,2,2,2,2,4
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2010-05-01,82,77,82,77,159
SAN BENITO,atencion odontologica,cirugia bucal menor,2010-05-01,14,17,14,17,31
SAN BORJA,atencion odontologica,cirugia bucal menor,2010-05-01,168,204,168,204,372
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2010-05-01,10,4,10,4,14
SAN CARLOS,atencion odontologica,cirugia bucal menor,2010-05-01,12,22,12,22,34
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2010-05-01,32,63,32,63,95
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2010-05-01,23,44,23,44,67
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2010-05-01,2,14,2,14,16
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2010-05-01,2,0,2,0,2
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2010-05-01,30,23,30,23,53
SAN JULIAN,atencion odontologica,cirugia bucal menor,2010-05-01,3,3,3,3,6
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2010-05-01,0,5,0,5,5
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2010-05-01,60,108,60,108,168
SAN LUCAS,atencion odontologica,cirugia bucal menor,2010-05-01,16,63,16,63,79
SAN MATIAS,atencion odontologica,cirugia bucal menor,2010-05-01,1,14,1,14,15
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2010-05-01,20,14,20,14,34
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2010-05-01,22,42,22,42,64
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2010-05-01,8,9,8,9,17
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2010-05-01,13,8,13,8,21
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2010-05-01,6,13,6,13,19
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2010-05-01,17,20,17,20,37
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2010-05-01,7,7,7,7,14
SANTA ANA,atencion odontologica,cirugia bucal menor,2010-05-01,11,35,11,35,46
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2010-05-01,256,446,256,446,702
SANTA ROSA,atencion odontologica,cirugia bucal menor,2010-05-01,21,21,21,21,42
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2010-05-01,15,54,15,54,69
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2010-05-01,17,26,17,26,43
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2010-05-01,6,26,6,26,32
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2010-05-01,9,22,9,22,31
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2010-05-01,5,10,5,10,15
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2010-05-01,17,8,17,8,25
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2010-05-01,33,36,33,36,69
SENA,atencion odontologica,cirugia bucal menor,2010-05-01,22,44,22,44,66
SHINAOTA,atencion odontologica,cirugia bucal menor,2010-05-01,11,9,11,9,20
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2010-05-01,26,40,26,40,66
SICAYA,atencion odontologica,cirugia bucal menor,2010-05-01,2,0,2,0,2
SIPE SIPE,atencion odontologica,cirugia bucal menor,2010-05-01,27,44,27,44,71
SOPACHUY,atencion odontologica,cirugia bucal menor,2010-05-01,9,16,9,16,25
SORACACHI,atencion odontologica,cirugia bucal menor,2010-05-01,9,10,9,10,19
SORATA,atencion odontologica,cirugia bucal menor,2010-05-01,70,64,70,64,134
SUCRE,atencion odontologica,cirugia bucal menor,2010-05-01,280,342,280,342,622
TACACOMA,atencion odontologica,cirugia bucal menor,2010-05-01,33,40,33,40,73
TACOPAYA,atencion odontologica,cirugia bucal menor,2010-05-01,27,30,27,30,57
TAHUA,atencion odontologica,cirugia bucal menor,2010-05-01,3,4,3,4,7
TAPACARI,atencion odontologica,cirugia bucal menor,2010-05-01,16,33,16,33,49
TARABUCO,atencion odontologica,cirugia bucal menor,2010-05-01,21,34,21,34,55
TARACO,atencion odontologica,cirugia bucal menor,2010-05-01,3,18,3,18,21
TARATA,atencion odontologica,cirugia bucal menor,2010-05-01,5,8,5,8,13
TARIJA,atencion odontologica,cirugia bucal menor,2010-05-01,356,489,356,489,845
TARVITA,atencion odontologica,cirugia bucal menor,2010-05-01,11,34,11,34,45
TIAWANACU,atencion odontologica,cirugia bucal menor,2010-05-01,53,82,53,82,135
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2010-05-01,5,22,5,22,27
TIPUANI,atencion odontologica,cirugia bucal menor,2010-05-01,7,3,7,3,10
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2010-05-01,29,85,29,85,114
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2010-05-01,7,19,7,19,26
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2010-05-01,15,6,15,6,21
TOCO,atencion odontologica,cirugia bucal menor,2010-05-01,14,20,14,20,34
TOLATA,atencion odontologica,cirugia bucal menor,2010-05-01,3,7,3,7,10
TOLEDO,atencion odontologica,cirugia bucal menor,2010-05-01,9,18,9,18,27
TOMAVE,atencion odontologica,cirugia bucal menor,2010-05-01,30,59,30,59,89
TOMINA,atencion odontologica,cirugia bucal menor,2010-05-01,11,19,11,19,30
TORO TORO,atencion odontologica,cirugia bucal menor,2010-05-01,9,4,9,4,13
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2010-05-01,0,55,0,55,55
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2010-05-01,4,5,4,5,9
TRIGAL,atencion odontologica,cirugia bucal menor,2010-05-01,0,11,0,11,11
TRINIDAD,atencion odontologica,cirugia bucal menor,2010-05-01,81,151,81,151,232
TUPIZA,atencion odontologica,cirugia bucal menor,2010-05-01,73,96,73,96,169
TURCO,atencion odontologica,cirugia bucal menor,2010-05-01,4,5,4,5,9
UMALA,atencion odontologica,cirugia bucal menor,2010-05-01,11,7,11,7,18
UNCIA,atencion odontologica,cirugia bucal menor,2010-05-01,16,27,16,27,43
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2010-05-01,93,112,93,112,205
URUBICHA,atencion odontologica,cirugia bucal menor,2010-05-01,9,32,9,32,41
UYUNI,atencion odontologica,cirugia bucal menor,2010-05-01,8,23,8,23,31
VACAS,atencion odontologica,cirugia bucal menor,2010-05-01,0,2,0,2,2
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2010-05-01,10,19,10,19,29
VIACHA,atencion odontologica,cirugia bucal menor,2010-05-01,21,46,21,46,67
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2010-05-01,3,19,3,19,22
VILLA MONTES,atencion odontologica,cirugia bucal menor,2010-05-01,115,218,115,218,333
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2010-05-01,12,20,12,20,32
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2010-05-01,4,4,4,4,8
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2010-05-01,6,28,6,28,34
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2010-05-01,27,56,27,56,83
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2010-05-01,25,26,25,26,51
VILLAZON,atencion odontologica,cirugia bucal menor,2010-05-01,40,87,40,87,127
VINTO,atencion odontologica,cirugia bucal menor,2010-05-01,19,7,19,7,26
VITICHI,atencion odontologica,cirugia bucal menor,2010-05-01,14,24,14,24,38
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2010-05-01,19,3,19,3,22
WARNES,atencion odontologica,cirugia bucal menor,2010-05-01,31,47,31,47,78
YACO,atencion odontologica,cirugia bucal menor,2010-05-01,26,37,26,37,63
YACUIBA,atencion odontologica,cirugia bucal menor,2010-05-01,213,261,213,261,474
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2010-05-01,3,7,3,7,10
YANACACHI,atencion odontologica,cirugia bucal menor,2010-05-01,14,9,14,9,23
YAPACANI,atencion odontologica,cirugia bucal menor,2010-05-01,35,56,35,56,91
YOCALLA,atencion odontologica,cirugia bucal menor,2010-05-01,5,15,5,15,20
YOTALA,atencion odontologica,cirugia bucal menor,2010-05-01,8,10,8,10,18
YUNCHARA,atencion odontologica,cirugia bucal menor,2010-05-01,3,11,3,11,14
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2010-05-01,16,13,16,13,29
ACACIO,atencion odontologica,cirugia bucal menor,2010-06-01,12,16,12,16,28
ACHACACHI,atencion odontologica,cirugia bucal menor,2010-06-01,92,96,92,96,188
ACHOCALLA,atencion odontologica,cirugia bucal menor,2010-06-01,12,28,12,28,40
AIQUILE,atencion odontologica,cirugia bucal menor,2010-06-01,17,9,17,9,26
ALALAY,atencion odontologica,cirugia bucal menor,2010-06-01,3,0,3,0,3
ALCALA,atencion odontologica,cirugia bucal menor,2010-06-01,8,28,8,28,36
ALTO BENI,atencion odontologica,cirugia bucal menor,2010-06-01,10,16,10,16,26
ANCORAIMES,atencion odontologica,cirugia bucal menor,2010-06-01,18,41,18,41,59
ANDAMARCA,atencion odontologica,cirugia bucal menor,2010-06-01,8,5,8,5,13
ANTEQUERA,atencion odontologica,cirugia bucal menor,2010-06-01,22,25,22,25,47
ANZALDO,atencion odontologica,cirugia bucal menor,2010-06-01,11,25,11,25,36
APOLO,atencion odontologica,cirugia bucal menor,2010-06-01,23,46,23,46,69
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2010-06-01,4,4,4,4,8
ARANI,atencion odontologica,cirugia bucal menor,2010-06-01,0,33,0,33,33
ARBIETO,atencion odontologica,cirugia bucal menor,2010-06-01,0,9,0,9,9
ARQUE,atencion odontologica,cirugia bucal menor,2010-06-01,37,23,37,23,60
ATOCHA,atencion odontologica,cirugia bucal menor,2010-06-01,54,64,54,64,118
AYATA,atencion odontologica,cirugia bucal menor,2010-06-01,31,42,31,42,73
AYO AYO,atencion odontologica,cirugia bucal menor,2010-06-01,11,21,11,21,32
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2010-06-01,46,75,46,75,121
AZURDUY,atencion odontologica,cirugia bucal menor,2010-06-01,13,16,13,16,29
