,group,variable,month,PERIODONCIAS CANTIDAD,PERIODONCIAS CANTIDAD,TOTALES,TOTALES,TOTALES
SAN BORJA,atencion odontologica,periodoncias,2010-05-01,2,3,2,3,5
SAN BUENA VENTURA,atencion odontologica,periodoncias,2010-05-01,1,1,1,1,2
SAN CARLOS,atencion odontologica,periodoncias,2010-05-01,6,16,6,16,22
SAN IGNACIO,atencion odontologica,periodoncias,2010-05-01,4,4,4,4,8
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2010-05-01,2,3,2,3,5
SAN JAVIER(BNI),atencion odontologica,periodoncias,2010-05-01,1,0,1,0,1
SAN JAVIER(STC),atencion odontologica,periodoncias,2010-05-01,2,4,2,4,6
SAN JULIAN,atencion odontologica,periodoncias,2010-05-01,1,7,1,7,8
SAN LORENZO(TJA),atencion odontologica,periodoncias,2010-05-01,6,9,6,9,15
SAN LUCAS,atencion odontologica,periodoncias,2010-05-01,3,3,3,3,6
SAN MATIAS,atencion odontologica,periodoncias,2010-05-01,4,4,4,4,8
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2010-05-01,3,2,3,2,5
SAN PEDRO,atencion odontologica,periodoncias,2010-05-01,1,0,1,0,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2010-05-01,1,1,1,1,2
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncias,2010-05-01,1,0,1,0,1
SAN PEDRO DE TIQUINA,atencion odontologica,periodoncias,2010-05-01,1,1,1,1,2
SAN RAFAEL,atencion odontologica,periodoncias,2010-05-01,14,26,14,26,40
SAN RAMON SCZ,atencion odontologica,periodoncias,2010-05-01,4,23,4,23,27
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2010-05-01,480,815,480,815,1295
SANTA ROSA,atencion odontologica,periodoncias,2010-05-01,3,5,3,5,8
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2010-05-01,1,6,1,6,7
SANTIAGO DE CALLAPA,atencion odontologica,periodoncias,2010-05-01,0,1,0,1,1
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2010-05-01,0,1,0,1,1
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncias,2010-05-01,1,0,1,0,1
SAPAHAQUI,atencion odontologica,periodoncias,2010-05-01,1,1,1,1,2
SENA,atencion odontologica,periodoncias,2010-05-01,0,5,0,5,5
SHINAOTA,atencion odontologica,periodoncias,2010-05-01,1,3,1,3,4
SICA SICA (VILLA AROMA),atencion odontologica,periodoncias,2010-05-01,12,23,12,23,35
SICAYA,atencion odontologica,periodoncias,2010-05-01,0,1,0,1,1
SIPE SIPE,atencion odontologica,periodoncias,2010-05-01,5,12,5,12,17
SORATA,atencion odontologica,periodoncias,2010-05-01,5,6,5,6,11
SUCRE,atencion odontologica,periodoncias,2010-05-01,225,334,225,334,559
TACACOMA,atencion odontologica,periodoncias,2010-05-01,2,5,2,5,7
TACOPAYA,atencion odontologica,periodoncias,2010-05-01,561,516,561,516,1077
TAPACARI,atencion odontologica,periodoncias,2010-05-01,5,9,5,9,14
TARABUCO,atencion odontologica,periodoncias,2010-05-01,1,1,1,1,2
TARACO,atencion odontologica,periodoncias,2010-05-01,1,2,1,2,3
TARATA,atencion odontologica,periodoncias,2010-05-01,0,1,0,1,1
TARIJA,atencion odontologica,periodoncias,2010-05-01,76,190,76,190,266
TARVITA,atencion odontologica,periodoncias,2010-05-01,3,14,3,14,17
TIAWANACU,atencion odontologica,periodoncias,2010-05-01,0,1,0,1,1
TIPUANI,atencion odontologica,periodoncias,2010-05-01,8,7,8,7,15
TIQUIPAYA,atencion odontologica,periodoncias,2010-05-01,9,110,9,110,119
TIRAQUE (CBBA),atencion odontologica,periodoncias,2010-05-01,23,44,23,44,67
TOLATA,atencion odontologica,periodoncias,2010-05-01,1,6,1,6,7
TOMAVE,atencion odontologica,periodoncias,2010-05-01,1,0,1,0,1
TOMINA,atencion odontologica,periodoncias,2010-05-01,2,6,2,6,8
TOTORA(CBBA),atencion odontologica,periodoncias,2010-05-01,0,16,0,16,16
TRINIDAD,atencion odontologica,periodoncias,2010-05-01,58,57,58,57,115
TUPIZA,atencion odontologica,periodoncias,2010-05-01,66,79,66,79,145
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2010-05-01,9,13,9,13,22
VACAS,atencion odontologica,periodoncias,2010-05-01,0,16,0,16,16
VALLEGRANDE,atencion odontologica,periodoncias,2010-05-01,3,2,3,2,5
VIACHA,atencion odontologica,periodoncias,2010-05-01,30,17,30,17,47
VILLA MONTES,atencion odontologica,periodoncias,2010-05-01,7,21,7,21,28
VILLA RIVERO,atencion odontologica,periodoncias,2010-05-01,134,97,134,97,231
VILLA SERRANO,atencion odontologica,periodoncias,2010-05-01,0,1,0,1,1
VILLA TUNARI,atencion odontologica,periodoncias,2010-05-01,57,179,57,179,236
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncias,2010-05-01,0,2,0,2,2
VILLAZON,atencion odontologica,periodoncias,2010-05-01,10,32,10,32,42
VINTO,atencion odontologica,periodoncias,2010-05-01,5,4,5,4,9
VITICHI,atencion odontologica,periodoncias,2010-05-01,0,1,0,1,1
WALDO BALLIVIAN,atencion odontologica,periodoncias,2010-05-01,1,2,1,2,3
WARNES,atencion odontologica,periodoncias,2010-05-01,12,22,12,22,34
YACUIBA,atencion odontologica,periodoncias,2010-05-01,73,126,73,126,199
YANACACHI,atencion odontologica,periodoncias,2010-05-01,0,2,0,2,2
YAPACANI,atencion odontologica,periodoncias,2010-05-01,12,20,12,20,32
YOTALA,atencion odontologica,periodoncias,2010-05-01,11,27,11,27,38
YUNCHARA,atencion odontologica,periodoncias,2010-05-01,4,4,4,4,8
ZUDAÑEZ,atencion odontologica,periodoncias,2010-05-01,0,1,0,1,1
ACACIO,atencion odontologica,periodoncias,2010-06-01,3,11,3,11,14
ACHACACHI,atencion odontologica,periodoncias,2010-06-01,36,36,36,36,72
ACHOCALLA,atencion odontologica,periodoncias,2010-06-01,2,6,2,6,8
AIQUILE,atencion odontologica,periodoncias,2010-06-01,2,4,2,4,6
ALALAY,atencion odontologica,periodoncias,2010-06-01,3,0,3,0,3
ALCALA,atencion odontologica,periodoncias,2010-06-01,0,6,0,6,6
ALTO BENI,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
ANCORAIMES,atencion odontologica,periodoncias,2010-06-01,1,2,1,2,3
ANDAMARCA,atencion odontologica,periodoncias,2010-06-01,1,1,1,1,2
ANTEQUERA,atencion odontologica,periodoncias,2010-06-01,2,0,2,0,2
ANZALDO,atencion odontologica,periodoncias,2010-06-01,1,3,1,3,4
APOLO,atencion odontologica,periodoncias,2010-06-01,1,7,1,7,8
ARANI,atencion odontologica,periodoncias,2010-06-01,0,25,0,25,25
ARBIETO,atencion odontologica,periodoncias,2010-06-01,5,21,5,21,26
ARQUE,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
ASCENCION DE GUARAYOS,atencion odontologica,periodoncias,2010-06-01,8,24,8,24,32
ATOCHA,atencion odontologica,periodoncias,2010-06-01,4,7,4,7,11
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncias,2010-06-01,1,6,1,6,7
AZURDUY,atencion odontologica,periodoncias,2010-06-01,0,8,0,8,8
BERMEJO,atencion odontologica,periodoncias,2010-06-01,32,20,32,20,52
BETANZOS,atencion odontologica,periodoncias,2010-06-01,1,7,1,7,8
BOLIVAR,atencion odontologica,periodoncias,2010-06-01,0,3,0,3,3
BUENA VISTA,atencion odontologica,periodoncias,2010-06-01,1,2,1,2,3
CABEZAS,atencion odontologica,periodoncias,2010-06-01,24,23,24,23,47
CAIROMA,atencion odontologica,periodoncias,2010-06-01,2,8,2,8,10
"CAIZA ""D""",atencion odontologica,periodoncias,2010-06-01,4,1,4,1,5
CAJUATA,atencion odontologica,periodoncias,2010-06-01,4,1,4,1,5
CAMARGO,atencion odontologica,periodoncias,2010-06-01,4,11,4,11,15
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,periodoncias,2010-06-01,0,7,0,7,7
CAMIRI,atencion odontologica,periodoncias,2010-06-01,22,48,22,48,70
CAPINOTA,atencion odontologica,periodoncias,2010-06-01,3,3,3,3,6
CARACOLLO,atencion odontologica,periodoncias,2010-06-01,3,7,3,7,10
CARANAVI,atencion odontologica,periodoncias,2010-06-01,4,12,4,12,16
CARAPARI,atencion odontologica,periodoncias,2010-06-01,2,7,2,7,9
CARMEN RIVERO TORREZ,atencion odontologica,periodoncias,2010-06-01,8,15,8,15,23
CATACORA,atencion odontologica,periodoncias,2010-06-01,1,1,1,1,2
CHALLAPATA,atencion odontologica,periodoncias,2010-06-01,1,4,1,4,5
CHAQUI,atencion odontologica,periodoncias,2010-06-01,1,2,1,2,3
CHARAGUA,atencion odontologica,periodoncias,2010-06-01,0,2,0,2,2
CHARAÑA,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
CHIMORE,atencion odontologica,periodoncias,2010-06-01,1,10,1,10,11
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncias,2010-06-01,2,3,2,3,5
CHUMA,atencion odontologica,periodoncias,2010-06-01,3,4,3,4,7
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncias,2010-06-01,2,2,2,2,4
CLIZA,atencion odontologica,periodoncias,2010-06-01,4,16,4,16,20
COBIJA,atencion odontologica,periodoncias,2010-06-01,14,31,14,31,45
COCAPATA,atencion odontologica,periodoncias,2010-06-01,3,0,3,0,3
COCHABAMBA,atencion odontologica,periodoncias,2010-06-01,521,845,521,845,1366
COLCAPIRHUA,atencion odontologica,periodoncias,2010-06-01,20,62,20,62,82
COLOMI,atencion odontologica,periodoncias,2010-06-01,1,5,1,5,6
COLPA BELGICA,atencion odontologica,periodoncias,2010-06-01,0,13,0,13,13
COLQUECHACA,atencion odontologica,periodoncias,2010-06-01,0,2,0,2,2
COLQUIRI,atencion odontologica,periodoncias,2010-06-01,4,5,4,5,9
COMANCHE,atencion odontologica,periodoncias,2010-06-01,3,3,3,3,6
COMARAPA,atencion odontologica,periodoncias,2010-06-01,1,0,1,0,1
COMBAYA,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
CONCEPCION,atencion odontologica,periodoncias,2010-06-01,2,2,2,2,4
CORIPATA,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
COROICO,atencion odontologica,periodoncias,2010-06-01,1,4,1,4,5
COTAGAITA,atencion odontologica,periodoncias,2010-06-01,4,3,4,3,7
COTOCA,atencion odontologica,periodoncias,2010-06-01,36,7,36,7,43
CUATRO CAÑADAS,atencion odontologica,periodoncias,2010-06-01,1,5,1,5,6
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncias,2010-06-01,7,2,7,2,9
CULPINA,atencion odontologica,periodoncias,2010-06-01,1,2,1,2,3
CURAHUARA DE CARANGAS,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
EL ALTO,atencion odontologica,periodoncias,2010-06-01,229,326,229,326,555
EL PUENTE(TJA),atencion odontologica,periodoncias,2010-06-01,2,8,2,8,10
EL TORNO,atencion odontologica,periodoncias,2010-06-01,10,32,10,32,42
EL VILLAR,atencion odontologica,periodoncias,2010-06-01,1,6,1,6,7
ENTRE RIOS TRJ,atencion odontologica,periodoncias,2010-06-01,0,2,0,2,2
ENTRE RIOS CBBA,atencion odontologica,periodoncias,2010-06-01,7,8,7,8,15
EUCALIPTUS,atencion odontologica,periodoncias,2010-06-01,1,0,1,0,1
FERNANDEZ ALONSO,atencion odontologica,periodoncias,2010-06-01,1,8,1,8,9
FILADELFIA,atencion odontologica,periodoncias,2010-06-01,2,2,2,2,4
GENERAL SAAVEDRA,atencion odontologica,periodoncias,2010-06-01,1,12,1,12,13
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
GUANAY,atencion odontologica,periodoncias,2010-06-01,14,10,14,10,24
GUAYARAMERIN,atencion odontologica,periodoncias,2010-06-01,6,18,6,18,24
GUTIERREZ,atencion odontologica,periodoncias,2010-06-01,1,11,1,11,12
HUACARETA,atencion odontologica,periodoncias,2010-06-01,1,0,1,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncias,2010-06-01,1,1,1,1,2
HUANUNI,atencion odontologica,periodoncias,2010-06-01,3,0,3,0,3
HUARACAJE,atencion odontologica,periodoncias,2010-06-01,9,12,9,12,21
HUAYLLAMARCA,atencion odontologica,periodoncias,2010-06-01,2,3,2,3,5
ICLA,atencion odontologica,periodoncias,2010-06-01,1,1,1,1,2
INQUISIVI,atencion odontologica,periodoncias,2010-06-01,1,1,1,1,2
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncias,2010-06-01,4,4,4,4,8
JESUS DE MACHACA,atencion odontologica,periodoncias,2010-06-01,1,1,1,1,2
LA ASUNTA,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
LA GUARDIA,atencion odontologica,periodoncias,2010-06-01,3,3,3,3,6
LA PAZ,atencion odontologica,periodoncias,2010-06-01,543,612,543,612,1155
LAGUNILLAS,atencion odontologica,periodoncias,2010-06-01,8,28,8,28,36
LICOMA PAMPA,atencion odontologica,periodoncias,2010-06-01,1,2,1,2,3
LLALLAGUA,atencion odontologica,periodoncias,2010-06-01,4,26,4,26,30
LLICA,atencion odontologica,periodoncias,2010-06-01,0,14,0,14,14
MACHACAMARCA,atencion odontologica,periodoncias,2010-06-01,1,3,1,3,4
MAGDALENA,atencion odontologica,periodoncias,2010-06-01,1,5,1,5,6
MAIRANA,atencion odontologica,periodoncias,2010-06-01,4,9,4,9,13
MAPIRI,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
MECAPACA,atencion odontologica,periodoncias,2010-06-01,3,4,3,4,7
MINEROS,atencion odontologica,periodoncias,2010-06-01,0,17,0,17,17
MIZQUE,atencion odontologica,periodoncias,2010-06-01,32,33,32,33,65
MOCOMOCO,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
MOJOCOYA,atencion odontologica,periodoncias,2010-06-01,2,3,2,3,5
MONTEAGUDO,atencion odontologica,periodoncias,2010-06-01,5,12,5,12,17
MONTERO,atencion odontologica,periodoncias,2010-06-01,33,70,33,70,103
MORO MORO,atencion odontologica,periodoncias,2010-06-01,1,1,1,1,2
MOROCHATA,atencion odontologica,periodoncias,2010-06-01,0,11,0,11,11
OKINAWA,atencion odontologica,periodoncias,2010-06-01,2,7,2,7,9
OMEREQUE,atencion odontologica,periodoncias,2010-06-01,6,8,6,8,14
ORURO,atencion odontologica,periodoncias,2010-06-01,89,105,89,105,194
PADCAYA,atencion odontologica,periodoncias,2010-06-01,1,2,1,2,3
PADILLA,atencion odontologica,periodoncias,2010-06-01,2,15,2,15,17
PAILON,atencion odontologica,periodoncias,2010-06-01,1,6,1,6,7
PAMPA GRANDE,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
PASORAPA,atencion odontologica,periodoncias,2010-06-01,0,2,0,2,2
PATACAMAYA,atencion odontologica,periodoncias,2010-06-01,8,29,8,29,37
PAZÑA,atencion odontologica,periodoncias,2010-06-01,0,2,0,2,2
POCOATA,atencion odontologica,periodoncias,2010-06-01,2,18,2,18,20
POCONA,atencion odontologica,periodoncias,2010-06-01,11,26,11,26,37
POJO (CBBA),atencion odontologica,periodoncias,2010-06-01,3,15,3,15,18
POOPO,atencion odontologica,periodoncias,2010-06-01,8,8,8,8,16
POROMA,atencion odontologica,periodoncias,2010-06-01,6,4,6,4,10
PORTACHUELO,atencion odontologica,periodoncias,2010-06-01,5,9,5,9,14
PORVENIR,atencion odontologica,periodoncias,2010-06-01,2,2,2,2,4
POSTRER VALLE,atencion odontologica,periodoncias,2010-06-01,2,1,2,1,3
POTOSI,atencion odontologica,periodoncias,2010-06-01,15,47,15,47,62
PRESTO,atencion odontologica,periodoncias,2010-06-01,1,1,1,1,2
PUCARA,atencion odontologica,periodoncias,2010-06-01,1,0,1,0,1
PUERTO ACOSTA,atencion odontologica,periodoncias,2010-06-01,1,1,1,1,2
PUERTO CARABUCO,atencion odontologica,periodoncias,2010-06-01,2,3,2,3,5
PUERTO PEREZ,atencion odontologica,periodoncias,2010-06-01,0,2,0,2,2
PUERTO QUIJARRO,atencion odontologica,periodoncias,2010-06-01,12,53,12,53,65
PUERTO RICO,atencion odontologica,periodoncias,2010-06-01,2,0,2,0,2
PUERTO SUAREZ,atencion odontologica,periodoncias,2010-06-01,0,9,0,9,9
PUERTO VILLARROEL,atencion odontologica,periodoncias,2010-06-01,9,16,9,16,25
PUNA,atencion odontologica,periodoncias,2010-06-01,1,1,1,1,2
PUNATA,atencion odontologica,periodoncias,2010-06-01,60,114,60,114,174
QUIABAYA,atencion odontologica,periodoncias,2010-06-01,2,2,2,2,4
QUILLACOLLO,atencion odontologica,periodoncias,2010-06-01,5,17,5,17,22
QUIME,atencion odontologica,periodoncias,2010-06-01,0,3,0,3,3
QUIRUSILLAS,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
REYES,atencion odontologica,periodoncias,2010-06-01,5,15,5,15,20
RIBERALTA,atencion odontologica,periodoncias,2010-06-01,113,177,113,177,290
ROBORE,atencion odontologica,periodoncias,2010-06-01,15,21,15,21,36
RURRENABAQUE,atencion odontologica,periodoncias,2010-06-01,3,12,3,12,15
SACABA,atencion odontologica,periodoncias,2010-06-01,215,307,215,307,522
SACABAMBA,atencion odontologica,periodoncias,2010-06-01,16,20,16,20,36
SACACA,atencion odontologica,periodoncias,2010-06-01,1,0,1,0,1
SAIPINA,atencion odontologica,periodoncias,2010-06-01,1,3,1,3,4
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncias,2010-06-01,5,2,5,2,7
SAMAIPATA,atencion odontologica,periodoncias,2010-06-01,1,2,1,2,3
SAN ANDRES,atencion odontologica,periodoncias,2010-06-01,5,9,5,9,14
SAN ANDRES DE MACHACA,atencion odontologica,periodoncias,2010-06-01,2,5,2,5,7
SAN BENITO,atencion odontologica,periodoncias,2010-06-01,1,7,1,7,8
SAN BORJA,atencion odontologica,periodoncias,2010-06-01,15,15,15,15,30
SAN CARLOS,atencion odontologica,periodoncias,2010-06-01,12,15,12,15,27
SAN IGNACIO,atencion odontologica,periodoncias,2010-06-01,5,9,5,9,14
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncias,2010-06-01,2,3,2,3,5
SAN JULIAN,atencion odontologica,periodoncias,2010-06-01,1,2,1,2,3
SAN LORENZO(TJA),atencion odontologica,periodoncias,2010-06-01,6,11,6,11,17
SAN LUCAS,atencion odontologica,periodoncias,2010-06-01,2,6,2,6,8
SAN MATIAS,atencion odontologica,periodoncias,2010-06-01,4,6,4,6,10
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncias,2010-06-01,0,3,0,3,3
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncias,2010-06-01,0,4,0,4,4
SAN RAFAEL,atencion odontologica,periodoncias,2010-06-01,21,41,21,41,62
SAN RAMON SCZ,atencion odontologica,periodoncias,2010-06-01,2,16,2,16,18
SANTA ANA,atencion odontologica,periodoncias,2010-06-01,2,0,2,0,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncias,2010-06-01,527,950,527,950,1477
SANTA ROSA,atencion odontologica,periodoncias,2010-06-01,0,2,0,2,2
SANTA ROSA DEL SARA,atencion odontologica,periodoncias,2010-06-01,2,6,2,6,8
SANTIAGO DE HUARI,atencion odontologica,periodoncias,2010-06-01,1,1,1,1,2
SAPAHAQUI,atencion odontologica,periodoncias,2010-06-01,1,3,1,3,4
SHINAOTA,atencion odontologica,periodoncias,2010-06-01,0,3,0,3,3
SICA SICA (VILLA AROMA),atencion odontologica,periodoncias,2010-06-01,11,22,11,22,33
SIPE SIPE,atencion odontologica,periodoncias,2010-06-01,11,20,11,20,31
SOPACHUY,atencion odontologica,periodoncias,2010-06-01,1,0,1,0,1
SORATA,atencion odontologica,periodoncias,2010-06-01,2,2,2,2,4
SUCRE,atencion odontologica,periodoncias,2010-06-01,204,315,204,315,519
TACACOMA,atencion odontologica,periodoncias,2010-06-01,0,2,0,2,2
TACOPAYA,atencion odontologica,periodoncias,2010-06-01,0,2,0,2,2
TAHUA,atencion odontologica,periodoncias,2010-06-01,2,3,2,3,5
TAPACARI,atencion odontologica,periodoncias,2010-06-01,6,23,6,23,29
TARABUCO,atencion odontologica,periodoncias,2010-06-01,0,2,0,2,2
TARACO,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
TARIJA,atencion odontologica,periodoncias,2010-06-01,129,381,129,381,510
TARVITA,atencion odontologica,periodoncias,2010-06-01,1,5,1,5,6
TEOPONTE,atencion odontologica,periodoncias,2010-06-01,2,0,2,0,2
TIAWANACU,atencion odontologica,periodoncias,2010-06-01,0,6,0,6,6
TIPUANI,atencion odontologica,periodoncias,2010-06-01,0,2,0,2,2
TIQUIPAYA,atencion odontologica,periodoncias,2010-06-01,45,157,45,157,202
TIRAQUE (CBBA),atencion odontologica,periodoncias,2010-06-01,9,26,9,26,35
TOCO,atencion odontologica,periodoncias,2010-06-01,4,6,4,6,10
TOLATA,atencion odontologica,periodoncias,2010-06-01,7,4,7,4,11
TOLEDO,atencion odontologica,periodoncias,2010-06-01,8,7,8,7,15
TOMAVE,atencion odontologica,periodoncias,2010-06-01,1,0,1,0,1
TOMINA,atencion odontologica,periodoncias,2010-06-01,12,8,12,8,20
TOTORA(CBBA),atencion odontologica,periodoncias,2010-06-01,2,3,2,3,5
TRINIDAD,atencion odontologica,periodoncias,2010-06-01,32,99,32,99,131
TUPIZA,atencion odontologica,periodoncias,2010-06-01,75,81,75,81,156
URIONDO (A. CONCEPCION),atencion odontologica,periodoncias,2010-06-01,4,9,4,9,13
UYUNI,atencion odontologica,periodoncias,2010-06-01,1,8,1,8,9
VACAS,atencion odontologica,periodoncias,2010-06-01,6,12,6,12,18
VALLEGRANDE,atencion odontologica,periodoncias,2010-06-01,1,1,1,1,2
VIACHA,atencion odontologica,periodoncias,2010-06-01,23,21,23,21,44
VILA VILA,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
VILLA CHARCAS,atencion odontologica,periodoncias,2010-06-01,1,1,1,1,2
VILLA MONTES,atencion odontologica,periodoncias,2010-06-01,23,27,23,27,50
VILLA NUEVA (LOMA ALTA),atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
VILLA RIVERO,atencion odontologica,periodoncias,2010-06-01,72,70,72,70,142
VILLA SERRANO,atencion odontologica,periodoncias,2010-06-01,0,6,0,6,6
VILLA TUNARI,atencion odontologica,periodoncias,2010-06-01,57,109,57,109,166
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,periodoncias,2010-06-01,1,0,1,0,1
VILLAZON,atencion odontologica,periodoncias,2010-06-01,11,41,11,41,52
VINTO,atencion odontologica,periodoncias,2010-06-01,0,4,0,4,4
WALDO BALLIVIAN,atencion odontologica,periodoncias,2010-06-01,0,2,0,2,2
WARNES,atencion odontologica,periodoncias,2010-06-01,11,20,11,20,31
YACO,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
YACUIBA,atencion odontologica,periodoncias,2010-06-01,52,75,52,75,127
YAMPARAEZ,atencion odontologica,periodoncias,2010-06-01,0,4,0,4,4
YANACACHI,atencion odontologica,periodoncias,2010-06-01,0,1,0,1,1
YAPACANI,atencion odontologica,periodoncias,2010-06-01,9,27,9,27,36
YOTALA,atencion odontologica,periodoncias,2010-06-01,0,4,0,4,4
YUNCHARA,atencion odontologica,periodoncias,2010-06-01,4,5,4,5,9
ZUDAÑEZ,atencion odontologica,periodoncias,2010-06-01,0,3,0,3,3
ACACIO,atencion odontologica,periodoncias,2010-07-01,3,2,3,2,5
ACHACACHI,atencion odontologica,periodoncias,2010-07-01,0,3,0,3,3
ACHOCALLA,atencion odontologica,periodoncias,2010-07-01,0,2,0,2,2
AIQUILE,atencion odontologica,periodoncias,2010-07-01,16,24,16,24,40
ALALAY,atencion odontologica,periodoncias,2010-07-01,16,15,16,15,31
ALCALA,atencion odontologica,periodoncias,2010-07-01,0,5,0,5,5
ALTO BENI,atencion odontologica,periodoncias,2010-07-01,1,2,1,2,3
ANCORAIMES,atencion odontologica,periodoncias,2010-07-01,0,1,0,1,1
APOLO,atencion odontologica,periodoncias,2010-07-01,1,4,1,4,5
ARANI,atencion odontologica,periodoncias,2010-07-01,8,10,8,10,18
ARBIETO,atencion odontologica,periodoncias,2010-07-01,9,24,9,24,33
