,group,variable,month,ACCIONES PREVENTIVAS DENTRO DEL ESTABLECIMIENTO CANTIDAD,ACCIONES PREVENTIVAS DENTRO DEL ESTABLECIMIENTO CANTIDAD,TOTALES,TOTALES,TOTALES
YACO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-04-01,4,11,4,11,15
YACUIBA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-04-01,105,348,105,348,453
YAMPARAEZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-04-01,15,26,15,26,41
YANACACHI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-04-01,0,1,0,1,1
YAPACANI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-04-01,54,46,54,46,100
YOCALLA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-04-01,12,15,12,15,27
YOTALA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-04-01,48,105,48,105,153
YUNCHARA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-04-01,6,17,6,17,23
ZUDAÑEZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-04-01,5,10,5,10,15
ACACIO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,4,3,4,3,7
ACHACACHI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,88,121,88,121,209
ACHOCALLA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,9,12,9,12,21
AIQUILE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,105,96,105,96,201
ALALAY,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,4,0,4,0,4
ALCALA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,15,15,15,15,30
ALTO BENI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,14,18,14,18,32
ANCORAIMES,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,15,27,15,27,42
ANDAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,40,24,40,24,64
ANTEQUERA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,5,11,5,11,16
APOLO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,1,21,1,21,22
ARAMPAMPA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2,14,2,14,16
ARANI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,35,63,35,63,98
ARBIETO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,10,47,10,47,57
ARQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,33,30,33,30,63
ATOCHA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,34,45,34,45,79
AYATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,1,3,1,3,4
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,351,325,351,325,676
AZURDUY,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,5,3,5,3,8
BATALLAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,1,0,1,0,1
BAURES,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,1,2,1,2,3
BELEN DE URMIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2,1,2,1,3
BERMEJO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,44,47,44,47,91
BETANZOS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,24,32,24,32,56
BOLIVAR,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,5,7,5,7,12
BOLPEBRA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,0,2,0,2,2
BOYUIBE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,7,18,7,18,25
BUENA VISTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,5,6,5,6,11
CABEZAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,22,30,22,30,52
CAIROMA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,27,27,27,27,54
"CAIZA ""D""",atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,1,6,1,6,7
CAJUATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,12,11,12,11,23
CALACOTO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,42,36,42,36,78
CALAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,4,9,4,9,13
CAMARGO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,23,37,23,37,60
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,7,7,7,7,14
CAMIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,39,42,39,42,81
CAPINOTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,92,98,92,98,190
CAQUIAVIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,5,3,5,3,8
CARACOLLO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,19,3,19,3,22
CARANAVI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,70,103,70,103,173
CARAPARI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,4,10,4,10,14
CARIPUYO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,40,40,40,40,80
CARMEN RIVERO TORREZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,21,36,21,36,57
CATACORA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,6,4,6,4,10
CHALLAPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,52,52,52,52,104
CHARAGUA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,5,11,5,11,16
CHAYANTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,19,2,19,2,21
CHIMORE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,4,4,4,4,8
CHIPAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2,3,2,3,5
CHOQUE COTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,51,47,51,47,98
CHUMA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,9,6,9,6,15
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,31,45,31,45,76
CLIZA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,24,92,24,92,116
COBIJA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,196,306,196,306,502
COCAPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,7,10,7,10,17
COCHABAMBA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2769,3545,2769,3545,6314
COIPASA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,0,2,0,2,2
COLCAPIRHUA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,54,44,54,44,98
"COLCHA ""K""",atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,8,6,8,6,14
COLLANA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,0,5,0,5,5
COLOMI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,17,26,17,26,43
COLPA BELGICA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,53,58,53,58,111
COLQUECHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,10,34,10,34,44
COLQUENCHA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,0,2,0,2,2
COLQUIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,30,43,30,43,73
COMANCHE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,7,7,7,7,14
COMARAPA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,24,33,24,33,57
COMBAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,17,16,17,16,33
CONCEPCION,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,5,4,5,4,9
COPACABANA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,1,10,1,10,11
CORIPATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,13,5,13,5,18
CORO CORO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,8,10,8,10,18
COROICO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,15,14,15,14,29
CORQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2,1,2,1,3
COTAGAITA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,62,83,62,83,145
COTOCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,12,43,12,43,55
CUATRO CAÑADAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,24,13,24,13,37
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2,1,2,1,3
CUEVO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2,2,2,2,4
CULPINA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2,15,2,15,17
DESAGUADERO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,1,0,1,0,1
EL ALTO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,1387,1679,1387,1679,3066
EL CHORO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,5,5,5,5,10
EL PUENTE(STC),atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,1,5,1,5,6
EL PUENTE(TJA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,10,15,10,15,25
EL TORNO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,93,100,93,100,193
EL VILLAR,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,1,0,1,0,1
ENTRE RIOS TRJ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,31,49,31,49,80
ENTRE RIOS CBBA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,5,18,5,18,23
ESCOMA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,10,9,10,9,19
EUCALIPTUS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,61,54,61,54,115
FERNANDEZ ALONSO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,10,16,10,16,26
FILADELFIA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,10,12,10,12,22
GENERAL SAAVEDRA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,20,18,20,18,38
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2,6,2,6,8
GUANAY,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,20,27,20,27,47
GUAQUI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,16,15,16,15,31
GUAYARAMERIN,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,51,113,51,113,164
GUTIERREZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,53,82,53,82,135
HUACARETA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,6,4,6,4,10
HUANUNI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,79,87,79,87,166
HUARACAJE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,26,50,26,50,76
HUARINA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,3,5,3,5,8
HUAYLLAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,9,7,9,7,16
ICLA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,0,3,0,3,3
INCAHUASI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,6,8,6,8,14
INQUISIVI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,0,1,0,1,1
IRUPANA (VILLA DE LANZA),atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,32,13,32,13,45
IXIAMAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,60,64,60,64,124
JESUS DE MACHACA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,11,15,11,15,26
LA ASUNTA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,7,8,7,8,15
LA GUARDIA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,9,17,9,17,26
LA PAZ,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2347,2290,2347,2290,4637
LAGUNILLAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2,4,2,4,6
LAJA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,0,1,0,1,1
LAS CARRERAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,14,8,14,8,22
LICOMA PAMPA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,71,74,71,74,145
LLALLAGUA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,65,116,65,116,181
LLICA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,4,4,4,4,8
LURIBAY,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2,3,2,3,5
MACHACAMARCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,20,24,20,24,44
MACHARETI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,20,31,20,31,51
MAGDALENA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,14,13,14,13,27
MAIRANA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,0,2,0,2,2
MALLA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,1,0,1,0,1
MAPIRI,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,13,20,13,20,33
MECAPACA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,76,38,76,38,114
MINEROS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,10,0,10,0,10
MIZQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,52,53,52,53,105
MOCOMOCO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2,1,2,1,3
MONTEAGUDO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,75,53,75,53,128
MONTERO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,300,584,300,584,884
MORO MORO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,18,30,18,30,48
MOROCHATA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,29,13,29,13,42
OKINAWA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,0,2,0,2,2
OMEREQUE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,20,32,20,32,52
ORURO,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,869,965,869,965,1834
PADCAYA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,18,24,18,24,42
PADILLA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,8,13,8,13,21
PAILON,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,136,148,136,148,284
PALCA,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,10,10,10,10,20
PALOS BLANCOS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,30,18,30,18,48
PAMPA AULLAGAS,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,1,6,1,6,7
PAMPA GRANDE,atencion odontologica,acciones preventivas dentro del establecimiento,2010-05-01,2,10,2,10,12
