municipality,group,variable,month,Niños de 6 a 11 meses con dosis única de vitam,TOTAL
PUNA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,98,98
PUNATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,58,58
QUIABAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,3,3
QUILLACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,146,146
QUIME,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,21,21
QUIRUSILLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,4,4
RAVELO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,55,55
REYES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,26,26
RIBERALTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,200,200
ROBORE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,14,14
RURRENABAQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,10,10
SABAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,6,6
SACABA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,115,115
SACABAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,9,9
SACACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,55,55
SAIPINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,12,12
SALINAS DE GARCI MENDOZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,5,5
SAMAIPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,16,16
SAN AGUSTIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,3,3
SAN ANDRES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,20,20
SAN ANDRES DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,10,10
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,3,3
SAN ANTONIO DE LOMERIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,18,18
SAN BENITO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,19,19
SAN BORJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,95,95
SAN BUENA VENTURA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,13,13
SAN CARLOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,41,41
SAN IGNACIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,78,78
SAN IGNACIO DE VELASCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,143,143
SAN JAVIER(BNI),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,4,4
SAN JAVIER(STC),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,27,27
SAN JOAQUIN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,12,12
SAN JOSE DE CHIQUITOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,28,28
SAN JUAN DE YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,23,23
SAN JULIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,116,116
SAN LORENZO(PND),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,8,8
SAN LORENZO(TJA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,43,43
SAN LUCAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,116,116
SAN MATIAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,27,27
SAN MIGUEL DE VELASCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,16,16
SAN PABLO DE LIPEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,5,5
SAN PEDRO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,26,26
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,73,73
SAN PEDRO DE CURAHUARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,26,26
SAN PEDRO DE QUEMES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,1,1
SAN PEDRO DE TIQUINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,6,6
SAN RAFAEL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,11,11
SAN RAMON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,17,17
SAN RAMON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,10,10
SANTA ANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,87,87
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,1221,1221
SANTA ROSA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,43,43
SANTA ROSA DEL SARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,25,25
SANTIAGO DE CALLAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,16,16
SANTIAGO DE HUARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,7,7
SANTIVAÑES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,11,11
SANTUARIO DE QUILLACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,4,4
SAPAHAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,28,28
SENA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,10,10
SICA SICA (VILLA AROMA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,56,56
SICAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,13,13
SIPE SIPE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,36,36
SOPACHUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,15,15
SORACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,19,19
SORATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,38,38
SUCRE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,488,488
TACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,3,3
TACACOMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,17,17
TACOBAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,39,39
TACOPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,13,13
TAPACARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,57,57
TARABUCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,50,50
TARACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,7,7
TARATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,23,23
TARIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,323,323
TARVITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,49,49
TEOPONTE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,3,3
TIAWANACU,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,18,18
TINGUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,33,33
TIPUANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,16,16
TIQUIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,46,46
TIRAQUE (CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,63,63
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,1,1
TOCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,8,8
TOLATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,14,14
TOLEDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,9,9
TOMAVE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,15,15
TOMINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,34,34
TORO TORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,25,25
TOTORA(CBBA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,13,13
TOTORA(ORR),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,14,14
TRIGAL,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,2,2
TRINIDAD,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,344,344
TUPIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,48,48
TURCO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,8,8
UMALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,13,13
UNCIA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,17,17
URIONDO (A. CONCEPCION),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,26,26
URUBICHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,9,9
UYUNI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,58,58
VACAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,18,18
VALLEGRANDE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,25,25
VIACHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,48,48
VILA VILA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,11,11
VILLA MONTES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,67,67
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,11,11
VILLA RIVERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,16,16
VILLA SERRANO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,93,93
VILLA TUNARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,128,128
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,24,24
VILLAZON,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,83,83
VINTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,36,36
VITICHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,15,15
WALDO BALLIVIAN,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,3,3
WARNES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,136,136
YACO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,13,13
YACUIBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,87,87
YAMPARAEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,19,19
YANACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,2,2
YAPACANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,76,76
YOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,7,7
YOTALA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,20,20
YUNCHARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,7,7
ZUDAÑEZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-03-01,3,3
ACACIO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,6,6
ACHACACHI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,84,84
ACHOCALLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,4,4
AIQUILE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,23,23
ALALAY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,11,11
ANCORAIMES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,27,27
ANDAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,9,9
ANTEQUERA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,4,4
ANZALDO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,3,3
APOLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,29,29
ARAMPAMPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,9,9
ARANI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,8,8
ARBIETO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,7,7
ARQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,27,27
ATOCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,26,26
AUCAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,6,6
AYATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,11,11
AYO AYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,14,14
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,43,43
AZURDUY,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,40,40
BATALLAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,17,17
BAURES,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,13,13
BELEN DE ANDAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,3,3
BELEN DE URMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,4,4
BELLA FLOR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,4,4
BERMEJO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,66,66
BETANZOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,53,53
BOLIVAR,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,13,13
BOLPEBRA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,1,1
BOYUIBE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,11,11
BUENA VISTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,12,12
CABEZAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,20,20
CAIROMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,17,17
"CAIZA ""D""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,19,19
CAJUATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,7,7
CALACOTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,9,9
CALAMARCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,19,19
CAMARGO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,55,55
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,4,4
CAMIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,54,54
CAPINOTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,45,45
CAQUIAVIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,9,9
CARACOLLO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,18,18
CARANAVI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,95,95
CARAPARI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,14,14
CARIPUYO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,14,14
CARMEN RIVERO TORREZ,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,16,16
CATACORA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,2,2
CHACARILLA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,8,8
CHALLAPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,49,49
CHAQUI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,7,7
CHARAGUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,12,12
CHARAÑA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,2,2
CHAYANTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,8,8
CHIMORE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,8,8
CHIPAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,5,5
CHOQUE COTA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,1,1
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,38,38
CHUMA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,25,25
CLIZA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,4,4
COBIJA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,43,43
COCHABAMBA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,541,541
COIPASA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,1,1
COLCAPIRHUA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,24,24
"COLCHA ""K""",micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,12,12
COLLANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,1,1
COLOMI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,18,18
COLPA BELGICA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,7,7
COLQUECHACA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,69,69
COLQUENCHA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,5,5
COLQUIRI,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,43,43
COMANCHE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,11,11
COMARAPA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,35,35
COMBAYA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,5,5
CONCEPCION,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,17,17
COPACABANA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,29,29
CORIPATA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,59,59
CORO CORO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,23,23
COROICO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,46,46
CORQUE,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,20,20
COTAGAITA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,43,43
COTOCA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,82,82
CUATRO CAÑADAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,18,18
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,3,3
CUEVO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,7,7
CULPINA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,41,41
CURAHUARA DE CARANGAS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,3,3
CURVA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,4,4
DESAGUADERO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,9,9
EL ALTO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,795,795
EL PUENTE(STC),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,22,22
EL PUENTE(TJA),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,9,9
EL TORNO,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,70,70
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,33,33
ENTRE RIOS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,44,44
ESCARA,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,2,2
EUCALIPTUS,micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,11,11
EUREKA (SANTOS MERCADO),micronutrientes,ninos de 6 a 11 meses con dosis unica de vitam,2006-04-01,5,5
