municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,215,215
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,5,5
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,603,603
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,370,370
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,36,36
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,67,67
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,63,63
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,228,228
LA ASUNTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,12,12
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,300,300
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,275,275
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,11,11
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,182,182
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,161,161
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,174,174
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,150,150
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,122,122
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,116,116
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,80,80
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,44,44
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,367,367
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,9,9
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,3,3
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,3,3
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,60,60
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,87,87
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,269,269
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,70,70
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,463,463
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,815,815
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,1774,1774
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,49,49
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,8,8
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,46,46
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,34,34
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,145,145
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,576,576
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,2295,2295
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,596,596
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,409,409
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,323,323
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,162,162
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,95,95
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,32,32
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,172,172
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,342,342
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,26,26
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,140,140
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,134,134
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,56,56
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,581,581
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,267,267
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,41,41
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,201,201
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,229,229
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,533,533
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,355,355
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,247,247
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,20,20
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,3,3
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,4291,4291
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,619,619
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,384,384
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,66,66
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,243,243
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,125,125
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,222,222
PUERTO RICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,7,7
PUERTO SILES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,9,9
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,65,65
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,354,354
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,262,262
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,554,554
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,670,670
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,184,184
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,3,3
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,103,103
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,187,187
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,75,75
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,1758,1758
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,108,108
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,140,140
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,203,203
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,681,681
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,41,41
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,246,246
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,290,290
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,365,365
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,73,73
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,19,19
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,103,103
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,148,148
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,10,10
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,49,49
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,252,252
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,320,320
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,10,10
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,503,503
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,140,140
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,266,266
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,39,39
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,88,88
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,222,222
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,1481,1481
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,40,40
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,400,400
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,960,960
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,25,25
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2018-05-01,179,179
