municipality,group,variable,month,Repetidas en personas de 5 a 14 años -Hombre,Repetidas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
UNCIA,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,28,18,28,18,46
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,46,50,46,50,96
UYUNI,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,38,16,38,16,54
VACAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,9,10,9,10,19
VALLEGRANDE,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,19,26,19,26,45
VIACHA,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,58,58,58,58,116
VILLA MONTES,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,14,23,14,23,37
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,0,3,0,3,3
VILLA RIVERO,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,7,2,7,2,9
VILLA SERRANO,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,1,1,1,1,2
VILLA TUNARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,28,29,28,29,57
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,5,2,5,2,7
VILLAZON,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,10,20,10,20,30
VINTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,3,2,3,2,5
VITICHI,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,6,4,6,4,10
WALDO BALLIVIAN,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,0,1,0,1,1
WARNES,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,12,2,12,2,14
YACO,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,0,1,0,1,1
YACUIBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,107,83,107,83,190
YAMPARAEZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,7,1,7,1,8
YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,8,6,8,6,14
YOCALLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,0,1,0,1,1
YOTALA,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,2,9,2,9,11
YUNCHARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,1,1,1,1,2
ZUDAÑEZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-04-01,0,1,0,1,1
ACHACACHI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,6,9,6,9,15
AIQUILE,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,17,20,17,20,37
ALCALA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,3,0,3,3
ANCORAIMES,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,1,3,1,4
ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,1,3,1,4
ANTEQUERA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,2,3,2,5
ANZALDO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,4,1,4,5
APOLO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,2,1,2,3
ARAMPAMPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,1,0,1,1
ARANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,8,3,8,3,11
ARBIETO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,5,0,5,5
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,11,2,11,13
ATOCHA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,50,54,50,54,104
AUCAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,18,22,18,22,40
AYATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,3,2,3,5
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,25,35,25,35,60
BATALLAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
BAURES,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,3,0,3,3
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,2,0,2,2
BERMEJO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,48,41,48,41,89
BETANZOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,5,4,5,4,9
BOLIVAR,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,2,0,2,2
BOLPEBRA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
BOYUIBE,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,4,1,4,1,5
BUENA VISTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,6,4,6,4,10
CABEZAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,3,2,3,5
CAIROMA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,3,2,3,5
"CAIZA ""D""",consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
CAJUATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
CALACOTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,3,3,3,6
CALAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,0,3,0,3
CAMARGO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,6,2,6,2,8
CAMIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,56,65,56,65,121
CAPINOTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,19,22,19,22,41
CAQUIAVIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
CARACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,4,2,4,6
CARANAVI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,6,13,6,13,19
CARANGAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
CARAPARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,19,15,19,15,34
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
CATACORA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
CHALLAPATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,19,13,19,13,32
CHAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,1,0,1,1
CHARAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,5,2,5,7
CHARAÑA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
CHAYANTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,3,0,3,3
CHIMORE,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,9,1,9,10
CHIPAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,1,0,1,1
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,19,14,19,14,33
CHUMA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
CLIZA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,13,10,13,10,23
COBIJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,24,40,24,40,64
COCHABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2263,2269,2263,2269,4532
COIPASA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
COLCAPIRHUA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,69,63,69,63,132
"COLCHA ""K""",consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,5,2,5,7
COLOMI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,1,2,1,3
COLPA BELGICA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,7,11,7,11,18
COLQUECHACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,5,3,5,8
COLQUENCHA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,3,1,3,4
COLQUIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,9,3,9,3,12
COMANCHE,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,0,2,0,2
COMARAPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,6,2,6,8
CONCEPCION,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
COPACABANA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,2,2,2,4
CORIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,4,3,4,7
COROICO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,14,11,14,11,25
CORQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,7,4,7,4,11
COTAGAITA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,16,22,16,22,38
COTOCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,5,3,5,8
CUATRO CAÑADAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,30,33,30,33,63
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,2,2,2,4
CUEVO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,4,3,4,3,7
CULPINA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,5,0,5,5
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,7,2,7,9
CURVA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
EL ALTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1377,1525,1377,1525,2902
EL PUENTE(STC),consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
EL PUENTE(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,7,8,7,8,15
EL TORNO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,45,44,45,44,89
EL VILLAR,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,4,0,4,0,4
ENTRE RIOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,8,5,8,5,13
EUCALIPTUS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,5,1,5,6
EXALTACION,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,6,3,6,9
FILADELFIA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,4,109,4,109,113
GUANAY,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,2,0,2,2
GUAQUI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,4,3,4,7
GUAYARAMERIN,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,53,40,53,40,93
GUTIERREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,4,7,4,7,11
HUACARETA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,0,3,0,3
HUANUNI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,328,225,328,225,553
HUARACAJE,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,11,4,11,4,15
HUAYLLAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,0,2,0,2
ICLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,2,2,2,4
INGAVI (HUMAITA),consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,4,5,4,5,9
INQUISIVI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,1,2,1,3
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,3,2,3,5
IXIAMAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,1,0,1,1
JESUS DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,2,1,2,3
LA ASUNTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,33,35,33,35,68
LA GUARDIA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,12,8,12,8,20
LA PAZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2887,2955,2887,2955,5842
LAGUNILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,7,6,7,6,13
LAJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,0,3,0,3
LAS CARRERAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,0,2,0,2
LLALLAGUA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,14,18,14,18,32
LLICA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,2,2,2,4
LORETO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,4,2,4,2,6
LURIBAY,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,5,10,5,10,15
MACHACAMARCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,10,7,10,7,17
MACHARETI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,9,2,9,11
MAGDALENA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,22,33,22,33,55
MAIRANA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,2,0,2,2
MAPIRI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,21,2,21,2,23
MECAPACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,9,3,9,3,12
MINEROS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,1,0,1,1
MIZQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,42,34,42,34,76
MOCOMOCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
MOJINETE,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,2,0,2,2
MOJOCOYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,1,0,1,1
MONTEAGUDO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,10,19,10,19,29
MONTERO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,478,561,478,561,1039
MORO MORO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
MOROCHATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,7,4,7,4,11
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,1,2,1,3
OCURI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
OKINAWA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,7,9,7,9,16
OMEREQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,2,1,2,3
ORURO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,524,530,524,530,1054
PADCAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,89,61,89,61,150
PADILLA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,5,12,5,12,17
PAILON,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,2,2,2,4
PALCA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,3,3,3,6
PALOS BLANCOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,23,2,23,2,25
PAMPA AULLAGAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,4,0,4,4
PASORAPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,1,0,1,1
PATACAMAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,1,0,1,1
PAZÑA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
POCONA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
POOPO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
POROMA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,0,2,0,2
PORONGO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,2,3,2,5
PORTACHUELO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,9,8,9,8,17
PORVENIR,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,1,3,1,4
POSTRER VALLE,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
POTOSI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,485,424,485,424,909
PRESTO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,1,0,1,1
PUCARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,2,1,2,3
PUCARANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
PUERTO ACOSTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,4,3,4,3,7
PUERTO PEREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,2,0,2,2
PUERTO QUIJARRO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,7,7,7,7,14
PUERTO RICO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,5,0,5,0,5
PUERTO SUAREZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,8,9,8,9,17
PUERTO VILLARROEL,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,23,3,23,3,26
PUNA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,10,2,10,12
PUNATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,24,14,24,14,38
QUILLACOLLO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,133,120,133,120,253
QUIME,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,3,3,3,6
QUIRUSILLAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,1,0,1,1
REYES,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,4,3,4,3,7
RIBERALTA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,167,171,167,171,338
ROBORE,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,12,9,12,9,21
RURRENABAQUE,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,5,20,5,20,25
SABAYA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,2,0,2,2
SACABA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,89,101,89,101,190
SACABAMBA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,4,2,4,2,6
SACACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
SAIPINA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,6,10,6,10,16
SAMAIPATA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
SAN AGUSTIN,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
SAN ANDRES,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,2,1,2,3
SAN ANDRES DE MACHACA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,1,3,1,4
SAN ANTONIO DE ESMORUCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,0,2,0,2
SAN BENITO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,3,3,3,6
SAN BORJA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,14,25,14,25,39
SAN BUENA VENTURA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,6,2,6,8
SAN CARLOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,15,59,15,59,74
SAN IGNACIO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,26,19,26,19,45
SAN IGNACIO DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,98,112,98,112,210
SAN JAVIER(STC),consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,6,5,6,5,11
SAN JOAQUIN,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,17,26,17,26,43
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,3,2,3,5
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,5,2,5,2,7
SAN JULIAN,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,11,3,11,14
SAN LORENZO(PND),consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,0,2,0,2
SAN LORENZO(TJA),consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,9,11,9,11,20
SAN LUCAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,1,2,1,3
SAN MATIAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,2,2,2,4
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,3,3,3,6
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,3,3,3,6
SAN PEDRO,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,12,9,12,9,21
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,0,1,0,1
SAN PEDRO DE QUEMES,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,6,0,6,6
SAN RAFAEL,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,1,0,1,1
SAN RAMON,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,9,5,9,5,14
SANTA ANA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,26,20,26,20,46
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1702,1994,1702,1994,3696
SANTA ROSA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,1,1,1,1,2
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,2,0,2,2
SANTIAGO DE CALLAPA,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,7,0,7,0,7
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,2,13,2,13,15
SANTIVAÑES,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,3,1,3,1,4
SANTUARIO DE QUILLACAS,consulta externa,repetidas en personas de 5 a 14 anos,2007-05-01,0,1,0,1,1
