municipality,group,variable,month,Repetidas en personas de 15 a 59 años -Hombre,Repetidas en personas de 15 a 59 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
SAN JAVIER(STC),consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,6,11,6,11,17
SAN JOAQUIN,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,3,35,3,35,38
SAN JOSE DE CHIQUITOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,7,15,7,15,22
SAN JUAN DE YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,9,30,9,30,39
SAN JULIAN,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,28,106,28,106,134
SAN LORENZO(PND),consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,0,1,0,1
SAN LORENZO(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,26,1,26,27
SAN LUCAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,12,21,12,21,33
SAN MATIAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,3,5,3,5,8
SAN MIGUEL DE VELASCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,23,61,23,61,84
SAN PABLO DE LIPEZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,5,10,5,10,15
SAN PEDRO,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,20,60,20,60,80
SAN PEDRO DE BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,5,21,5,21,26
SAN PEDRO DE CURAHUARA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,4,0,4,0,4
SAN PEDRO DE QUEMES,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,0,1,0,1,1
SAN PEDRO DE TIQUINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,2,2,2,2,4
SAN PEDRO(PND),consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,2,1,2,1,3
SAN RAFAEL,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,8,16,8,16,24
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,4,28,4,28,32
SAN RAMON,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,12,163,12,163,175
SANTA ANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,69,101,69,101,170
SANTA CRUZ DE LA SIERRA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,6482,15351,6482,15351,21833
SANTA ROSA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,0,1,0,1,1
SANTA ROSA DEL SARA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,3,3,3,3,6
SANTIAGO DE HUARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,39,39,39,39,78
SANTIAGO DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,3,3,3,3,6
SANTIVAÑES,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,8,1,8,9
SANTUARIO DE QUILLACAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,3,2,3,2,5
SAPAHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,2,5,2,5,7
SICA SICA (VILLA AROMA),consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,8,1,8,9
SIPE SIPE,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,25,135,25,135,160
SOPACHUY,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,5,13,5,13,18
SORACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,5,1,5,1,6
SORATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,0,1,0,1,1
SUCRE,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,2988,6335,2988,6335,9323
TACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,2,9,2,9,11
TACACOMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,2,2,2,2,4
TACOBAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,6,1,6,1,7
TACOPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,10,1,10,11
TAHUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,5,2,5,2,7
TAPACARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,2,31,2,31,33
TARABUCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,35,50,35,50,85
TARACO,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,1,1,1,2
TARATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,4,1,4,5
TARIJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1618,4423,1618,4423,6041
TARVITA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,6,5,6,5,11
TEOPONTE,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,0,1,0,1
TIAWANACU,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,6,8,6,8,14
TINGUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,7,1,7,8
TIPUANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,18,16,18,16,34
TIQUIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,29,256,29,256,285
TIRAQUE (CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,60,100,60,100,160
TITO YUPANQUI (PARQUIPUJIO),consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,4,3,4,3,7
TOCO,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,4,10,4,10,14
TOLATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,2,12,2,12,14
TOLEDO,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,16,12,16,12,28
TOMAVE,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,6,12,6,12,18
TOMINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,6,4,6,4,10
TORO TORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,4,1,4,5
TOTORA(CBBA),consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,8,13,8,13,21
TOTORA(ORR),consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,2,1,2,3
TRIGAL,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,2,4,2,4,6
TRINIDAD,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,384,719,384,719,1103
TUPIZA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,148,253,148,253,401
UMALA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,9,12,9,12,21
UNCIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,119,180,119,180,299
URIONDO (A. CONCEPCION),consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,32,97,32,97,129
URUBICHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,0,155,0,155,155
UYUNI,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,58,167,58,167,225
VACAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,17,17,17,17,34
VALLEGRANDE,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,33,119,33,119,152
VIACHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,183,253,183,253,436
VILA VILA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,1,1,1,2
VILLA MONTES,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,54,146,54,146,200
VILLA NUEVA (LOMA ALTA),consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,3,3,3,3,6
VILLA RIVERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,5,4,5,4,9
VILLA SERRANO,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,8,11,8,11,19
VILLA TUNARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,35,65,35,65,100
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,12,58,12,58,70
VILLAZON,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,39,137,39,137,176
VINTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,11,39,11,39,50
VITICHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,4,5,4,5,9
WALDO BALLIVIAN,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,2,9,2,9,11
WARNES,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,0,138,0,138,138
YACO,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,6,1,6,7
YACUIBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,250,756,250,756,1006
YAMPARAEZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,14,16,14,16,30
YANACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,3,3,3,3,6
YAPACANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,37,50,37,50,87
YOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,4,1,4,1,5
YOTALA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,26,45,26,45,71
YUNCHARA,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,1,1,1,1,2
ZUDAÑEZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-04-01,5,8,5,8,13
ACACIO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,2,0,2,0,2
ACHACACHI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,42,54,42,54,96
ACHOCALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,5,1,5,6
AIQUILE,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,41,360,41,360,401
ALALAY,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,2,1,2,3
ALCALA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,2,1,2,1,3
ANCORAIMES,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,11,13,11,13,24
ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,2,9,2,9,11
ANZALDO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,4,14,4,14,18
APOLO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,19,3,19,22
ARAMPAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,1,1,1,2
ARANI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,4,6,4,6,10
ARBIETO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,6,5,6,5,11
ARQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,2,1,2,3
ASCENCION DE GUARAYOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,2,1,2,3
ATOCHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,289,279,289,279,568
AUCAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,12,7,12,7,19
AYATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,5,3,5,8
AYO AYO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,2,9,2,9,11
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,62,35,62,35,97
AZURDUY,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,0,2,0,2,2
BATALLAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,5,3,5,8
BAURES,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,9,22,9,22,31
BELEN DE ANDAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,0,1,0,1,1
BELEN DE URMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,7,3,7,10
BERMEJO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,102,179,102,179,281
BETANZOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,27,44,27,44,71
BOLIVAR,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,0,2,0,2,2
BOLPEBRA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,6,1,6,1,7
BOYUIBE,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,5,3,5,8
BUENA VISTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,31,63,31,63,94
CABEZAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,10,59,10,59,69
CAIROMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,26,23,26,23,49
"CAIZA ""D""",consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,13,3,13,16
CAJUATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,3,1,3,4
CALACOTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,0,3,0,3,3
CALAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,6,6,6,6,12
CAMARGO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,19,33,19,33,52
CAMATAQUI (C. VILLA ABECIA),consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,14,20,14,20,34
CAMIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,110,361,110,361,471
CAPINOTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,38,89,38,89,127
CAQUIAVIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,5,3,5,3,8
CARACOLLO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,3,1,3,4
CARANAVI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,50,64,50,64,114
CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,0,1,0,1,1
CARAPARI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,18,3,18,21
CARIPUYO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,0,3,0,3
CARMEN RIVERO TORREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,2,0,2,0,2
CATACORA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,2,1,2,3
CHALLAPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,18,30,18,30,48
CHAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,0,2,0,2,2
CHARAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,4,24,4,24,28
CHARAÑA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,3,3,3,6
CHAYANTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,9,3,9,12
CHIMORE,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,5,15,5,15,20
CHIPAYA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,1,1,1,2
CHOQUE COTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,4,0,4,0,4
CHULUMANI (V. DE LA LIBERTAD),consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,52,61,52,61,113
CHUMA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,0,3,0,3,3
CLIZA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,14,7,14,7,21
COBIJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,231,692,231,692,923
COCHABAMBA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,8667,21081,8667,21081,29748
COIPASA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,9,1,9,10
COLCAPIRHUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,113,265,113,265,378
"COLCHA ""K""",consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,9,17,9,17,26
COLLANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,0,1,0,1
COLOMI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,24,3,24,27
COLPA BELGICA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,23,60,23,60,83
COLQUECHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,12,47,12,47,59
COLQUENCHA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,8,7,8,7,15
COLQUIRI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,29,35,29,35,64
COMANCHE,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,1,1,1,2
COMARAPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,14,39,14,39,53
CONCEPCION,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,0,7,0,7,7
COPACABANA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,5,1,5,1,6
CORIPATA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,11,12,11,12,23
CORO CORO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,3,1,3,4
COROICO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,48,78,48,78,126
CORQUE,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,2,6,2,6,8
COTAGAITA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,56,71,56,71,127
COTOCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,8,31,8,31,39
CUATRO CAÑADAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,30,58,30,58,88
CUCHUMUELA (V. G. VILLARROEL),consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,4,7,4,7,11
CUEVO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,2,1,2,1,3
CULPINA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,4,0,4,0,4
CURAHUARA DE CARANGAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,0,3,0,3
CURVA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,1,1,1,2
DESAGUADERO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,4,1,4,5
EL ALTO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,2646,5976,2646,5976,8622
EL PUENTE(STC),consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,9,1,9,10
EL PUENTE(TJA),consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,5,1,5,6
EL TORNO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,121,200,121,200,321
EL VILLAR,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,2,5,2,5,7
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,12,11,12,11,23
ENTRE RIOS,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,14,12,14,12,26
EUCALIPTUS,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,6,7,6,7,13
EUREKA (SANTOS MERCADO),consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,0,1,0,1,1
EXALTACION,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,6,8,6,8,14
FERNANDEZ ALONSO,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,2,32,2,32,34
FILADELFIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,13,37,13,37,50
GENERAL SAAVEDRA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,9,18,9,18,27
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,5,3,5,8
GUANAY,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,5,5,5,5,10
GUAQUI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,7,9,7,9,16
GUAYARAMERIN,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,141,192,141,192,333
GUTIERREZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,22,14,22,14,36
HUACARETA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,2,48,2,48,50
HUACHACALLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,1,1,1,2
HUANUNI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,317,319,317,319,636
HUARACAJE,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,7,3,7,3,10
HUAYLLAMARCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,0,2,0,2,2
ICHOCA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,9,1,9,10
ICLA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,0,1,0,1
INCAHUASI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,2,5,2,5,7
INGAVI (HUMAITA),consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,4,3,4,3,7
INQUISIVI,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,7,6,7,6,13
IRUPANA (VILLA DE LANZA),consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,8,22,8,22,30
IXIAMAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,6,5,6,5,11
JESUS DE MACHACA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,5,19,5,19,24
LA ASUNTA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,9,11,9,11,20
LA GUARDIA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,34,64,34,64,98
LA PAZ,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,15454,34263,15454,34263,49717
LAGUNILLAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,10,22,10,22,32
LAJA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,3,8,3,8,11
LAS CARRERAS,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,12,8,12,8,20
LICOMA PAMPA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,1,1,1,1,2
LLALLAGUA,consulta externa,repetidas en personas de 15 a 59 anos,2007-05-01,93,123,93,123,216
