municipality,group,variable,month,Nuevas en personas de 5 a 14 años -Hombre,Nuevas en personas de 5 a 14 años -Mujer,TOTAL-H,TOTAL-M,TOTAL
BOLIVAR,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,16,14,16,14,30
BOLPEBRA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,32,39,32,39,71
BOYUIBE,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,50,56,50,56,106
BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,125,104,125,104,229
CABEZAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,193,177,193,177,370
CAIROMA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,77,80,77,80,157
"CAIZA ""D""",consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,66,68,66,68,134
CAJUATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,68,58,68,58,126
CALACOTO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,42,36,42,36,78
CALAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,36,21,36,21,57
CAMARGO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,94,82,94,82,176
CAMATAQUI (C. VILLA ABECIA),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,23,29,23,29,52
CAMIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,629,667,629,667,1296
CAPINOTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,74,87,74,87,161
CAQUIAVIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,24,28,24,28,52
CARACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,60,79,60,79,139
CARANAVI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,288,238,288,238,526
CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,0,1,0,1,1
CARAPARI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,229,206,229,206,435
CARIPUYO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,25,14,25,14,39
CARMEN RIVERO TORREZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,10,7,10,7,17
CATACORA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,5,0,5,0,5
CHACARILLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,11,10,11,10,21
CHALLAPATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,137,100,137,100,237
CHAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,41,38,41,38,79
CHARAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,96,94,96,94,190
CHARAÑA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,22,26,22,26,48
CHAYANTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,50,34,50,34,84
CHIMORE,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,125,117,125,117,242
CHIPAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,4,6,4,6,10
CHOQUE COTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,6,13,6,13,19
CHULUMANI (V. DE LA LIBERTAD),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,116,105,116,105,221
CHUMA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,48,51,48,51,99
CLIZA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,77,79,77,79,156
COBIJA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,351,320,351,320,671
COCHABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,4938,4675,4938,4675,9613
COIPASA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,3,12,3,12,15
COLCAPIRHUA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,198,197,198,197,395
"COLCHA ""K""",consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,54,52,54,52,106
COLLANA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,12,9,12,9,21
COLOMI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,64,55,64,55,119
COLPA BELGICA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,34,44,34,44,78
COLQUECHACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,165,145,165,145,310
COLQUENCHA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,51,41,51,41,92
COLQUIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,88,68,88,68,156
COMANCHE,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,19,16,19,16,35
COMARAPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,71,81,71,81,152
COMBAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,5,15,5,15,20
CONCEPCION,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,28,34,28,34,62
COPACABANA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,40,35,40,35,75
CORIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,75,91,75,91,166
CORO CORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,38,21,38,21,59
COROICO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,99,112,99,112,211
CORQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,45,34,45,34,79
COTAGAITA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,441,429,441,429,870
COTOCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,133,144,133,144,277
CUATRO CAÑADAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,123,137,123,137,260
CUCHUMUELA (V. G. VILLARROEL),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,5,2,5,2,7
CUEVO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,94,104,94,104,198
CULPINA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,107,99,107,99,206
CURAHUARA DE CARANGAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,22,21,22,21,43
CURVA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,20,15,20,15,35
DESAGUADERO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,13,20,13,20,33
EL ALTO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,4932,5234,4932,5234,10166
EL CHORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,42,40,42,40,82
EL PUENTE(STC),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,129,138,129,138,267
EL PUENTE(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,131,141,131,141,272
EL TORNO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,189,229,189,229,418
EL VILLAR,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,90,94,90,94,184
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,385,432,385,432,817
ENTRE RIOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,89,65,89,65,154
ESCARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,0,2,0,2,2
ESMERALDA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,14,7,14,7,21
EUCALIPTUS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,33,36,33,36,69
EUREKA (SANTOS MERCADO),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,4,4,4,4,8
EXALTACION,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,21,31,21,31,52
FERNANDEZ ALONSO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,78,60,78,60,138
FILADELFIA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,102,90,102,90,192
GENERAL SAAVEDRA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,76,80,76,80,156
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,38,30,38,30,68
GUANAY,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,59,41,59,41,100
GUAQUI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,33,18,33,18,51
GUAYARAMERIN,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,277,265,277,265,542
GUTIERREZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,94,108,94,108,202
HUACARETA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,95,86,95,86,181
HUACAYA (VILLA DE HUACAYA),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,55,66,55,66,121
HUACHACALLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,22,26,22,26,48
HUANUNI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,125,102,125,102,227
HUARACAJE,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,33,26,33,26,59
HUAYLLAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,19,9,19,9,28
ICHOCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,19,15,19,15,34
ICLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,37,48,37,48,85
INCAHUASI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,133,162,133,162,295
INGAVI (HUMAITA),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,17,19,17,19,36
INQUISIVI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,61,64,61,64,125
IRUPANA (VILLA DE LANZA),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,82,101,82,101,183
IXIAMAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,45,51,45,51,96
JESUS DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,85,92,85,92,177
LA ASUNTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,146,141,146,141,287
LA GUARDIA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,220,200,220,200,420
LA PAZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,7575,6986,7575,6986,14561
LA RIVERA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,0,1,0,1,1
LAGUNILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,257,230,257,230,487
LAJA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,34,27,34,27,61
LAS CARRERAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,17,18,17,18,35
LICOMA PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,64,54,64,54,118
LLALLAGUA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,208,203,208,203,411
LLICA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,32,26,32,26,58
LORETO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,65,53,65,53,118
LURIBAY,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,41,49,41,49,90
MACHACAMARCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,27,19,27,19,46
MACHARETI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,106,125,106,125,231
MAGDALENA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,77,70,77,70,147
MAIRANA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,48,54,48,54,102
MALLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,47,45,47,45,92
MAPIRI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,68,51,68,51,119
MECAPACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,76,85,76,85,161
MINEROS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,41,29,41,29,70
MIZQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,47,39,47,39,86
MOCOMOCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,117,117,117,117,234
MOJINETE,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,8,10,8,10,18
MOJOCOYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,77,60,77,60,137
MONTEAGUDO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,303,408,303,408,711
MONTERO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,896,863,896,863,1759
MORO MORO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,92,78,92,78,170
MOROCHATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,49,59,49,59,108
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,27,52,27,52,79
NAZACARA DE PACAJES,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,4,3,4,3,7
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,29,22,29,22,51
OCURI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,61,61,61,61,122
OKINAWA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,117,148,117,148,265
OMEREQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,32,45,32,45,77
ORURO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,2845,2733,2845,2733,5578
PADCAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,516,536,516,536,1052
PADILLA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,117,120,117,120,237
PAILON,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,69,76,69,76,145
PALCA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,51,46,51,46,97
PALOS BLANCOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,156,133,156,133,289
PAMPA AULLAGAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,32,29,32,29,61
PAMPA GRANDE,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,46,63,46,63,109
PAPEL PAMPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,13,18,13,18,31
PASORAPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,14,11,14,11,25
PATACAMAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,49,39,49,39,88
PAZÑA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,26,41,26,41,67
PELECHUCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,26,36,26,36,62
POCOATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,175,72,175,72,247
POCONA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,61,51,61,51,112
POJO (CBBA),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,10,15,10,15,25
POOPO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,26,47,26,47,73
PORCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,41,33,41,33,74
POROMA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,93,105,93,105,198
PORONGO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,86,61,86,61,147
PORTACHUELO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,122,132,122,132,254
PORVENIR,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,47,47,47,47,94
POSTRER VALLE,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,14,17,14,17,31
POTOSI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,1167,1073,1167,1073,2240
PRESTO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,31,32,31,32,63
PUCARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,62,61,62,61,123
PUCARANI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,140,130,140,130,270
PUERTO ACOSTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,86,59,86,59,145
PUERTO CARABUCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,90,84,90,84,174
PUERTO GONZALO MORENO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,23,27,23,27,50
PUERTO PEREZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,24,20,24,20,44
PUERTO QUIJARRO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,97,80,97,80,177
PUERTO RICO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,78,77,78,77,155
PUERTO SILES,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,14,13,14,13,27
PUERTO SUAREZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,89,95,89,95,184
PUERTO VILLARROEL,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,326,251,326,251,577
PUNA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,181,174,181,174,355
PUNATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,111,121,111,121,232
QUIABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,11,20,11,20,31
QUILLACOLLO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,443,491,443,491,934
QUIME,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,48,57,48,57,105
QUIRUSILLAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,22,21,22,21,43
RAVELO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,44,63,44,63,107
REYES,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,60,69,60,69,129
RIBERALTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,343,379,343,379,722
ROBORE,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,118,87,118,87,205
RURRENABAQUE,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,71,70,71,70,141
SABAYA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,15,22,15,22,37
SACABA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,412,404,412,404,816
SACABAMBA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,5,6,5,6,11
SACACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,91,81,91,81,172
SAIPINA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,25,19,25,19,44
SALINAS DE GARCI MENDOZA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,47,30,47,30,77
SAMAIPATA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,64,78,64,78,142
SAN AGUSTIN,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,13,20,13,20,33
SAN ANDRES,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,50,54,50,54,104
SAN ANDRES DE MACHACA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,34,25,34,25,59
SAN ANTONIO DE ESMORUCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,18,10,18,10,28
SAN ANTONIO DE LOMERIO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,31,16,31,16,47
SAN BENITO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,33,18,33,18,51
SAN BORJA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,123,107,123,107,230
SAN BUENA VENTURA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,83,96,83,96,179
SAN CARLOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,178,210,178,210,388
SAN IGNACIO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,246,225,246,225,471
SAN IGNACIO DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,411,374,411,374,785
SAN JAVIER(BNI),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,37,46,37,46,83
SAN JAVIER(STC),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,65,51,65,51,116
SAN JOAQUIN,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,36,29,36,29,65
SAN JOSE DE CHIQUITOS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,110,109,110,109,219
SAN JUAN DE YAPACANI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,56,65,56,65,121
SAN JULIAN,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,367,353,367,353,720
SAN LORENZO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,43,37,43,37,80
SAN LORENZO(TJA),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,398,441,398,441,839
SAN LUCAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,193,199,193,199,392
SAN MATIAS,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,70,72,70,72,142
SAN MIGUEL DE VELASCO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,65,75,65,75,140
SAN PABLO DE LIPEZ,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,37,42,37,42,79
SAN PEDRO,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,166,166,166,166,332
SAN PEDRO DE BUENA VISTA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,70,56,70,56,126
SAN PEDRO DE CURAHUARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,57,67,57,67,124
SAN PEDRO DE QUEMES,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,3,2,3,2,5
SAN PEDRO DE TIQUINA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,13,12,13,12,25
SAN PEDRO(PND),consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,8,4,8,4,12
SAN RAFAEL,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,19,44,19,44,63
SAN RAMON,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,5,9,5,9,14
SAN RAMON,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,71,83,71,83,154
SANTA ANA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,139,172,139,172,311
SANTA CRUZ DE LA SIERRA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,9413,10453,9413,10453,19866
SANTA ROSA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,92,112,92,112,204
SANTA ROSA DEL SARA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,83,112,83,112,195
SANTIAGO DE CALLAPA,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,46,28,46,28,74
SANTIAGO DE HUARI,consulta externa,nuevas en personas de 5 a 14 anos,2007-04-01,51,49,51,49,100
